fund_code,report_date,quarter,stock_code,stock_name,hold_ratio
002910,2020-03-31,2020Q1,600486,扬农化工,7.57
002910,2020-03-31,2020Q1,002734,利民股份,5.73
002910,2020-03-31,2020Q1,603378,亚士创能,5.54
002910,2020-03-31,2020Q1,002597,金禾实业,5.1
002910,2020-03-31,2020Q1,002258,利尔化学,4.61
002910,2020-03-31,2020Q1,000902,新洋丰,4.4
002910,2020-03-31,2020Q1,603033,三维股份,2.34
002910,2020-03-31,2020Q1,603916,苏博特,2.09
002910,2020-03-31,2020Q1,600873,梅花生物,2.03
002910,2020-03-31,2020Q1,600309,万华化学,1.99
002910,2020-06-30,2020Q2,600486,扬农化工,7.77
002910,2020-06-30,2020Q2,002597,金禾实业,6.04
002910,2020-06-30,2020Q2,002648,卫星化学,5.89
002910,2020-06-30,2020Q2,002258,利尔化学,5.81
002910,2020-06-30,2020Q2,000902,新洋丰,5.49
002910,2020-06-30,2020Q2,600409,三友化工,5.08
002910,2020-06-30,2020Q2,002734,利民股份,4.86
002910,2020-06-30,2020Q2,603378,亚士创能,4.34
002910,2020-06-30,2020Q2,600309,万华化学,4.17
002910,2020-06-30,2020Q2,002250,联化科技,2.81
002910,2020-09-30,2020Q3,002597,金禾实业,6.91
002910,2020-09-30,2020Q3,600486,扬农化工,6.19
002910,2020-09-30,2020Q3,002648,卫星化学,5.74
002910,2020-09-30,2020Q3,000902,新洋丰,5.17
002910,2020-09-30,2020Q3,002258,利尔化学,4.39
002910,2020-09-30,2020Q3,002206,海利得,4.19
002910,2020-09-30,2020Q3,002734,利民股份,4.19
002910,2020-09-30,2020Q3,002643,万润股份,3.98
002910,2020-09-30,2020Q3,600309,万华化学,3.48
002910,2020-09-30,2020Q3,002080,中材科技,3.16
002910,2020-12-31,2020Q4,000902,新洋丰,5.8
002910,2020-12-31,2020Q4,002648,卫星化学,5.2
002910,2020-12-31,2020Q4,601808,中海油服,5.02
002910,2020-12-31,2020Q4,600989,宝丰能源,4.97
002910,2020-12-31,2020Q4,002734,利民股份,4.94
002910,2020-12-31,2020Q4,600486,扬农化工,4.93
002910,2020-12-31,2020Q4,002597,金禾实业,4.92
002910,2020-12-31,2020Q4,002206,海利得,4.81
002910,2020-12-31,2020Q4,002643,万润股份,4.05
002910,2020-12-31,2020Q4,600309,万华化学,3.34
002910,2021-03-31,2021Q1,600989,宝丰能源,7.42
002910,2021-03-31,2021Q1,002648,卫星化学,7.3
002910,2021-03-31,2021Q1,603378,亚士创能,5.7
002910,2021-03-31,2021Q1,000902,新洋丰,4.93
002910,2021-03-31,2021Q1,601808,中海油服,4.92
002910,2021-03-31,2021Q1,600583,海油工程,4.86
002910,2021-03-31,2021Q1,002206,海利得,4.57
002910,2021-03-31,2021Q1,600660,福耀玻璃,3.6
002910,2021-03-31,2021Q1,002734,利民股份,3.54
002910,2021-03-31,2021Q1,002475,立讯精密,3.51
002910,2021-06-30,2021Q2,002648,卫星化学,9.75
002910,2021-06-30,2021Q2,600989,宝丰能源,5.74
002910,2021-06-30,2021Q2,601808,中海油服,5.14
002910,2021-06-30,2021Q2,000902,新洋丰,5.04
002910,2021-06-30,2021Q2,600583,海油工程,4.88
002910,2021-06-30,2021Q2,002206,海利得,4.7
002910,2021-06-30,2021Q2,601233,桐昆股份,4.31
002910,2021-06-30,2021Q2,600660,福耀玻璃,4.08
002910,2021-06-30,2021Q2,000807,云铝股份,4.04
002910,2021-06-30,2021Q2,002475,立讯精密,4.03
002910,2021-09-30,2021Q3,002648,卫星化学,8.02
002910,2021-09-30,2021Q3,002206,海利得,7.62
002910,2021-09-30,2021Q3,601808,中海油服,7.07
002910,2021-09-30,2021Q3,600583,海油工程,6.92
002910,2021-09-30,2021Q3,600989,宝丰能源,5.78
002910,2021-09-30,2021Q3,600188,兖矿能源,5.23
002910,2021-09-30,2021Q3,603995,甬金股份,5.22
002910,2021-09-30,2021Q3,000807,云铝股份,4.61
002910,2021-09-30,2021Q3,002475,立讯精密,4.59
002910,2021-09-30,2021Q3,601702,华峰铝业,4.57
002910,2021-12-31,2021Q4,603995,甬金股份,8.95
002910,2021-12-31,2021Q4,002648,卫星化学,7.98
002910,2021-12-31,2021Q4,002206,海利得,7.92
002910,2021-12-31,2021Q4,600989,宝丰能源,6.12
002910,2021-12-31,2021Q4,601702,华峰铝业,5.86
002910,2021-12-31,2021Q4,601808,中海油服,5.47
002910,2021-12-31,2021Q4,603348,文灿股份,5.05
002910,2021-12-31,2021Q4,600583,海油工程,4.84
002910,2021-12-31,2021Q4,002734,利民股份,4.66
002910,2021-12-31,2021Q4,603997,继峰股份,4.23
002910,2022-03-31,2022Q1,002648,卫星化学,8.55
002910,2022-03-31,2022Q1,603995,甬金股份,8.25
002910,2022-03-31,2022Q1,600188,兖矿能源,7.02
002910,2022-03-31,2022Q1,603348,文灿股份,6.2
002910,2022-03-31,2022Q1,000933,神火股份,5.66
002910,2022-03-31,2022Q1,000807,云铝股份,4.63
002910,2022-03-31,2022Q1,002206,海利得,4.58
002910,2022-03-31,2022Q1,601088,中国神华,4.21
002910,2022-03-31,2022Q1,600989,宝丰能源,3.8
002910,2022-03-31,2022Q1,601702,华峰铝业,3.56
002910,2022-06-30,2022Q2,600188,兖矿能源,8.53
002910,2022-06-30,2022Q2,600546,山煤国际,8.51
002910,2022-06-30,2022Q2,601225,陕西煤业,8.27
002910,2022-06-30,2022Q2,603348,文灿股份,8.19
002910,2022-06-30,2022Q2,000933,神火股份,8.14
002910,2022-06-30,2022Q2,603995,甬金股份,5.68
002910,2022-06-30,2022Q2,603596,伯特利,5.63
002910,2022-06-30,2022Q2,002648,卫星化学,5.27
002910,2022-06-30,2022Q2,002206,海利得,4.88
002910,2022-06-30,2022Q2,601702,华峰铝业,4.88
002910,2022-09-30,2022Q3,600546,山煤国际,9.66
002910,2022-09-30,2022Q3,600188,兖矿能源,9.48
002910,2022-09-30,2022Q3,603348,文灿股份,8.55
002910,2022-09-30,2022Q3,600989,宝丰能源,7.9
002910,2022-09-30,2022Q3,000933,神火股份,7.88
002910,2022-09-30,2022Q3,002648,卫星化学,7.07
002910,2022-09-30,2022Q3,603305,旭升集团,4.92
002910,2022-09-30,2022Q3,603596,伯特利,4.83
002910,2022-09-30,2022Q3,601702,华峰铝业,4.39
002910,2022-09-30,2022Q3,603995,甬金股份,3.74
002910,2022-12-31,2022Q4,601699,潞安环能,8.49
002910,2022-12-31,2022Q4,603348,文灿股份,8.48
002910,2022-12-31,2022Q4,000933,神火股份,8.36
002910,2022-12-31,2022Q4,603305,旭升集团,8.2
002910,2022-12-31,2022Q4,600546,山煤国际,8.19
002910,2022-12-31,2022Q4,002648,卫星化学,7.56
002910,2022-12-31,2022Q4,601702,华峰铝业,6.78
002910,2022-12-31,2022Q4,600989,宝丰能源,6.52
002910,2022-12-31,2022Q4,603596,伯特利,5.43
002910,2022-12-31,2022Q4,603995,甬金股份,4.72
002910,2023-03-31,2023Q1,603305,旭升集团,9.33
002910,2023-03-31,2023Q1,603596,伯特利,8.13
002910,2023-03-31,2023Q1,601699,潞安环能,8.05
002910,2023-03-31,2023Q1,603348,文灿股份,5.78
002910,2023-03-31,2023Q1,600989,宝丰能源,5.69
002910,2023-03-31,2023Q1,600933,爱柯迪,5.32
002910,2023-03-31,2023Q1,002648,卫星化学,4.81
002910,2023-03-31,2023Q1,601702,华峰铝业,4.45
002910,2023-03-31,2023Q1,603995,甬金股份,4.25
002910,2023-03-31,2023Q1,600546,山煤国际,3.94
002910,2023-06-30,2023Q2,603596,伯特利,9.7
002910,2023-06-30,2023Q2,603305,旭升集团,9.23
002910,2023-06-30,2023Q2,601799,星宇股份,7.48
002910,2023-06-30,2023Q2,002648,卫星化学,6.3
002910,2023-06-30,2023Q2,600933,爱柯迪,5.7
002910,2023-06-30,2023Q2,603348,文灿股份,5.69
002910,2023-06-30,2023Q2,002920,德赛西威,5.41
002910,2023-06-30,2023Q2,601702,华峰铝业,5.19
002910,2023-06-30,2023Q2,002906,华阳集团,4.89
002910,2023-06-30,2023Q2,600989,宝丰能源,4.75
002910,2023-09-30,2023Q3,601799,星宇股份,8.97
002910,2023-09-30,2023Q3,002920,德赛西威,8.9
002910,2023-09-30,2023Q3,603596,伯特利,8.42
002910,2023-09-30,2023Q3,603305,旭升集团,8.29
002910,2023-09-30,2023Q3,600933,爱柯迪,5.96
002910,2023-09-30,2023Q3,688326,经纬恒润,5.77
002910,2023-09-30,2023Q3,603348,文灿股份,5.25
002910,2023-09-30,2023Q3,600989,宝丰能源,4.74
002910,2023-09-30,2023Q3,601702,华峰铝业,4.69
002910,2023-09-30,2023Q3,002648,卫星化学,4.63
002910,2023-12-31,2023Q4,600989,宝丰能源,9.29
002910,2023-12-31,2023Q4,002920,德赛西威,9.25
002910,2023-12-31,2023Q4,603596,伯特利,8.59
002910,2023-12-31,2023Q4,601799,星宇股份,7.87
002910,2023-12-31,2023Q4,603305,旭升集团,7.73
002910,2023-12-31,2023Q4,002906,华阳集团,6.02
002910,2023-12-31,2023Q4,601702,华峰铝业,5.41
002910,2023-12-31,2023Q4,688326,经纬恒润,5.24
002910,2023-12-31,2023Q4,603348,文灿股份,5.23
002910,2023-12-31,2023Q4,600933,爱柯迪,5.15
002910,2024-03-31,2024Q1,600989,宝丰能源,9.71
002910,2024-03-31,2024Q1,002920,德赛西威,9.63
002910,2024-03-31,2024Q1,603596,伯特利,9.36
002910,2024-03-31,2024Q1,002906,华阳集团,9.1
002910,2024-03-31,2024Q1,603305,旭升集团,7.52
002910,2024-03-31,2024Q1,601799,星宇股份,7.4
002910,2024-03-31,2024Q1,002648,卫星化学,6.02
002910,2024-03-31,2024Q1,603348,文灿股份,4.85
002910,2024-03-31,2024Q1,600933,爱柯迪,4.55
002910,2024-03-31,2024Q1,601702,华峰铝业,4.01
002910,2024-06-30,2024Q2,603596,伯特利,9.84
002910,2024-06-30,2024Q2,002906,华阳集团,9.56
002910,2024-06-30,2024Q2,600989,宝丰能源,8.8
002910,2024-06-30,2024Q2,002920,德赛西威,8.61
002910,2024-06-30,2024Q2,002594,比亚迪,5.49
002910,2024-06-30,2024Q2,603348,文灿股份,5.34
002910,2024-06-30,2024Q2,603305,旭升集团,4.75
002910,2024-06-30,2024Q2,603995,甬金股份,4.63
002910,2024-06-30,2024Q2,605333,沪光股份,4.43
002910,2024-06-30,2024Q2,601799,星宇股份,4.35
002910,2024-09-30,2024Q3,002906,华阳集团,9.74
002910,2024-09-30,2024Q3,002920,德赛西威,8.82
002910,2024-09-30,2024Q3,603596,伯特利,8.58
002910,2024-09-30,2024Q3,002594,比亚迪,7.09
002910,2024-09-30,2024Q3,603348,文灿股份,5.98
002910,2024-09-30,2024Q3,600989,宝丰能源,5.07
002910,2024-09-30,2024Q3,603995,甬金股份,5.03
002910,2024-09-30,2024Q3,600933,爱柯迪,4.39
002910,2024-09-30,2024Q3,601689,拓普集团,4.05
002910,2024-09-30,2024Q3,605333,沪光股份,4.03
002910,2024-12-31,2024Q4,600989,宝丰能源,9.66
002910,2024-12-31,2024Q4,002906,华阳集团,7.62
002910,2024-12-31,2024Q4,002920,德赛西威,7.41
002910,2024-12-31,2024Q4,603596,伯特利,6.59
002910,2024-12-31,2024Q4,603995,甬金股份,6.21
002910,2024-12-31,2024Q4,605333,沪光股份,5.25
002910,2024-12-31,2024Q4,600233,圆通速递,5.15
002910,2024-12-31,2024Q4,600933,爱柯迪,4.75
002910,2024-12-31,2024Q4,603348,文灿股份,4.56
002910,2024-12-31,2024Q4,002475,立讯精密,4.22
002910,2025-03-31,2025Q1,600989,宝丰能源,6.56
002910,2025-03-31,2025Q1,603995,甬金股份,6.14
002910,2025-03-31,2025Q1,002436,兴森科技,5.49
002910,2025-03-31,2025Q1,300738,奥飞数据,5.02
002910,2025-03-31,2025Q1,600745,闻泰科技,4.96
002910,2025-03-31,2025Q1,002335,科华数据,4.92
002910,2025-03-31,2025Q1,001309,德明利,4.07
002910,2025-03-31,2025Q1,002906,华阳集团,3.63
002910,2025-03-31,2025Q1,603596,伯特利,3.46
002910,2025-03-31,2025Q1,688519,南亚新材,3.12
002910,2025-06-30,2025Q2,600989,宝丰能源,7.34
002910,2025-06-30,2025Q2,300475,香农芯创,5.07
002910,2025-06-30,2025Q2,300738,奥飞数据,5.03
002910,2025-06-30,2025Q2,600745,闻泰科技,4.96
002910,2025-06-30,2025Q2,002315,焦点科技,4.92
002910,2025-06-30,2025Q2,001309,德明利,4.84
002910,2025-06-30,2025Q2,002335,科华数据,4.72
002910,2025-06-30,2025Q2,300785,值得买,4.28
002910,2025-06-30,2025Q2,300383,光环新网,3.92
002910,2025-06-30,2025Q2,603995,甬金股份,3.2
002910,2025-09-30,2025Q3,001309,德明利,10.0
002910,2025-09-30,2025Q3,002444,巨星科技,6.94
002910,2025-09-30,2025Q3,688525,佰维存储,6.36
002910,2025-09-30,2025Q3,688372,伟测科技,5.73
002910,2025-09-30,2025Q3,002518,科士达,4.97
002910,2025-09-30,2025Q3,603995,甬金股份,4.84
002910,2025-09-30,2025Q3,688012,中微公司,4.67
002910,2025-09-30,2025Q3,603306,华懋科技,4.51
002910,2025-09-30,2025Q3,301018,申菱环境,4.47
002910,2025-09-30,2025Q3,002993,奥海科技,4.46
002910,2025-12-31,2025Q4,002444,巨星科技,6.77
002910,2025-12-31,2025Q4,600348,华阳股份,6.51
002910,2025-12-31,2025Q4,300604,长川科技,6.12
002910,2025-12-31,2025Q4,688361,中科飞测,5.45
002910,2025-12-31,2025Q4,688372,伟测科技,5.1
002910,2025-12-31,2025Q4,688629,华丰科技,4.86
002910,2025-12-31,2025Q4,688233,神工股份,4.76
002910,2025-12-31,2025Q4,688652,京仪装备,4.71
002910,2025-12-31,2025Q4,603995,甬金股份,4.56
002910,2025-12-31,2025Q4,688392,骄成超声,4.04
021179,2024-12-31,2024Q4,600989,宝丰能源,9.48
021179,2024-12-31,2024Q4,603995,甬金股份,9.43
021179,2024-12-31,2024Q4,00175,吉利汽车,8.71
021179,2024-12-31,2024Q4,600233,圆通速递,4.47
021179,2024-12-31,2024Q4,002475,立讯精密,3.75
021179,2024-12-31,2024Q4,600933,爱柯迪,2.97
021179,2024-12-31,2024Q4,605333,沪光股份,2.58
021179,2024-12-31,2024Q4,002906,华阳集团,1.87
021179,2024-12-31,2024Q4,600968,海油发展,1.77
021179,2024-12-31,2024Q4,00881,中升控股,1.45
021179,2025-03-31,2025Q1,00175,吉利汽车,7.03
021179,2025-03-31,2025Q1,603995,甬金股份,5.92
021179,2025-03-31,2025Q1,600745,闻泰科技,4.89
021179,2025-03-31,2025Q1,002335,科华数据,4.73
021179,2025-03-31,2025Q1,600989,宝丰能源,4.37
021179,2025-03-31,2025Q1,002436,兴森科技,4.23
021179,2025-03-31,2025Q1,001309,德明利,3.9
021179,2025-03-31,2025Q1,300738,奥飞数据,3.67
021179,2025-03-31,2025Q1,002906,华阳集团,3.55
021179,2025-03-31,2025Q1,688519,南亚新材,3.16
021179,2025-06-30,2025Q2,600989,宝丰能源,7.52
021179,2025-06-30,2025Q2,300475,香农芯创,5.77
021179,2025-06-30,2025Q2,001309,德明利,5.33
021179,2025-06-30,2025Q2,002335,科华数据,5.31
021179,2025-06-30,2025Q2,300738,奥飞数据,5.21
021179,2025-06-30,2025Q2,00175,吉利汽车,5.19
021179,2025-06-30,2025Q2,600745,闻泰科技,5.17
021179,2025-06-30,2025Q2,300785,值得买,4.56
021179,2025-06-30,2025Q2,002315,焦点科技,4.15
021179,2025-06-30,2025Q2,300383,光环新网,3.96
021179,2025-09-30,2025Q3,001309,德明利,9.36
021179,2025-09-30,2025Q3,00175,吉利汽车,8.09
021179,2025-09-30,2025Q3,688372,伟测科技,5.11
021179,2025-09-30,2025Q3,002444,巨星科技,5.08
021179,2025-09-30,2025Q3,688525,佰维存储,5.0
021179,2025-09-30,2025Q3,002518,科士达,4.53
021179,2025-09-30,2025Q3,688012,中微公司,4.26
021179,2025-09-30,2025Q3,603995,甬金股份,4.25
021179,2025-09-30,2025Q3,301018,申菱环境,4.18
021179,2025-09-30,2025Q3,603306,华懋科技,4.08
021179,2025-12-31,2025Q4,600348,华阳股份,6.42
021179,2025-12-31,2025Q4,300604,长川科技,6.12
021179,2025-12-31,2025Q4,688629,华丰科技,5.14
021179,2025-12-31,2025Q4,688361,中科飞测,5.12
021179,2025-12-31,2025Q4,002444,巨星科技,5.07
021179,2025-12-31,2025Q4,688372,伟测科技,5.01
021179,2025-12-31,2025Q4,00175,吉利汽车,4.84
021179,2025-12-31,2025Q4,688652,京仪装备,4.76
021179,2025-12-31,2025Q4,688233,神工股份,4.72
021179,2025-12-31,2025Q4,688392,骄成超声,4.12
021180,2024-12-31,2024Q4,600989,宝丰能源,9.48
021180,2024-12-31,2024Q4,603995,甬金股份,9.43
021180,2024-12-31,2024Q4,00175,吉利汽车,8.71
021180,2024-12-31,2024Q4,600233,圆通速递,4.47
021180,2024-12-31,2024Q4,002475,立讯精密,3.75
021180,2024-12-31,2024Q4,600933,爱柯迪,2.97
021180,2024-12-31,2024Q4,605333,沪光股份,2.58
021180,2024-12-31,2024Q4,002906,华阳集团,1.87
021180,2024-12-31,2024Q4,600968,海油发展,1.77
021180,2024-12-31,2024Q4,00881,中升控股,1.45
021180,2025-03-31,2025Q1,00175,吉利汽车,7.03
021180,2025-03-31,2025Q1,603995,甬金股份,5.92
021180,2025-03-31,2025Q1,600745,闻泰科技,4.89
021180,2025-03-31,2025Q1,002335,科华数据,4.73
021180,2025-03-31,2025Q1,600989,宝丰能源,4.37
021180,2025-03-31,2025Q1,002436,兴森科技,4.23
021180,2025-03-31,2025Q1,001309,德明利,3.9
021180,2025-03-31,2025Q1,300738,奥飞数据,3.67
021180,2025-03-31,2025Q1,002906,华阳集团,3.55
021180,2025-03-31,2025Q1,688519,南亚新材,3.16
021180,2025-06-30,2025Q2,600989,宝丰能源,7.52
021180,2025-06-30,2025Q2,300475,香农芯创,5.77
021180,2025-06-30,2025Q2,001309,德明利,5.33
021180,2025-06-30,2025Q2,002335,科华数据,5.31
021180,2025-06-30,2025Q2,300738,奥飞数据,5.21
021180,2025-06-30,2025Q2,00175,吉利汽车,5.19
021180,2025-06-30,2025Q2,600745,闻泰科技,5.17
021180,2025-06-30,2025Q2,300785,值得买,4.56
021180,2025-06-30,2025Q2,002315,焦点科技,4.15
021180,2025-06-30,2025Q2,300383,光环新网,3.96
021180,2025-09-30,2025Q3,001309,德明利,9.36
021180,2025-09-30,2025Q3,00175,吉利汽车,8.09
021180,2025-09-30,2025Q3,688372,伟测科技,5.11
021180,2025-09-30,2025Q3,002444,巨星科技,5.08
021180,2025-09-30,2025Q3,688525,佰维存储,5.0
021180,2025-09-30,2025Q3,002518,科士达,4.53
021180,2025-09-30,2025Q3,688012,中微公司,4.26
021180,2025-09-30,2025Q3,603995,甬金股份,4.25
021180,2025-09-30,2025Q3,301018,申菱环境,4.18
021180,2025-09-30,2025Q3,603306,华懋科技,4.08
021180,2025-12-31,2025Q4,600348,华阳股份,6.42
021180,2025-12-31,2025Q4,300604,长川科技,6.12
021180,2025-12-31,2025Q4,688629,华丰科技,5.14
021180,2025-12-31,2025Q4,688361,中科飞测,5.12
021180,2025-12-31,2025Q4,002444,巨星科技,5.07
021180,2025-12-31,2025Q4,688372,伟测科技,5.01
021180,2025-12-31,2025Q4,00175,吉利汽车,4.84
021180,2025-12-31,2025Q4,688652,京仪装备,4.76
021180,2025-12-31,2025Q4,688233,神工股份,4.72
021180,2025-12-31,2025Q4,688392,骄成超声,4.12
720001,2020-03-31,2020Q1,300394,天孚通信,7.6
720001,2020-03-31,2020Q1,600183,生益科技,7.48
720001,2020-03-31,2020Q1,002475,立讯精密,7.23
720001,2020-03-31,2020Q1,300433,蓝思科技,7.21
720001,2020-03-31,2020Q1,603160,汇顶科技,6.96
720001,2020-03-31,2020Q1,300502,新易盛,6.75
720001,2020-03-31,2020Q1,002384,东山精密,6.23
720001,2020-03-31,2020Q1,603005,晶方科技,6.01
720001,2020-03-31,2020Q1,300570,太辰光,4.56
720001,2020-03-31,2020Q1,603186,华正新材,4.49
720001,2020-06-30,2020Q2,300502,新易盛,9.84
720001,2020-06-30,2020Q2,002384,东山精密,9.02
720001,2020-06-30,2020Q2,300433,蓝思科技,8.82
720001,2020-06-30,2020Q2,300394,天孚通信,8.13
720001,2020-06-30,2020Q2,002938,鹏鼎控股,8.06
720001,2020-06-30,2020Q2,688008,澜起科技,6.15
720001,2020-06-30,2020Q2,002050,三花智控,5.45
720001,2020-06-30,2020Q2,603005,晶方科技,4.9
720001,2020-06-30,2020Q2,603186,华正新材,4.2
720001,2020-06-30,2020Q2,300570,太辰光,3.51
720001,2020-09-30,2020Q3,002938,鹏鼎控股,10.77
720001,2020-09-30,2020Q3,300502,新易盛,8.23
720001,2020-09-30,2020Q3,300433,蓝思科技,8.21
720001,2020-09-30,2020Q3,603520,司太立,7.07
720001,2020-09-30,2020Q3,002050,三花智控,6.84
720001,2020-09-30,2020Q3,300394,天孚通信,5.82
720001,2020-09-30,2020Q3,603456,九洲药业,5.67
720001,2020-09-30,2020Q3,300570,太辰光,4.33
720001,2020-09-30,2020Q3,300363,博腾股份,4.22
720001,2020-09-30,2020Q3,603186,华正新材,3.96
720001,2020-12-31,2020Q4,300502,新易盛,6.2
720001,2020-12-31,2020Q4,603456,九洲药业,5.76
720001,2020-12-31,2020Q4,300394,天孚通信,5.51
720001,2020-12-31,2020Q4,600309,万华化学,4.86
720001,2020-12-31,2020Q4,300363,博腾股份,4.82
720001,2020-12-31,2020Q4,601888,中国中免,4.38
720001,2020-12-31,2020Q4,002493,荣盛石化,4.31
720001,2020-12-31,2020Q4,603520,司太立,4.05
720001,2020-12-31,2020Q4,300408,三环集团,4.03
720001,2020-12-31,2020Q4,600346,恒力石化,3.83
720001,2021-03-31,2021Q1,000301,东方盛虹,6.3
720001,2021-03-31,2021Q1,002064,华峰化学,6.11
720001,2021-03-31,2021Q1,002092,ST中泰,5.75
720001,2021-03-31,2021Q1,600409,三友化工,5.57
720001,2021-03-31,2021Q1,300502,新易盛,5.56
720001,2021-03-31,2021Q1,000703,恒逸石化,4.87
720001,2021-03-31,2021Q1,000932,华菱钢铁,4.38
720001,2021-03-31,2021Q1,002318,久立特材,3.98
720001,2021-03-31,2021Q1,601899,紫金矿业,3.75
720001,2021-03-31,2021Q1,600019,宝钢股份,3.62
720001,2021-06-30,2021Q2,600328,中盐化工,7.28
720001,2021-06-30,2021Q2,002064,华峰化学,7.24
720001,2021-06-30,2021Q2,000683,远兴能源,6.75
720001,2021-06-30,2021Q2,002092,ST中泰,6.58
720001,2021-06-30,2021Q2,600409,三友化工,6.03
720001,2021-06-30,2021Q2,000933,神火股份,5.29
720001,2021-06-30,2021Q2,000703,恒逸石化,5.09
720001,2021-06-30,2021Q2,300502,新易盛,4.48
720001,2021-06-30,2021Q2,000422,湖北宜化,4.21
720001,2021-06-30,2021Q2,601918,新集能源,4.19
720001,2021-09-30,2021Q3,000683,远兴能源,7.85
720001,2021-09-30,2021Q3,600328,中盐化工,6.31
720001,2021-09-30,2021Q3,603938,三孚股份,5.59
720001,2021-09-30,2021Q3,002170,芭田股份,5.17
720001,2021-09-30,2021Q3,000731,四川美丰,5.13
720001,2021-09-30,2021Q3,600596,新安股份,5.03
720001,2021-09-30,2021Q3,002895,川恒股份,4.52
720001,2021-09-30,2021Q3,000912,泸天化,4.06
720001,2021-09-30,2021Q3,002371,北方华创,4.01
720001,2021-09-30,2021Q3,300604,长川科技,3.92
720001,2021-12-31,2021Q4,002714,牧原股份,6.46
720001,2021-12-31,2021Q4,300498,温氏股份,6.3
720001,2021-12-31,2021Q4,002100,天康生物,5.86
720001,2021-12-31,2021Q4,002567,唐人神,5.8
720001,2021-12-31,2021Q4,601111,中国国航,5.76
720001,2021-12-31,2021Q4,002124,ST天邦,5.49
720001,2021-12-31,2021Q4,603363,*ST傲农,5.44
720001,2021-12-31,2021Q4,300604,长川科技,4.76
720001,2021-12-31,2021Q4,600754,锦江酒店,4.16
720001,2021-12-31,2021Q4,002557,洽洽食品,4.06
720001,2022-03-31,2022Q1,603477,巨星农牧,8.33
720001,2022-03-31,2022Q1,002567,唐人神,7.91
720001,2022-03-31,2022Q1,002124,ST天邦,7.76
720001,2022-03-31,2022Q1,603363,*ST傲农,7.24
720001,2022-03-31,2022Q1,300498,温氏股份,6.87
720001,2022-03-31,2022Q1,002100,天康生物,5.42
720001,2022-03-31,2022Q1,601111,中国国航,5.31
720001,2022-03-31,2022Q1,002714,牧原股份,4.98
720001,2022-03-31,2022Q1,002840,华统股份,4.84
720001,2022-03-31,2022Q1,600754,锦江酒店,4.36
720001,2022-06-30,2022Q2,002100,天康生物,6.99
720001,2022-06-30,2022Q2,603363,*ST傲农,6.9
720001,2022-06-30,2022Q2,300498,温氏股份,6.7
720001,2022-06-30,2022Q2,002124,ST天邦,6.23
720001,2022-06-30,2022Q2,600754,锦江酒店,5.79
720001,2022-06-30,2022Q2,600258,首旅酒店,5.74
720001,2022-06-30,2022Q2,603477,巨星农牧,5.67
720001,2022-06-30,2022Q2,002567,唐人神,5.44
720001,2022-06-30,2022Q2,002840,华统股份,4.07
720001,2022-06-30,2022Q2,002714,牧原股份,3.95
720001,2022-09-30,2022Q3,002840,华统股份,7.61
720001,2022-09-30,2022Q3,600011,华能国际,7.25
720001,2022-09-30,2022Q3,002124,ST天邦,7.04
720001,2022-09-30,2022Q3,002100,天康生物,6.22
720001,2022-09-30,2022Q3,603477,巨星农牧,6.0
720001,2022-09-30,2022Q3,601991,大唐发电,5.96
720001,2022-09-30,2022Q3,603363,*ST傲农,5.89
720001,2022-09-30,2022Q3,002567,唐人神,5.63
720001,2022-09-30,2022Q3,600027,华电国际,5.0
720001,2022-09-30,2022Q3,300871,回盛生物,3.99
720001,2022-12-31,2022Q4,600011,华能国际,7.36
720001,2022-12-31,2022Q4,600027,华电国际,6.87
720001,2022-12-31,2022Q4,601991,大唐发电,6.06
720001,2022-12-31,2022Q4,000539,粤电力A,5.66
720001,2022-12-31,2022Q4,600875,东方电气,5.23
720001,2022-12-31,2022Q4,301073,君亭酒店,4.93
720001,2022-12-31,2022Q4,600138,中青旅,4.2
720001,2022-12-31,2022Q4,000543,皖能电力,4.1
720001,2022-12-31,2022Q4,002033,丽江股份,4.05
720001,2022-12-31,2022Q4,603283,赛腾股份,3.93
720001,2023-03-31,2023Q1,603179,新泉股份,6.24
720001,2023-03-31,2023Q1,601991,大唐发电,6.04
720001,2023-03-31,2023Q1,603305,旭升集团,5.93
720001,2023-03-31,2023Q1,600011,华能国际,5.87
720001,2023-03-31,2023Q1,601689,拓普集团,5.76
720001,2023-03-31,2023Q1,000539,粤电力A,5.68
720001,2023-03-31,2023Q1,002567,唐人神,5.03
720001,2023-03-31,2023Q1,688095,福昕软件,4.91
720001,2023-03-31,2023Q1,002100,天康生物,4.88
720001,2023-03-31,2023Q1,300364,中文在线,4.77
720001,2023-06-30,2023Q2,688095,福昕软件,9.46
720001,2023-06-30,2023Q2,603533,掌阅科技,6.82
720001,2023-06-30,2023Q2,300364,中文在线,5.8
720001,2023-06-30,2023Q2,002605,姚记科技,5.03
720001,2023-06-30,2023Q2,601900,南方传媒,4.73
720001,2023-06-30,2023Q2,688590,新致软件,4.28
720001,2023-06-30,2023Q2,300280,紫天科技,4.27
720001,2023-06-30,2023Q2,300654,世纪天鸿,4.21
720001,2023-06-30,2023Q2,688369,致远互联,4.19
720001,2023-06-30,2023Q2,002558,巨人网络,4.15
720001,2023-09-30,2023Q3,688095,福昕软件,6.65
720001,2023-09-30,2023Q3,300280,紫天科技,6.15
720001,2023-09-30,2023Q3,601900,南方传媒,5.4
