fund_code,report_date,as_value,source,num_holdings,quarter
5844,2020-12-31,0.9664371911274565,full_holdings,29,2020Q4
5844,2021-06-30,0.9533333333333333,full_holdings,20,2021Q2
5844,2021-12-31,0.9876610674037847,full_holdings,34,2021Q4
5844,2022-06-30,0.98,full_holdings,22,2022Q2
5844,2022-12-31,0.9866666666666667,full_holdings,16,2022Q4
5844,2023-06-30,0.9866666666666666,full_holdings,65,2023Q2
5844,2023-12-31,0.9866666666666666,full_holdings,32,2023Q4
5844,2024-06-30,0.9864554511212025,full_holdings,19,2024Q2
5844,2024-12-31,0.9864568911264946,full_holdings,19,2024Q4
5875,2020-06-30,0.9466666666666668,full_holdings,47,2020Q2
5875,2020-12-31,0.9727764164253361,full_holdings,70,2020Q4
5875,2021-06-30,0.9630097785447225,full_holdings,99,2021Q2
5875,2021-12-31,0.9633333333333334,full_holdings,97,2021Q4
5875,2022-06-30,0.94974169206211,full_holdings,75,2022Q2
5875,2022-12-31,0.94,full_holdings,83,2022Q4
5875,2023-06-30,0.939326750448833,full_holdings,119,2023Q2
5875,2023-12-31,0.9433333333333334,full_holdings,125,2023Q4
5875,2024-06-30,0.9433333333333334,full_holdings,73,2024Q2
5875,2024-12-31,0.9233333333333333,full_holdings,71,2024Q4
5914,2020-06-30,0.9799999999999999,full_holdings,44,2020Q2
5914,2020-12-31,0.9566666666666667,full_holdings,79,2020Q4
5914,2021-06-30,0.9426319890902009,full_holdings,108,2021Q2
5914,2021-12-31,0.9433333333333334,full_holdings,129,2021Q4
5914,2022-06-30,0.9615591040141938,full_holdings,92,2022Q2
5914,2022-12-31,0.9856538374971866,full_holdings,88,2022Q4
5914,2023-06-30,0.9733333333333333,full_holdings,51,2023Q2
5914,2023-12-31,0.976326684799033,full_holdings,57,2023Q4
5914,2024-06-30,0.9266666666666667,full_holdings,53,2024Q2
5914,2024-12-31,0.9700000000000002,full_holdings,27,2024Q4
5939,2020-12-31,0.9662445476290982,full_holdings,96,2020Q4
5939,2021-06-30,0.9654008438818567,full_holdings,128,2021Q2
5939,2021-12-31,0.9637989024606126,full_holdings,153,2021Q4
5939,2022-06-30,0.9509163175421635,full_holdings,111,2022Q2
5939,2022-12-31,0.94,full_holdings,131,2022Q4
5939,2023-06-30,0.9189247808029535,full_holdings,209,2023Q2
5939,2023-12-31,0.914644650228718,full_holdings,203,2023Q4
5939,2024-06-30,0.898722849029089,full_holdings,137,2024Q2
5939,2024-12-31,0.8957814810806912,full_holdings,132,2024Q4
5940,2020-06-30,0.9533333333333334,full_holdings,58,2020Q2
5940,2020-12-31,0.9662445476290982,full_holdings,96,2020Q4
5940,2021-06-30,0.9654008438818567,full_holdings,128,2021Q2
5940,2021-12-31,0.9637989024606126,full_holdings,152,2021Q4
5940,2022-06-30,0.9509163175421635,full_holdings,111,2022Q2
5940,2022-12-31,0.94,full_holdings,130,2022Q4
5940,2023-06-30,0.9189247808029535,full_holdings,208,2023Q2
5940,2023-12-31,0.914644650228718,full_holdings,202,2023Q4
5940,2024-06-30,0.898722849029089,full_holdings,137,2024Q2
5940,2024-12-31,0.8957814810806912,full_holdings,132,2024Q4
6025,2020-06-30,0.8615232885794795,full_holdings,62,2020Q2
6025,2020-12-31,0.8633180321787917,full_holdings,75,2020Q4
6025,2021-06-30,0.8604201450663747,full_holdings,75,2021Q2
6025,2021-12-31,0.9196252348462375,full_holdings,54,2021Q4
6025,2022-06-30,0.9566666666666667,full_holdings,37,2022Q2
6025,2022-12-31,0.9833333333333334,full_holdings,14,2022Q4
6025,2023-06-30,0.9760253669659399,full_holdings,77,2023Q2
6025,2023-12-31,0.98,full_holdings,145,2023Q4
6025,2024-06-30,0.98,full_holdings,39,2024Q2
6025,2024-12-31,0.983117420562093,full_holdings,72,2024Q4
6154,2020-06-30,0.9691429183629741,full_holdings,36,2020Q2
6154,2020-12-31,0.9584784262580155,full_holdings,72,2020Q4
6154,2021-06-30,0.9700000000000001,full_holdings,49,2021Q2
6154,2021-12-31,0.9524298273487979,full_holdings,102,2021Q4
6154,2022-06-30,0.9623060430974965,full_holdings,78,2022Q2
6154,2022-12-31,0.973226712158368,full_holdings,88,2022Q4
6154,2023-06-30,0.9798938203440222,full_holdings,109,2023Q2
6154,2023-12-31,0.9866666666666668,full_holdings,123,2023Q4
6154,2024-06-30,0.9833333333333334,full_holdings,63,2024Q2
6154,2024-12-31,0.9798909368524376,full_holdings,73,2024Q4
6250,2020-06-30,0.9633333333333334,full_holdings,32,2020Q2
6250,2020-12-31,0.9566666666666667,full_holdings,65,2020Q4
6250,2021-06-30,0.9600000000000001,full_holdings,99,2021Q2
6250,2021-12-31,0.9695750557739298,full_holdings,86,2021Q4
6250,2022-06-30,0.9560214359967021,full_holdings,59,2022Q2
6250,2022-12-31,0.9633585885533384,full_holdings,57,2022Q4
6250,2023-06-30,0.9710115316152002,full_holdings,63,2023Q2
6250,2023-12-31,0.9790976765170314,full_holdings,56,2023Q4
6250,2024-06-30,0.9584391835495865,full_holdings,55,2024Q2
6250,2024-12-31,0.9632929467762874,full_holdings,63,2024Q4
6271,2020-06-30,0.9279333149627996,full_holdings,48,2020Q2
6271,2020-12-31,0.9289785237321784,full_holdings,41,2020Q4
6271,2021-06-30,0.969886171855363,full_holdings,33,2021Q2
6271,2021-12-31,0.9512705822748164,full_holdings,42,2021Q4
6271,2022-06-30,0.9698938316169445,full_holdings,28,2022Q2
6271,2022-12-31,0.9898806397708283,full_holdings,29,2022Q4
6271,2023-06-30,0.9566666666666668,full_holdings,28,2023Q2
6271,2023-12-31,0.94,full_holdings,38,2023Q4
6271,2024-06-30,0.9072599327438036,full_holdings,57,2024Q2
6271,2024-12-31,0.9166666666666667,full_holdings,64,2024Q4
6281,2020-06-30,0.9733333333333332,full_holdings,39,2020Q2
6281,2020-12-31,0.9700000000000002,full_holdings,48,2020Q4
6281,2021-06-30,0.9750825500756857,full_holdings,110,2021Q2
6281,2021-12-31,0.9633333333333334,full_holdings,111,2021Q4
6281,2022-06-30,0.97,full_holdings,50,2022Q2
6281,2022-12-31,0.9632017024263964,full_holdings,64,2022Q4
6281,2023-06-30,0.9366666666666666,full_holdings,60,2023Q2
6281,2023-12-31,0.9433333333333332,full_holdings,42,2023Q4
6281,2024-06-30,0.9566666666666667,full_holdings,31,2024Q2
6281,2024-12-31,0.9665530948324816,full_holdings,39,2024Q4
6314,2020-06-30,0.9533333333333334,full_holdings,50,2020Q2
6314,2020-12-31,0.9503134886396319,full_holdings,75,2020Q4
6314,2021-06-30,0.9344392589449866,full_holdings,110,2021Q2
6314,2021-12-31,0.9454930829688113,full_holdings,142,2021Q4
6314,2022-06-30,0.9624606377949894,full_holdings,101,2022Q2
6314,2022-12-31,0.9576141416332284,full_holdings,95,2022Q4
6314,2023-06-30,0.939536731581001,full_holdings,154,2023Q2
6314,2023-12-31,0.9386079880072813,full_holdings,125,2023Q4
6314,2024-06-30,0.9317052676936337,full_holdings,93,2024Q2
6314,2024-12-31,0.9019973214608897,full_holdings,138,2024Q4
6315,2020-06-30,0.9533333333333334,full_holdings,50,2020Q2
6315,2020-12-31,0.9503134886396319,full_holdings,75,2020Q4
6315,2021-06-30,0.9344392589449866,full_holdings,110,2021Q2
6315,2021-12-31,0.9454930829688113,full_holdings,142,2021Q4
6315,2022-06-30,0.9624606377949894,full_holdings,101,2022Q2
6315,2022-12-31,0.9576141416332284,full_holdings,95,2022Q4
6315,2023-06-30,0.939536731581001,full_holdings,154,2023Q2
6315,2023-12-31,0.9386079880072813,full_holdings,125,2023Q4
6315,2024-06-30,0.9317052676936337,full_holdings,93,2024Q2
6315,2024-12-31,0.9019973214608897,full_holdings,138,2024Q4
6522,2020-06-30,0.92,full_holdings,37,2020Q2
6522,2020-12-31,0.9366666666666668,full_holdings,38,2020Q4
6522,2021-06-30,0.9633333333333334,full_holdings,37,2021Q2
6522,2021-12-31,0.97,full_holdings,40,2021Q4
6522,2022-06-30,0.9866666666666666,full_holdings,32,2022Q2
6522,2022-12-31,0.9766666666666666,full_holdings,35,2022Q4
6522,2023-06-30,0.9566666666666667,full_holdings,53,2023Q2
6522,2023-12-31,0.99,full_holdings,28,2023Q4
6522,2024-06-30,0.9594652978291092,full_holdings,25,2024Q2
6522,2024-12-31,0.9798884302130983,full_holdings,30,2024Q4
6523,2020-06-30,0.92,full_holdings,37,2020Q2
6523,2020-12-31,0.9366666666666668,full_holdings,38,2020Q4
6523,2021-06-30,0.9633333333333334,full_holdings,37,2021Q2
6523,2021-12-31,0.97,full_holdings,40,2021Q4
6523,2022-06-30,0.9866666666666666,full_holdings,32,2022Q2
6523,2022-12-31,0.9766666666666666,full_holdings,35,2022Q4
6523,2023-06-30,0.9566666666666667,full_holdings,53,2023Q2
6523,2023-12-31,0.99,full_holdings,28,2023Q4
6523,2024-06-30,0.9594652978291092,full_holdings,25,2024Q2
6523,2024-12-31,0.9798884302130983,full_holdings,30,2024Q4
6533,2020-06-30,0.9580873445967486,full_holdings,64,2020Q2
6533,2020-12-31,0.9690192873488069,full_holdings,85,2020Q4
6533,2021-06-30,0.9666666666666667,full_holdings,95,2021Q2
6533,2021-12-31,0.9466666666666665,full_holdings,104,2021Q4
6533,2022-06-30,0.9433333333333334,full_holdings,74,2022Q2
6533,2022-12-31,0.9632200830502077,full_holdings,90,2022Q4
6533,2023-06-30,0.9432150461320086,full_holdings,118,2023Q2
6533,2023-12-31,0.9566666666666667,full_holdings,136,2023Q4
6533,2024-06-30,0.9666666666666666,full_holdings,71,2024Q2
6533,2024-12-31,0.9433333333333334,full_holdings,73,2024Q4
6615,2020-06-30,0.9533333333333334,full_holdings,67,2020Q2
6615,2020-12-31,0.9153426128796667,full_holdings,122,2020Q4
6615,2021-06-30,0.9348244144043496,full_holdings,134,2021Q2
6615,2021-12-31,0.9357438453405831,full_holdings,131,2021Q4
6615,2022-06-30,0.9622191272051996,full_holdings,98,2022Q2
6615,2022-12-31,0.9516071349533042,full_holdings,106,2022Q4
6615,2023-06-30,0.9257301451750641,full_holdings,149,2023Q2
6615,2023-12-31,0.9499130036630037,full_holdings,136,2023Q4
6615,2024-06-30,0.9301556171392028,full_holdings,137,2024Q2
6615,2024-12-31,0.9386376172090457,full_holdings,91,2024Q4
6616,2020-06-30,0.9533333333333334,full_holdings,67,2020Q2
6616,2020-12-31,0.9153426128796667,full_holdings,122,2020Q4
6616,2021-06-30,0.9348244144043496,full_holdings,134,2021Q2
6616,2021-12-31,0.9357438453405831,full_holdings,131,2021Q4
6616,2022-06-30,0.9622191272051996,full_holdings,98,2022Q2
6616,2022-12-31,0.9516071349533042,full_holdings,106,2022Q4
6616,2023-06-30,0.9257301451750641,full_holdings,149,2023Q2
6616,2023-12-31,0.9499130036630037,full_holdings,136,2023Q4
6616,2024-06-30,0.9301556171392028,full_holdings,137,2024Q2
6616,2024-12-31,0.9386376172090457,full_holdings,91,2024Q4
6769,2020-06-30,0.9567547519703292,full_holdings,90,2020Q2
6769,2020-12-31,0.9225528511027312,full_holdings,74,2020Q4
6769,2021-06-30,0.9626147062328685,full_holdings,94,2021Q2
6769,2021-12-31,0.9288110698824984,full_holdings,190,2021Q4
6769,2022-06-30,0.9633333333333334,full_holdings,66,2022Q2
6769,2022-12-31,0.9144562334217508,full_holdings,73,2022Q4
6769,2023-06-30,0.9589476453564851,full_holdings,86,2023Q2
6769,2023-12-31,0.98,full_holdings,86,2023Q4
6769,2024-06-30,0.9522532270311312,full_holdings,46,2024Q2
6769,2024-12-31,0.9666666666666668,full_holdings,48,2024Q4
6887,2020-06-30,0.94,full_holdings,30,2020Q2
6887,2020-12-31,0.9400000000000002,full_holdings,29,2020Q4
6887,2021-06-30,0.9466666666666668,full_holdings,33,2021Q2
6887,2021-12-31,0.9466666666666668,full_holdings,43,2021Q4
6887,2022-06-30,0.9733333333333332,full_holdings,25,2022Q2
6887,2022-12-31,0.9933333333333333,full_holdings,17,2022Q4
6887,2023-06-30,0.9733333333333334,full_holdings,23,2023Q2
6887,2023-12-31,0.95,full_holdings,50,2023Q4
6887,2024-06-30,0.9433333333333334,full_holdings,25,2024Q2
6887,2024-12-31,0.9272662763881498,full_holdings,48,2024Q4
6888,2020-06-30,0.94,full_holdings,30,2020Q2
6888,2020-12-31,0.9400000000000002,full_holdings,29,2020Q4
6888,2021-06-30,0.9466666666666668,full_holdings,33,2021Q2
6888,2021-12-31,0.9466666666666668,full_holdings,43,2021Q4
6888,2022-06-30,0.9733333333333332,full_holdings,25,2022Q2
6888,2022-12-31,0.9933333333333333,full_holdings,17,2022Q4
6888,2023-06-30,0.9733333333333334,full_holdings,23,2023Q2
6888,2023-12-31,0.95,full_holdings,50,2023Q4
6888,2024-06-30,0.9433333333333334,full_holdings,25,2024Q2
6888,2024-12-31,0.9272662763881498,full_holdings,48,2024Q4
6904,2020-06-30,0.9333333333333332,full_holdings,71,2020Q2
6904,2020-12-31,0.934405684754522,full_holdings,106,2020Q4
6904,2021-06-30,0.9420325203252032,full_holdings,104,2021Q2
6904,2021-12-31,0.9398938428874735,full_holdings,100,2021Q4
6904,2022-06-30,0.947309718641408,full_holdings,112,2022Q2
6904,2022-12-31,0.9471456800966078,full_holdings,97,2022Q4
6904,2023-06-30,0.9596751488900921,full_holdings,159,2023Q2
6904,2023-12-31,0.9740425687003427,full_holdings,158,2023Q4
6904,2024-06-30,0.96,full_holdings,92,2024Q2
6904,2024-12-31,0.9632247321169998,full_holdings,72,2024Q4
6905,2020-06-30,0.9333333333333332,full_holdings,71,2020Q2
6905,2020-12-31,0.934405684754522,full_holdings,106,2020Q4
6905,2021-06-30,0.9420325203252032,full_holdings,104,2021Q2
6905,2021-12-31,0.9398938428874735,full_holdings,100,2021Q4
6905,2022-06-30,0.947309718641408,full_holdings,112,2022Q2
6905,2022-12-31,0.9471456800966078,full_holdings,97,2022Q4
6905,2023-06-30,0.9596751488900921,full_holdings,159,2023Q2
6905,2023-12-31,0.9740425687003427,full_holdings,158,2023Q4
6905,2024-06-30,0.96,full_holdings,92,2024Q2
6969,2020-06-30,0.9533333333333331,full_holdings,45,2020Q2
6969,2020-12-31,0.9233333333333333,full_holdings,81,2020Q4
6969,2021-06-30,0.9533333333333334,full_holdings,90,2021Q2
6969,2021-12-31,0.9433333333333334,full_holdings,113,2021Q4
6969,2022-06-30,0.95,full_holdings,59,2022Q2
6969,2022-12-31,0.9666666666666666,full_holdings,42,2022Q4
6969,2023-06-30,0.97,full_holdings,25,2023Q2
6969,2023-12-31,0.9666666666666667,full_holdings,29,2023Q4
6969,2024-06-30,0.9766666666666668,full_holdings,29,2024Q2
6969,2024-12-31,0.9533333333333334,full_holdings,40,2024Q4
6976,2020-06-30,0.9594659831250668,full_holdings,42,2020Q2
6976,2020-12-31,0.9624361706104445,full_holdings,95,2020Q4
6976,2021-06-30,0.9595493973189141,full_holdings,140,2021Q2
6976,2021-12-31,0.9578249048395867,full_holdings,202,2021Q4
6976,2022-06-30,0.9533333333333333,full_holdings,109,2022Q2
6976,2022-12-31,0.9566666666666668,full_holdings,162,2022Q4
6976,2023-06-30,0.9731073701653297,full_holdings,237,2023Q2
6976,2023-12-31,0.9631068840579708,full_holdings,324,2023Q4
6976,2024-06-30,0.9533333333333334,full_holdings,57,2024Q2
6976,2024-12-31,0.9833333333333334,full_holdings,50,2024Q4
7049,2020-06-30,0.9733333333333334,full_holdings,27,2020Q2
7049,2020-12-31,0.8822009643801525,full_holdings,107,2020Q4
7049,2021-06-30,0.9466666666666668,full_holdings,104,2021Q2
7049,2021-12-31,0.9700000000000002,full_holdings,58,2021Q4
7049,2022-06-30,0.96,full_holdings,41,2022Q2
7049,2022-12-31,0.9566666666666668,full_holdings,44,2022Q4
7049,2023-06-30,0.9766666666666668,full_holdings,47,2023Q2
7049,2023-12-31,0.95,full_holdings,33,2023Q4
7049,2024-06-30,0.9666666666666666,full_holdings,23,2024Q2
7049,2024-12-31,0.9933333333333334,full_holdings,22,2024Q4
7113,2020-06-30,0.9466982639258708,full_holdings,42,2020Q2
7113,2020-12-31,0.9376709401709402,full_holdings,81,2020Q4
7113,2021-06-30,0.9462372978388436,full_holdings,80,2021Q2
7113,2021-12-31,0.9115367916760237,full_holdings,84,2021Q4
7113,2022-06-30,0.91,full_holdings,119,2022Q2
7113,2022-12-31,0.9278727930227612,full_holdings,149,2022Q4
7113,2023-06-30,0.926454869568287,full_holdings,157,2023Q2
7113,2023-12-31,0.9532270746998195,full_holdings,159,2023Q4
7113,2024-06-30,0.9400000000000001,full_holdings,49,2024Q2
7113,2024-12-31,0.9665570175438597,full_holdings,72,2024Q4
7114,2020-06-30,0.9466982639258708,full_holdings,42,2020Q2
7114,2020-12-31,0.9376709401709402,full_holdings,81,2020Q4
7114,2021-06-30,0.9462372978388436,full_holdings,80,2021Q2
7114,2021-12-31,0.9115367916760237,full_holdings,84,2021Q4
7114,2022-06-30,0.91,full_holdings,119,2022Q2
7114,2022-12-31,0.9278727930227612,full_holdings,149,2022Q4
7114,2023-06-30,0.926454869568287,full_holdings,157,2023Q2
7114,2023-12-31,0.9532270746998195,full_holdings,159,2023Q4
7114,2024-06-30,0.9400000000000001,full_holdings,49,2024Q2
7114,2024-12-31,0.9665570175438597,full_holdings,72,2024Q4
7340,2020-06-30,0.98,full_holdings,43,2020Q2
7340,2020-12-31,0.9396641289744738,full_holdings,79,2020Q4
7340,2021-06-30,0.9498942694015649,full_holdings,115,2021Q2
7340,2021-12-31,0.9620203662833469,full_holdings,126,2021Q4
7340,2022-06-30,0.9577096739011888,full_holdings,89,2022Q2
7340,2022-12-31,0.9757731114337839,full_holdings,96,2022Q4
7340,2023-06-30,0.9551045153611544,full_holdings,112,2023Q2
7340,2023-12-31,0.9472494223786996,full_holdings,147,2023Q4
7340,2024-06-30,0.9280754121232149,full_holdings,68,2024Q2
7340,2024-12-31,0.9466666666666667,full_holdings,48,2024Q4
7341,2020-06-30,0.98,full_holdings,43,2020Q2
7341,2020-12-31,0.9396641289744738,full_holdings,79,2020Q4
7341,2021-06-30,0.9498942694015649,full_holdings,115,2021Q2
7341,2021-12-31,0.9620203662833469,full_holdings,126,2021Q4
7341,2022-06-30,0.9577096739011888,full_holdings,89,2022Q2
7341,2022-12-31,0.9757731114337839,full_holdings,96,2022Q4
7341,2023-06-30,0.9551045153611544,full_holdings,112,2023Q2
7341,2023-12-31,0.9472494223786996,full_holdings,147,2023Q4
7341,2024-06-30,0.9280754121232149,full_holdings,68,2024Q2
7341,2024-12-31,0.9466666666666667,full_holdings,48,2024Q4
7343,2020-06-30,0.9721467098166128,full_holdings,65,2020Q2
7343,2020-12-31,0.966133105680646,full_holdings,84,2020Q4
7343,2021-06-30,0.9633333333333334,full_holdings,130,2021Q2
7343,2021-12-31,0.97,full_holdings,228,2021Q4
7343,2022-06-30,0.966392740390035,full_holdings,297,2022Q2
7343,2022-12-31,0.9533613018052377,full_holdings,171,2022Q4
7343,2023-06-30,0.9715948154409695,full_holdings,229,2023Q2
7343,2023-12-31,0.977530421326581,full_holdings,295,2023Q4
7343,2024-06-30,0.9719556309170553,full_holdings,295,2024Q2
7343,2024-12-31,0.9833333333333334,full_holdings,21,2024Q4
7346,2020-06-30,0.9733333333333334,full_holdings,42,2020Q2
7346,2020-12-31,0.9759991099243437,full_holdings,71,2020Q4
7346,2021-06-30,0.9764508936598698,full_holdings,93,2021Q2
7346,2021-12-31,0.9633333333333334,full_holdings,96,2021Q4
7346,2022-06-30,0.9501801801801802,full_holdings,96,2022Q2
7346,2022-12-31,0.9627398182430159,full_holdings,125,2022Q4
7346,2023-06-30,0.9333150858377091,full_holdings,171,2023Q2
7346,2023-12-31,0.9334679935236742,full_holdings,164,2023Q4
7346,2024-06-30,0.9136375110437964,full_holdings,112,2024Q2
7346,2024-12-31,0.8892777597578116,full_holdings,103,2024Q4
7349,2020-06-30,0.9700000000000002,full_holdings,46,2020Q2
7349,2020-12-31,0.9695505112934037,full_holdings,77,2020Q4
7349,2021-06-30,0.9733333333333334,full_holdings,113,2021Q2
7349,2021-12-31,0.9756920077972709,full_holdings,99,2021Q4
7349,2022-06-30,0.982149136972046,full_holdings,74,2022Q2
7349,2022-12-31,0.9852808868990512,full_holdings,83,2022Q4
7349,2023-06-30,0.9865594970171114,full_holdings,114,2023Q2
7349,2023-12-31,0.99,full_holdings,116,2023Q4
7349,2024-06-30,0.9833333333333334,full_holdings,62,2024Q2
7349,2024-12-31,0.9266666666666667,full_holdings,63,2024Q4
7350,2020-06-30,0.9700000000000002,full_holdings,46,2020Q2
7350,2020-12-31,0.9695505112934037,full_holdings,77,2020Q4
7350,2021-06-30,0.9733333333333334,full_holdings,113,2021Q2
7350,2021-12-31,0.9756920077972709,full_holdings,99,2021Q4
7350,2022-06-30,0.982149136972046,full_holdings,74,2022Q2
7350,2022-12-31,0.9852808868990512,full_holdings,83,2022Q4
7350,2023-06-30,0.9865594970171114,full_holdings,114,2023Q2
7350,2023-12-31,0.99,full_holdings,116,2023Q4
7350,2024-06-30,0.9833333333333334,full_holdings,62,2024Q2
7350,2024-12-31,0.9266666666666667,full_holdings,63,2024Q4
7353,2020-06-30,0.9133333333333333,full_holdings,79,2020Q2
7353,2020-12-31,0.9263311167163495,full_holdings,124,2020Q4
7353,2021-06-30,0.9466666666666668,full_holdings,112,2021Q2
7353,2021-12-31,0.9533333333333334,full_holdings,155,2021Q4
7353,2022-06-30,0.9432737137065521,full_holdings,333,2022Q2
7353,2022-12-31,0.9664288545382482,full_holdings,93,2022Q4
7353,2023-06-30,0.9636834472757406,full_holdings,63,2023Q2
7353,2023-12-31,0.9666666666666668,full_holdings,39,2023Q4
7353,2024-06-30,0.9400000000000002,full_holdings,35,2024Q2
7353,2024-12-31,0.9433333333333334,full_holdings,37,2024Q4
7449,2020-06-30,0.9766666666666668,full_holdings,52,2020Q2
7449,2020-12-31,0.9533333333333334,full_holdings,64,2020Q4
7449,2021-06-30,0.9700000000000002,full_holdings,46,2021Q2
7449,2021-12-31,0.9459621105370284,full_holdings,87,2021Q4
7449,2022-06-30,0.9560856550771357,full_holdings,68,2022Q2
7449,2022-12-31,0.9533333333333334,full_holdings,97,2022Q4
7449,2023-06-30,0.9591594906896299,full_holdings,99,2023Q2
7449,2023-12-31,0.9434470916505688,full_holdings,120,2023Q4
7449,2024-06-30,0.9553729205684698,full_holdings,84,2024Q2
7449,2024-12-31,0.9500000000000002,full_holdings,100,2024Q4
7450,2020-06-30,0.9766666666666668,full_holdings,52,2020Q2
7450,2020-12-31,0.9533333333333334,full_holdings,64,2020Q4
7450,2021-06-30,0.9700000000000002,full_holdings,46,2021Q2
7450,2021-12-31,0.9459621105370284,full_holdings,87,2021Q4
7450,2022-06-30,0.9560856550771357,full_holdings,68,2022Q2
7450,2022-12-31,0.9533333333333334,full_holdings,96,2022Q4
7450,2023-06-30,0.9591594906896299,full_holdings,99,2023Q2
7450,2023-12-31,0.9434470916505688,full_holdings,118,2023Q4
7450,2024-06-30,0.9553729205684698,full_holdings,82,2024Q2
7450,2024-12-31,0.9500000000000002,full_holdings,100,2024Q4
7490,2020-06-30,0.9500000000000001,full_holdings,46,2020Q2
7490,2020-12-31,0.9628989756397728,full_holdings,61,2020Q4
7490,2021-06-30,0.9566666666666668,full_holdings,89,2021Q2
7490,2021-12-31,0.9642182953658365,full_holdings,93,2021Q4
7490,2022-06-30,0.9667862881628282,full_holdings,50,2022Q2
7490,2022-12-31,0.9866666666666666,full_holdings,56,2022Q4
7490,2023-06-30,0.98,full_holdings,82,2023Q2
7490,2023-12-31,0.9866666666666668,full_holdings,113,2023Q4
7490,2024-06-30,0.9733333333333334,full_holdings,83,2024Q2
7490,2024-12-31,0.98,full_holdings,71,2024Q4
7491,2020-06-30,0.9500000000000001,full_holdings,46,2020Q2
7491,2020-12-31,0.9628989756397728,full_holdings,61,2020Q4
7491,2021-06-30,0.9566666666666668,full_holdings,88,2021Q2
7491,2021-12-31,0.9642182953658365,full_holdings,93,2021Q4
7491,2022-06-30,0.9667862881628282,full_holdings,50,2022Q2
7491,2022-12-31,0.9866666666666666,full_holdings,56,2022Q4
7491,2023-06-30,0.98,full_holdings,82,2023Q2
7491,2023-12-31,0.9866666666666668,full_holdings,113,2023Q4
7491,2024-06-30,0.9733333333333334,full_holdings,83,2024Q2
7491,2024-12-31,0.98,full_holdings,71,2024Q4
7731,2020-06-30,0.9633333333333334,full_holdings,49,2020Q2
7731,2020-12-31,0.9559260043028956,full_holdings,82,2020Q4
7731,2021-06-30,0.95,full_holdings,105,2021Q2
7731,2021-12-31,0.9731215810834657,full_holdings,115,2021Q4
7731,2022-06-30,0.9921433722775134,full_holdings,93,2022Q2
7731,2022-12-31,0.984685436218283,full_holdings,39,2022Q4
7731,2023-06-30,0.9866666666666668,full_holdings,50,2023Q2
7731,2023-12-31,0.9933333333333334,full_holdings,49,2023Q4
7731,2024-06-30,0.9833333333333334,full_holdings,35,2024Q2
7731,2024-12-31,0.98,full_holdings,29,2024Q4
7895,2020-06-30,0.97,full_holdings,48,2020Q2
7895,2020-12-31,0.9318687137932261,full_holdings,85,2020Q4
7895,2021-06-30,0.9330085525603551,full_holdings,148,2021Q2
7895,2021-12-31,0.9082227019248066,full_holdings,211,2021Q4
7895,2022-06-30,0.942162996063411,full_holdings,101,2022Q2
7895,2022-12-31,0.9297037688810676,full_holdings,116,2022Q4
7895,2023-06-30,0.9165978928884988,full_holdings,131,2023Q2
7895,2023-12-31,0.92999020781199,full_holdings,118,2023Q4
7895,2024-06-30,0.9299999999999999,full_holdings,52,2024Q2
7895,2024-12-31,0.9337032196744683,full_holdings,46,2024Q4
8208,2020-06-30,0.9427828241123037,full_holdings,63,2020Q2
8208,2020-12-31,0.9100524934383203,full_holdings,101,2020Q4
8208,2021-06-30,0.9360087719298247,full_holdings,127,2021Q2
8208,2021-12-31,0.9517938849689973,full_holdings,128,2021Q4
8208,2022-06-30,0.9488278197447252,full_holdings,100,2022Q2
8208,2022-12-31,0.947762274582072,full_holdings,111,2022Q4
8208,2023-06-30,0.9402938196555217,full_holdings,129,2023Q2
8208,2023-12-31,0.9533333333333334,full_holdings,134,2023Q4
8208,2024-06-30,0.9366666666666666,full_holdings,72,2024Q2
8208,2024-12-31,0.9466666666666665,full_holdings,73,2024Q4
8467,2020-06-30,0.9395751911639763,full_holdings,64,2020Q2
8467,2020-12-31,0.9111900065746221,full_holdings,96,2020Q4
8467,2021-06-30,0.9396190959878112,full_holdings,126,2021Q2
8467,2021-12-31,0.9521840548248415,full_holdings,130,2021Q4
8467,2022-06-30,0.9489212513484359,full_holdings,103,2022Q2
8467,2022-12-31,0.9552487754575922,full_holdings,107,2022Q4
8467,2023-06-30,0.9432032097158969,full_holdings,129,2023Q2
8467,2023-12-31,0.9565385928961749,full_holdings,130,2023Q4
8467,2024-06-30,0.9366666666666668,full_holdings,73,2024Q2
8467,2024-12-31,0.9493353715273162,full_holdings,79,2024Q4
20018,2020-06-30,0.97,full_holdings,37,2020Q2
20018,2020-12-31,0.9633333333333335,full_holdings,47,2020Q4
20018,2021-06-30,0.9531152245659349,full_holdings,100,2021Q2
20018,2021-12-31,0.9661286159802129,full_holdings,96,2021Q4
20018,2022-06-30,0.9315983209557638,full_holdings,93,2022Q2
20018,2022-12-31,0.9301640759930916,full_holdings,95,2022Q4
20018,2023-06-30,0.9510899832638964,full_holdings,88,2023Q2
20018,2023-12-31,0.9649988633780405,full_holdings,98,2023Q4
20018,2024-06-30,0.9327018900343642,full_holdings,75,2024Q2
20018,2024-12-31,0.9565515262383874,full_holdings,54,2024Q4
40001,2020-06-30,0.9430205400896674,full_holdings,49,2020Q2
40001,2020-12-31,0.9145933221027169,full_holdings,98,2020Q4
40001,2021-06-30,0.9365352951480119,full_holdings,149,2021Q2
