fund_code,report_quarter,as_value,rg_value,quarter_return,next_quarter_return,next_quarter_excess,rg_volatility,as_change,as_value_z,rg_value_z,rg_volatility_z,as_change_z,as_rg_inter,abs_excess,as_quintile,rg_quintile
11,2021Q1,0.9733333333333334,0.0347271439858872,-0.009174766911327237,0.012222882026920123,0.012222882026920123,0.032350257534449575,0.0,-0.13160052871640843,0.8229188246736888,-0.21590731030620663,0.01715921294238875,-0.10829655241774286,0.012222882026920123,Q1(低),Q1(低RG)
11,2021Q2,0.9766666666666667,0.02879596737579418,0.012222882026920123,-0.03833850091047786,-0.03833850091047786,0.0041939752014118125,0.003424657534246478,0.06088467301519274,0.6723868681505806,-1.6060866934752267,0.3972233137765655,0.040938054607057614,0.03833850091047786,Q3,Q5(高RG)
11,2021Q3,0.9766666666666667,0.027446086788808974,-0.03833850091047786,0.031834541491357005,0.031834541491357005,0.0038733023697778137,0.0,0.06088467301519274,0.6381271960501645,-1.621919492493474,0.01715921294238875,0.03885216567361606,0.031834541491357005,Q1(低),Q3
11,2021Q4,0.9833333333333334,-0.00995200414173582,0.031834541491357005,-0.19074914020834366,-0.19074914020834366,0.020384355943690924,0.006825938566553003,0.4458550764784015,-0.31102811799396124,-0.8067079527966865,0.7746931204071288,-0.13867346533513086,0.19074914020834366,Q4,Q2
11,2022Q1,0.9866666666666668,0.06947453650270673,-0.19074914020834366,0.1471214055565686,0.1471214055565686,0.03244425553915728,0.003389830508474745,0.638340278210009,1.7047999965700722,-0.21126628253634563,0.39335825512404393,1.0882425041029624,0.1471214055565686,Q4,Q3
11,2022Q2,0.9866666666666667,-0.07072026343987198,0.1471214055565686,-0.14274180526400781,-0.14274180526400781,0.05948219533022146,-1.1102230246251565e-16,0.6383402782100026,-1.853313159900432,1.123696409494858,0.01715921294237643,-1.1830444381011007,0.14274180526400781,Q5(高),Q1(低RG)
11,2022Q3,0.9866666666666668,0.04739444578895552,-0.14274180526400781,0.03053435114503822,0.03053435114503822,0.06283786603208802,2.220446049250313e-16,0.638340278210009,1.1444121555314701,1.2893782339367674,0.01715921294241339,0.7305243737488748,0.03053435114503822,Q4,Q5(高RG)
11,2022Q4,0.9866666666666667,-0.018536769118153502,0.03053435114503822,0.02122995991983956,0.02122995991983956,0.0638417502951101,-1.1102230246251565e-16,0.6383402782100026,-0.5289075630255164,1.3389436981920964,0.01715921294237643,-0.33762300092908265,0.02122995991983956,Q4,Q2
11,2023Q1,0.9866666666666667,-0.018684505434465915,0.02122995991983956,-0.037100317305345465,-0.037100317305345465,0.04838672032607564,0.0,0.6383402782100026,-0.5326570782070709,0.5758719341332146,0.01715921294238875,-0.3400164674932287,0.037100317305345465,Q4,Q3
11,2023Q2,0.9866666666666668,0.010376689004432102,-0.037100317305345465,-0.06337541611707798,-0.06337541611707798,0.0313105814383811,2.220446049250313e-16,0.638340278210009,0.20490963837687182,-0.2672399492118811,0.01715921294241339,0.1308020755694047,0.06337541611707798,Q5(高),Q3
11,2023Q3,0.9833333333333334,0.008447621839747765,-0.06337541611707798,-0.09354271016650872,-0.09354271016650872,0.016198235229904847,-0.0033783783783785104,0.4458550764784015,0.15595033845141168,-1.0133921536058894,-0.3577688865291893,0.06953125007708676,0.09354271016650872,Q3,Q2
11,2023Q4,0.9866666666666666,0.02900141856291782,-0.09354271016650872,-0.012299102090092884,-0.012299102090092884,0.019637789062404275,0.003389830508474523,0.6383402782099963,0.6776011740464949,-0.8435687099891833,0.3933582551240193,0.4325401219562597,0.012299102090092884,Q4,Q5(高RG)
11,2024Q1,0.9733333333333334,-0.020096773205021647,-0.012299102090092884,-0.028736494597839113,-0.028736494597839113,0.020263076505009088,-0.013513513513513375,-0.13160052871640843,-0.5685001232909953,-0.8126959654634003,-1.4825531849438496,0.07481491680043836,0.028736494597839113,Q1(低),Q3
11,2024Q2,0.9800000000000002,-0.00965167218085373,-0.028736494597839113,0.14897896039603942,0.14897896039603942,0.021561190997148302,0.0068493150684934,0.2533698747468067,-0.3034057589495399,-0.7486032708874768,0.7772874146107915,-0.07687387914250476,0.14897896039603942,Q4,Q3
11,2024Q3,0.9766666666666668,-0.06764429668158335,0.14897896039603942,-0.0843118981050015,-0.0843118981050015,0.03976818216729162,-0.003401360544217802,0.060884673015199155,-1.7752458007971315,0.15034295556708802,-0.3603194178181096,-0.10808526010313872,0.0843118981050015,Q2,Q1(低RG)
17,2021Q2,0.9292368908753953,-0.01351324721713315,0.09698996655518388,-0.13613613613613618,-0.13613613613613618,0.032350257534449575,0.0,-2.677974315365081,-0.4014116831843297,-0.21590731030620663,0.01715921294238875,1.0749701774551002,0.13613613613613618,Q1(低),Q3
17,2021Q4,0.9451621770203409,0.03268345696602412,-0.13613613613613618,0.09914077990746861,0.09914077990746861,0.032666002796379455,0.017138026160307795,-1.758359740492074,0.7710504980591413,-0.2003178035568309,1.9191153757279171,-1.3557841536735562,0.09914077990746861,Q1(低),Q4
17,2022Q2,0.9463350220976607,-0.07052920515473547,0.09914077990746861,-0.016417910447761197,-0.016417910447761197,0.05170075524751816,0.0012408929449729822,-1.6906331440997253,-1.8484641426881294,0.7394980467143387,0.15487192046028064,3.1250747453084355,0.016417910447761197,Q1(低),Q1(低RG)
17,2022Q4,0.9559887250650477,-0.016483610734422612,-0.016417910447761197,-0.08006042296072513,-0.08006042296072513,0.042214687847668186,0.010201147312490333,-1.133174655159387,-0.4767988552812724,0.27113595364250054,1.149269458135617,0.5402963784137463,0.08006042296072513,Q1(低),Q2
17,2023Q2,0.9632217012726056,0.016937013932539918,-0.08006042296072513,0.05369127516778538,0.05369127516778538,0.04564939626044663,0.007565963926055463,-0.7155023898298858,0.37140924069437903,0.4407201610376331,0.8568201856804382,-0.2657441993217315,0.05369127516778538,Q2,Q4
17,2023Q4,0.963327965029334,-0.03322365114466579,0.05369127516778538,0.00877192982456143,0.00877192982456143,0.03637332990979402,0.00011032118212028763,-0.7093661296346987,-0.9016573953122157,-0.017273406616505175,0.029402516240958187,0.63960521676913,0.00877192982456143,Q2,Q1(低RG)
17,2024Q2,0.9461644533239315,-0.019341346990938067,0.00877192982456143,-0.04940119760479045,-0.04940119760479045,0.02127256434055515,-0.01781689344488191,-1.7004827335458401,-0.5493275722964192,-0.7628538321896696,-1.9601367703995827,0.9341220517507149,0.04940119760479045,Q1(低),Q1(低RG)
20,2021Q1,0.9766666666666666,0.09189855868432861,-0.08343237461373898,0.11604182606477953,0.11604182606477953,0.032350257534449575,0.0,0.06088467301518633,2.273916742541354,-0.21590731030620663,0.01715921294238875,0.13844667733338797,0.11604182606477953,Q2,Q4
20,2021Q2,0.97,-0.009539458409279262,0.11604182606477953,-0.07146098003629775,-0.07146098003629775,0.07172750975700705,-0.0068259385665527805,-0.324085730448016,-0.3005577981325922,1.7282926930235603,-0.7403746945223266,0.09740649354964848,0.07146098003629775,Q2,Q3
20,2021Q3,0.9700000000000002,0.03673719546173717,-0.07146098003629775,0.03390663390663384,0.03390663390663384,0.05078381631641391,2.220446049250313e-16,-0.32408573044800315,0.8739334885865733,0.6942253937920295,0.01715921294241339,-0.2832293730115512,0.03390663390663384,Q1(低),Q4
20,2021Q4,0.9766666666666667,0.001614475655953201,0.03390663390663384,-0.17373294346978563,-0.17373294346978563,0.04562821435062352,0.0068728522336767295,0.06088467301519274,-0.017473407269569936,0.43967433211803575,0.7798995390150951,-0.0010638626880690573,0.17373294346978563,Q3,Q2
20,2022Q1,0.9766666666666666,0.06283584594032397,-0.17373294346978563,0.06079295154185038,0.06079295154185038,0.0331246695595873,-1.1102230246251565e-16,0.06088467301518633,1.5363114917080838,-0.17767173578359222,0.01715921294237643,0.09353782282211982,0.06079295154185038,Q1(低),Q2
20,2022Q2,0.9700000000000001,-0.03903853779695387,0.06079295154185038,-0.08783216783216785,-0.08783216783216785,0.044192590346497154,-0.0068259385665526695,-0.3240857304480096,-1.0492379383092827,0.36879228636666034,-0.7403746945223143,0.3400430436507275,0.08783216783216785,Q2,Q3
20,2022Q3,0.9833333333333334,0.01959855446635523,-0.08783216783216785,0.049253257070225764,0.049253257070225764,0.04223970564716323,0.013745704467353903,0.4458550764784015,0.438958553462945,0.27237117456616117,1.5426398650878508,0.19571189942506984,0.049253257070225764,Q3,Q2
20,2022Q4,0.9833333333333334,-0.025938856297084454,0.049253257070225764,-0.00452898550724623,-0.00452898550724623,0.046379204406651615,0.0,0.4458550764784015,-0.7167709059418245,0.4767534777419663,0.01715921294238875,-0.31957594708618525,0.00452898550724623,Q3,Q1(低RG)
20,2023Q1,0.9800000000000001,-0.009944733012787437,-0.00452898550724623,-0.02722323049001807,-0.02722323049001807,0.025263005421399327,-0.003389830508474523,0.25336987474680034,-0.31084357834210374,-0.5658310557192447,-0.3590398292392418,-0.07875839851038605,0.02722323049001807,Q2,Q4
20,2023Q2,0.9900000000000002,0.00623687309138425,-0.02722323049001807,-0.04692355500310741,-0.04692355500310741,0.019744049864671404,0.010204081632653184,0.8308254799416166,0.09984202194876866,-0.8383222227291295,1.149595105223859,0.08295129580392714,0.04692355500310741,Q5(高),Q3
20,2023Q3,0.9866666666666666,0.008276271794198495,-0.04692355500310741,-0.01080550098231825,-0.01080550098231825,0.01596812729306928,-0.0033670033670036847,0.6383402782099963,0.15160151202075667,-1.024753430137664,-0.356506502355905,0.09677335136038591,0.01080550098231825,Q4,Q2
20,2023Q4,0.9833333333333333,0.0012456643864476198,-0.01080550098231825,-0.08548441166610787,-0.08548441166610787,0.008152582096932906,-0.0033783783783783994,0.44585507647839506,-0.02683375609006742,-1.4106356880075455,-0.357768886529177,-0.011963966373739608,0.08548441166610787,Q4,Q3
20,2024Q1,0.9800000000000002,0.004868655882714895,-0.08548441166610787,-0.016286644951140072,-0.016286644951140072,0.0029595985628616604,-0.003389830508474301,0.2533698747468067,0.0651169704271021,-1.6670324154168052,-0.3590398292392172,0.016498678641006376,0.016286644951140072,Q3,Q5(高RG)
20,2024Q2,0.9833333333333334,-0.00900000924366167,-0.016286644951140072,0.11766862170087955,0.11766862170087955,0.007471897021091522,0.00340136054421758,0.4458550764784015,-0.28686669707736656,-1.4442436177644935,0.3946378437028624,-0.1279009731645357,0.11766862170087955,Q4,Q3
20,2024Q3,0.9766666666666666,-0.054586543301826794,0.11766862170087955,-0.08079268292682917,-0.08079268292682917,0.027448023579061655,-0.006779661016949268,0.06088467301518633,-1.4438428948870081,-0.4579486599290899,-0.735238871420897,-0.08790790254049553,0.08079268292682917,Q2,Q3
21,2021Q1,0.98,0.09650956996832004,-0.13160333642261357,0.1883094154707734,0.1883094154707734,0.032350257534449575,0.0,0.2533698747467939,2.3909431937429937,-0.21590731030620663,0.01715921294238875,0.6057929775253617,0.1883094154707734,Q2,Q4
21,2021Q2,0.9833333333333334,-0.025046803075753937,0.1883094154707734,-0.01845787436737123,-0.01845787436737123,0.08595333567590636,0.003401360544217802,0.4458550764784015,-0.694130791583888,2.430674124886111,0.39463784370288707,-0.30948173716764776,0.01845787436737123,Q4,Q2
21,2021Q3,0.9866666666666666,0.038952115557699056,-0.01845787436737123,0.07012195121951215,0.07012195121951215,0.060806625149063216,0.003389830508474523,0.6383402782099963,0.9301476729728757,1.1890883886926116,0.3933582551240193,0.5937507243418861,0.07012195121951215,Q4,Q4
21,2021Q4,0.9766666666666668,0.004079301995951706,0.07012195121951215,-0.1935203934046862,-0.1935203934046862,0.05227529015694729,-0.010135135135134865,0.060884673015199155,0.04508334256962389,0.7678649517109575,-1.1076250854722716,0.0027448845707837588,0.1935203934046862,Q3,Q3
21,2022Q1,0.9733333333333334,0.07733694294437889,-0.1935203934046862,0.06733167082294256,0.06733167082294256,0.04423687478465666,-0.0034129692832765013,-0.13160052871640843,1.9043461410282856,0.3709787722171852,-0.36160774078998126,-0.2506129590183745,0.06733167082294256,Q1(低),Q4
21,2022Q2,0.9700000000000002,-0.035548612108972734,0.06733167082294256,-0.11468812877263579,-0.11468812877263579,0.04823559249093662,-0.003424657534246478,-0.32408573044800315,-0.9606643927099019,0.568410196175476,-0.362904887891788,0.3113376214267759,0.11468812877263579,Q2,Q4
21,2022Q3,0.98,0.028526340760952302,-0.11468812877263579,-0.007495069033530588,-0.007495069033530588,0.04722811155137417,0.010309278350515205,0.2533698747467939,0.665543804028399,0.518667150749622,1.1612697020514606,0.1686287502651802,0.007495069033530588,Q2,Q3
21,2022Q4,0.98,-0.00483905427227162,-0.007495069033530588,0.019148104728409443,0.019148104728409443,0.04833946287911397,0.0,0.2533698747467939,-0.18126257600263188,0.5735386598859169,0.01715921294238875,-0.04592647617806805,0.019148104728409443,Q3,Q3
21,2023Q1,0.9800000000000001,-0.028298717435091214,0.019148104728409443,-0.042851725445582134,-0.042851725445582134,0.028858751013934158,2.220446049250313e-16,0.25336987474680034,-0.7766636620641943,-0.3882958495177702,0.01715921294241339,-0.1967831747775962,0.042851725445582134,Q2,Q2
21,2023Q2,0.9800000000000001,0.007179331459163818,-0.042851725445582134,-0.09080142123963675,-0.09080142123963675,0.023719754382306068,0.0,0.25336987474680034,0.12376140782610276,-0.6420270446720999,0.01715921294238875,0.03135741239938733,0.09080142123963675,Q3,Q3
21,2023Q3,0.9800000000000001,0.016621796225599988,-0.09080142123963675,-0.05178416013925158,-0.05178416013925158,0.019410199503404144,0.0,0.25336987474680034,0.36340908469233896,-0.8548056449298188,0.01715921294238875,0.09207691427034728,0.05178416013925158,Q3,Q3
21,2023Q4,0.98,0.007631878690723577,-0.05178416013925158,-0.043437645959831794,-0.043437645959831794,0.019869859494524977,-1.1102230246251565e-16,0.2533698747467939,0.13524695692775704,-0.8321105378355829,0.01715921294237643,0.03426750453667083,0.043437645959831794,Q3,Q4
21,2024Q1,0.9833333333333334,-0.010244368718952146,-0.043437645959831794,-0.05681271064034665,-0.05681271064034665,0.011236547235556681,0.003401360544217802,0.4458550764784015,-0.31844826659508924,-1.2583689681538306,0.39463784370288707,-0.1419817762571679,0.05681271064034665,Q3,Q4
21,2024Q2,0.9800000000000002,-0.0004097319060837277,-0.05681271064034665,0.17091836734693877,0.17091836734693877,0.011451456203964275,-0.003389830508474412,0.2533698747468067,-0.06884734953319625,-1.2477581206845323,-0.3590398292392295,-0.017443844327875557,0.17091836734693877,Q4,Q4
21,2024Q3,0.98,-0.07665323876454357,0.17091836734693877,-0.08957590170432028,-0.08957590170432028,0.038522871114594695,-2.220446049250313e-16,0.2533698747467939,-2.0038907674035293,0.08885736131800549,0.017159212942364107,-0.5077255527432889,0.08957590170432028,Q3,Q1(低RG)
31,2021Q1,0.9800000000000002,0.08524568501944299,-0.11979893884389825,0.18515037593984962,0.18515037593984962,0.032350257534449575,0.0,0.2533698747468067,2.1050682736604744,-0.21590731030620663,0.01715921294238875,0.5333608848308311,0.18515037593984962,Q3,Q3
31,2021Q2,0.98,-0.02712351418425868,0.18515037593984962,-0.03747323340471098,-0.03747323340471098,0.07945702275343945,-2.220446049250313e-16,0.2533698747467939,-0.7468372622973927,2.109927224261691,0.017159212942364107,-0.18922606360452884,0.03747323340471098,Q4,Q2
31,2021Q3,0.9833333333333334,0.03277014410918184,-0.03747323340471098,0.09977765425236251,0.09977765425236251,0.056225394066022484,0.003401360544217802,0.4458550764784015,0.7732505986669573,0.9628961334138165,0.39463784370288707,0.344757704805626,0.09977765425236251,Q3,Q4
31,2021Q4,0.9866666666666668,-0.014035084976423787,0.09977765425236251,-0.2303959131545339,-0.2303959131545339,0.05097914391128806,0.003389830508474745,0.638340278210009,-0.414655810624403,0.7038694367145364,0.39335825512404393,-0.26469150551537823,0.2303959131545339,Q5(高),Q1(低RG)
31,2022Q1,0.9866666666666668,0.09097767254604454,-0.2303959131545339,0.1248348745046235,0.1248348745046235,0.05347349239651581,0.0,0.638340278210009,2.250544855099153,0.8270246103126402,0.01715921294238875,1.4366134289280978,0.1248348745046235,Q4,Q4
31,2022Q2,0.99,-0.06014244269422244,0.1248348745046235,-0.19846426461901956,-0.19846426461901956,0.06468027232176084,0.0033783783783782884,0.8308254799416038,-1.5848503982480904,1.3803446196630094,0.3920873124139422,-1.3167340927601117,0.19846426461901956,Q5(高),Q1(低RG)
31,2022Q3,0.99,0.06337488863860342,-0.19846426461901956,0.07283763277693467,0.07283763277693467,0.06952314107698514,0.0,0.8308254799416038,1.5499922767117575,1.6194548906594957,0.01715921294238875,1.2877730772048253,0.07283763277693467,Q4,Q5(高RG)
31,2022Q4,0.9900000000000001,-0.03421613707658639,0.07283763277693467,-0.03972125435540086,-0.03972125435540086,0.07344238424336738,2.220446049250313e-16,0.8308254799416103,-0.9268464697531005,1.8129623638083072,0.01715921294241339,-0.7700476630648069,0.03972125435540086,Q5(高),Q1(低RG)
31,2023Q1,0.99,-0.007333117434732789,-0.03972125435540086,-0.07608299963596654,-0.07608299963596654,0.05320076476972143,-1.1102230246251565e-16,0.8308254799416038,-0.24456134995898557,0.8135590426817427,0.01715921294237643,-0.2031878009548407,0.07608299963596654,Q4,Q4
31,2023Q2,0.9900000000000001,0.02148366331610284,-0.07608299963596654,-0.11224489795918369,-0.11224489795918369,0.04176728838030401,2.220446049250313e-16,0.8308254799416103,0.4868022010334197,0.24904619377243836,0.01715921294241339,0.40444767231022316,0.11224489795918369,Q5(高),Q4
31,2023Q3,0.99,0.01682844747566571,-0.11224489795918369,-0.026642984014209392,-0.026642984014209392,0.02560366709940184,-1.1102230246251565e-16,0.8308254799416038,0.3686538479215107,-0.549011333719257,0.01715921294237643,0.3062870101317081,0.026642984014209392,Q4,Q3
31,2023Q4,0.99,-0.006722399257504399,-0.026642984014209392,-0.16303844372394627,-0.16303844372394627,0.015238264420884948,0.0,0.8308254799416038,-0.2290614570800625,-1.0607894488652017,0.01715921294238875,-0.19031009501466603,0.16303844372394627,Q4,Q2
31,2024Q1,0.99,0.01765828568434581,-0.16303844372394627,-0.09095831077422845,-0.09095831077422845,0.012850536065305024,0.0,0.8308254799416038,0.38971495895598507,-1.1786803938867474,0.01715921294238875,0.3237851178150287,0.09095831077422845,Q4,Q5(高RG)
31,2024Q2,0.99,-0.003171044679411821,-0.09095831077422845,0.18720095693779926,0.18720095693779926,0.01289767944482816,0.0,0.8308254799416038,-0.13892885977418176,-1.176352751569101,0.01715921294238875,-0.11542563659962433,0.18720095693779926,Q5(高),Q4
31,2024Q3,0.9900000000000002,-0.09346823905571607,0.18720095693779926,-0.1344036697247707,-0.1344036697247707,0.04921756076875095,2.220446049250313e-16,0.8308254799416166,-2.4306517727088717,0.6168935875052216,0.01715921294241339,-2.0194474256317894,0.1344036697247707,Q5(高),Q1(低RG)
61,2021Q1,0.9966666666666667,0.04119394606953614,-0.07155477031802115,0.34312796208530827,0.34312796208530827,0.032350257534449575,0.0,1.2157958834048126,0.9870448377893428,-0.21590731030620663,0.01715921294238875,1.200045050520254,0.34312796208530827,Q5(高),Q1(低RG)
61,2021Q2,1.0,-0.07167908263927415,0.34312796208530827,0.1536812008577555,0.1536812008577555,0.07981328401306362,0.0033444816053511683,1.4082810851364138,-1.8776477800822557,2.127517155073338,0.38832549201791616,-2.6442558532382177,0.1536812008577555,Q5(高),Q1(低RG)
