fund_code,基本面优势,认知能力,配置选择能力,风险应对能力,风险转化能力,交易执行能力,综合能力,ff5_alpha_in,quarter_return,excess_return,abnormal_alpha,grp,score_pct
404,-0.199016730785431,0.5264145274843871,0.1594135225602037,0.45286011936353404,0.6442424934017533,0.008719625842265821,0.2654389263111188,0.02489477399201461,0.2601631295314506,0.25766312953145065,0.11478920269527342,Q4,0.7914110429447853
522,-0.020258383194038054,0.5191879831983641,2.2756434128973986,0.14741351250532875,0.7261324656102621,-0.004704716217388216,0.6072357124666545,0.0501703907411594,0.22088682562843717,0.21838682562843717,0.19622070802673763,Q5最高,0.9539877300613497
601,-0.25256227125986164,0.23549611144298152,-0.07476486781391163,0.1864564254695149,-0.07830397569359353,-0.5920884194044601,-0.09596116620988841,0.02365018021808415,0.17168156003555077,0.16918156003555077,0.057587971344634496,Q3,0.4263803680981595
742,-0.22278527425290542,1.135464407262869,-0.19449630471955057,0.6792063123110491,0.5372229868018835,0.10825075618074442,0.34047714726401496,0.007924969840120328,0.27825354617670267,0.2757535461767027,0.16741615113156408,Q5最高,0.8496932515337423
800,-0.02511047856870352,-0.07941835512279874,-0.5901913208535899,-0.3755137711043599,0.04194608223317137,-0.13852583146549147,-0.1944689458136287,-0.0007843999196403689,0.1369403110175872,0.13444031101758716,0.05072983441228218,Q2,0.29754601226993865
823,0.35554415502862297,0.3679584987058717,0.03977123411735228,-0.1653410144163362,-0.23200112912038215,-0.09030227482651332,0.0459382449147692,-0.001500115468589598,0.2739104756821394,0.2714104756821394,0.17680351456002477,Q3,0.5766871165644172
845,0.690817470677111,0.18507295093112444,-0.9979373905180868,0.3480568932433783,-1.0448759632621127,-0.11847049379095576,-0.15622275545325695,-0.02121255652877243,0.2298560698090076,0.2273560698090076,0.18795948651078728,Q2,0.34355828220858897
940,-0.930472272841059,0.41122088808972157,-0.7103555859420992,0.023909794665909395,0.94918388157393,-0.6087820288425275,-0.1442158872160208,0.029195312773748178,0.25270008648446307,0.25020008648446307,0.17853516718367868,Q2,0.36503067484662577
1000,-0.6871957689294699,1.0143346952559988,0.4101940905224866,0.1378019118671891,-0.19774423650957304,0.0903788856255008,0.1279615963053554,0.021523490282512273,0.17459979663821734,0.17209979663821737,0.06673972205746756,Q4,0.6503067484662577
1037,0.36631206584122006,-0.1868021355091241,-0.3346144133567385,0.3269836555368302,-0.7063641590232468,1.370694327605046,0.13936822351566447,-0.005955055991900631,0.24122619470601384,0.23872619470601386,0.14882033186209032,Q4,0.6687116564417178
1060,0.5897613714219289,0.025543714766008085,0.3350485956004534,0.3924332261304604,0.46740969921483194,-0.16509929959850567,0.2741828845891962,0.009740844594864977,0.30601316606781476,0.30351316606781475,0.21571617355578,Q4,0.8006134969325154
1075,0.22287382630129368,-0.054640932188139965,-0.3849657440101339,0.16969282922425616,-0.1295137548574921,0.9517547615415753,0.12920016433522655,-0.001768660531130431,0.313380292621015,0.310880292621015,0.19210107785028463,Q4,0.656441717791411
1076,-0.4448433660472219,0.40049989611407344,0.29162571967912154,0.09079962934932684,1.0120522344380987,-0.2760939031649448,0.17900670172807565,0.026619282623551718,0.22007783637713604,0.21757783637713604,0.17290120575013126,Q4,0.7024539877300614
1088,0.08222773487305156,-0.2825095481698767,-0.8379024980950197,-0.8310814730414499,0.8241600188472473,-0.6920380389077259,-0.28952396741562886,0.011318749412854595,0.09377484985170642,0.09127484985170642,0.010613779316164121,Q1最低,0.19325153374233128
1170,0.002948698195857885,0.8992243415730664,-0.5914119987084994,0.09448361329558363,-0.15368286766972525,0.012335367590471602,0.04398285904612581,0.003930834877427099,0.33230864157700307,0.32980864157700307,0.2803472697160953,Q3,0.5736196319018405
1184,-0.24682347335593846,-0.09909314544325723,-0.47594219375849467,0.17917943895216398,-0.9119013510207054,0.17249619993116377,-0.23034742078251128,-0.018072054465630052,0.344161919733609,0.34166191973360904,0.25253994188516077,Q2,0.26380368098159507
1194,0.3971208936916913,0.7239652603256203,-0.9230455244949076,0.08386168250862208,1.1722366221596967,0.39761796076751277,0.30862614915970593,0.016383768713208374,0.3195411113297884,0.31704111132978846,0.30451920405360305,Q5最高,0.8190184049079755
1198,0.6087383856219498,0.7191455904368581,-0.3712767544582949,0.5994198238105496,-0.6159069782741173,1.1511040356734417,0.3485373504683979,0.005758684780036282,0.35408626168974644,0.35158626168974644,0.3131425309629365,Q5最高,0.8558282208588958
1267,0.7582054888343341,0.785344293014509,-1.0828103117505377,0.14770062678785117,-0.1929490839712615,-0.33851664984268026,0.012829060512035787,0.0014011726703227639,0.2411403724133435,0.23864037241334354,0.13404451001453743,Q3,0.5368098159509203
1407,0.6443379735438496,-0.12338093377652981,-0.9764289372796194,0.487975572542537,1.1217303291904472,0.65990881484449,0.30235713651086243,0.014942334257176941,0.3188750930522683,0.31637509305226835,0.3025080037722874,Q5最高,0.8159509202453987
1411,0.4866465920652687,-0.15443982721915855,-0.5176168211700587,0.23540884338723006,0.06125038881417017,1.4799929815179809,0.2652070262325721,0.013880916440771485,0.2664543097482888,0.2639543097482888,0.22319206680092218,Q4,0.7883435582822086
1412,0.7699429084863368,-0.014266045165786528,-0.5639721343800153,0.029050573326719675,0.46656139570720817,0.23268609019203118,0.15333379802774902,0.01583799357425983,0.3057809491481915,0.30328094914819154,0.2680550446562305,Q4,0.6840490797546013
1437,0.4391078982357201,0.8153503742027111,-0.41516525761088224,1.0927855928478891,1.079183563594205,0.903481959416231,0.6524573551143124,0.04059689428731081,0.34403388954216546,0.3415338895421655,0.26768479138955964,Q5最高,0.9693251533742331
1438,0.5511073848928105,0.7537310289914796,-0.4276911674653424,0.6767737564419847,0.9269067948109248,1.003575586018571,0.5807338972817381,0.03164763825063201,0.3433742973692914,0.3408742973692915,0.25631283534142146,Q5最高,0.9447852760736196
1475,-0.8715859600192379,-0.45434739111481814,2.278610580023077,-0.3003183120561406,0.30100863481947576,-0.6916155467937106,0.04362533414310762,0.008465500137930225,0.10511175355406932,0.1026117535540693,-0.09227461201206184,Q3,0.5674846625766872
1480,-0.3154217398555052,0.028396419300050102,-0.49083183769352023,0.7709591261710296,0.4301479732089735,1.06448830008137,0.24795637353539965,0.018222291427087308,0.38783494642384203,0.3853349464238422,0.288564246170178,Q4,0.7638036809815951
1513,-1.0184976498801575,0.9842021331090828,0.8302617659819709,-0.4232286347746019,0.3196351450253305,-0.4947617919389755,0.0329351612537749,0.0331665919097133,0.3284354705468282,0.3259354705468282,0.22481035675679562,Q3,0.558282208588957
1664,0.6497243155020498,-0.2808660057679342,-1.3789131586597105,-0.1863097364509447,0.008976730901003186,-0.34409793342929007,-0.25524763131747114,-0.003057230584437384,0.19354126295243887,0.19104126295243884,0.1602865161081585,Q2,0.24539877300613497
1665,0.6525819969932566,-0.2812542664829114,-1.3789131586597105,-0.18642100283652507,-0.11287953170758859,-0.2865236830768878,-0.26556827429506114,-0.004190152202093309,0.1922697447383749,0.1897697447383749,0.15903683288341172,Q2,0.23006134969325154
1702,-0.01658797084537711,-0.023309948424642575,0.8259224720843523,-0.1474540639040095,0.46467504520811326,-0.16000740470837516,0.15720635490167686,0.017875431848206186,0.2426645114027319,0.2401645114027319,0.07032203911273596,Q4,0.6871165644171779
1715,0.7028751479742347,0.6584355411953511,-0.8266611844144701,-0.08673265662140639,0.859003551379416,0.6760895832361851,0.3305016637915517,0.025744574943437983,0.1762277347963189,0.17372773479631895,0.1331189423462603,Q5最高,0.8374233128834356
1723,0.4834628114045341,1.1677582497358703,0.5291059164525399,-0.09645673219620302,-0.14031761465595982,-1.3911239239253388,0.09207145113590709,0.027145820829931,0.25756522653227265,0.2550652265322727,0.24019158617891348,Q4,0.6073619631901841
1753,0.6691746834358036,0.37790080967692674,-0.9776114825013018,0.7682396300991782,-0.17979464776282805,-0.7249371793118424,-0.011171364394010655,0.024838098589201312,0.3761141358157262,0.37361413581572617,0.2663815949927644,Q3,0.5122699386503068
1759,0.259241106669255,0.673765044417669,-0.3388380221789021,0.4332968274653876,0.6513863022819278,0.25132190141763,0.3216955266788279,0.003576968700116337,0.2368598333893582,0.2343598333893582,0.16895680178394,Q5最高,0.8282208588957055
1811,-0.46225496853230336,0.4913845703307621,0.5974394980461586,-0.6030462693018329,0.24399038989037136,0.2290873402571935,0.08276676011505822,0.01892053369564368,0.17552462469404004,0.17302462469404004,0.043512471652889496,Q3,0.5950920245398773
1856,-0.04348621970660512,-0.45463335534738747,0.5339152921808072,1.0494087559059802,2.183375899052228,-0.7249371793118424,0.4239405321288634,0.033444679747145205,0.21293714151301543,0.21043714151301543,0.09992664964917201,Q5最高,0.8957055214723927
1881,-0.5283101581576098,-0.24725886055479435,-0.4381522879141575,-0.3352180546984647,0.3476085231178481,0.2689749606654619,-0.15539264625695273,0.008928520106357921,0.1082314654655512,0.10573146546555119,0.03606948819272789,Q2,0.34662576687116564
1985,-1.0464283114138693,0.04918672719439743,-0.23320025824473678,-0.48522113815827256,0.048484686930502195,-1.0635843533467357,-0.45512710783978577,0.008527996932049696,0.18358154041452238,0.18108154041452237,0.053339831818409345,Q1最低,0.08588957055214724
1998,0.7259596296894631,0.5959222202837924,-0.7706106451582777,0.0307163199486592,0.735133036082348,0.47323016953784913,0.29839178839730574,0.024195951843841337,0.17452627072988136,0.17202627072988133,0.13158695074094937,Q5最高,0.8128834355828221
2051,0.3867445312049506,-0.14484675261804836,-0.46941481388164585,-0.18835403768973824,0.001182999236183387,1.9094690411838997,0.24913016123926687,0.012784585752337521,0.2660743288033857,0.26357432880338577,0.2246531414514367,Q4,0.7668711656441718
2112,0.7372556575705321,-0.029992519444253213,-0.5640162638214297,-0.22835290542442316,0.46165387289593324,0.38260228685797915,0.12652502143905642,0.015514559256727976,0.3054594425725417,0.30295944257254176,0.2721184726221914,Q4,0.6441717791411042
2125,0.6381626888069362,0.5415649895558426,-0.8372691442179556,0.5562621552013187,-0.616376334220843,0.3803088638628313,0.11044220316468838,-0.008908340819931025,0.26142807118689104,0.2589280711868911,0.1770172907007601,Q4,0.6288343558282209
2152,0.6334188989878279,0.25859235036308753,-0.26794537655751177,0.5783347322611162,0.7695810875018805,-0.34818848393441115,0.2706322014369982,0.022243680901299565,0.23426073838025793,0.23176073838025793,0.1625895653723232,Q4,0.7975460122699386
2163,0.6296279800786272,1.5977551769955936,-0.41210952933197953,-0.4972710068834778,-1.2205278809217301,1.11780323978259,0.20254632995327057,0.016890339139989344,0.35306952827410054,0.35056952827410054,0.31552244213771086,Q4,0.7392638036809815
2244,0.6540219471851091,-0.8335355160908865,-0.21547679474261897,0.47948436093389335,0.11999691638529526,0.9316177798602596,0.18935144892184197,0.0015149239975211777,0.22099535126737538,0.2184953512673754,0.1318109297981026,Q4,0.7208588957055214
2376,0.26639688989265,0.4026238679242741,-0.8634230089467482,0.4283447909186379,-0.4427706171525183,-0.07676751825367223,-0.04759926593622946,-0.013386942774874979,0.23799508762641045,0.23549508762641044,0.1448421346979565,Q3,0.4815950920245399
2420,0.2556473752639698,0.6284833844908679,0.44941711114658844,0.5948607556340205,0.8780926842045272,0.001163800107265467,0.46794418514120656,0.01865687661841232,0.1771389414690401,0.17463894146904013,0.1367617961992281,Q5最高,0.9233128834355828
2450,0.17587213987970166,0.9446639450386021,-0.34033700528579147,0.6297807193543307,0.8925462243446635,1.0928207245094932,0.5658911246401667,0.008834274098988808,0.2534739171827261,0.25097391718272616,0.17817513178328057,Q5最高,0.941717791411043
2451,0.29359659830843643,1.000685346105833,-0.32409119118283175,0.6150279801840033,0.8877293058726622,1.132268149012468,0.6008693647167619,0.014213957632947728,0.2510653765518888,0.24856537655188882,0.1790226471981652,Q5最高,0.950920245398773
2692,-1.0908172297473684,0.351295496861835,1.0979595607984458,-0.04195451083772295,-0.8780262642843181,-0.6689371248012919,-0.20508001200173676,-0.0016973450001313722,0.35892975903654306,0.3564297590365431,0.2896837071187748,Q2,0.2883435582822086
2910,0.11239502489661751,-0.09062720462226105,0.28911778719057907,0.9414463562810016,1.0920041610837414,0.13755091004691777,0.41364783914609937,0.024105422530451115,0.28789183482296893,0.2853918348229689,0.2332562144635538,Q5最高,0.8895705521472392
3567,-0.3237572964041981,0.23826343151059473,-0.2534882140421627,-0.5908891971729073,1.172073503665442,-0.6625909519731533,-0.0700647874027308,0.05042457772734155,0.15879637009435682,0.15629637009435685,0.007459327996461827,Q3,0.4601226993865031
3857,0.6794337037405501,0.5847133181689275,-1.3236381129683445,0.7361949639582283,1.285651294960976,0.6558597250033493,0.43636914881061445,0.015913142630489086,0.28998612719200856,0.28748612719200856,0.21107611538066348,Q5最高,0.901840490797546
3858,0.7753424972847522,0.5947701443410942,-1.3246092341066373,0.739854408814596,1.2491474714907707,0.5100925969863641,0.42409964746849,0.01551284063755735,0.289683223010235,0.2871832230102351,0.2109743472548319,Q5最高,0.8987730061349694
3961,0.33403882008964464,-0.050094388450942745,0.2916867425074774,0.9504459010274459,2.0383720865059543,0.953372017651825,0.7529701965552341,0.018417713158709607,0.2453801449476689,0.24288014494766894,0.14327551183164056,Q5最高,0.9846625766871165
3962,0.5178678644479421,-0.010186287520387832,0.256221379328526,0.9755177071381778,2.027152008553032,1.078247806287889,0.8074700797058632,0.01802827912824233,0.24475875894690483,0.24225875894690488,0.14056383698503852,Q5最高,0.99079754601227
4148,0.20546702153653196,0.4618178428966422,-0.3001144901306198,-0.29240795871525577,-0.189200988586584,-0.2355984055884805,-0.058339496431294324,0.02069000924224391,0.1773334603977892,0.17483346039778916,0.09846308915411826,Q3,0.4662576687116564
4232,0.0674764911801452,-0.9758041519236569,-0.39236437244885114,-1.1090723934355446,0.594966862441916,0.7311578391475173,-0.18060662083974566,-0.018845579339586742,0.06983333857987047,0.06733333857987048,0.015790610317662167,Q2,0.3067484662576687
4320,0.7945184956274515,0.367165633323694,-0.011712368107072935,0.4471895743235361,0.5333050285783424,0.3473663227889119,0.41297211442247717,0.017332585359896183,0.364442621194532,0.3619426211945321,0.33661737154154947,Q5最高,0.8865030674846626
4374,-0.39011308705881337,-0.16365595485616471,-1.0361031510440841,-0.7370764863687962,-0.2365006391265082,-0.18000059464689439,-0.45724165218354357,-0.0009611246013807044,0.14889185483271244,0.14639185483271244,0.01022689092608661,Q1最低,0.07668711656441718
4375,-0.1660878873590871,-0.1504302300547282,-1.0797763798838491,-0.7401591582314689,-0.2620648820889713,-0.23584903325240844,-0.4390612618117522,-0.0014512511149241032,0.1484527409114156,0.1459527409114156,0.009908846831459985,Q1最低,0.08895705521472393
5001,-0.5708278803273034,-0.7244924179874697,0.13672726834301835,-0.7272723158740311,0.01652150937050878,-0.14666029199383013,-0.33600068807818456,-0.010078428483525529,0.1241586818509095,0.1216586818509095,-0.012485154891833695,Q1最低,0.15950920245398773
5094,-0.44959654115948194,0.3630064799517399,-0.05136003974520139,-0.14523044106253197,1.5021237054315602,-0.1322837109077331,0.18110990875139196,0.025262107090723622,0.16226802428439013,0.15976802428439016,-0.04062795840983759,Q4,0.7085889570552147
5119,0.5007119524018261,0.847786696233575,-0.12201463321948994,0.9193077257988912,0.029314535689682616,0.12259921277017144,0.3829509149457761,0.019508743710032347,0.29208616074563004,0.28958616074563004,0.16272014922993516,Q5最高,0.8711656441717791
5136,-0.037232873830418234,0.056626222895473866,-0.43820991305177387,-0.5216357015094679,0.6874789680656795,-0.18293723891604288,-0.07265175605775825,0.02360721362292286,0.204693819223874,0.20219381922387406,0.08429848394990598,Q3,0.4539877300613497
5207,0.3584580505916603,-0.13966979730795112,0.3872534940033191,-0.5714445008468103,1.0713876859411096,0.6772443597626507,0.29720488202399636,0.003367059230734719,0.2424027650948487,0.23990276509484873,0.10541963542945303,Q5最高,0.8098159509202454
5449,0.09405303523797466,-0.018027862798050825,-0.5743107317033861,-0.22391764802909955,-0.3282379333581266,-0.8818918675363384,-0.3220555013645045,0.01669946321794293,0.13890960486361237,0.13640960486361237,0.11063778263161057,Q1最低,0.1656441717791411
5550,0.9393677325199308,0.5238887406000619,-0.31348401806119575,0.8588098396311529,-0.3075187712461029,0.31340846678202755,0.3357453317043124,-0.007112249208927033,0.3392055965276661,0.336705596527666,0.25972319850284237,Q5最高,0.843558282208589
5551,0.9510401731488898,0.5452274207009276,-0.3130083015568503,0.8570871832586184,-0.40449150698103714,0.33996854524721465,0.32930391896962713,-0.00914421728969609,0.33655657222530233,0.3340565722253024,0.25719598023782303,Q5最高,0.8343558282208589
5729,0.18684285450889945,0.7583844850366079,0.48899735279963036,-0.08584704880979169,0.5354622567292949,-0.47067483368695834,0.23552751109628045,0.0216165680197981,0.18085852806378958,0.1783585280637896,0.12448289536800557,Q4,0.7576687116564417
5765,0.2142286814351121,0.49108827877179634,0.5880713576017985,-0.5935718255059582,0.16817945363192155,0.22688541869899193,0.18248022743894374,0.017032220056429303,0.1731177914688368,0.17061779146883682,0.04142355334425463,Q4,0.7116564417177914
5774,0.11110936425280082,-0.5412895247874299,2.3845303558992628,-0.8049234570843218,0.31037828344075313,-0.5715309682117682,0.1480456755848828,0.017507152876478107,0.20721556635176866,0.20471556635176869,0.02677019426316324,Q4,0.6748466257668712
5775,0.8140474626533744,0.10792821780053109,-0.4057592910144829,0.279947866049193,1.3339889418018192,1.5727327185369089,0.6171476526378906,0.029101071020771682,0.1656456132814518,0.1631456132814518,0.12411282702451794,Q5最高,0.9570552147239264
5776,0.9012153640484764,0.16456854689466627,-0.40645953661623596,0.2697627477547493,1.1977007294097677,1.647873429665547,0.6291102135261618,0.02706860541524251,0.1633382018421939,0.16083820184219388,0.12213450811542341,Q5最高,0.9631901840490797
5787,0.02103643134853772,-0.259825756966627,-0.4381522879141575,-0.33462147015528865,0.24328111506009956,0.2721448730233669,-0.08268951593401148,0.0070312319151321296,0.10611832054194582,0.10361832054194582,0.03443374085760727,Q3,0.44171779141104295
5819,0.08175209804753329,0.9039233067476099,0.8418174014733472,0.6124574488106166,0.7681037305355689,-0.3548529677794349,0.4755335029725401,0.03693761454650241,0.2816476695810625,0.2791476695810625,0.20155285532698794,Q5最高,0.9263803680981595
5844,0.4702859090379734,0.28081528546030776,2.073294024922974,-0.08429528928753305,-0.6845149448234227,-0.735608239675219,0.21999612427251344,-0.007305661545246532,0.34750281390954446,0.3450028139095444,0.3250538527407134,Q4,0.7484662576687117
5875,-0.6511887582046965,-0.08018708877671299,-0.3179510770015556,0.13053155311641623,-0.26758417947338636,-0.0506219464972098,-0.20616691613952418,-0.004491559779484151,0.28675517583624466,0.2842551758362447,0.22011439710637182,Q2,0.2852760736196319
5903,0.8900797981765304,1.0517471008037134,-0.11482823925973049,1.0792962388173124,0.38213588940509857,0.4147992834916252,0.6172050119057583,0.012526256248534474,0.3219950575291395,0.3194950575291395,0.25833433507094483,Q5最高,0.9601226993865031
5914,0.5060169184895952,-0.20135656587036593,-0.9321308824212948,-0.05085854540488338,0.3874211268319813,-0.5756681149743088,-0.14442934389154605,0.01901207255677194,0.29125914568713274,0.28875914568713273,0.2036808752454756,Q2,0.3619631901840491
5939,0.058798568799177185,0.47630285675368167,1.2321574721725579,-0.35176972084266794,0.29043532977260306,-0.11903048870235516,0.2644823363254994,0.0389648566983228,0.1299741369815144,0.12747413698151439,-0.04307667848138514,Q4,0.7852760736196319
5940,0.05885376641692371,0.4782515294234594,1.2676309943399438,-0.34805792802249047,0.2524588337131758,-0.16641330373466023,0.25712064868939205,0.03796589772976721,0.12874479281001186,0.12624479281001189,-0.044341257639293634,Q4,0.7791411042944786
6025,0.6985421325719057,-0.23791367265568836,0.3733650437820236,-0.2662615133140336,0.24044571568586895,-1.3318564072142667,-0.08727978352403175,0.0035713489401018187,0.22164725568625646,0.21914725568625645,0.18803827642150286,Q3,0.43558282208588955
6154,0.11379946200248177,-0.10540955483224468,0.41454090039055724,-0.7994700220728469,0.18087712113434282,-0.9671362133966982,-0.19379971779573466,0.010564685387119133,0.18743986510988217,0.18493986510988222,-0.021088996153222777,Q2,0.30368098159509205
6250,0.29242680352933065,1.002585426345601,1.4407929571160314,0.2662266975398364,0.6496559166004982,-0.5129067652122036,0.5231301726531824,0.031685186566233106,0.14815847773982468,0.14565847773982468,0.011558950384302047,Q5最高,0.9325153374233128
6271,0.7392795389651425,-0.03701861414450954,-0.2600491211649091,-0.414740935729308,0.017477095711316077,-0.7730318734537116,-0.12134731830266327,0.004132393680516747,0.17183738031668028,0.1693373803166803,0.04892302323815333,Q2,0.3895705521472393
6281,0.34105261918918944,0.6244634355227026,0.04531976107870474,-0.8479741002262895,0.9201850792301833,-0.2165698563044754,0.14441282308166922,0.04024774707294419,0.2035957315794568,0.20109573157945682,0.11873741235559272,Q4,0.6717791411042945
6314,0.10162675977596987,0.04179921218788962,-0.5014603559614002,-0.18389385935762548,0.5275870230676848,0.4109131248878095,0.06609531743338802,0.023434677620525625,0.12028089079027282,0.11778089079027283,0.004945200985741707,Q3,0.5797546012269938
6315,0.5148611848518894,0.04500257178398043,-0.5024966363167978,-0.17869940970768644,0.49321934086164426,0.4448167372500056,0.1361172981205059,0.022551959191928102,0.11958592558572086,0.11708592558572085,0.00415171023250039,Q4,0.6625766871165644
6522,0.8688456646383785,0.30920836108559324,-0.7560368777700797,-0.22106566770314887,-0.03323899371211254,-0.33390929922760454,-0.027699468781495637,0.00471467974819928,0.2804459070117526,0.27794590701175265,0.20444561620863846,Q3,0.5030674846625767
6523,0.8688456646383785,0.30849653069131633,-0.7560368777700797,-0.22333259057449129,-0.14201604061390602,-0.3356484529128909,-0.046615294423612154,0.00251095493217403,0.2777611200715986,0.27526112007159864,0.2016018704590569,Q3,0.48466257668711654
6533,0.0731068753626019,-0.44969386978008313,0.13777715869136054,-1.0079680559469364,1.171106045280807,-0.5538395377504823,-0.1049185640237887,0.03243763690788366,0.263440188019261,0.260940188019261,0.06966174232430349,Q3,0.41411042944785276
6615,0.4505762042410925,-0.10065496775722071,-0.14291560162290168,0.5703342413674589,0.4041617396625927,-0.27784030889342554,0.15061021783293269,0.03775541147332192,0.23722383254906254,0.23472383254906257,0.13382432678661257,Q4,0.6779141104294478
6616,0.7712244986690071,-0.09938781476420072,-0.14594658956221643,0.5673185476902095,0.3573554921763797,-0.28096062702107166,0.1949339178646846,0.0368440237202384,0.23600824889313954,0.23350824889313956,0.13263256186596498,Q4,0.7239263803680982
6769,0.48202422471270195,0.5680646965845038,-0.6460721547529866,0.8325815972273103,-0.2587815749613332,-0.8486766984668059,0.02152334839056506,0.007375012657240838,0.12341760899041067,0.12091760899041067,0.022957419343302244,Q3,0.5460122699386503
6887,0.7969793845481101,-0.0048383624368622535,0.5120213833008016,-0.3692447110329029,-0.2650898565255611,-0.6613310105644338,0.0014161378815252996,0.01307160123417933,0.3108581642006161,0.3083581642006162,0.28962007572332726,Q3,0.5245398773006135
6888,0.4618831178331526,-0.005967141894116845,0.5054576001754448,-0.3588873949415877,-0.26641549912787166,-0.6982179336727247,-0.06035787527128391,0.01299132901412459,0.3105578165838714,0.30805781658387144,0.28930307810837347,Q3,0.46319018404907975
6904,0.23178130798505017,-0.20770425416151678,-0.2198951352105999,-0.7551905115013815,0.504004560898352,-0.501382838781477,-0.15806447846192884,0.011128994554897045,0.15769550759138273,0.15519550759138276,0.048377752009284736,Q2,0.3374233128834356
6905,0.41334806115483963,-0.20727229304908512,-0.19233219986069805,-0.7648678993689053,0.545326705157338,-0.5252803075625008,-0.12184632225483527,0.009797067406246278,0.1562203282507161,0.1537203282507161,0.04681810410260429,Q2,0.38650306748466257
6969,0.7972142181285745,0.2573572395096624,-0.0476932030104405,0.21683384163282848,0.24679962898511473,-0.986985100711592,0.08058777075569123,0.03718738227066326,0.12778732385927108,0.1252873238592711,0.06779866284854473,Q3,0.5920245398773006
6976,0.5790001522872547,-0.25945430147608867,-0.4865759797527665,-0.643391439664467,0.5355649025908144,-0.049136136528836805,-0.053998800424014996,0.002186191465179103,0.22611984037255003,0.22361984037255003,0.09486854886113578,Q3,0.4723926380368098
7049,0.8442076695141156,-0.2652762134355001,-1.3173719237645947,-0.17602503521410096,-0.02511344369050365,0.04609360245495098,-0.14891422402260546,-0.0033564247781937037,0.19326261679647314,0.1907626167964731,0.16021688052967462,Q2,0.3588957055214724
7113,0.7796644055865115,-0.3328754353811212,-0.3256794329190741,-0.6383779069379527,-0.48467509692026206,-0.30964996664194344,-0.21859890553564032,-0.028061952319956913,0.2926994500257199,0.2901994500257199,0.20332809978197927,Q2,0.2791411042944785
7114,1.0255219938154283,-0.30085972934739,-0.3274936847927473,-0.636163867369667,-0.51275183283285,-0.30752338571656396,-0.176545084373965,-0.028685804920053903,0.2923392447745364,0.2898392447745364,0.20290496528157798,Q2,0.3128834355828221
