fund_code,report_date,rc_mom,lead2,fut4q
5094,2023-07-01,0.4909090909090908,-0.0292982551879233,-0.0997343390773892
5094,2023-10-01,-0.5664335664335665,0.1368848258262098,0.286855770649294
5094,2024-01-01,0.4989010989010989,-0.0034136161495467,0.306221897639991
5094,2024-04-01,,0.1826828161605542,0.09869417697987211
5094,2024-07-01,0.6363636363636364,-0.0099321281972263,0.12424195884570549
5094,2024-10-01,0.1515151515151515,-0.0706428948339091,0.6296908918942146
5094,2025-01-01,-0.0818181818181818,0.0221341657162867,0.6765170003354957
5094,2025-04-01,0.3076923076923077,0.6881317492090633,0.7483633173390631
5094,2025-07-01,0.2157894736842105,0.0368939802440548,1.022116874823963
5094,2025-10-01,-0.4181818181818181,0.0012034221696584,
5094,2026-01-01,-0.4818181818181818,0.2958877232011867,
5094,2026-04-01,,,
5094,2026-07-01,0.2363636363636363,,
5119,2017-10-01,,-0.1040337619000885,-0.27888970753092784
5119,2018-01-01,,-0.1447036915324786,-0.4331432428844636
5119,2018-04-01,,-0.0490522540983606,-0.0038758361245629924
5119,2018-07-01,0.6636363636363638,-0.1353535353535359,0.1618668775047657
5119,2018-10-01,0.7202797202797203,0.3252336448598121,0.3026654191592457
5119,2019-01-01,-0.1909774436090225,0.0210390220968501,0.5433542560733047
5119,2019-04-01,,0.0917462875561194,0.15907262876571981
5119,2019-07-01,-0.1735294117647058,0.1053353015605231,0.4826199813647352
5119,2019-10-01,-0.7454545454545454,-0.0590479824477728,0.4288741461949531
5119,2020-01-01,0.1208791208791208,0.3445863746958655,0.6096578248044013
5119,2020-04-01,,0.0380004523863373,0.5508926365755666
5119,2020-07-01,0.2987491610854195,0.2861189801699713,0.6024650326863594
5119,2020-10-01,0.3575757575757575,-0.1178131706766075,0.671948072596427
5119,2021-01-01,0.0453846153846153,0.3961587708066583,0.4128661908034016
5119,2021-04-01,,0.1074834922964049,0.3898206636368322
5119,2021-07-01,-0.0175438596491228,0.0270370983769459,0.2317079723196398
5119,2021-10-01,,-0.1408586978431768,-0.06490529559835423
5119,2022-01-01,0.0321428571428571,0.2380460794894658,-0.19412057477365424
5119,2022-04-01,,-0.1891297756215891,-0.01411152291131812
5119,2022-07-01,0.134065934065934,-0.1021781807983541,-0.21929187093785804
5119,2022-10-01,,0.0391503540191593,-0.2406296932984184
5119,2023-01-01,0.277244494635799,0.0328657314629259,-0.20228391404826132
5119,2023-04-01,,-0.2104675979821495,-0.2608593894744289
5119,2023-07-01,0.2857142857142857,-0.063832401548197,-0.39926654778784343
5119,2023-10-01,-0.0424242424242424,-0.0194251214070083,-0.009150614601804108
5119,2024-01-01,0.2871219405565959,-0.1055414268504886,0.1546437303689473
5119,2024-04-01,,0.1796483352038898,0.2011130219985361
5119,2024-07-01,-0.1122994652406417,0.0999619434225544,0.30306116380045955
5119,2024-10-01,-0.2727272727272727,0.0270441702225805,0.5266922561054442
5119,2025-01-01,-0.1834170908491765,-0.0035932850485651,0.4558421019536888
5119,2025-04-01,0.1999999999999999,0.4032794275088744,0.48892513138774774
5119,2025-07-01,0.4023813205176985,0.029111789270799,1.7290660792997647
5119,2025-10-01,,0.0601271996566394,
5119,2026-01-01,0.2727272727272727,1.236547662863452,
5119,2026-04-01,,,
5119,2026-07-01,0.0909090909090908,,
5136,2020-04-01,,0.2741610772304299,0.6381454688901683
5136,2020-07-01,0.1214285714285714,0.158100278711414,0.61838616159747
5136,2020-10-01,,-0.0159419184710026,0.4559616212128883
5136,2021-01-01,0.1889520127900877,0.2020667241266287,0.29951438574036265
5136,2021-04-01,,0.1117365368458482,0.04787017962158252
5136,2021-07-01,-0.3438461538461538,0.0016530432388883,-0.05161876919517622
5136,2021-10-01,,-0.2675861245897827,-0.2593617878360816
5136,2022-01-01,-0.1664222873900293,0.10257777530987,-0.40191990831153673
5136,2022-04-01,-0.6727272727272726,-0.0960064817950572,-0.08430886712612304
5136,2022-07-01,-0.1626251390433815,-0.1409050772365668,-0.16401006737481805
5136,2022-10-01,,0.050024916595631,-0.23738850325103744
5136,2023-01-01,-0.2482442863816463,0.022876575061175,-0.1422598856802581
5136,2023-04-01,,-0.1693849176712766,-0.11919045844103063
5136,2023-07-01,0.197110423116615,-0.0457764596657875,-0.10561209262427343
5136,2023-10-01,,0.0730943438348585,0.09926628149455358
5136,2024-01-01,0.0331979272062068,0.0364549408779322,0.05125140395875198
5136,2024-04-01,,0.0354934564475504,-0.0540015131166083
5136,2024-07-01,0.0947467166979362,-0.0937913372015891,-0.007271167322122893
5136,2024-10-01,-0.5030303030303029,-0.0321585732405018,0.40296831077510403
5136,2025-01-01,-0.0564249448344264,0.0831852866724176,0.5303030026069135
5136,2025-04-01,,0.4457329345447773,0.5670781917204119
5136,2025-07-01,0.3953963813083557,0.0335433546302204,1.1771362019113285
5136,2025-10-01,,0.0046166158729965,
5136,2026-01-01,0.1106553175144842,0.6932432968633342,
5136,2026-04-01,,,
5136,2026-07-01,,,
5207,2020-04-01,,0.1759580929059132,0.583226328259961
5207,2020-07-01,,0.2363069309656136,0.6037440379857031
5207,2020-10-01,,-0.0211150396541587,0.5426098407072422
5207,2021-01-01,0.2747252747252747,0.212594053768335,0.3060481478313047
5207,2021-04-01,,0.1148238956274523,0.11581059818493597
5207,2021-07-01,0.0175438596491228,-0.0002547619103239,0.016568277526283204
5207,2021-10-01,,-0.2113525893005274,-0.2575883513532229
5207,2022-01-01,-0.0714285714285714,0.1133517331096822,-0.32969112237846415
5207,2022-04-01,,-0.1593327332520538,-0.09040655845114029
5207,2022-07-01,-0.2425180598555212,-0.0723575329355652,-0.1979361756848415
5207,2022-10-01,,0.0279319746267965,-0.2038863247755765
5207,2023-01-01,0.2363636363636363,0.005822115875981,-0.19136008672931498
5207,2023-04-01,,-0.1652828823427888,-0.25152759830364857
5207,2023-07-01,-0.1071428571428571,-0.0598312948893037,-0.3515897597208079
5207,2023-10-01,,-0.0322355369475371,-0.04193721693812749
5207,2024-01-01,0.2727272727272727,-0.0942400455411783,0.062230568072635904
5207,2024-04-01,,0.1443696604398916,0.130700699581396
5207,2024-07-01,-0.1214003387916431,0.0443364901214597,0.1966811591555915
5207,2024-10-01,,0.036234594561223,0.6643547344504221
5207,2025-01-01,0.3294117647058824,-0.0282595859669828,0.6219164346612317
5207,2025-04-01,0.4545454545454545,0.6120432357347223,0.5569701786753495
5207,2025-07-01,-0.2122807017543859,0.0018981903322692,1.446441581974852
5207,2025-10-01,0.1151515151515151,-0.0287116614246593,
5207,2026-01-01,-0.0165203945608819,0.8612118173325198,
5207,2026-04-01,,,
5207,2026-07-01,,,
5449,2020-04-01,,0.1000603230234247,0.6562520085837706
5449,2020-07-01,0.3323529411764706,0.2821197722929689,0.565359378315317
5449,2020-10-01,,-0.0197092270393668,0.2999140421601101
5449,2021-01-01,0.717234262125903,0.2028885100382902,0.016588286280044894
5449,2021-04-01,,-0.1653850131317822,-0.17928456136663382
5449,2021-07-01,0.318007662835249,-0.0012059835870963,-0.2487557963479598
5449,2021-10-01,0.3939393939393939,-0.2155820746860455,-0.21144859990943782
5449,2022-01-01,0.2613080715106158,0.1334172750569642,-0.23826625693497291
5449,2022-04-01,,-0.1280778166932602,0.010548249935296204
5449,2022-07-01,-0.18727236045808,-0.0280236406126314,-0.20925086593662212
5449,2022-10-01,0.5515151515151515,0.0332324321842236,-0.12147769216211861
5449,2023-01-01,0.2149796893087815,-0.0863818408149541,-0.1614655562852004
5449,2023-04-01,-0.0181818181818181,-0.0403046429187567,-0.20317848800556068
5449,2023-07-01,0.3629064341118851,-0.0680115047357132,-0.15264611668821398
5449,2023-10-01,0.3818181818181818,-0.0084804995361367,-0.012085940046844601
5449,2024-01-01,0.1376022367260889,-0.0358494694976074,0.0767396956257336
5449,2024-04-01,,0.1002555337226127,0.0934412787776086
5449,2024-07-01,0.3190346467054141,0.020814130936865,0.1455582609735695
5449,2024-10-01,,0.0082210836157383,0.1286778427538631
5449,2025-01-01,0.3234359071201008,0.0162675126983535,0.097667346418568
5449,2025-04-01,,0.0833751155029063,0.14009984065342349
5449,2025-07-01,0.2706230867477118,-0.0101963653984301,0.8089690328675823
5449,2025-10-01,,0.0506535778505938,
5449,2026-01-01,0.3535714285714285,0.6851367049125123,
5449,2026-04-01,,,
5449,2026-07-01,,,
5550,2018-04-01,,-0.0843266124540496,-0.03269208600967183
5550,2018-07-01,,-0.1287104622871043,0.04364880396529057
5550,2018-10-01,0.1366746142734615,0.2812063669366098,0.18618120348223766
5550,2019-01-01,0.424929181693412,-0.0245204882301653,0.4157151454990724
5550,2019-04-01,,0.0582057870628975,0.1037233177395982
5550,2019-07-01,0.0044354838709677,0.1008234797297304,0.33891073650607884
5550,2019-10-01,-0.406060606060606,-0.0307854608228644,0.4306027835257318
5550,2020-01-01,0.3705528188286808,0.2106669305363153,0.4494750888553525
5550,2020-04-01,0.2351648351648352,0.1498978340825505,0.4943531034774932
5550,2020-07-01,0.0615415760695027,0.1196957850593511,0.33295064868452817
5550,2020-10-01,-0.7090909090909092,0.0140925537992764,0.0967266005463758
5550,2021-01-01,-0.0912539731897678,0.0492644757433502,-0.02316507089887139
5550,2021-04-01,,-0.0863262140556019,-0.160690226579025
5550,2021-07-01,-0.1199883323339917,-0.0001958863858961,-0.12725465761964766
5550,2021-10-01,,-0.1234326018808772,-0.1565353799802307
5550,2022-01-01,0.3881561097831271,0.0827000447027275,-0.1906532190845311
5550,2022-04-01,0.5878787878787878,-0.1156069364161849,-0.0322516380722368
5550,2022-07-01,0.0761640184305845,-0.0343137254901965,-0.2101638275783902
5550,2022-10-01,0.5636363636363636,0.0349689791314171,-0.3032128884088068
5550,2023-01-01,0.0372258776701435,-0.0952121448034259,-0.2790111559598192
5550,2023-04-01,,-0.2086559972466015,-0.4236022792037149
5550,2023-07-01,,-0.0101119930412089,-0.2691747383973282
5550,2023-10-01,,-0.1096221441124786,0.07819544473327061
5550,2024-01-01,,0.0592153960029608,0.1440505082459946
5550,2024-04-01,,0.1387141858839973,0.5217408561949395
5550,2024-07-01,-0.0058823529411764,0.0557430704715151,0.5072958781001456
5550,2024-10-01,-0.5515151515151515,0.2680682038364663,0.9916164271338821
5550,2025-01-01,,0.0447704179081669,1.0516201464798933
5550,2025-04-01,,0.6230347349177339,0.843760309627758
5550,2025-07-01,0.4436274509803922,0.1157467898175264,1.722394957421363
5550,2025-10-01,,0.0602083669843309,
5550,2026-01-01,-0.1970638057594579,0.923405065701772,
5550,2026-04-01,,,
5550,2026-07-01,,,
5551,2018-04-01,,-0.0860853016903621,-0.040920817923237096
5551,2018-07-01,,-0.1305732484076432,0.035568130680732
5551,2018-10-01,0.1366746142734615,0.278670047900817,0.1777874296549329
5551,2019-01-01,0.424929181693412,-0.0264433671220797,0.4068390321131554
5551,2019-04-01,,0.0561339972838388,0.09539169419185348
5551,2019-07-01,0.0044354838709677,0.0984783540505793,0.33010535884293024
5551,2019-10-01,-0.406060606060606,-0.0327772900204849,0.42163413284456763
5551,2020-01-01,0.3705528188286808,0.2082702975289971,0.44061886701858616
5551,2020-04-01,0.2606060606060606,0.1476627712854761,0.48543729216013287
5551,2020-07-01,0.1210587581893508,0.1174630882245979,0.32443691552637144
5551,2020-10-01,-0.6484848484848483,0.0120411351210618,0.0885894230421731
5551,2021-01-01,-0.1002768379545988,0.0472699208952356,-0.031028837596217298
5551,2021-04-01,-0.4181818181818182,-0.0881847211987222,-0.1682724565185751
5551,2021-07-01,-0.1945816414527903,-0.0021551724137925,-0.13491588254458753
5551,2021-10-01,,-0.125202483801296,-0.1641808257753955
5551,2022-01-01,0.3453549937921994,0.0806264948692232,-0.19843047497797772
5551,2022-04-01,0.5878787878787878,-0.1174496644295302,-0.04040119241923089
5551,2022-07-01,0.0761640184305845,-0.0364048216163747,-0.21800378873537302
5551,2022-10-01,0.5636363636363636,0.0328267987574508,-0.3107440603936998
5551,2023-01-01,0.0372258776701435,-0.0969761014469189,-0.2865343607285454
5551,2023-04-01,,-0.210189936087857,-0.4308184111301636
5551,2023-07-01,,-0.0121951219512203,-0.2767068727270043
5551,2023-10-01,,-0.1114572516441674,0.06982994949277702
5551,2024-01-01,,0.0571354369562404,0.13585708960419762
5551,2024-04-01,,0.1363468861319243,0.5128800402944204
5551,2024-07-01,-0.0058823529411764,0.0538320181602003,0.498458171177376
5551,2024-10-01,-0.5515151515151515,0.2655656990460553,0.9818547751348421
5551,2025-01-01,,0.0427135678391961,1.0415653234397533
5551,2025-04-01,,0.6197434900893903,0.8340930565605654
5551,2025-07-01,0.4436274509803922,0.1135425664651115,1.7110601664665626
5551,2025-10-01,,0.0580934321668675,
5551,2026-01-01,-0.1970638057594579,0.9196806777451934,
5551,2026-04-01,,,
5551,2026-07-01,,,
5729,2020-04-01,,0.1163442721563496,0.4222345971927878
5729,2020-07-01,0.3296703296703296,0.0850327666007608,0.3558168958340085
5729,2020-10-01,,-0.0653178579771416,0.20397800460175664
5729,2021-01-01,-0.0367647058823529,0.2197577150540397,0.140596030352227
5729,2021-04-01,,-0.0354946190759023,0.025495334508031264
5729,2021-07-01,0.382142857142857,0.0216507923512312,-0.1438493037201712
5729,2021-10-01,,-0.1804185538213373,-0.24527571717663144
5729,2022-01-01,0.1275629733218974,0.0504130768258372,-0.21577544840325952
5729,2022-04-01,,-0.1369210325323625,0.1414230631761719
5729,2022-07-01,0.5357142857142856,0.0511510611246031,0.08769610691760399
5729,2022-10-01,,0.1767799577580941,0.08875040596220651
5729,2023-01-01,-0.5384615384615385,-0.0033138794327307,-0.010146565532900192
5729,2023-04-01,,-0.13586673348776,-0.2483881959782318
5729,2023-07-01,-0.0897832817337461,-0.0477459103705036,-0.2468277950717129
5729,2023-10-01,,-0.0614616726872375,0.014790170536912603
5729,2024-01-01,-0.3714285714285714,-0.0017534785262118,0.1109870559094556
5729,2024-04-01,,0.1257512321208655,0.18176552966846632
5729,2024-07-01,0.2636928289102203,0.0484509750020394,0.16872420248240672
5729,2024-10-01,,0.0093168010717732,0.5776133098387873
5729,2025-01-01,-0.1699604743083004,-0.0147948057122714,0.5094634984568446
5729,2025-04-01,,0.5346403394772461,0.38182446316009405
5729,2025-07-01,0.0858119658119658,-0.0196988363799033,1.0906291730232358
5729,2025-10-01,,-0.1183222342249773,
5729,2026-01-01,0.2282608695652173,0.6940099041508703,
5729,2026-04-01,,,
5729,2026-07-01,,,
5765,2020-04-01,,0.0473074454811714,0.5333270731731138
5765,2020-07-01,0.286206896551724,0.2646641137407335,0.625560444814263
5765,2020-10-01,,-0.0277505149447823,0.6931010075214727
5765,2021-01-01,-0.255533509312074,0.3413394005371404,0.4377004584201406
5765,2021-04-01,-0.0666666666666666,0.1148480081883811,0.2925622773133966
5765,2021-07-01,0.3406862745098039,0.0092635646394014,0.1104929153101913
5765,2021-10-01,,-0.1728886960515263,-0.2111444755207866
5765,2022-01-01,-0.2276392961876832,0.1592700385339351,-0.2725023439037178
5765,2022-04-01,-0.3212121212121211,-0.2067893826425968,-0.12471718731035251
5765,2022-07-01,0.1356521739130434,-0.0520943037435298,-0.3086670557462154
5765,2022-10-01,0.7575757575757575,-0.025103539458161,-0.2760483326373283
5765,2023-01-01,0.1419503776979612,-0.0246798299019278,-0.2835663044616379
5765,2023-04-01,,-0.1741706595337097,-0.22700971484891197
5765,2023-07-01,0.3503893214682981,-0.0596122755678394,-0.1998261191947676
5765,2023-10-01,,0.0314530501545649,0.16470618125446582
5765,2024-01-01,0.3701415701415702,0.0025037657522166,0.1370683581479018
5765,2024-04-01,,0.1903616409155237,0.13619661045869713
5765,2024-07-01,0.0771030920985727,-0.0872500986744034,0.11555354293439542
5765,2024-10-01,-0.7212121212121211,0.0305813024653602,0.5038462013048521
5765,2025-01-01,-0.4791820790901973,-0.0181393017720851,0.6089767812949602
5765,2025-04-01,,0.5786542992859804,0.5410887930226128
5765,2025-07-01,-0.0078636959770536,0.0178804813157047,1.026264748119746
5765,2025-10-01,,-0.0373066858069873,
5765,2026-01-01,-0.0971872169471764,0.467036653325048,
5765,2026-04-01,,,
5765,2026-07-01,,,
5774,2020-04-01,,0.1401626164675409,0.41508916804011636
5774,2020-07-01,,0.2530786378957321,0.3550708186402587
5774,2020-10-01,,-0.2371757004580412,0.3089718441527334
5774,2021-01-01,,0.1990052647350269,0.22303287947728287
5774,2021-04-01,,0.0940636419800156,0.22352879334278233
5774,2021-07-01,-0.4499999999999999,0.1671396732202816,0.16226509759912913
5774,2021-10-01,,-0.2366797865925417,0.0035858758772649574
5774,2022-01-01,0.4754901960784314,0.1377415689913737,-0.15569290051481813
5774,2022-04-01,,-0.0646155797418486,0.05884096077338409
5774,2022-07-01,0.1208791208791208,0.0078608968281985,-0.01312969760628109
5774,2022-10-01,,-0.0221459253043395,-0.046071958346847
5774,2023-01-01,0.2958058195968932,0.0657709106117085,-0.1046024132433139
5774,2023-04-01,,-0.0975578404824145,-0.13913061347261568
5774,2023-07-01,0.2472527472527472,-0.0506695580682684,-0.16928476885273158
5774,2023-10-01,0.0727272727272727,-0.0566741255336413,0.005345036857107396
5774,2024-01-01,0.5604395604395606,0.0356167552315926,0.0592675647208839
5774,2024-04-01,,0.0770719652274245,0.053442103783170596
5774,2024-07-01,,0.0032529697955081,0.023348930253780303
5774,2024-10-01,,-0.0624995864713546,0.364272256907919
5774,2025-01-01,,0.0055235817022023,0.2627714724063521
5774,2025-04-01,,0.4179952918815632,0.2803935047136294
5774,2025-07-01,0.3916083916083916,-0.0982478147060588,1.3002694028797643
5774,2025-10-01,,-0.0448775541640773,
5774,2026-01-01,0.4712818071300195,1.0253994798683372,
5774,2026-04-01,,,
5774,2026-07-01,,,
5775,2018-10-01,,0.1640939927244129,0.2155586064772113
5775,2019-01-01,,-0.0063344594594586,0.3019172475818297
5775,2019-04-01,,0.0413089672758184,0.2090244982886942
5775,2019-07-01,-0.3532467532467533,0.102848747041057,0.3058723274710851
5775,2019-10-01,,0.0712012434312774,0.45679550870949015
5775,2020-01-01,0.2222222222222222,0.0905133697229323,0.5019512257168993
5775,2020-04-01,-0.5272727272727272,0.1922321485142235,0.4748199758047399
5775,2020-07-01,0.1165845648604269,0.1480044640484661,0.44988255713261915
5775,2020-10-01,,0.044069993519118,0.29709617069553973
5775,2021-01-01,-0.5193971001162919,0.0655759510508116,0.1791145239882523
5775,2021-04-01,,0.039445762077144,0.08731999586107342
5775,2021-07-01,-0.2272727272727272,0.0300228173411787,0.0436597286040839
5775,2021-10-01,,-0.0477245346080609,-0.044028844974657796
5775,2022-01-01,-0.1391452991452991,0.0219156837938221,-0.0607082584890489
5775,2022-04-01,-0.0069930069930069,-0.0482428115015977,0.0407636881272945
5775,2022-07-01,-0.2149193548387097,0.0133434038267876,0.0379850681498836
5775,2022-10-01,-0.0181818181818181,0.0537474120082825,0.01890572811880359
5775,2023-01-01,0.0270676691729323,0.0191370638164112,-0.019159656773757198
5775,2023-04-01,,-0.0673221515326777,-0.0455237446329998
5775,2023-07-01,0.4055944055944056,-0.0247219810657732,-0.042133267912215895
5775,2023-10-01,-0.0629370629370629,0.0273833241490399,0.0953579511264134
5775,2024-01-01,0.389010989010989,0.0225275405371951,0.0909720217781898
5775,2024-04-01,0.2242424242424242,0.0701690675059516,0.13038481413400438
5775,2024-07-01,-0.144360902255639,-0.0291079104139968,0.0587127523008495
5775,2024-10-01,-0.4181818181818182,0.0667961165048545,0.697923470399797
5775,2025-01-01,0.1042311661506708,-0.0491445212959598,0.8567767278540404
5775,2025-04-01,,0.7093797856048991,0.8053844414907346
5775,2025-07-01,0.0,0.1297453470402465,0.9762220844798161
5775,2025-10-01,,0.0154038301415488,
5775,2026-01-01,-0.3636363636363637,0.1216931216931216,
5775,2026-04-01,,,
5775,2026-07-01,,,
5776,2018-10-01,,0.1599526066350698,0.203287601246635
5776,2019-01-01,,-0.0085120871637728,0.291134145409141
5776,2019-04-01,-0.3636363636363637,0.0391483516483515,0.2003955617453213
5776,2019-07-01,-0.3230725912507303,0.1005452742894925,0.2970913180799158
5776,2019-10-01,-0.2527472527472527,0.0692140229712501,0.4480197455786048
5776,2020-01-01,0.2605363984674329,0.0881836691708217,0.4940182500909539
5776,2020-04-01,-0.412087912087912,0.1900767791470405,0.4667940133879087
5776,2020-07-01,0.1087991981737946,0.1465437788018417,0.442142745741865
5776,2020-10-01,-0.0629370629370629,0.0419897862682048,0.2894016894144194
5776,2021-01-01,-0.4931506965894743,0.063532401524778,0.17082878799318763
5776,2021-04-01,,0.0373357228195949,0.0792611536996933
5776,2021-07-01,-0.2907961603613778,0.0279708773806099,0.0356428646707046
5776,2021-10-01,0.2967032967032967,-0.0495778480252895,-0.051888936580262404
5776,2022-01-01,-0.2451282051282051,0.0199141124957893,-0.06855988784500511
5776,2022-04-01,,-0.0501960784313721,0.032674670825348195
5776,2022-07-01,-0.0830645161290322,0.0112999261158672,0.029882866367644898
5776,2022-10-01,,0.0516567106450638,0.010894533388811592
5776,2023-01-01,0.0075187969924812,0.017122308038086,-0.0271232794673875
5776,2023-04-01,,-0.0691844114102054,-0.053324315803169806
5776,2023-07-01,,-0.0267178867403319,-0.0499908006349244
5776,2023-10-01,,0.0254556743092815,0.08717123410126801
5776,2024-01-01,0.0909090909090909,0.0204558232063314,0.0828176922701716
5776,2024-04-01,,0.067977623325987,0.12203007710001451
5776,2024-07-01,-0.3794117647058823,-0.0310714285714283,0.0505279390760193
5776,2024-10-01,,0.0646680591391244,0.6886186606363273
5776,2025-01-01,-0.1923076923076923,-0.0510463148176638,0.8471878913794468
5776,2025-04-01,,0.706068344886295,0.7959857880281537
5776,2025-07-01,0.0,0.1274978021716912,0.9664074667317027
5776,2025-10-01,,0.0134659557878313,
5776,2026-01-01,-0.3636363636363637,0.1193753638858852,
5776,2026-04-01,,,
5776,2026-07-01,,,
5787,2020-04-01,0.0909090909090908,0.1107230457748782,0.4642929214061308
5787,2020-07-01,0.3676470588235294,0.1654007763471572,0.2882590679141545
5787,2020-10-01,,-0.0278493302929847,0.13117123126397862
5787,2021-01-01,0.4638461538461538,0.0399845760851038,0.005108143550848196
5787,2021-04-01,-0.3939393939393939,-0.0463647908752977,-0.1206745666918187
5787,2021-07-01,-0.0264738598442714,0.0393376886340268,-0.04105585835963001
5787,2021-10-01,,-0.1536320405356516,-0.0961293744169976
5787,2022-01-01,-0.1405405405405405,0.1196032844172925,-0.1276933372049085
5787,2022-04-01,0.309090909090909,-0.1014383069326653,0.0230181879521632
5787,2022-07-01,0.4232437127629959,0.0077737258461159,-0.1543349408186795
5787,2022-10-01,0.8060606060606059,-0.0029205153785799,-0.10995830919311281
5787,2023-01-01,0.4434086328203334,-0.0577498443535502,-0.1597808686816357
5787,2023-04-01,0.5515151515151515,-0.0570616753070986,-0.12410677787470131
5787,2023-07-01,0.2222298180050259,-0.042048833642407,-0.0562063596360454
5787,2023-10-01,0.2121212121212121,0.0327535754283545,0.1008630467865328
5787,2024-01-01,0.051840702246385,0.0101505738851057,0.03823103862862069
5787,2024-04-01,0.1151515151515151,0.1000077311154796,0.03734591038470159
5787,2024-07-01,0.4859584859584859,-0.1046808418003191,0.0354368777211052
5787,2024-10-01,-0.1272727272727272,0.0318684471844354,0.3939968397674253
5787,2025-01-01,-0.1946153846153846,0.0082415412215093,0.581898754857133
5787,2025-04-01,0.709090909090909,0.4585676931617997,0.5318190400631582
5787,2025-07-01,0.3116796440489432,0.0832210732893887,0.5965999348457303
5787,2025-10-01,,-0.0182112676095395,
5787,2026-01-01,0.1894736842105263,0.0730224360040814,
5787,2026-04-01,,,
5787,2026-07-01,,,
5819,2020-04-01,,0.1862828927275315,0.6458320016287624
5819,2020-07-01,0.3723204475409435,0.1608285849140627,0.5398030864855754
5819,2020-10-01,,-0.0988871221126655,0.2536892890609874
5819,2021-01-01,-0.5441176470588236,0.2915787309566466,0.12767361078348793
5819,2021-04-01,0.7212121212121211,-0.0998309046970564,0.06169796837642558
5819,2021-07-01,0.5209828346685981,0.0348129066365632,-0.052700822179750695
5819,2021-10-01,,-0.1648627645197278,-0.05710912827748901
5819,2022-01-01,0.3099298066902041,0.1771799404004703,-0.2604502382378765
5819,2022-04-01,0.6727272727272726,-0.1042392107947947,-0.09446334266156478
5819,2022-07-01,0.3290513833992095,-0.1685282033238243,-0.18494197051686773
5819,2022-10-01,,0.0011241310565839,-0.20803108976490509
5819,2023-01-01,0.1824175824175824,0.0867013125451674,-0.04472745312569818
5819,2023-04-01,,-0.1273283300428321,-0.11674078036793897
5819,2023-07-01,-0.3681318681318681,-0.0052245666846174,-0.1847182082688916
5819,2023-10-01,,-0.0708891961856569,0.07034384335522571
5819,2024-01-01,-0.1868131868131868,0.0187238846442148,0.1464013043474801
5819,2024-04-01,-0.5151515151515151,0.1277337215812852,0.164904698603084
5819,2024-07-01,0.240454076367389,0.070832894307637,0.11850192714083813
5819,2024-10-01,-0.1945297739776207,-0.052385801930053,0.48686669444411323
5819,2025-01-01,0.1999999999999999,-0.0276788868180311,0.4172945838963412
5819,2025-04-01,,0.4960984888845603,0.3675454555980407
5819,2025-07-01,0.3602941176470589,0.001260783759865,1.769950706234459
5819,2025-10-01,,-0.1021349302283535,
5819,2026-01-01,-0.3107142857142856,1.3747263638183873,
5819,2026-04-01,,,
5819,2026-07-01,-0.2121212121212121,,
5844,2020-04-01,,0.0047995308795778,0.16045103574214972
5844,2020-07-01,,0.0108423722542678,0.057817400961981916
5844,2020-10-01,,-0.0924840699620044,-0.04420069493406878
5844,2021-01-01,-0.3259803921568627,0.1346595677901407,-0.02258787250621138
5844,2021-04-01,,-0.0972185650164729,-0.1490220582636353
5844,2021-07-01,0.0139860139860139,0.0324551946821252,-0.2539355383233528
5844,2021-10-01,,-0.2189182557194283,-0.2419340936217081
5844,2022-01-01,,0.0297460877304232,-0.4350607185636097
5844,2022-04-01,,-0.0852171203148282,-0.018383688036276408
5844,2022-07-01,,-0.1606714302597764,0.11079468324258168
5844,2022-10-01,,0.197758774807905,0.07363283230462728
5844,2023-01-01,,0.1589244590092813,0.22209935641214354
5844,2023-04-01,,-0.1223789712527826,-0.0702702689988002
5844,2023-07-01,-0.0424242424242424,-0.0122049061522601,-0.3271105018049396
5844,2023-10-01,,-0.0946108506030388,-0.021684610839486695
5844,2024-01-01,-0.3272727272727273,-0.0979157737968581,0.07015570505761509
5844,2024-04-01,,0.1830469197126703,0.22905586866570332
5844,2024-07-01,0.15,0.0796354097448417,0.33214154815046093
5844,2024-10-01,-0.3626373626373627,0.0642893130050494,0.6037628915248434
5844,2025-01-01,-0.0278637770897832,0.0051699056878995,0.5364948381270795
5844,2025-04-01,-0.0735552791755263,0.4546682630870529,0.55340365715992
5844,2025-07-01,-0.2616504261974187,0.0123673563470778,2.0155576647643176
5844,2025-10-01,0.2090909090909091,0.0811981320378898,
5844,2026-01-01,-0.2571428571428571,1.4673239132922973,
5844,2026-04-01,-0.1,,
5844,2026-07-01,0.103030303030303,,
5875,2020-04-01,,0.1580645390351502,0.7125183329838845
5875,2020-07-01,0.5493506493506494,0.2206625294267292,0.470813049143374
5875,2020-10-01,,-0.0054231017633875,0.20869363271162872
5875,2021-01-01,-0.0604395604395604,0.0975090824448821,0.002794065001676501
5875,2021-04-01,,-0.1040548773965951,-0.2064506767968685
5875,2021-07-01,0.2705882352941176,0.014762961716777,-0.17538444070017897
5875,2021-10-01,,-0.2146678435619325,-0.22167080562595953
5875,2022-01-01,-0.0505675954592363,0.1285753185415716,-0.24544919010376953
5875,2022-04-01,,-0.1503412423223756,-0.057915011820491524
5875,2022-07-01,0.1593137254901961,-0.009015422761033,-0.3257518645329379
5875,2022-10-01,,-0.0271336652786545,-0.2320735403443992
5875,2023-01-01,-0.0930434782608695,-0.1392615341708748,-0.31573246117904186
5875,2023-04-01,,-0.0566629181338369,-0.2904430435798056
