fund_code,risk_asym,de,oc_conf,rc_mom,anchor_high,ICI,ISDI,AS_improved,ARG,return_volatility,rsstab_lag,mppm8_lag,sortino8_lag,sharpe8_lag,SDI,lsv,TO_wind_clean,mgr_total_tenure_v2,log_fund_age,log_aum,timing,基金经理人,gender,education,CFA,school,male,has_CFA,master_up,top_school,ff3_alpha,ff5_alpha,ex_hs300
823,0.01700849267025711,-0.21186099698488992,-2.2436868943268844,0.07312883930315128,0.8478942980982974,0.19624025,0.22132265781983948,0.7834840150848473,0.18359161804240565,0.14688067770973717,-0.03176754688714185,-0.08444915799660258,0.242495558740371,0.0786938273071225,0.0,0.06461310309038196,427.4021259340054,788.7021276595744,1.4748513056708266,1.3859802431585395,-0.2843810674989484,薄官辉、王浩,,,,,,,,,0.0229608959969406,0.0094689412426303,0.024118788342229892
845,0.05474480617027988,-0.11435513112899513,7.499726097187085,0.05342645730610871,0.8494261217467447,0.1514728611111111,0.4605883000377105,0.7144220553027235,0.1566064581087876,0.10543491783524064,-0.02777698013004962,-0.05099592498914438,-0.4597722377779058,-0.14906479707462944,0.0,0.06302473506190455,267.86122834750495,478.8510638297872,1.4455314613003687,0.38240228643187046,0.6993101944302035,马柯,男,硕士,否,,1.0,0.0,1.0,,0.0086695196208126,-0.0096163974742206,0.00744488531007517
940,0.007965897699536149,-0.14803363006245956,-22.035077680865456,0.1287527604607435,0.8325941154226189,0.2114126153846154,0.35811033661252545,0.7817478491628707,0.08398495796802406,0.12229694747782376,-0.032157884031538166,0.09354614925439654,-0.03998605819491826,0.3901529003327189,0.43336426993210253,0.08358076960838232,318.773122360923,3036.346153846154,2.091060242513326,2.33253990603486,1.3585508757733038,曹晋,男,硕士,否,,1.0,0.0,1.0,,0.0566502054988395,0.040730266272866,0.07080454717751075
1000,0.083804445505575,-0.27765338365851516,2.4947913310024545,0.14500056059386668,0.8438944902653234,0.33049392307692305,0.29393441340790427,0.8180964101645283,0.05887799119567402,0.16146158428556137,-0.02908897310748298,-0.038474812940615645,0.3517571601268076,-0.04425942326665981,0.25694954829448313,0.09479158307731556,149.20091590761353,1660.8461538461538,2.088971054585455,2.9684287592461143,2.104864005561097,代云锋,男,硕士,否,,1.0,0.0,1.0,,0.027652055366537,0.0275394459193409,0.03902110769468186
1037,0.011364624478182282,-0.06266384724930715,-13.312432406611805,0.17018413039801483,0.8241548262838065,0.16409255172413792,0.2713993541931527,0.8573802094302146,0.19126189520584855,0.13861794191599813,-0.03304996426886621,-0.07371663368341887,-0.2916157485900649,0.025982434907417543,0.0,0.11366137746808248,182.47089928158624,530.0967741935484,1.4846138873563708,1.739192750194017,0.496290269576866,马柯,男,硕士,否,,1.0,0.0,1.0,,0.0224540946746953,0.0044610465246065,0.028124202251006113
1060,0.017793986590956164,-0.20931545832665327,1.9438656026830063,0.03681641054448953,0.8112286529164101,0.30308562162162167,0.23185782622852816,0.6920358099567425,0.19773206978558422,0.09053752366536813,-0.02595483711005522,-0.00010912739609922814,0.25853909426440835,0.15831684759001138,0.0,0.06195661933751434,204.64013554409328,512.9111111111112,1.4888405232532016,0.8042670958343479,0.4414727840675,魏淳,女,硕士,否,香港中文大学,0.0,0.0,1.0,0.0,0.0202409043648848,0.0193381303205619,0.04045058516648171
1075,0.017510511067497368,-0.07134544114052349,-0.36141812277100005,0.02248687411360719,0.8262047828046326,0.14595566666666668,0.26742607620626685,0.8032537084239283,0.20322686140866197,0.15703060823076959,-0.0340735255512105,-0.04534126621393461,0.11711160645150838,0.1271245446380452,0.0,0.10131916971813695,174.70925756296106,345.9111111111111,1.4515762833901722,2.5234484340263434,0.2144222634713247,容志能、叶秀贤,,,,,,,,,0.0342712774812112,0.0193667332588229,0.04315476445922848
1076,0.04743707612078009,-0.16321489365672134,5.049567158517214,0.30156986254883605,0.808451686906246,0.23405507692307692,0.24842707672223285,0.810939501780158,0.05846713941793908,0.13986006725044178,-0.029479356684133904,0.05468683277671093,0.523093905860904,0.13874562406978821,0.4385731714454523,0.07842519906592853,124.72863195168287,1246.0384615384614,2.059226249133608,2.767749788874002,1.8121522437117343,陈皓,男,硕士,否,,1.0,0.0,1.0,,0.0471314475187115,0.0359882904287955,0.057928676208785765
1088,0.010434636107724972,-0.07830396605922905,-1.3820990614149995,0.07568223905339475,0.8185161844882018,0.12406465384615384,0.3284985420917683,0.7805856136063805,0.05397534172305414,0.1062565472415458,-0.020156081516976978,0.034008606849341476,0.32723509412412133,0.10248949070326875,0.5388197515531629,0.08158379986444385,218.14754027336707,1110.576923076923,2.053814461323518,1.1162234761651335,0.0620968575806877,丁靖斐,女,硕士,否,,0.0,0.0,1.0,,0.0256203360710342,0.0099084712319878,0.025984071477562876
1170,0.02193496276756672,-0.22090717233158289,-0.706930034243258,0.10728185155028382,0.8948367233974548,0.19606951612903226,0.3799828226867054,0.8122884520497384,0.1898510341859709,0.15032103161927948,-0.04058019295251238,-0.03921459595334334,-0.06569058052414224,0.15555295819467016,0.0,0.06990887693874755,218.29906216145844,1156.8444444444444,1.4611818369602014,2.042822378340551,0.0709453339923986,孙硕,男,硕士,否,北京大学,1.0,0.0,1.0,1.0,0.0390513990728303,0.0230825530010874,0.04879432950647212
1184,0.043225502339813426,-0.1452318770853384,7.026305838463511,0.20257162253736338,0.7953192317866422,0.1386794193548387,0.2855148325678652,0.8090159983572307,0.17774204860629883,0.14178185854581213,-0.03233618758621087,-0.1034966865199464,-0.02300605568339975,-0.041398392431396376,0.0,0.07513310374830036,92.88150866050572,785.6,1.4503430229144623,3.4517357481180624,0.3644091446167552,何一铖,男,硕士,否,,1.0,0.0,1.0,,0.014968730738276,0.0055573141940628,0.030522226098793775
1194,0.03030715029661158,-0.13901806744145848,-22.346115566968532,0.1106909600202086,0.8643785395678233,0.25536257142857144,0.5350370181053482,0.5626604665287278,0.16245361120458462,0.04871172631736685,-0.013013220218296139,0.07093574309716387,0.4698611966150084,0.768147364143068,0.0,0.08067566325140497,226.90146936560456,625.6222222222223,1.4737380063281962,1.452515162038104,0.6644455994162999,江山,男,硕士,否,,1.0,0.0,1.0,,0.039125256723135,0.0471055233046176,0.04829740892226141
1198,0.00367987763648101,-0.09950827522337818,-248.82743067571695,0.15072471388260864,0.8090796911755541,0.3401813448275862,0.4307019608332093,0.6702573979830697,0.21742408865177218,0.07018867676121934,-0.01748253479729009,-0.016075211671175062,-0.40444335886270616,0.07059474775372289,0.0,0.1059101303501527,679.6101461126481,737.7111111111111,1.4611818369602014,0.5957165362076495,0.4396741625993549,严凯,男,硕士,否,北京大学微电子学,1.0,0.0,1.0,1.0,0.0122557658559931,0.0216410769014476,0.03950461091104004
1267,0.017938839703874544,-0.22676232676960723,-3.719660921969564,0.14756463531269964,0.8757644153665997,0.14935546666666666,0.446591781855891,0.7721083228278804,0.1904292609612881,0.1225550890037636,-0.029577368748724846,-0.04960474154569442,0.13996624299970448,-0.03832384060905255,0.0,0.05573412279840887,256.68722499939605,617.4,1.4014653512108441,0.17629019986361616,0.0778139680406065,魏成,男,硕士,否,北京大学西方经济学,1.0,0.0,1.0,1.0,0.0173453266402438,0.0147682793306558,0.026441750090540495
1407,0.024252903357359502,0.08541666666666665,-11.110366920453385,,0.8701052357113813,0.3625048421052631,0.6812753754452137,0.505883202771362,0.19028451621971482,0.04903562085197028,-0.01318375072920478,0.06623430335185065,0.4561969306049481,0.6768091499515475,0.0,0.08919632090789321,226.90146936560456,624.3111111111111,1.3922467680371426,0.8393258407218467,0.6372183300114895,江山,男,硕士,否,,1.0,0.0,1.0,,0.0378519805481137,0.0456990060087916,0.047115971040386166
1411,0.02858166808322384,-0.09855071328090205,3.9821598041589548,0.013116623144345191,0.796996840281169,0.24385435714285714,0.3983285240133045,0.666882860320291,0.1907130150362514,0.08250275406226183,-0.022611121887593226,-0.027656115865876477,0.1353331184727033,0.08729928408113001,0.0,0.12108675126143703,522.498675386568,802.2,1.3696363118839228,0.895068698144662,0.0241946771286005,左少逸,男,硕士,否,,1.0,0.0,1.0,,0.0112445219367064,0.0207264845833167,0.03074150202597519
1412,0.036208528967719644,-0.06258612155789885,0.33424810205257655,0.06773045615130409,0.8548878462987053,0.19902020689655173,0.35820726316954715,0.6369129032673533,0.19361712245181523,0.07924792274821442,-0.017462743936491817,0.03506088897341962,0.36216129709799394,0.2593472482755122,0.0,0.0744255372577863,272.48330356048706,363.0444444444444,1.3668457973544632,0.7687336736546311,0.3320883642758345,陆阳,男,硕士,否,浙江大学,1.0,0.0,1.0,1.0,0.0374851702830615,0.0435415798796138,0.04502175206457045
1437,0.04653219936156134,-0.07973410282266366,-32.26799735261591,0.20483838337105653,0.8402223688463069,0.21204430303030303,0.36179627166230244,0.7514270338682412,0.19682145837419793,0.12672034522127698,-0.03178448572001503,0.08161148315058085,0.6304224343857691,0.28978797220042796,0.0,0.09649505496699821,339.53465499357986,1268.0222222222221,1.3402055559312906,1.0526566301353326,1.303191709835101,武阳,男,硕士,否,,1.0,0.0,1.0,,0.0521045885786336,0.0593786015805047,0.06636055223104645
1438,0.04127923284828673,-0.07619179286186846,-32.26799735261591,0.2260542943773494,0.8429932352084496,0.21361025806451614,0.36585301525664005,0.7773302362719485,0.19585561122712497,0.11633569120486487,-0.031146711737879484,0.06344088888050711,0.557037744767693,0.26388166016304293,0.0,0.09968181990408773,339.53465499357986,1268.0222222222221,1.3402055559312906,0.648239475155539,0.7820256639217,武阳,男,硕士,否,,1.0,0.0,1.0,,0.0481090373256286,0.0502021692969099,0.06114446211750931
1475,0.0003540669961433892,-0.07947792131056808,0.08154814811155928,0.2505896973743836,0.77965884049272,0.5349997692307692,0.033186216278732465,0.910330015211792,0.031313129531282145,0.13140477790043661,-0.02134172940840575,0.04663850879071974,-0.28937843771756655,0.1529138087687733,0.3545193741148922,0.07077753674709092,64.13464195284888,1266.3461538461538,2.0384936526129063,4.587692692181628,0.2729848188547709,何崇恺,男,硕士,否,,1.0,0.0,1.0,,0.0286897127503684,0.0013426567563733,0.04058331590299947
1480,0.03317354358172633,-0.07631300666378912,6.465083732337334,0.12018981018981019,0.8754292894821226,0.255472,0.40566540342972357,0.8240947326922116,0.23963623177650598,0.14843262782787758,-0.03760298536543298,0.006428018158970438,0.20221911628702827,0.14082912972663333,0.0,0.10540017611616838,270.1692490522236,2011.8444444444444,1.3167059585408,2.597694563470406,0.8809008475677275,金梓才,男,硕士,否,上海交通大学,1.0,0.0,1.0,1.0,0.0472893746220317,0.0399517113148676,0.06601426560445088
1513,0.036775580989689194,-0.25354188381812465,3.2221392975700454,-0.035924704981449854,0.901611591825637,0.3010124615384615,0.10216682402255992,0.7476996764369149,0.06692088548693748,0.1658433951348198,-0.0368963516605253,0.050433294914364345,0.026382441912203004,0.1949547708147115,0.29333342173434773,0.07443464045349367,269.38431258423077,2423.346153846154,1.8490734217613463,3.75504107888045,1.885873120714704,郑希,男,硕士,否,,1.0,0.0,1.0,,0.0633215917795119,0.0467116104318334,0.08775434851337123
1664,0.028872569845944912,-0.11707871554739856,0.6499028215135897,-0.09378860592014698,0.861945641254899,0.16073792307692306,0.4427497574114222,0.6759711691348702,0.11530540754823274,0.05178778136570351,-0.014228687603290829,0.04362479374835233,0.41560009206477416,0.18714604704997695,0.8199218616036728,0.11391821174078286,522.5873609652042,399.11538461538464,1.971814232405682,0.07972483991417437,0.3142890527133512,林清源,男,硕士,否,美国宾夕法尼亚大学,1.0,0.0,1.0,0.0,0.0313372270973713,0.0106987988722928,0.03747159992036734
1665,0.028805701626117362,-0.11707871554739856,0.6499028215135897,-0.09378860592014698,0.8623542427721073,0.16022965384615384,0.4427497574114222,0.6751827075964086,0.11555511162913636,0.05173055691159487,-0.014163704027797826,0.03930005206702041,0.346201741202366,0.15415381388279767,0.8025766934737569,0.11391821174078286,522.5873609652042,399.11538461538464,1.971814232405682,0.21082888489488308,0.31255204752588,林清源,男,硕士,否,美国宾夕法尼亚大学,1.0,0.0,1.0,0.0,0.0302164744604591,0.0095692848150145,0.03634302608783961
1702,0.001143130337907359,-0.10308122857703637,-7.775569384978909,-0.02698743263644152,0.8289593526125992,0.3385008461538461,0.11469045438809868,0.8339571763375543,0.06887500107901566,0.14582280550294133,-0.029384873385315865,0.05586135565027375,0.04676708841796465,0.2727724851439218,0.26626025532354836,0.07798726543588987,296.05457598431155,707.0769230769231,2.008220710448975,1.978936931427241,0.7366778540300254,严凯,男,硕士,否,北京大学微电子学,1.0,0.0,1.0,1.0,0.0406201277207985,0.0215979835834719,0.07218245543864202
1715,0.010039254986972616,-0.15180946299577136,-6.280268345858712,0.14514536031563893,0.8684705475399387,0.21279617391304348,0.40849845669276463,0.698632966327772,0.18542197928013282,0.08894117596713663,-0.021967327545465622,0.05937577859508515,0.19927269150081678,0.27475466574702423,0.0,0.09116967020384834,195.64191423503155,742.1282051282051,1.3365305002786827,0.19660769844038778,0.0256638199290032,董明斌,男,硕士,否,,1.0,0.0,1.0,,0.0313962761422668,0.0355899850324437,0.03453310845261248
1723,0.02029856300406999,-0.15441650056155673,-69.6417501457079,0.18620006805068537,0.8177159567938901,0.3680123846153846,0.21504983731594193,0.7902064618064146,0.07179094343265167,0.12062959072749525,-0.028662718545049756,-0.004793072772997037,0.43685363356349666,0.1494810763531157,0.4442753367907109,0.07006379182632551,616.3032853176112,850.3846153846154,2.0047958209215206,0.06526463258662435,0.9261751311777624,刘力,男,硕士,否,,1.0,0.0,1.0,,0.0321938001784961,0.0271738342569198,0.057204327883949774
1753,0.027007246416683624,-0.15856797661173275,-8.370801797441718,0.27985434603834364,0.8475719207899729,0.2048471111111111,0.4637356911465353,0.8389005262726601,0.2114679263590734,0.1378315739264356,-0.03164258264759544,-0.026062444270530376,0.15121032066303347,-0.007797718298674502,0.0,0.04275735805876783,665.1156356494657,713.2272727272727,1.3293730912816828,0.6822840232321602,0.9129817372275596,廖星昊,男,硕士,否,武汉大学,1.0,0.0,1.0,1.0,0.0335019307160338,0.0531595727795298,0.053089823233609605
1759,0.05902053960173432,-0.11520259317870696,1.464739242641575,0.0768055898215464,0.8419437270976604,0.15619238461538462,0.27643019628926574,0.7800705807029475,0.1856588083868295,0.12120618922072005,-0.03554134207622861,0.002614238491351504,0.3792930880883642,0.17151596888020523,0.0,0.0737557486019,134.1834284417113,915.5128205128206,1.294562880552546,1.9060577599332345,0.2714081132164199,陈涛,男,硕士,是,,1.0,1.0,1.0,,0.0271230948179919,0.0059405694618421,0.03728706456014243
1811,0.06201773059974366,-0.1561650672115489,-4.322728259964224,0.07039860699412452,0.8351475467452452,0.2761719615384615,0.21406411781964996,0.8088261579359656,0.056735053846970945,0.15648591955854513,-0.025455038496156178,0.036387786600823945,0.11917353986690794,0.17078250608587375,0.5004638164986566,0.10627019374778701,133.8030076412258,955.7307692307693,1.9384389980487957,3.7078580754550012,1.1728938272852971,刘伟伟,男,硕士,否,,1.0,0.0,1.0,,0.0416963719966115,0.0295950408943053,0.050905399704163815
1856,0.06130533925271144,0.021428571428571505,-1.0738222928469228,,0.7386800875446539,0.42384449999999996,0.35100113166554747,0.5696246214339683,0.24585594094309546,0.12713891525827523,-0.02930431200970267,0.10472101112512487,1.399699567428448,0.28784904160961294,0.0,-0.0030010708442085184,160.6267411882131,1476.3243243243244,1.2041475492540863,2.7248183917010005,0.5918512968266106,祁禾,男,硕士,否,,1.0,0.0,1.0,,0.0514363448847355,0.0381132262994896,0.0608085674479393
1881,0.012234330846166095,-0.11772648500497161,4.862498582536242,0.2319250181166407,0.8238575520148187,0.09683846153846153,0.25866563176816065,0.7777916592520131,0.038686900918868915,0.11383620258794146,-0.025785319816661458,0.045683447201021715,-0.22061287861527878,0.17512853713498747,0.6431171248778194,0.10776164060318646,100.20006563840622,2778.346153846154,1.9967552523368666,1.1074433120400977,1.1971934244836189,周蔚文,男,硕士,否,北京大学管理科学,1.0,0.0,1.0,1.0,0.0293018762688907,0.0176115317554051,0.025221822261427405
1985,0.005396365079760194,-0.17502283375708982,-8.10676569002188,0.059977267977410625,0.8432570481698874,0.13783970833333334,0.2286286962960401,0.828475049167486,0.05227053924046592,0.14055206783648044,-0.02930204836489633,0.04456558879536041,-0.15175250092394388,0.16455827567963874,0.34693477058471817,0.06296114740644612,126.29429824570789,2707.346153846154,1.9690453295004282,3.027758216021587,0.9371461465643196,杨栋,男,硕士,否,,1.0,0.0,1.0,,0.0374285783405883,0.0164904967550533,0.05020202047810036
1998,0.0012393523629491458,-0.15328483947114785,-6.280268345858712,0.05727453844990332,0.8702355100933178,0.2068935925925926,0.39946908400179265,0.6549988166225185,0.1976574683257064,0.08879213887583338,-0.021964281904384705,0.05325919400792646,0.15413948169838057,0.24212200125168942,0.0,0.084375903501562,195.64191423503155,742.1282051282051,1.3365305002786827,0.11482636159559444,0.0242555054388391,董明斌,男,硕士,否,,1.0,0.0,1.0,,0.0298359510160662,0.0340359479893788,0.032956778691439814
2051,0.029824505337199474,-0.09855071328090205,3.9821598041589548,0.013191173083493097,0.796996840281169,0.2472928888888889,0.3891856456894468,0.6728595097683727,0.1952538011085431,0.08603039257227707,-0.02367425949394764,-0.03119607989000272,0.12881687269269526,0.07070162422744608,0.0,0.1351309052641429,522.498675386568,758.4883720930233,1.380110629359002,1.3268569159744783,-0.518307558236,左少逸,男,硕士,否,,1.0,0.0,1.0,,0.0105619329037125,0.019168136020958,0.027429379921547325
2112,0.03911758118309265,-0.06258612155789885,0.33424810205257655,0.0666141464471904,0.8548878462987053,0.20172381481481483,0.3582037074932204,0.6448059765261519,0.20283698542571119,0.08040797307970261,-0.01808686341322244,0.03460155121168841,0.289957006292372,0.2993119890912635,0.0,0.07930465599508033,272.48330356048706,358.3953488372093,1.383046585937668,1.0983294301387778,0.0281774686515839,陆阳,男,硕士,否,浙江大学,1.0,0.0,1.0,1.0,0.0353450691622642,0.0410840981359171,0.042245609285249355
2125,0.050711447283628315,-0.19282015928105825,3.737533762009064,0.07397628538303842,0.8370976615523847,0.16379261904761905,0.40875461133614976,0.7465350424332469,0.19381250821784543,0.1099882511089151,-0.03145625457198131,-0.0355898358797131,-0.07013790617227392,-0.12026042743305831,0.0,0.08212356053078028,335.2561196382623,1271.888888888889,1.1439667782602028,0.4024603929639822,0.3599516468232221,刘玉,女,硕士,否,,0.0,0.0,1.0,,0.0228918000156332,0.001950677708882,0.035541307333038
2152,0.04860492158826963,-0.14777898274437776,-3.80139644793958,0.1316822511576537,0.7999157474895668,0.1478809285714286,0.2601007737352985,0.7751153961872578,0.16889914080155255,0.11507045848987249,-0.02710567752759205,0.057242551634143816,0.587879496128793,0.21512614895303217,0.0,0.05480386306508067,227.07712100475538,960.7142857142857,1.3937012261630435,0.33652606275572083,1.3554031367611752,郑英亮,男,硕士,否,,1.0,0.0,1.0,,0.0397933050229728,0.0420819081333534,0.0455532253841605
