fund_code,report_date,sharpe8_lag,ir8_lag,bull
2163,2017-04-01,0.12422947709606937,0.697643672460888,0.0
2163,2017-07-01,0.27801529310334566,0.5362476571325951,1.0
2163,2017-10-01,0.44934894780278223,0.29067199919428477,1.0
2163,2018-01-01,0.5310242760053773,0.12583870879661402,1.0
2163,2018-04-01,0.37621463416451995,0.3246470552069564,0.0
2163,2018-07-01,0.36313053924210387,0.3081535779251334,0.0
2163,2018-10-01,0.3562046864088108,0.2525996655257613,1.0
2163,2019-01-01,0.3348349479944259,0.1976686622229986,0.0
2163,2019-04-01,0.33376558992677424,0.20516677527422206,1.0
2163,2019-07-01,0.21232947013068995,0.07157041331472944,1.0
2163,2019-10-01,0.2050967841077565,0.08497762102144608,1.0
2163,2020-01-01,0.14230975442090346,0.007934095365480698,1.0
2163,2020-04-01,-0.6567352180602793,-0.8845842354383936,0.0
2163,2020-07-01,-0.7762065312649237,-0.977068922087598,1.0
2163,2020-10-01,-0.5073638525016277,-0.7870280279571773,0.0
2163,2021-01-01,-0.37803274085550465,-0.668568276808192,1.0
2163,2021-04-01,-0.3518221754904362,-0.8877513158310429,0.0
2163,2021-07-01,-0.2940445404338834,-0.8265840800731804,0.0
2163,2021-10-01,-0.2900711792459821,-0.9698466216590109,1.0
2163,2022-01-01,-0.10732369851643515,-0.8396474746982924,1.0
2163,2022-04-01,-0.18832759345739186,-0.7217409094578132,0.0
2163,2022-07-01,-0.18030425056870797,-0.4917167012197956,1.0
2163,2022-10-01,-0.3018717753069516,-0.7040509548592082,0.0
2163,2023-01-01,-0.6312185588690208,-1.0283680829653203,1.0
2163,2023-04-01,-0.7436388254114508,-1.025477102294977,0.0
2163,2023-07-01,-0.639640656664666,-0.9411723129641365,1.0
2163,2023-10-01,-0.7238562819057183,-0.48081087226690844,0.0
2163,2024-01-01,-0.9386175278900278,-0.6327057511244525,0.0
2163,2024-04-01,-0.5646205221778801,-0.22584300260905302,1.0
2163,2024-07-01,-0.5678655047867611,-0.46487792757758467,0.0
2163,2024-10-01,-0.5248830859140232,-0.4039419109769236,1.0
2163,2025-01-01,-0.07845087626279956,-0.17266844441576487,1.0
2163,2025-04-01,0.2307405170409665,0.10492350346194014,0.0
2163,2025-07-01,0.3469692797500773,0.1991895551207801,1.0
2163,2025-10-01,0.38172326560093606,0.1930541039031844,1.0
2163,2026-01-01,0.6486135585396549,0.4551682209691235,1.0
2163,2026-04-01,0.5864204938581162,0.3867004916769805,0.0
2163,2026-07-01,0.8463005076290508,0.9920406375640181,0.0
2244,2016-04-01,,,1.0
2244,2016-07-01,,,0.0
2244,2016-10-01,,,0.0
2244,2017-01-01,,,0.0
2244,2017-04-01,0.3417716410700393,0.6461985368993349,0.0
2244,2017-07-01,0.2217578005350356,0.405444115793926,1.0
2244,2017-10-01,0.009343573814447064,0.17500094774323663,1.0
2244,2018-01-01,0.07872796034421296,0.09107066758984501,1.0
2244,2018-04-01,0.028581186828802063,-0.03948405179981848,0.0
2244,2018-07-01,-0.04232107128740635,-0.3451878493148672,0.0
2244,2018-10-01,-0.4329162708071173,-0.461643601986594,1.0
2244,2019-01-01,-0.5353837524556987,-0.43100662089125436,0.0
2244,2019-04-01,-0.6089950639697694,-0.5401254708221118,1.0
2244,2019-07-01,-0.0822592347830056,-0.5862685680642103,1.0
2244,2019-10-01,-0.03915130231751208,-0.39100293750950993,1.0
2244,2020-01-01,0.019305117675965704,-0.36198554236045766,1.0
2244,2020-04-01,0.18822614366587775,0.03306906488590852,0.0
2244,2020-07-01,0.07687846389470557,-0.348932371162349,1.0
2244,2020-10-01,0.3418063838268274,-0.20844781722959113,0.0
2244,2021-01-01,0.5895163600380258,-0.11528925808036786,1.0
2244,2021-04-01,0.982265009047385,-0.16408386136176498,0.0
2244,2021-07-01,0.6886890109277539,0.1402872104777881,0.0
2244,2021-10-01,0.8206911426704193,-0.11488950172661376,1.0
2244,2022-01-01,0.7292855934637701,-0.02710923043062762,1.0
2244,2022-04-01,0.7169845149940627,-0.06221731019324192,0.0
2244,2022-07-01,0.47057346939147277,0.23116548640946671,1.0
2244,2022-10-01,0.3512640826165065,0.008776112701231412,0.0
2244,2023-01-01,0.02062286566345692,-0.05417847516182142,1.0
2244,2023-04-01,-0.05260084535318454,0.014175941284823303,0.0
2244,2023-07-01,0.03443361463759313,-0.16591234177046407,1.0
2244,2023-10-01,-0.06036511773231375,0.19167010572630122,0.0
2244,2024-01-01,-0.18184318738432423,0.1485138996954196,0.0
2244,2024-04-01,-0.5268137604517416,0.06868445436875369,1.0
2244,2024-07-01,-0.5049611482165247,-0.32623585908210606,0.0
2244,2024-10-01,-0.8778899153486585,-0.18017652920357222,1.0
2244,2025-01-01,-0.4773335584561336,-0.43417582706667707,1.0
2244,2025-04-01,-0.6287703937206356,-0.5813081686586954,0.0
2244,2025-07-01,-0.7589498930506092,-0.6740918360270499,1.0
2244,2025-10-01,-0.5764041949360508,-1.0399014324656441,1.0
2244,2026-01-01,0.27966646482150187,0.045585177528358535,1.0
2244,2026-04-01,0.2926206097294737,0.04466054858662509,0.0
2244,2026-07-01,0.3250077756419253,0.06542993961696207,0.0
2376,2016-04-01,,,1.0
2376,2016-07-01,,,0.0
2376,2016-10-01,,,0.0
2376,2017-01-01,,,0.0
2376,2017-04-01,0.4787057151418857,0.5603093523774489,0.0
2376,2017-07-01,0.6714584865852002,0.6144309368722045,1.0
2376,2017-10-01,0.7250743342728102,0.6160710098683253,1.0
2376,2018-01-01,0.8162230868756509,0.5338676017777119,1.0
2376,2018-04-01,0.3099758251081022,0.1868708052909831,0.0
2376,2018-07-01,0.16922966963225086,0.014021008336883007,0.0
2376,2018-10-01,-0.10071169962863565,0.243088889001792,1.0
2376,2019-01-01,-0.36918623090172364,0.07164626226986488,0.0
2376,2019-04-01,-0.5461327025110057,-0.031382990018649824,1.0
2376,2019-07-01,-0.01019342788042308,-0.013873403939267559,1.0
2376,2019-10-01,-0.02610518748920064,0.09864143993788928,1.0
2376,2020-01-01,0.007218170655583305,0.14831426889281202,1.0
2376,2020-04-01,0.1004293269131636,0.4770946055612077,0.0
2376,2020-07-01,0.012056858857383064,-0.003412368905482923,1.0
2376,2020-10-01,0.1701909210403348,-0.16136432652237612,0.0
2376,2021-01-01,0.34753201698086494,-0.17594065146702464,1.0
2376,2021-04-01,0.5778470150040267,-0.30994211701731517,0.0
2376,2021-07-01,0.11177517181915672,-0.5337824907972604,0.0
2376,2021-10-01,0.21778989828750042,-0.8933980570849531,1.0
2376,2022-01-01,0.09507635201523058,-1.0502239297429732,1.0
2376,2022-04-01,0.006296422368506305,-1.181398077541726,0.0
2376,2022-07-01,-0.08214658197827254,-1.2167498286585101,1.0
2376,2022-10-01,-0.03789736143595958,-0.5871490842270582,0.0
2376,2023-01-01,-0.2112754953979625,-0.4881154979989989,1.0
2376,2023-04-01,-0.3467890540767465,-0.5390046940587293,0.0
2376,2023-07-01,-0.20029835355953257,-0.45040147650612083,1.0
2376,2023-10-01,-0.3771032695510514,-0.20450930702643016,0.0
2376,2024-01-01,-0.4757738541326719,-0.25384419996192387,0.0
2376,2024-04-01,-0.4611273928268231,0.18983729809231925,1.0
2376,2024-07-01,-0.39650239317120656,-0.11691360665177096,0.0
2376,2024-10-01,-1.2153076947669992,-0.3054004820517376,1.0
2376,2025-01-01,-0.6652915586604677,-0.46153876603071975,1.0
2376,2025-04-01,-0.6133729708402879,-0.485249208096261,0.0
2376,2025-07-01,-0.49962337056942113,-0.4656523689863043,1.0
2376,2025-10-01,-0.5206805125689228,-0.7998459188569523,1.0
2376,2026-01-01,0.20976946465961896,-0.1354486214658306,1.0
2376,2026-04-01,0.23097116893644543,-0.18989426491363334,0.0
2376,2026-07-01,0.5042858464845953,0.22530642946763024,0.0
2420,2016-04-01,,,1.0
2420,2016-07-01,,,0.0
2420,2016-10-01,,,0.0
2420,2017-01-01,,,0.0
2420,2017-04-01,-0.1560227305233244,0.6515314537197472,0.0
2420,2017-07-01,-0.10176981325622365,0.5840674371800451,1.0
2420,2017-10-01,0.12945797175776858,0.3955237385398982,1.0
2420,2018-01-01,0.19602071397999962,0.23846464827510713,1.0
2420,2018-04-01,0.35584925474083384,0.035535528186451934,0.0
2420,2018-07-01,0.3641979731415564,-0.35018562369058287,0.0
2420,2018-10-01,0.3402673751277719,-0.46754424496844166,1.0
2420,2019-01-01,0.24573658290182623,-0.4799251327814376,0.0
2420,2019-04-01,0.6009629102133498,-0.294458255054251,1.0
2420,2019-07-01,0.660930359141496,-0.47959906505422545,1.0
2420,2019-10-01,0.695226291739346,-0.4311281277269067,1.0
2420,2020-01-01,0.8061954013982832,-0.5242196117214539,1.0
2420,2020-04-01,0.8302022385179373,-0.43780470830701906,0.0
2420,2020-07-01,0.5808698657779627,-0.4352005840641169,1.0
2420,2020-10-01,0.6261855239475103,-0.3471374931744332,0.0
2420,2021-01-01,0.7842985017987425,-0.5909152850925697,1.0
2420,2021-04-01,1.0159077242752583,-0.8995570718332828,0.0
2420,2021-07-01,0.7951455252381888,-0.3518573665057167,0.0
2420,2021-10-01,0.9162294868601715,-0.35786648539019755,1.0
2420,2022-01-01,0.5119990638747836,-0.28885061107367005,1.0
2420,2022-04-01,0.5603815711951794,-0.0021745172079885725,0.0
2420,2022-07-01,0.24841149802162885,0.15436502741966757,1.0
2420,2022-10-01,0.30354520044333305,0.42869177913756806,0.0
2420,2023-01-01,0.23119958384806938,0.5855546110057868,1.0
2420,2023-04-01,0.139793586943279,0.5220588257936327,0.0
2420,2023-07-01,0.07783228709407841,0.07358241646365281,1.0
2420,2023-10-01,0.0015765878875506946,0.19598689089623975,0.0
2420,2024-01-01,-0.03770537668302818,0.090175193128667,0.0
2420,2024-04-01,-0.14608497950050517,-0.00010855056404817474,1.0
2420,2024-07-01,-0.026630987349473466,-0.08004257517704448,0.0
2420,2024-10-01,-0.6209837735720714,-0.3151148697845192,1.0
2420,2025-01-01,-0.36359756657027226,-0.4890116889517163,1.0
2420,2025-04-01,-0.4386125179632272,-0.5451012807741502,0.0
2420,2025-07-01,-0.26399144548702363,-0.41763013422481937,1.0
2420,2025-10-01,-0.3841513464947406,-1.0084996273079094,1.0
2420,2026-01-01,0.27628332427601515,-0.004144330499629144,1.0
2420,2026-04-01,0.36258074102758026,0.14976062841189305,0.0
2420,2026-07-01,0.44148683007375733,0.34398158483242786,0.0
2450,2016-07-01,,,0.0
2450,2016-10-01,,,0.0
2450,2017-01-01,,,0.0
2450,2017-04-01,,,0.0
2450,2017-07-01,-0.20086234246665707,-0.15226877756744622,1.0
2450,2017-10-01,0.027740118277707025,-0.09245795128476247,1.0
2450,2018-01-01,0.27559693843235034,0.02148445421940342,1.0
2450,2018-04-01,0.4532225769442411,0.1115510434061133,0.0
2450,2018-07-01,0.44682258671595293,-0.0029605708170544046,0.0
2450,2018-10-01,0.5192850906201223,0.6246819181486684,1.0
2450,2019-01-01,0.23843262036151597,0.6932344992563038,0.0
2450,2019-04-01,0.2593236245299914,0.8582628039818588,1.0
2450,2019-07-01,0.39530224774239425,0.8862479511211814,1.0
2450,2019-10-01,0.4085530553684722,1.0151224808034074,1.0
2450,2020-01-01,0.431263526544791,0.6551151551156119,1.0
2450,2020-04-01,0.42093838368392267,0.4427156981217342,0.0
2450,2020-07-01,0.4468234064802583,0.6973555458830201,1.0
2450,2020-10-01,0.645708630539115,0.7487155124327142,0.0
2450,2021-01-01,0.7768537057987386,0.09727538725293083,1.0
2450,2021-04-01,0.796535601528896,-0.24948142914457258,0.0
2450,2021-07-01,0.5985583086632245,-0.2718528890081798,0.0
2450,2021-10-01,0.6901261537779181,-0.3617143035597282,1.0
2450,2022-01-01,0.3770653910214942,-0.38234996496777174,1.0
2450,2022-04-01,0.4420322050145938,-0.24076766005153807,0.0
2450,2022-07-01,0.1799484881518852,-0.16258672134746557,1.0
2450,2022-10-01,0.07252925691831216,-0.28811757160412665,0.0
2450,2023-01-01,-0.03264500652841959,-0.019614743152827345,1.0
2450,2023-04-01,-0.04987417305449383,0.14639083612968107,0.0
2450,2023-07-01,0.02218965441594264,-0.09574543546446294,1.0
2450,2023-10-01,-0.10382200471840806,0.11278750795743656,0.0
2450,2024-01-01,-0.07249253000053797,0.19303343479234705,0.0
2450,2024-04-01,-0.43229156155496384,-0.23099874084414382,1.0
2450,2024-07-01,-0.35109083345275754,-0.42341903024960376,0.0
2450,2024-10-01,-0.7975508776935378,-0.4606964294362788,1.0
2450,2025-01-01,-0.6262246732411659,-0.7195229687784634,1.0
2450,2025-04-01,-0.3672926135748223,-0.45010531171589496,0.0
2450,2025-07-01,-0.34522521101837855,-0.42555122413802454,1.0
2450,2025-10-01,-0.36819963613851564,-0.6573677827856664,1.0
2450,2026-01-01,0.18384234373025107,-0.14802076272595951,1.0
2450,2026-04-01,0.40233513019886274,0.11538062743127013,0.0
2450,2026-07-01,0.4775444742316166,0.19690302529726897,0.0
2451,2016-07-01,,,0.0
2451,2016-10-01,,,0.0
2451,2017-01-01,,,0.0
2451,2017-04-01,,,0.0
2451,2017-07-01,-0.2862466506636034,-0.23062051420172883,1.0
2451,2017-10-01,-0.047839906313970386,-0.1304366115666504,1.0
2451,2018-01-01,0.2151404217078846,-0.007193895713074989,1.0
2451,2018-04-01,0.39400510693756685,0.09798125068689538,0.0
2451,2018-07-01,0.3864915666790296,-0.0230721113291811,0.0
2451,2018-10-01,0.4637322626005061,0.47305606826180147,1.0
2451,2019-01-01,0.20505006530188108,0.5794132370485551,0.0
2451,2019-04-01,0.2248393138025389,0.7505765614167283,1.0
2451,2019-07-01,0.3826006001910511,0.7758635813052308,1.0
2451,2019-10-01,0.3950008550394618,0.8201678563570721,1.0
2451,2020-01-01,0.41497858428973317,0.4876797144171137,1.0
2451,2020-04-01,0.4059647450833663,0.2945943808735044,0.0
2451,2020-07-01,0.43125434590286466,0.4756532088958211,1.0
2451,2020-10-01,0.6313710871970183,0.5545849938055011,0.0
2451,2021-01-01,0.7598292363068038,-0.023243740376492697,1.0
2451,2021-04-01,0.7792975999712358,-0.2974325932420342,0.0
2451,2021-07-01,0.5773022074534022,-0.3588782901448359,0.0
2451,2021-10-01,0.6698662096917123,-0.4696688787186809,1.0
2451,2022-01-01,0.36088917039313295,-0.48812107805814936,1.0
2451,2022-04-01,0.4253697749031315,-0.3742756056718941,0.0
2451,2022-07-01,0.16660029703902396,-0.2722286291051674,1.0
2451,2022-10-01,0.05573314947113974,-0.41275492946768244,0.0
2451,2023-01-01,-0.04871624889280101,-0.1622002819210381,1.0
2451,2023-04-01,-0.06506261314542398,-0.07965447688336108,0.0
2451,2023-07-01,0.007181857146880364,-0.37022448596477797,1.0
2451,2023-10-01,-0.12061259853962623,-0.08327953716969683,0.0
2451,2024-01-01,-0.08954953579965501,-0.013436118432500262,0.0
2451,2024-04-01,-0.2729803539819156,-0.07897484504700669,1.0
2451,2024-07-01,-0.1659932277359043,-0.3299138988226511,0.0
2451,2024-10-01,-0.7069614461160032,-0.36129694468810314,1.0
2451,2025-01-01,-0.5232010344856902,-0.6159735359937749,1.0
2451,2025-04-01,-0.1679744422489071,-0.31165733559310377,0.0
2451,2025-07-01,-0.1394072699989864,-0.2864334242651625,1.0
2451,2025-10-01,-0.1688007118190007,-0.5834524118053758,1.0
2451,2026-01-01,0.3383772133040087,0.013755942051648106,1.0
2451,2026-04-01,0.39057277786488753,0.09491539626806257,0.0
2451,2026-07-01,0.4655233483816521,0.15627786737074237,0.0
2692,2020-04-01,,,0.0
2692,2020-07-01,,,1.0
2692,2020-10-01,,,0.0
2692,2021-01-01,,,1.0
2692,2021-04-01,0.8272275905201181,-0.4626422976702015,0.0
2692,2021-07-01,0.5195613525000315,-0.39321709880987166,0.0
2692,2021-10-01,0.5879307954453074,-0.4693490483953028,1.0
2692,2022-01-01,0.37544749784036857,-0.5597086430094232,1.0
2692,2022-04-01,0.4007430563755426,-0.6928577498793362,0.0
2692,2022-07-01,0.15546148426974402,-0.29716330737197294,1.0
2692,2022-10-01,-0.16265069337135593,-0.5514386767490997,0.0
2692,2023-01-01,-0.3293481605963384,-0.3333571175548404,1.0
2692,2023-04-01,-0.6261886315573416,-0.3832758069369888,0.0
2692,2023-07-01,-0.24713637960135362,-0.21283070311710325,1.0
2692,2023-10-01,-0.38778828391068076,-0.0945554732642058,0.0
2692,2024-01-01,-0.3925279132861178,-0.05685889378617449,0.0
2692,2024-04-01,-0.5312496460605846,0.04065551962646853,1.0
2692,2024-07-01,-0.45181593986408763,-0.21548961407524558,0.0
2692,2024-10-01,-0.3064556661012344,0.09406186539038196,1.0
2692,2025-01-01,-0.0983769483699514,-0.125488067148473,1.0
2692,2025-04-01,-0.08377391451950683,-0.12955218993856843,0.0
2692,2025-07-01,-0.35727442020179273,-0.48820554393148863,1.0
2692,2025-10-01,-0.163102827088209,-0.6065768059696238,1.0
2692,2026-01-01,0.35196045453252894,0.09682003730268862,1.0
2692,2026-04-01,0.4269039187978165,0.1287792731420945,0.0
2692,2026-07-01,0.5359079413351279,0.2603942622764782,0.0
2910,2017-04-01,,,0.0
2910,2017-07-01,,,1.0
2910,2017-10-01,,,1.0
2910,2018-01-01,,,1.0
2910,2018-04-01,0.14901628504908065,-0.45571004794921893,0.0
2910,2018-07-01,0.07308080998170233,-0.5526012998478678,0.0
2910,2018-10-01,-0.11427627472631528,-0.5529390391950666,1.0
2910,2019-01-01,-0.1643230825498433,-0.5708348737882828,0.0
2910,2019-04-01,-0.365595888036145,-0.7068648887953393,1.0
2910,2019-07-01,-0.09575539724933078,-0.7164964285492278,1.0
2910,2019-10-01,-0.16339870035638948,-0.7872645348612445,1.0
2910,2020-01-01,-0.3439829056306982,-1.3205591616290837,1.0
2910,2020-04-01,-0.08104596978795928,-0.6952282132320516,0.0
2910,2020-07-01,0.030324402213356066,-0.35564516156871895,1.0
2910,2020-10-01,0.31370554963349795,-0.15521592560053213,0.0
2910,2021-01-01,0.5109793554338565,0.04431918805681805,1.0
2910,2021-04-01,1.071201033913757,0.2871557175787317,0.0
2910,2021-07-01,1.0632542165589765,0.7666228529586275,0.0
2910,2021-10-01,1.980755386854453,1.0187226735029387,1.0
2910,2022-01-01,2.372488363050173,1.312399962708986,1.0
2910,2022-04-01,2.0297008748140812,1.0410119514943714,0.0
2910,2022-07-01,1.2985177180686354,1.0021428777811536,1.0
2910,2022-10-01,1.3376745569878663,0.9542336118307736,0.0
2910,2023-01-01,1.3323130023089365,0.9489312727373617,1.0
2910,2023-04-01,0.5880733528745732,0.30129582346485967,0.0
2910,2023-07-01,0.5337611358775476,0.11382895975669603,1.0
2910,2023-10-01,0.38178844842132137,0.1498326415489289,0.0
2910,2024-01-01,0.2558615048854122,0.08748745434393651,0.0
2910,2024-04-01,0.06862200084474288,0.011312036643258791,1.0
2910,2024-07-01,0.017368602677577342,-0.1997667198526917,0.0
2910,2024-10-01,-0.3901666276963561,-0.3753269457806057,1.0
2910,2025-01-01,-0.1539708281029386,-0.8464677342218628,1.0
2910,2025-04-01,-0.05961255304012973,-0.9762430737191868,0.0
2910,2025-07-01,-0.12731017844059975,-1.0681917917004076,1.0
2910,2025-10-01,-0.11175278650502263,-1.3524216112505736,1.0
2910,2026-01-01,0.21943214762383362,-0.5625459183534213,1.0
2910,2026-04-01,0.39987295684098506,-0.23879905066455923,0.0
2910,2026-07-01,0.5992485136464321,-0.02002936227409297,0.0
3567,2020-04-01,,,0.0
3567,2020-07-01,,,1.0
3567,2020-10-01,,,0.0
3567,2021-01-01,,,1.0
3567,2021-04-01,1.3716956511778629,0.13287470122231634,0.0
3567,2021-07-01,0.7557878849357669,0.40397527222962537,0.0
3567,2021-10-01,0.8358441381369921,0.6029304906047674,1.0
3567,2022-01-01,0.9312441712724738,0.6496628313492072,1.0
3567,2022-04-01,0.9446808024555866,0.6216607513504594,0.0
3567,2022-07-01,0.6894821638562034,0.9464595156638701,1.0
3567,2022-10-01,0.5974395112823361,0.4837911747725652,0.0
3567,2023-01-01,0.4578965006916604,0.5348146763096313,1.0
3567,2023-04-01,0.2899951955416805,0.2889314142265846,0.0
3567,2023-07-01,0.34925859948632115,0.11573926638780024,1.0
3567,2023-10-01,0.08641320586008025,-0.04047139476021713,0.0
3567,2024-01-01,-0.3388992487900058,-0.3009740700981366,0.0
3567,2024-04-01,-0.6392030977264846,-0.3758350797972088,1.0
3567,2024-07-01,-0.4376137892476897,-0.5427376741414169,0.0
3567,2024-10-01,-0.8732371445497175,-0.4901207919344441,1.0
3567,2025-01-01,-0.22992146348904147,-0.6697414941254988,1.0
3567,2025-04-01,-0.04063031562483311,-0.6289481927045706,0.0
3567,2025-07-01,0.005541575603523992,-0.6369986070313581,1.0
3567,2025-10-01,0.10172568594145312,-1.3069057300702762,1.0
3567,2026-01-01,0.5260266715098046,-0.6702550061902017,1.0
3567,2026-04-01,0.5771810310528086,-0.6454837531176584,0.0
3567,2026-07-01,0.6665878084271847,-0.3708322387453035,0.0
3857,2017-04-01,,,0.0
3857,2017-07-01,,,1.0
3857,2017-10-01,,,1.0
3857,2018-01-01,,,1.0
3857,2018-04-01,0.14191882990658325,-0.7010878630321694,0.0
3857,2018-07-01,-0.006941108467227362,-0.839033314519066,0.0
3857,2018-10-01,-0.13937771829585827,-0.6875132802030051,1.0
3857,2019-01-01,-0.1871799587131843,-0.7693040420220416,0.0
3857,2019-04-01,-0.31439743561809824,-0.5809860099785711,1.0
3857,2019-07-01,0.0605260373261533,-0.5434200785657197,1.0
3857,2019-10-01,0.09758030790076672,-0.30248394014776486,1.0
3857,2020-01-01,-0.027425768969526948,-0.4888837125632305,1.0
3857,2020-04-01,0.16784256405107026,-0.2437289961624996,0.0
3857,2020-07-01,0.1858730156605501,-0.1973792469173497,1.0
3857,2020-10-01,0.4703930802543894,0.19154656056463518,0.0
3857,2021-01-01,0.6572170946533497,0.3786172429210811,1.0
3857,2021-04-01,1.066162008256003,0.34850992350067467,0.0
3857,2021-07-01,0.7646681669568511,0.6109977018478273,0.0
3857,2021-10-01,0.9915247436639522,0.5225896008050105,1.0
3857,2022-01-01,1.1339278608728751,0.7358348171038872,1.0
3857,2022-04-01,0.8767039705633818,0.5320748253986121,0.0
3857,2022-07-01,0.8942712577426389,0.8232301349717394,1.0
3857,2022-10-01,0.47555909921499595,0.057976131187096505,0.0
3857,2023-01-01,0.2480533748201446,0.03737558408181675,1.0
3857,2023-04-01,-0.03958233488739985,-0.11636179698279298,0.0
3857,2023-07-01,0.10364835805360467,-0.14683433725032338,1.0
3857,2023-10-01,-0.2561799962719464,-0.20833410932173366,0.0
3857,2024-01-01,-0.727014150844257,-0.34800397610939693,0.0
3857,2024-04-01,-0.7708058400244161,-0.2942054070481588,1.0
3857,2024-07-01,-0.6196557711390585,-0.5532896714499383,0.0
3857,2024-10-01,-0.37090800014462705,-0.28529253063011334,1.0
3857,2025-01-01,-0.194818403078948,-0.5480340770388407,1.0
3857,2025-04-01,0.014238772154612745,-0.4534847735241266,0.0
3857,2025-07-01,-0.300792821730234,-0.7446847413051322,1.0
3857,2025-10-01,0.16818188184902919,-0.4965041429621042,1.0
3857,2026-01-01,0.4303870008286067,0.09499621120104079,1.0
3857,2026-04-01,0.486478102422906,0.11610334466552666,0.0
3857,2026-07-01,0.5229956919914667,0.193043015766113,0.0
3858,2017-04-01,,,0.0
3858,2017-07-01,,,1.0
3858,2017-10-01,,,1.0
3858,2018-01-01,,,1.0
3858,2018-04-01,0.1288733171459566,-0.710277526846798,0.0
3858,2018-07-01,-0.0190874761523815,-0.8467823651248365,0.0
3858,2018-10-01,-0.15118363592673503,-0.6923392367559308,1.0
3858,2019-01-01,-0.1988248398213456,-0.7725390393194838,0.0
3858,2019-04-01,-0.32586087641128475,-0.5845467239564442,1.0
3858,2019-07-01,0.05421414562707479,-0.5469107440551985,1.0
3858,2019-10-01,0.09110872787316555,-0.30752319516720994,1.0
3858,2020-01-01,-0.033149404586203544,-0.48694958715612247,1.0
3858,2020-04-01,0.1655649512413994,-0.2397058290662147,0.0
3858,2020-07-01,0.18375705730503158,-0.19248883632527056,1.0
3858,2020-10-01,0.46871437198020915,0.19387188106057235,0.0
3858,2021-01-01,0.6554789243401907,0.3809473006695674,1.0
3858,2021-04-01,1.064240478251825,0.35198362355258833,0.0
3858,2021-07-01,0.7627712603934422,0.6153720408194779,0.0
3858,2021-10-01,0.9897289676785996,0.5261237568249633,1.0
3858,2022-01-01,1.1321084432983126,0.7393076845874574,1.0
3858,2022-04-01,0.8749078260700893,0.5333340612819248,0.0
3858,2022-07-01,0.8922932480589609,0.8239210346134246,1.0
3858,2022-10-01,0.4733654947032346,0.058557407726185375,0.0
3858,2023-01-01,0.24575005852573722,0.03800295201662333,1.0
3858,2023-04-01,-0.04212777861916944,-0.11632223233620814,0.0
3858,2023-07-01,0.10117949421778864,-0.1469711057432666,1.0
3858,2023-10-01,-0.25879713990114994,-0.20846174932893546,0.0
3858,2024-01-01,-0.7307213785838748,-0.34838727307766904,0.0
3858,2024-04-01,-0.7747438706093615,-0.29459021015194936,1.0
3858,2024-07-01,-0.6232137469020184,-0.5531074085307949,0.0
3858,2024-10-01,-0.3744828087647903,-0.28380564170977374,1.0
3858,2025-01-01,-0.19815052148015644,-0.5468391406532734,1.0
3858,2025-04-01,0.010414689130682855,-0.45226993078959915,0.0
3858,2025-07-01,-0.30516451474419537,-0.7417898201985099,1.0
3858,2025-10-01,0.16324261402040857,-0.49451790095973364,1.0
3858,2026-01-01,0.42921393547765696,0.09578636476522988,1.0
3858,2026-04-01,0.4853209721218523,0.1170770703426285,0.0
3858,2026-07-01,0.5218098910422562,0.19362820512076118,0.0
3961,2017-01-01,,,0.0
3961,2017-04-01,,,0.0
3961,2017-07-01,,,1.0
3961,2017-10-01,,,1.0
3961,2018-01-01,1.158396865236807,-0.41157201037801,1.0
3961,2018-04-01,1.4007733638618167,-0.5832040943157336,0.0
3961,2018-07-01,1.3035756434143742,-0.6674902088045941,0.0
3961,2018-10-01,0.2110156569469964,-0.3391265301746941,1.0
3961,2019-01-01,-0.1687014477644282,-0.2708208612380318,0.0
3961,2019-04-01,-0.3471203865891467,-0.12834919068836229,1.0
3961,2019-07-01,0.19266491404598082,-0.12555555698992676,1.0
3961,2019-10-01,0.16427613126228324,-0.09034449140546688,1.0
3961,2020-01-01,0.3000875324606494,0.3448049902488629,1.0
3961,2020-04-01,0.41016328189890267,0.6523814255023321,0.0
3961,2020-07-01,0.374654379384889,0.6254897083050152,1.0
3961,2020-10-01,0.5742218565789136,0.3244885780459408,0.0
3961,2021-01-01,0.8918465180769585,0.48872199432872127,1.0
3961,2021-04-01,1.274446858834585,0.40768061107653775,0.0
3961,2021-07-01,1.002865547454589,0.5923131192221668,0.0
3961,2021-10-01,1.1706709435255178,0.35201035310770223,1.0
3961,2022-01-01,0.9010819921362224,0.2805469721733154,1.0
3961,2022-04-01,0.9069026189971895,0.3166350534535794,0.0
3961,2022-07-01,0.5729864458667467,0.46452349257028347,1.0
3961,2022-10-01,0.5213294003592168,0.4338657834365772,0.0
3961,2023-01-01,0.19605857506263175,0.31099061803208133,1.0
3961,2023-04-01,0.022114173331624624,0.125547252530209,0.0
3961,2023-07-01,-0.021535942327016555,-0.2310343349083446,1.0
3961,2023-10-01,-0.09912365405299521,0.008533101550172178,0.0
3961,2024-01-01,-0.2456645630646873,-0.18805886203033761,0.0
3961,2024-04-01,-0.604103047908805,-0.3648738754071287,1.0
3961,2024-07-01,-0.4238366703788585,-0.5407174745552289,0.0
3961,2024-10-01,-1.0836279630000072,-0.6086990259947602,1.0
3961,2025-01-01,-0.3542555353942974,-0.8138753310692933,1.0
3961,2025-04-01,-0.3749382830238322,-0.8372408006145684,0.0
3961,2025-07-01,-0.351558801949196,-0.8373124206577665,1.0
