fund_code,year,HM_alpha,HM_beta2,mkt_up_mean,timing_contrib_HM,n_days,HM_alpha_w,timing_contrib_HM_w
13107,2024,-0.012633458809847037,-0.004535868035602464,0.0038589629550443666,-0.004410944173026662,484,-0.012633458809847037,-0.004410944173026662
13107,2025,-0.049950322839097366,0.19191805369275539,0.004182085462026699,0.20225966096673081,485,-0.049950322839097366,0.20225966096673081
13107,2026,-0.3683683602291268,0.7199834355469648,0.0035820218118021016,0.649907085306891,299,-0.3683683602291268,0.649907085306891
13108,2022,-0.3681921134397974,0.3704825200566243,0.004010416263785652,0.37441885921861184,252,-0.3681921134397974,0.37441885921861184
13108,2023,-0.19672960779754997,0.2110081011934536,0.0034741675226721575,0.18473552803112817,484,-0.19672960779754997,0.18473552803112817
13108,2024,-0.017156844143229814,-0.006610618812917135,0.0038589629550443666,-0.00642855354345958,484,-0.017156844143229814,-0.00642855354345958
13108,2025,-0.05460959847461602,0.19026771241747342,0.004182085462026699,0.2005203901665365,485,-0.05460959847461602,0.2005203901665365
13108,2026,-0.3740638458364287,0.7197944208895561,0.0035820218118021016,0.6497364675412428,299,-0.3740638458364287,0.6497364675412428
13238,2022,-0.2926553537760204,0.2634233431444144,0.004018555358176465,0.2667624843395595,226,-0.2926553537760204,0.2667624843395595
13238,2023,-0.21475850590511103,0.12391681906097274,0.003469937575364658,0.10835587392319186,461,-0.21475850590511103,0.10835587392319186
13238,2024,-0.38219377397322185,0.35310026868257127,0.0038589629550443666,0.3433754157780882,484,-0.38219377397322185,0.3433754157780882
13238,2025,-0.14563824727781935,0.3587851242303529,0.004182085462026699,0.37811845311287096,485,-0.14563824727781935,0.37811845311287096
13238,2026,0.04041733022762287,0.3041210157851879,0.0035820218118021016,0.2745207642164285,299,0.04041733022762287,0.2745207642164285
13239,2022,-0.2982451300693561,0.2617206689552174,0.004018555358176465,0.26503822713703046,226,-0.2982451300693561,0.26503822713703046
13239,2023,-0.22177265253225317,0.12303371261426976,0.003469937575364658,0.10758366421409159,461,-0.22177265253225317,0.10758366421409159
13239,2024,-0.38911448935737497,0.35194578194485904,0.0038589629550443666,0.34225272514675203,484,-0.38911448935737497,0.34225272514675203
13239,2025,-0.15360600868327315,0.35832116194281693,0.004182085462026699,0.3776294899685875,485,-0.15360600868327315,0.3776294899685875
13239,2026,0.030483740033241277,0.30549194013360137,0.0035820218118021016,0.27575825580785207,299,0.030483740033241277,0.27575825580785207
13312,2022,-0.4791670647015597,0.2113642241059186,0.0038539168203664096,0.20527419490338475,330,-0.4791670647015597,0.20527419490338475
13312,2023,-0.1592883573015979,0.009905287974134591,0.0034741675226721575,0.008671982705178279,484,-0.1592883573015979,0.008671982705178279
13312,2024,-0.5273894282777515,0.41445915689274604,0.0038589629550443666,0.4030443982726631,484,-0.5273894282777515,0.4030443982726631
