fund_code,report_date,sharpe8,sortino8
21,2023-10-01,-0.43191123303198214,-0.607594738992793
21,2024-01-01,-0.6489502088739256,-0.8832968064705368
21,2024-04-01,-0.6094652339059159,-1.2323912846158653
21,2024-07-01,-1.1928347662154335,-1.781726248597493
21,2024-10-01,-0.2065191267944152,-0.9015674889358273
21,2025-01-01,-0.13563613384256618,-0.37471107765004164
21,2025-04-01,-0.13661141312622654,-0.3771954816704718
21,2025-07-01,-0.06726917644581762,-0.1699615630542211
21,2025-10-01,0.34775409823757686,1.7815699924842499
21,2026-01-01,0.38276389248667897,2.0205685094530144
21,2026-04-01,0.40132480466210113,2.568076121341808
21,2026-07-01,0.4905401764434801,
31,2020-04-01,,
31,2020-07-01,,
31,2020-10-01,,
31,2021-01-01,0.6545148686924555,
31,2021-04-01,0.433423735800411,
31,2021-07-01,0.5640809290708328,
31,2021-10-01,0.460814989537989,
31,2022-01-01,0.5062661563793727,
31,2022-04-01,0.2992223186434948,
31,2022-07-01,0.157090732074901,
31,2022-10-01,-0.03805180433518963,-0.07046258136052966
31,2023-01-01,-0.10401291466674048,-0.18492331363236122
31,2023-04-01,-0.05179842229758394,-0.07522306614828045
31,2023-07-01,-0.32386137686030947,-0.44998996875159036
31,2023-10-01,-0.3735855004716605,-0.5724037580020427
31,2024-01-01,-0.5493814573339689,-0.7534100466552422
31,2024-04-01,-0.5346436333690439,-0.8017497197933129
31,2024-07-01,-1.0456704934751992,-1.2331519222830494
31,2024-10-01,-0.3336154261787351,-0.6501390117770557
31,2025-01-01,-0.45785468179834793,-0.9116976539542346
31,2025-04-01,-0.38664237515852884,-0.8032060824998316
31,2025-07-01,-0.23842352787188023,-0.4525119561134338
31,2025-10-01,0.17691130729782936,0.4256816200636248
31,2026-01-01,0.2020902968002992,0.4248596051390996
31,2026-04-01,0.46462180723009333,
31,2026-07-01,0.6251114978788361,
61,2020-04-01,,
61,2020-07-01,,
61,2020-10-01,,
61,2021-01-01,1.096186643671104,
61,2021-04-01,0.6936266441575185,
61,2021-07-01,0.8169999228012736,
61,2021-10-01,0.9115508660777089,
61,2022-01-01,0.8633657579788944,
61,2022-04-01,0.593100458226473,
61,2022-07-01,0.49201544591753343,
61,2022-10-01,0.3227158824687002,
61,2023-01-01,0.19788139753880465,0.5536892774198421
61,2023-04-01,0.23072950228616063,0.5419687725271198
61,2023-07-01,-0.07008127574945246,-0.09629895434566137
61,2023-10-01,-0.4808476167035017,-0.6122903962482005
61,2024-01-01,-0.6042228038885917,-0.7380405263689258
61,2024-04-01,-0.48895354443000694,-0.5958149123980423
61,2024-07-01,-0.8440823720899807,-0.8660950737703642
61,2024-10-01,-0.13569074067795425,-0.26111859174400565
61,2025-01-01,-0.1665468387374123,-0.3301773405732374
61,2025-04-01,-0.08153125379064767,-0.16183074526539076
61,2025-07-01,-0.14023763612037154,-0.2965669811620365
61,2025-10-01,0.3579872216877986,8.282684636551037
61,2026-01-01,0.4099889167581038,8.654043649954028
61,2026-04-01,0.44510937551455354,
61,2026-07-01,0.5029701045244142,
73,2020-04-01,,
73,2020-07-01,,
73,2020-10-01,,
73,2021-01-01,1.0181378425084782,
73,2021-04-01,0.7520483324892491,
73,2021-07-01,0.9199100529923395,
73,2021-10-01,0.6749150337674275,
73,2022-01-01,0.6301899405611696,
73,2022-04-01,0.3168799287694754,
73,2022-07-01,0.22425246413037897,
73,2022-10-01,0.0742764540624112,0.13118494414642712
73,2023-01-01,-0.1305888803464767,-0.23665743977386164
73,2023-04-01,-0.06529204186890743,-0.12053528641832258
73,2023-07-01,-0.3889054594040071,-0.6285404753430343
73,2023-10-01,-0.35592704175144546,-0.5300098240738329
73,2024-01-01,-0.47468929696193024,-0.7851571586058276
73,2024-04-01,-0.23372869701235033,-0.7615347753897307
73,2024-07-01,-0.7995052697426696,-1.4996117585801054
73,2024-10-01,-0.4389831434889405,-1.001560245171043
73,2025-01-01,-0.4379694333729047,-0.9994161270257371
73,2025-04-01,-0.35109335760999744,-0.8700718434411564
73,2025-07-01,-0.2023514082378262,-0.42253950076467933
73,2025-10-01,0.2551955531670358,
73,2026-01-01,0.4072209645818944,
73,2026-04-01,0.3629379212952534,
73,2026-07-01,0.4431199794841883,
263,2020-04-01,,
263,2020-07-01,,
263,2020-10-01,,
263,2021-01-01,1.5471958460576924,
263,2021-04-01,0.8896073379087107,
263,2021-07-01,1.0201677506594693,
263,2021-10-01,0.7632632188676773,
263,2022-01-01,0.7623691505771979,
263,2022-04-01,0.4712793271284551,
263,2022-07-01,0.36073932457916175,
263,2022-10-01,0.13034693828974356,0.29603333064343207
263,2023-01-01,-0.0625537525823593,-0.11048286467069815
263,2023-04-01,-0.009964642063317285,-0.014638588890035591
263,2023-07-01,-0.35945280900053267,-0.4934791778645552
263,2023-10-01,-0.3855285592952385,-0.5490654881963889
263,2024-01-01,-0.5656550008329762,-0.7737407001515929
263,2024-04-01,-0.4999937609081451,-1.141282120532503
263,2024-07-01,-0.9183763731556362,-1.3212074094624997
263,2024-10-01,-0.4110505081621205,-0.7147195534137272
263,2025-01-01,-0.5787332525894117,-0.857448475613578
263,2025-04-01,-0.5022955404965944,-0.7309712127520218
263,2025-07-01,-0.40384421108761015,-0.6004521736377834
263,2025-10-01,0.25719936048788933,1.3935202775373596
263,2026-01-01,0.3072611374183962,1.5572348762092012
263,2026-04-01,0.39132460368873434,3.9312470086913884
263,2026-07-01,0.43355936452199634,
308,2020-04-01,,
308,2020-07-01,,
308,2020-10-01,,
308,2021-01-01,1.183472282414114,
308,2021-04-01,0.7472734705039981,
308,2021-07-01,0.9120275570027879,
308,2021-10-01,1.063560190962789,
308,2022-01-01,1.0243285051815052,
308,2022-04-01,0.6787493339666587,
308,2022-07-01,0.5680500951942166,
308,2022-10-01,0.42332991156975397,
308,2023-01-01,0.17429222319811302,0.46291936987789506
308,2023-04-01,0.31177344520373473,
308,2023-07-01,0.06521284437782873,0.15216489700536415
308,2023-10-01,-0.4156913596386933,-0.7447588471312261
308,2024-01-01,-0.6023024866718013,-1.0146505188852182
308,2024-04-01,-0.5198878148045677,-1.0213933265521975
308,2024-07-01,-0.8412982276140492,-1.4840071146129152
308,2024-10-01,-0.3775012814150616,-0.8180087072074576
308,2025-01-01,-0.40240937226603607,-0.8961135382603818
308,2025-04-01,-0.44716933542328724,-0.9566814586155371
308,2025-07-01,-0.30859138785402773,-0.6022254722755446
308,2025-10-01,0.2787113644026507,3.238882500970779
308,2026-01-01,0.38333125100859133,
308,2026-04-01,0.5121031858436601,
308,2026-07-01,0.6252485444693174,
327,2020-04-01,,
327,2020-07-01,,
327,2020-10-01,,
327,2021-01-01,0.7208491752776436,
327,2021-04-01,0.6102709673745766,
327,2021-07-01,0.7688395459091778,
327,2021-10-01,0.7132015115829923,
327,2022-01-01,0.7380199982222433,
327,2022-04-01,0.5345015619272389,
327,2022-07-01,0.5023141497023172,
327,2022-10-01,0.21465573411854613,
327,2023-01-01,0.09789602147750286,0.1690549576469664
327,2023-04-01,0.06823498242970058,0.13667995035655248
327,2023-07-01,-0.16521437603794886,-0.27717970258067615
327,2023-10-01,-0.3249668480585027,-0.5965250031794093
327,2024-01-01,-0.4641939407768558,-0.8154791731075833
327,2024-04-01,-0.3058806401929864,-0.6217211565885302
327,2024-07-01,-1.4076590686502541,-1.407659068650256
327,2024-10-01,-0.3314958501630522,-0.6519466137785538
327,2025-01-01,-0.3084253106918876,-0.5972243541071184
327,2025-04-01,-0.17654694369163268,-0.3303019538265724
327,2025-07-01,-0.1021437285115995,-0.18322520671491555
327,2025-10-01,0.37395384036027335,2.305991906357312
327,2026-01-01,0.42497801018566567,
327,2026-04-01,0.4424793331602332,
327,2026-07-01,0.5682462043550798,
354,2020-04-01,,
354,2020-07-01,,
354,2020-10-01,,
354,2021-01-01,0.37359427109935106,
354,2021-04-01,0.07463696620384214,
354,2021-07-01,0.2105625929599899,
354,2021-10-01,0.33433353446241054,
354,2022-01-01,0.4366355441061285,
354,2022-04-01,0.2485607526893136,
354,2022-07-01,0.04973794574402339,0.0795834381818083
354,2022-10-01,-0.028058594418072562,-0.0516575934702375
354,2023-01-01,-0.13473951387851346,-0.24285724884466603
354,2023-04-01,0.1943972845543639,0.3499449990785079
354,2023-07-01,0.146087089820114,0.25604047450781714
354,2023-10-01,-0.18383371626968392,-0.28532482901418926
354,2024-01-01,-0.4002130637029282,-0.6479999185758797
354,2024-04-01,-0.20412780827258914,-0.3020084308422827
354,2024-07-01,-0.19357082521146143,-0.27817123236669244
354,2024-10-01,-0.03703726901448079,-0.04514135792618045
354,2025-01-01,0.1542923194329389,
354,2025-04-01,0.013631956583219059,
354,2025-07-01,-0.0224068517388991,
354,2025-10-01,0.4733955949244999,
354,2026-01-01,0.6373843699214459,
354,2026-04-01,0.5970240957296714,
354,2026-07-01,0.6542200879255978,
390,2014-01-01,,
390,2014-04-01,,
390,2014-07-01,,
390,2014-10-01,0.609157190789513,
390,2015-01-01,0.198083596569772,
390,2015-04-01,0.45750282238739376,
390,2015-07-01,0.3303606104153069,
390,2015-10-01,0.27312535656873077,1.6310933004714514
390,2016-01-01,0.17812070449524062,0.8759485038455539
390,2016-04-01,0.1076615885921742,0.569716023688389
390,2016-07-01,0.06228440778793132,0.4037748511724379
390,2016-10-01,-0.0017233161703561627,-0.010972668121876283
390,2017-01-01,0.016791377941069,0.0958578466272481
390,2017-04-01,-0.7530051719391189,-1.3802683082216882
390,2017-07-01,-0.7229026756551795,-1.327909447212556
390,2017-10-01,-0.5094016081357484,-0.9781210760697625
390,2018-01-01,-0.46461306509557493,-1.3200280443744437
390,2018-04-01,-0.3022873571782295,-0.8849169306696465
390,2018-07-01,-0.331485393632962,-0.6381153288763676
390,2018-10-01,-0.482542955774023,-1.1048558204124617
390,2019-01-01,-0.5775185877405998,-1.1957246317313484
390,2019-04-01,0.019648719991861175,0.10166089441087969
390,2019-07-01,0.024070642499706862,0.11933020599473965
390,2019-10-01,0.1291113573271534,0.6831613405196267
390,2020-01-01,0.1209869111393108,0.6769312254243722
390,2020-04-01,0.14907312820675583,0.8364343906178147
390,2020-07-01,0.1504154164231158,0.8494724787465802
390,2020-10-01,0.2569122206995458,1.259791165226605
390,2021-01-01,0.49430450472081733,
390,2021-04-01,0.2878487391343673,0.7995048856204013
390,2021-07-01,0.20646238206813067,0.5339123676743023
390,2021-10-01,0.2243448381606038,0.6080317520277606
390,2022-01-01,0.03634806630584771,0.05805917589750078
390,2022-04-01,0.011734375769170465,0.018590820467588108
390,2022-07-01,0.02542614744049752,0.03944358329206335
390,2022-10-01,-0.07007464031357173,-0.11427727421362265
390,2023-01-01,-0.26528932099425034,-0.4046857086762992
390,2023-04-01,-0.06010239039014833,-0.10682190944213966
390,2023-07-01,-0.05383188919081427,-0.09531336948592857
390,2023-10-01,-0.334196040765175,-0.5186448807551269
390,2024-01-01,-0.19324641093251765,-0.651427992138045
390,2024-04-01,-0.19613226036559173,-0.6601206391258969
390,2024-07-01,-0.11128722583673609,-0.3527581865558278
390,2024-10-01,0.08529261739770677,0.27159510531585157
390,2025-01-01,0.06169932289586441,0.21358867064740514
390,2025-04-01,-0.15026292542594413,-0.369781444039745
390,2025-07-01,0.155268843653872,0.5986968273712119
390,2025-10-01,0.4155773834045492,
390,2026-01-01,0.44500206481486115,
390,2026-04-01,0.5267230997836779,
390,2026-07-01,0.5863674598701665,
404,2014-01-01,,
404,2014-04-01,,
404,2014-07-01,,
404,2014-10-01,1.1071507084016083,
404,2015-01-01,0.6769638230965996,
404,2015-04-01,0.5330375079214078,
404,2015-07-01,0.6780486860879722,
404,2015-10-01,0.42221795074679164,
404,2016-01-01,0.575516472067127,
404,2016-04-01,0.4156378424477518,
404,2016-07-01,0.40723755569426673,
404,2016-10-01,0.320817283651131,0.943450969041526
404,2017-01-01,0.3014242544271159,1.0406997132090021
404,2017-04-01,0.08826141273428686,0.23546691305615905
404,2017-07-01,-0.10752320416112114,-0.22986737920292108
404,2017-10-01,0.15798721363902365,0.35168401367728214
404,2018-01-01,-0.23563910259675902,-0.3553588172222816
404,2018-04-01,0.13395991606255403,0.5168468331736261
404,2018-07-01,-0.06049718229907081,-0.15715696925871422
404,2018-10-01,-0.06852364565148998,-0.1765955539050358
404,2019-01-01,-0.1512079882177674,-0.34453081754117976
404,2019-04-01,0.08884370835368612,0.2616048637107554
404,2019-07-01,0.07071164447604805,0.23886979699633054
404,2019-10-01,0.05750154952372721,0.190465858971918
404,2020-01-01,0.22653886955288238,0.7762987898748879
404,2020-04-01,0.1582188504914147,0.5347841044130648
404,2020-07-01,0.4699252319641644,
404,2020-10-01,0.5834955414754622,
404,2021-01-01,0.9744231542583226,
404,2021-04-01,0.6153019403333098,
404,2021-07-01,0.8877102075138172,
404,2021-10-01,0.7035350419491007,
404,2022-01-01,0.6226055242597045,
404,2022-04-01,0.3284490127666942,
404,2022-07-01,0.2268350203173934,
404,2022-10-01,0.07969921720553612,
404,2023-01-01,-0.08903161481112544,-0.23847393661248958
404,2023-04-01,0.1435265614452734,
404,2023-07-01,-0.0507841983459775,-0.08761387444762844
404,2023-10-01,-0.16544281522272838,-0.3431154972511742
404,2024-01-01,-0.26270975452716355,-0.50642870760789
404,2024-04-01,-0.1011576141986084,-0.21147659442701547
404,2024-07-01,-0.25798523874278007,-0.48019367060663926
404,2024-10-01,-0.04606492314190769,-0.08743810688557202
404,2025-01-01,0.06713346175401572,0.12487567343302816
404,2025-04-01,-0.36848681722640747,-0.3682803698683369
404,2025-07-01,-0.28404025994515697,-0.26117370015122787
404,2025-10-01,0.35970649912438535,
404,2026-01-01,0.39858312306632987,
404,2026-04-01,0.4032375294505834,
404,2026-07-01,0.43007272438089006,
522,2020-04-01,,
522,2020-07-01,,
522,2020-10-01,,
522,2021-01-01,1.162238009462561,
522,2021-04-01,0.5090870888332675,
522,2021-07-01,0.6871462948189874,
522,2021-10-01,0.4424653721490693,
522,2022-01-01,0.4064435115513103,0.8629986961937175
522,2022-04-01,0.1273689031568046,0.2763457408366051
522,2022-07-01,-0.08178206387678807,-0.14188006129904288
522,2022-10-01,-0.22935015343095957,-0.4131677784035135
522,2023-01-01,-0.2501693649248499,-0.47761380947818877
522,2023-04-01,-0.00033337372896180344,-0.0006262798318828556
522,2023-07-01,0.053635252617153455,0.11435275433799456
522,2023-10-01,0.01973666259618008,0.038712437288710544
522,2024-01-01,-0.008818675975861433,-0.019176995156690815
522,2024-04-01,0.19501865448323635,0.4215463828256705
522,2024-07-01,0.2576756374597433,0.5622805177609497
522,2024-10-01,0.4078431714600778,
522,2025-01-01,0.4592363727699247,
522,2025-04-01,0.34212879962607295,
522,2025-07-01,0.13253516770363943,
522,2025-10-01,0.532384876628515,
522,2026-01-01,0.6519756491681615,
522,2026-04-01,0.5847677822165006,
522,2026-07-01,0.559229081173789,
601,2020-04-01,,
601,2020-07-01,,
601,2020-10-01,,
601,2021-01-01,1.1425853021801053,
601,2021-04-01,0.6034551268209402,
601,2021-07-01,0.7729850818105897,
601,2021-10-01,0.693131340554596,
601,2022-01-01,0.7365828604717766,
601,2022-04-01,0.4416957479863847,
601,2022-07-01,0.3101087848304232,
601,2022-10-01,0.12303882158105169,
601,2023-01-01,-0.03681698459834621,-0.08102007982406671
601,2023-04-01,0.10118118339599592,
601,2023-07-01,-0.22950725064040373,-0.29590997403896346
601,2023-10-01,-0.336798853738737,-0.5105853902612021
601,2024-01-01,-0.5511945053148403,-0.6862027821560207
601,2024-04-01,-0.5259929666441701,-0.9240177701528106
601,2024-07-01,-1.1369992160282716,-1.5745568286415135
601,2024-10-01,-0.5270427508796747,-0.9661736255139869
601,2025-01-01,-0.47989601556455075,-0.8008713502035053
601,2025-04-01,-0.43787460219358587,-0.7558025409294475
601,2025-07-01,-0.19744428161747804,-0.3488594401788146
601,2025-10-01,0.30614552291346275,1.1539501705270008
601,2026-01-01,0.3040217897971614,1.1697383708899476
601,2026-04-01,0.39945027071345746,1.6386526805357764
601,2026-07-01,0.5380544064728309,
742,2014-10-01,,
742,2015-01-01,,
742,2015-04-01,,
742,2015-07-01,1.0269944430064246,
742,2015-10-01,0.34544611151354787,
742,2016-01-01,0.5287617580309195,
742,2016-04-01,0.36662570171499576,
742,2016-07-01,0.4259168560410314,
742,2016-10-01,0.42925552990497895,
742,2017-01-01,0.28456153473780205,
742,2017-04-01,0.15939762385480843,
742,2017-07-01,0.08503687522807253,
742,2017-10-01,0.4337214512334891,
742,2018-01-01,0.3041583022148281,
742,2018-04-01,0.335533055619709,
742,2018-07-01,0.14783306612836983,
742,2018-10-01,-0.0284543215921363,-0.0665284762073644
742,2019-01-01,-0.08428672287788332,-0.16569333654833435
742,2019-04-01,0.06578275088374037,0.1605391308400902
742,2019-07-01,-0.010098869911704878,-0.023020393727424194
742,2019-10-01,-0.23296187145591016,-0.546977675860071
742,2020-01-01,-0.28682219530768294,-0.6537375170397864
742,2020-04-01,-0.2337162748353124,-0.5028052591427751
742,2020-07-01,0.07634696593064243,0.22796353006437486
742,2020-10-01,0.28114495665498995,0.757245340394907
742,2021-01-01,0.5734194203511054,
742,2021-04-01,0.29634245178211094,1.3674166907520895
742,2021-07-01,0.48330060229063726,
742,2021-10-01,0.4842812149145862,
742,2022-01-01,0.4948707268583731,
742,2022-04-01,0.38577020633909287,
742,2022-07-01,0.3101829639999733,
742,2022-10-01,0.09504479309428741,0.5076229746218401
742,2023-01-01,-0.14771943126467918,-0.6814697988049341
742,2023-04-01,-0.06459351223111899,-0.27311982393143197
742,2023-07-01,-0.31018936518915224,-0.9912866183662636
742,2023-10-01,-0.3299569932062707,-1.2540709531076424
742,2024-01-01,-0.3826554545555077,-0.7040588765195197
742,2024-04-01,-0.3043112264117266,-0.5448948806315141
742,2024-07-01,-0.6810026022292387,-0.8599932143501889
742,2024-10-01,-0.26788995995264314,-0.35684864856727955
742,2025-01-01,0.06582260234162914,
742,2025-04-01,-0.018319289203251817,-0.029733522607164428
742,2025-07-01,-0.14114785374488142,-0.24614606676799827
742,2025-10-01,0.36412216429760724,2.6142192356916296
742,2026-01-01,0.3739634926363313,2.222375826607354
742,2026-04-01,0.34423463846940566,1.472135224375711
742,2026-07-01,0.3530232436237301,1.622590553237757
800,2020-04-01,,
800,2020-07-01,,
800,2020-10-01,,
800,2021-01-01,0.5169376195481309,
800,2021-04-01,0.14154507217623033,
800,2021-07-01,0.3325252613305131,
800,2021-10-01,0.4264126691453211,
800,2022-01-01,0.4514135058171095,
800,2022-04-01,0.20509963459394015,
800,2022-07-01,0.15652507138588326,
800,2022-10-01,0.05822147160575775,
800,2023-01-01,0.004349065449201687,0.009379369495845037
800,2023-04-01,0.2623547333219649,
800,2023-07-01,0.09496237430494223,0.14359329698940748
800,2023-10-01,-0.12933639799017527,-0.22346597636557353
800,2024-01-01,-0.24405399096966107,-0.45677609122502966
800,2024-04-01,-0.16970424421504238,-0.38046301373969804
800,2024-07-01,-0.5722344916845206,-1.0872749187844215
800,2024-10-01,-0.19718833745029216,-0.46562443010691856
800,2025-01-01,-0.21428330431547685,-0.5396213461501984
800,2025-04-01,-0.3280903071826623,-0.7225890514768581
800,2025-07-01,-0.2749478601153744,-0.8016984835678712
800,2025-10-01,0.254402418645961,1.788202508821861
800,2026-01-01,0.35278006880792345,
800,2026-04-01,0.4446767944770089,
800,2026-07-01,0.6007305553179597,
823,2015-01-01,,
823,2015-04-01,,
823,2015-07-01,,
823,2015-10-01,0.025635043548549875,
823,2016-01-01,0.20661609865561703,
823,2016-04-01,-0.008056950088874061,
823,2016-07-01,0.0322395626265807,
823,2016-10-01,-0.013747751816146604,-0.018889863853993646
823,2017-01-01,-0.02434879608216803,-0.03486228706147519
823,2017-04-01,-0.15889691742975603,-0.20641107013608684
823,2017-07-01,-0.2612940722220295,-0.3162938710492512
823,2017-10-01,0.016471951236996154,
823,2018-01-01,-0.2248375427766454,
823,2018-04-01,0.2031754902270182,
823,2018-07-01,-0.1950402153478385,
823,2018-10-01,-0.21055163892039233,
823,2019-01-01,-0.2716755517111166,
823,2019-04-01,0.09253004964900637,
823,2019-07-01,-0.023534417365343493,-0.16422070131334143
823,2019-10-01,-0.035748528596667974,-0.2476936811256767
823,2020-01-01,0.08592784902197473,0.6490960455635855
823,2020-04-01,0.06947632640856988,0.24673821409994556
823,2020-07-01,0.3665167008949286,1.4181724252587107
823,2020-10-01,0.6276934603570319,
823,2021-01-01,0.975673819261016,
823,2021-04-01,0.6407768414394586,
823,2021-07-01,1.0113984960026325,
823,2021-10-01,0.9413874992934971,
823,2022-01-01,0.8199832825954452,
823,2022-04-01,0.45604079108936646,
823,2022-07-01,0.42657103602144725,
823,2022-10-01,0.1788279483807484,
823,2023-01-01,-0.12910881141068367,-0.31976436918977474
823,2023-04-01,-0.0693439847987937,
823,2023-07-01,-0.3182751263786465,-0.5244819674469997
823,2023-10-01,-0.4936865279744681,-0.9337063258816765
823,2024-01-01,-0.5767914507811355,-0.9267642394718458
823,2024-04-01,-0.41791958093838455,-0.5935468340684887
823,2024-07-01,-0.693171245769256,-0.7679843240598245
823,2024-10-01,-0.3512227809799795,-0.3928390610111104
823,2025-01-01,-0.16696185696724614,-0.17366522559589145
823,2025-04-01,-0.2195266709842535,-0.24929406966398698
823,2025-07-01,-0.18274030383877093,-0.20230882299684078
823,2025-10-01,0.3953161953890305,7.825255476943148
823,2026-01-01,0.4246879682517066,11.367598108849926
823,2026-04-01,0.43336888703424237,
823,2026-07-01,0.4295848274754246,
845,2015-01-01,,
845,2015-04-01,,
845,2015-07-01,,
845,2015-10-01,0.47227912726401505,
845,2016-01-01,0.7023057770133265,
845,2016-04-01,0.4721307654207656,
845,2016-07-01,0.4887513037821276,
845,2016-10-01,0.5084439831088416,
845,2017-01-01,0.25114595570429854,
845,2017-04-01,0.13634513410698318,
845,2017-07-01,0.01148788850652246,
845,2017-10-01,0.16512002319106353,
845,2018-01-01,-0.10766837544617533,
845,2018-04-01,-0.17427395392784314,
845,2018-07-01,-0.4101289823351189,
845,2018-10-01,-0.621379784328223,-1.5343387512162163
845,2019-01-01,-0.5899398318043955,-1.6918973852484527
845,2019-04-01,-0.14809488547991342,-0.6990442839212188
845,2019-07-01,-0.14908834866393803,-0.703500602586456
845,2019-10-01,-0.1309084316378439,-0.6237578417798727
845,2020-01-01,-0.1292688373243143,-0.6161956960533371
845,2020-04-01,-0.10017754230630856,-0.48563590998142075
845,2020-07-01,0.21164165287264688,
845,2020-10-01,0.4217248241709349,
845,2021-01-01,0.4005788979128578,
845,2021-04-01,0.2134250125976038,
845,2021-07-01,0.1382786052865873,
845,2021-10-01,-0.010555810717455812,-0.028833304493668797
845,2022-01-01,0.051469946955975836,0.14425919341627258
845,2022-04-01,0.09007893984879402,0.26729463340639287
845,2022-07-01,-0.2940773906118211,-0.7729201027679359
845,2022-10-01,-0.7358436075369033,-1.4692917197563842
845,2023-01-01,-0.6075572237975502,-1.2676634517157623
845,2023-04-01,-0.6152683915759095,-1.2777971117845743
845,2023-07-01,-0.6930818027527126,-1.1998654330497285
845,2023-10-01,-0.7128642265032571,-1.2481898627190504
845,2024-01-01,-1.4755188630017808,-1.908036417865605
845,2024-04-01,-1.1949548311393199,-1.3561242337805994
845,2024-07-01,-1.0238151857553437,-1.1018214944709035
845,2024-10-01,-0.3981250660918951,-0.5954292916993063
845,2025-01-01,-0.4484807518763169,-0.7224871930584779
845,2025-04-01,-0.6209800385881449,-1.0661048280886722
845,2025-07-01,-0.5488277185100449,-1.1347897215782605
845,2025-10-01,0.23630112298712633,2.0224695423289862
845,2026-01-01,0.29421793307378796,2.4349082508894195
845,2026-04-01,0.2653667136992058,2.724591627987914
