fund_code,认知能力,配置选择能力,风险应对能力,风险转化能力,交易执行能力,综合能力,ff5_alpha,quarter_return
5940,0.4222479553447858,0.7153535028597915,-0.3965684146692703,-0.05113697830693667,-0.26260880231886796,0.08545745258190048,0.0417783629973911,0.06428364120050262
6025,-0.10774542401878051,0.28041823728366677,-0.13589027640763973,0.1971247074801874,-0.5988917680839598,-0.07299690474930517,0.0146254996788066,0.06757872926801319
6154,-0.1807520010511553,-0.1240095576436482,-1.1523140245702785,-0.1453475321094661,-0.6674891411412088,-0.45398245130315146,0.0081414797397176,0.06772527417296527
6250,1.0042090391195844,0.7002152705888016,0.11157866666545685,-0.03001049355571135,-0.614975731280874,0.2342033503074515,0.0398412518008718,0.06355628177457374
6271,-0.3003091767791526,-0.25224038083999767,-0.9354537946959093,-0.2591270458302623,-0.7371502437825423,-0.49685612838557286,0.0021647206739474,0.05015920711406406
6281,-0.02312330927481591,-0.04243702940265448,-0.06043746473373718,0.5053839233306182,-0.34815789358144555,0.006245645267593014,0.05491400555898,0.08447534374139491
6314,-0.4970373419600594,-0.8992111643897224,-0.7103056883582135,0.23669859176756378,0.35958113540090486,-0.3020548935079054,0.0190080316043888,0.053104296730473205
6315,-0.4970373419600594,-0.8886389577285931,-0.6914215289983118,0.2097860121771351,0.25518439822619726,-0.32242548365672635,0.0181277395456428,0.052319803536100336
6522,-0.32909241551026885,-0.8706287363146024,-0.28145608347390594,-0.21365126398136672,-0.1833235663841839,-0.37563041313286555,0.0066685171181609,0.07947649288765456
6523,-0.32950786267631793,-0.8706287363146024,-0.2848084606745489,-0.29518312615445647,-0.18509640265773372,-0.39304491769553185,0.0044709233362879,0.07719764346700199
6533,-0.5352983802061455,-0.10684627468230112,-0.3858419133335907,0.7749976451233435,-0.6669603572724879,-0.18398985607423635,0.047943811963018494,0.10117730290796419
6615,-0.6868495661866753,-0.2494986289081369,0.1810752062144132,0.11277414091901954,-0.4633573562436927,-0.22117124084101442,0.0421722019816065,0.08074721397369222
6616,-0.6867815408492483,-0.25217421995621103,0.17891566989951152,0.07518092064716497,-0.4616783554672468,-0.2293075051452059,0.04123749515301879,0.07970802664134716
6769,-0.14204122029568428,-0.8380205067121189,-0.1837208370175619,-0.40017895646289753,-0.7122818327007412,-0.45524867063780067,0.0051328128007715,0.03434134204000362
6887,-0.5016292198555359,0.19789643062440823,-0.06407666608463762,-0.4798290715273703,-0.7277873839746578,-0.3150851821635587,0.0220129956510113,0.08246958469958986
6888,-0.642660449887207,0.19398386139972115,-0.05886087459031167,-0.4825608875802821,-0.7545541842864669,-0.3489305069889093,0.021929657693006,0.08233114354228253
6904,-0.4139467694305736,-0.5701331178342759,-0.7204469765145384,0.1366799430547456,-0.6809320019238955,-0.44975578452970755,0.0213415121179596,0.054273378724248214
6905,-0.41415692679325716,-0.5491805426834783,-0.7279595516291324,0.14294538953137462,-0.703650678984478,-0.4504004621117942,0.019958596302428196,0.0529052440473971
6969,0.14861196029106896,-0.16662343851759742,-0.23945651676002785,0.005900790521568461,-1.083301413122796,-0.26697372351755677,0.034462987286061,0.04983155375901064
