fund_code,report_date,sharpe8_lag,sortino8_lag,rc_mom,oc_conf
40016,2020-10-01,,,-0.6848484848484848,0.0
40016,2021-01-01,,,-0.1785839348871333,4.643134644457007
40016,2021-04-01,1.0399007096627222,,-0.8787878787878788,0.0
40016,2021-07-01,0.8569332270014692,,0.1024193548387096,23.827204668684004
40016,2021-10-01,0.8040524705027691,,0.2242424242424242,0.0
40016,2022-01-01,0.5271984351893961,,-0.0141163184641445,-0.0
40016,2022-04-01,0.45905149334580997,,,0.0
40016,2022-07-01,0.36250847557763816,,0.093353705118411,0.0
40016,2022-10-01,0.27784491428949154,,,0.0
40016,2023-01-01,-0.06802852297328885,-0.15622241318864968,0.1179787161996899,-0.0
40016,2023-04-01,-0.3640361932271459,-0.5920643699910475,,0.0
40016,2023-07-01,-0.39932748841835336,-0.6292527262197303,0.0475400121894511,-0.0
40016,2023-10-01,-0.5906296363154291,-0.9805741477549271,,0.0
40016,2024-01-01,-0.5391693171485368,-0.8966537951297819,0.1312914923480483,0.0
40016,2024-04-01,-0.5387147286421822,-0.8953038644729024,,0.0
40016,2024-07-01,-0.4107776982111611,-0.7180459898608564,0.4012041598248494,0.0
40016,2024-10-01,-1.303838351438556,-1.3038383514385592,-0.2484848484848484,0.0
40016,2025-01-01,-0.454233164486579,-0.8987534919022008,0.2723076923076923,162.55759098981602
40016,2025-04-01,-0.5244246975353904,-1.0755056029332934,,0.0
40016,2025-07-01,-0.5216021239890306,-1.0625885463821012,0.1811489446156012,0.0
40016,2025-10-01,-0.3163706865488572,-0.811939603613591,,0.0
40016,2026-01-01,0.22102266127056613,1.241303867350015,0.1844155844155844,
40016,2026-04-01,0.2710777395163442,1.3407254111690554,,
40016,2026-07-01,0.2860382562994199,1.2363112902935856,,
40025,2020-04-01,,,,
40025,2020-07-01,,,0.2857142857142857,0.0
40025,2020-10-01,,,,0.0
40025,2021-01-01,,,0.0213464696223316,-4.020615542791006
40025,2021-04-01,0.9481690558864401,,,0.0
40025,2021-07-01,0.5809902126482135,,0.1981486581505109,0.0
40025,2021-10-01,0.7635764141538086,,,0.0
40025,2022-01-01,0.6601705775928653,,0.3274808434797275,-0.0
40025,2022-04-01,0.6085643626141297,,,0.0
40025,2022-07-01,0.34039984139705143,,0.1805517888730838,0.0
40025,2022-10-01,0.23541937927866594,,,0.0
40025,2023-01-01,0.01669929690094683,0.0292797250789542,0.1823004126301833,-0.0
40025,2023-04-01,-0.10475303399142931,-0.18147868063429207,,0.0
40025,2023-07-01,0.10824810968658911,0.18448411115695132,-0.2042917629416976,-91.6614599258949
40025,2023-10-01,-0.12122945325763398,-0.1607027436562828,,0.0
40025,2024-01-01,-0.2355265286899746,-0.4185877695613151,-0.0478401184253627,0.0
40025,2024-04-01,-0.23043608169186866,-0.4101428087351175,,0.0
40025,2024-07-01,-0.008874066820266903,,-0.0108993137053621,-85.46128178886131
40025,2024-10-01,-0.0950557346221173,-0.13341295808377715,-0.309090909090909,0.0
40025,2025-01-01,0.24576061529748117,,-0.0159737431387675,122.07145152810229
40025,2025-04-01,0.3322587327612251,,0.1888111888111888,0.0
40025,2025-07-01,0.12425985009781243,,0.0848684817055379,17.12044985629302
40025,2025-10-01,0.10232697432362284,,-0.2727272727272727,0.0
40025,2026-01-01,0.5123358884856435,,-0.0878754171301446,
40025,2026-04-01,0.5024640694339259,,,
40025,2026-07-01,0.49566707319056463,,,
50004,2020-04-01,,,0.2272727272727272,
50004,2020-07-01,,,0.3791208791208791,0.0
50004,2020-10-01,,,,0.0
50004,2021-01-01,,,0.0175438596491228,10.118488583761973
50004,2021-04-01,0.4966178968827491,,-0.0424242424242424,0.0
50004,2021-07-01,0.46826369300222576,,,-78.30637196178098
50004,2021-10-01,0.49728236781894547,,0.8060606060606059,0.0
50004,2022-01-01,0.1876665130213333,,0.807142857142857,-0.0
50004,2022-04-01,0.205092372908704,,0.3,0.0
50004,2022-07-01,-0.01445599841287317,,-0.0407692307692307,0.0
50004,2022-10-01,-0.11893055923642325,,,0.0
50004,2023-01-01,-0.2246339047941125,,0.0035714285714285,0.0
50004,2023-04-01,-0.3529584476792464,-0.6172167261598929,0.5515151515151515,0.0
50004,2023-07-01,-0.39959478681132693,-0.6111798999211646,-0.1584415584415584,0.0
50004,2023-10-01,-0.4900865213716737,-0.7181732108268158,,0.0
50004,2024-01-01,-0.45718895358471234,-0.6698064800497303,0.031055900621118,-0.0
50004,2024-04-01,-0.588347310024589,-0.9016290654435056,0.5757575757575757,0.0
50004,2024-07-01,-0.43403899646262306,-0.9462280680715853,0.7084615384615385,-0.0
50004,2024-10-01,-1.5757226535580517,-1.5757226535580533,,0.0
50004,2025-01-01,-0.7965467050419264,-1.1755124308259872,-0.0596491228070175,33.030891271211004
50004,2025-04-01,-0.7997456238317207,-1.1736764993650444,,0.0
50004,2025-07-01,-0.5374014832677437,-0.8707800740397134,0.2361660079051383,-35.98794221445601
50004,2025-10-01,-0.502592092781179,-0.7620130898589754,,0.0
50004,2026-01-01,0.24091237323841067,1.3705275228949703,-0.2237762237762237,
50004,2026-04-01,0.33265195670264347,1.9439571971794796,,
50004,2026-07-01,0.3428360752671726,1.801634298562427,,
50009,2020-04-01,,,,
