n_days,n_days_used,TM_beta2,TM_alpha,idio_vol,sys_vol,factor_drift,fund_code,year,TM_alpha_annual,idio_vol_annual
486.0,486.0,4.133493632257864,-0.0003311240497883,0.0089780774895677,0.0159810233960893,0.359711574976126,1075,2021.0,-0.0834432605466625,0.1425225617331796
485.0,485.0,0.4895789792110457,-0.0002073937967523,0.0083412785389961,0.0142304732964398,0.3695450224603721,1075,2022.0,-0.0522632367815968,0.1324136917830238
484.0,484.0,-1.9474583656076585,0.0001846166089288,0.0089901182855558,0.0128636157934272,0.4113767584552849,1075,2023.0,0.0465233854500724,0.1427137034438106
484.0,484.0,2.452486996985753,7.616181495974798e-05,0.0135743868144046,0.0165858140692723,0.4500761406317835,1075,2024.0,0.0191927773698564,0.2154867102666534
485.0,485.0,0.1653006553963348,0.0010900767776689,0.016782784633167,0.0211430960326229,0.442515357284913,1075,2025.0,0.2746993479725682,0.2664184466790982
299.0,299.0,2.631407830375825,0.0016121341578641,0.0156496424055201,0.0223569518993326,0.4117612401677867,1075,2026.0,0.4062578077817557,0.2484303714725809
416.0,416.0,-3.031091261750434,0.0009099328868746,0.0129290917762385,0.0148856747816022,0.4648283403476529,1170,2016.0,0.2293030874924203,0.2052429691071454
488.0,488.0,-2.2146845934732355,0.0004049852975554,0.0059416829618291,0.0122133778649024,0.3272741974557626,1170,2017.0,0.1020562949839763,0.0943212929171375
487.0,487.0,1.7180579292022515,0.0001058448955878,0.0056386654489213,0.0125976213050062,0.3092003062359699,1170,2018.0,0.026672913688132,0.0895110390248302
487.0,487.0,0.88788059919959,-6.349001449706862e-05,0.0063951488604699,0.013402692212823,0.3230225374976311,1170,2019.0,-0.0159994836532612,0.1015198408922492
487.0,487.0,-1.4660131924709363,0.0014079902964049,0.0066437716519789,0.0127092284458924,0.3432941465602353,1170,2020.0,0.3548135546940497,0.1054666053518216
486.0,486.0,-1.561812211411247,0.0004292484727307,0.0077422172599856,0.0141289594637406,0.3539918019859771,1170,2021.0,0.1081706151281605,0.1229038887969233
485.0,485.0,-0.2648868440651206,-0.0009901268028564,0.0103050320153198,0.0119588747347288,0.4628582095232364,1170,2022.0,-0.2495119543198337,0.1635873117905707
484.0,484.0,-0.0394032911113747,-0.0005214269520162,0.0159595916545771,0.0122119614248263,0.5665144413442137,1170,2023.0,-0.1313995919080841,0.2533506632649179
484.0,484.0,2.581878326113066,-5.997213170733175e-05,0.0171503860996565,0.0190235187469749,0.474109338551367,1170,2024.0,-0.0151129771902476,0.272253939050582
485.0,485.0,2.48938930212539,0.0007524582061223,0.0176393434346789,0.0220605430483903,0.444317226000169,1170,2025.0,0.1896194679428383,0.280015896111723
299.0,299.0,8.66311391442371,0.0009205589034985,0.0180692864386095,0.0224208895534658,0.4462634699870412,1170,2026.0,0.2319808436816288,0.2868410297097171
403.0,403.0,1.1812780670353542,-0.0015374779090363,0.0081768744825312,0.0235683747256628,0.2575778954798883,1184,2016.0,-0.3874444330771576,0.1298038582954055
488.0,488.0,1.173205334437269,-0.0010605840400869,0.0059173085748998,0.0150631319919102,0.2820392906458179,1184,2017.0,-0.2672671781019144,0.0939343615200903
487.0,487.0,1.085841386048465,-0.0007717735380421,0.0063655170176901,0.0128346504085463,0.3315344536523084,1184,2018.0,-0.1944869315866336,0.1010494499709468
487.0,487.0,0.4966099388846486,-0.0002065854621474,0.0058889625865,0.0134196280885463,0.3049918394153277,1184,2019.0,-0.0520595364611676,0.0934843829042567
487.0,487.0,-0.9628438503755592,0.0010168932591044,0.0039307405784445,0.0124323757272566,0.2402195587325271,1184,2020.0,0.2562571012943219,0.0623985722332469
486.0,486.0,-1.123621689758648,0.0006119593318616,0.00501876740742,0.0139258711251447,0.2649175595930794,1184,2021.0,0.1542137516291278,0.0796704626886597
485.0,485.0,4.3095346538086,-0.0006741402733268,0.0052573459171298,0.0134937858878226,0.2803748579987758,1184,2022.0,-0.1698833488783688,0.0834577791177987
484.0,484.0,5.52728737042633,-0.0009105259449145,0.0046705357532694,0.010649292972248,0.3048686664159621,1184,2023.0,-0.2294525381184591,0.0741424565555203
484.0,484.0,2.689507141020409,-0.0007824206152356,0.0052787093516478,0.0110593379880914,0.3230930381018286,1184,2024.0,-0.1971699950393811,0.083796913127108
485.0,485.0,-0.1389721746920086,0.0007580623074594,0.0113401047503623,0.0159222473729174,0.4159620820346897,1184,2025.0,0.1910317014797896,0.1800185820652852
299.0,299.0,5.813363550354606,0.0011754486125763,0.0122566328423476,0.0193272040177021,0.3880666208053704,1184,2026.0,0.2962130503692478,0.194568014471271
422.0,422.0,0.0854217902893102,4.821802267771676e-05,0.0009437329440838,0.0007850450800641,0.5458959628717629,1194,2016.0,0.0121509417147846,0.0149812960446277
488.0,488.0,0.1555889539846187,-8.718223413297372e-06,0.0006230610173642,0.0003063344957098,0.6703938297522031,1194,2017.0,-0.0021969923001509,0.0100879085207546
487.0,487.0,0.2348197844615394,3.4458497629713906e-05,0.0005594004838074,0.0001983718714438,0.6802316719200463,1194,2018.0,0.0086835414026879,0.0100879085207546
487.0,487.0,0.0816788632469362,0.0001427601867901,0.0009719161306535,0.0004708704981096,0.6736381605412245,1194,2019.0,0.0359755670711172,0.0154286902615282
487.0,487.0,0.0821316323949179,0.0002015166762312,0.0013251427661145,0.0014659256906108,0.4747797435499938,1194,2020.0,0.0507822024102762,0.0210359892647718
486.0,486.0,0.6818939160623105,0.0001114658019846,0.0010455869655989,0.0020522730266841,0.3375191158423971,1194,2021.0,0.028089382100131,0.0165981785103922
485.0,485.0,1.0233647446917524,-4.199397921329322e-05,0.0009472967143934,0.0023185696655499,0.2900598506451648,1194,2022.0,-0.0105824827617498,0.015037869144442
484.0,484.0,1.6776550014556688,-0.0002476066479057,0.0019206948164201,0.0025639213538295,0.4282852185125058,1194,2023.0,-0.0623968752722574,0.0304900849721909
484.0,484.0,6.198814778955366,-0.0003438220175047,0.010304258750634,0.0131025532583603,0.4402247835661894,1194,2024.0,-0.0866431484111981,0.1635750365942323
485.0,485.0,3.175717437936406,0.0011388596379402,0.0137032407419077,0.0190212683472811,0.4187454945331728,1194,2025.0,0.2869926287609305,0.2175322029524163
299.0,299.0,6.271435505379111,0.0012720447682905,0.0133788829626946,0.0191731680951282,0.4109996921216881,1194,2026.0,0.3205552816092064,0.2123831828347752
409.0,409.0,0.280360516896359,-4.3426285879270113e-05,0.0011221817112442,0.00098645594868,0.532183282396925,1198,2016.0,-0.010943424041576,0.0178140824026634
488.0,488.0,1.1081671837282798,-3.378823260232841e-05,0.0018411945132294,0.0014997398489352,0.5511016720593453,1198,2017.0,-0.0085146346157867,0.029228056783811
487.0,487.0,-0.9167363666015368,6.972129004357688e-05,0.002417632657044,0.0025787506700158,0.4838765360436612,1198,2018.0,0.0175697650909813,0.0383787286322815
487.0,487.0,-0.9009825923992744,-6.320809945555617e-05,0.0023528298790109,0.0016740529862268,0.5842806850235993,1198,2019.0,-0.0159284410628001,0.0373500164226313
487.0,487.0,-0.1550437528234407,0.0003286978910882,0.0038027460380816,0.001932582023114,0.6630389748426853,1198,2020.0,0.0828318685542328,0.060366721895402
486.0,486.0,0.7357256255190877,5.926859080504572e-05,0.0061650508517012,0.0025626966312022,0.6802316719200463,1198,2021.0,0.0149356848828715,0.0978671482420111
485.0,485.0,2.69763001792348,-0.0007858009283657,0.0112054495898776,0.0116015246776439,0.491316798907203,1198,2022.0,-0.1980218339481621,0.1778809976609226
484.0,484.0,4.133170036032992,-0.0006792569041494,0.0111824827416457,0.0153164729996341,0.421997110030482,1198,2023.0,-0.1711727398456545,0.1775164102479986
484.0,484.0,11.33687673403578,-0.0012732236367193,0.01186611362919,0.0194855556527471,0.3784842689708556,1198,2024.0,-0.3208523564532672,0.1883687141500258
485.0,485.0,10.458111201521822,-0.0007817528397812,0.0127821325311354,0.0209804313751357,0.3785889177913181,1198,2025.0,-0.1970017156248742,0.202910063414717
299.0,299.0,9.145114632005164,4.24842698195143e-05,0.0139456203081758,0.0172026907203845,0.4477167412187742,1198,2026.0,0.0107060359945176,0.2213798592837914
388.0,388.0,-1.4626465927191754,-0.000313710340572,0.0101886317687341,0.0158108417236297,0.3918783882960762,1267,2016.0,-0.0790550058241604,0.1617395151604959
488.0,488.0,0.7406608365089051,-0.0002578305176993,0.0060433453874318,0.0128637044920737,0.3196344974994002,1267,2017.0,-0.0649732904602265,0.0959351338920844
487.0,487.0,3.124375740275648,-0.000115792602414,0.005538221443286,0.0106651106175848,0.3417952198029816,1267,2018.0,-0.0291797358083372,0.087916539867241
487.0,487.0,2.179238637019613,-9.7963019338814e-05,0.0050972185569818,0.0126315140355568,0.2875117287925638,1267,2019.0,-0.0246866808733811,0.0809158360795054
487.0,487.0,-0.8363975827612744,0.0009034737120609,0.0066042168516554,0.0144390378256622,0.313840085715166,1267,2020.0,0.2276753754393618,0.1048386923629335
486.0,486.0,-0.1785794335337307,0.0006311685881636,0.0108126802511287,0.0161966580172796,0.4003311796711368,1267,2021.0,0.1590544842172329,0.171645977703276
485.0,485.0,4.137095549748791,-0.0003940340594789,0.0111786150270903,0.0145788863847553,0.4339945419531001,1267,2022.0,-0.0992965829886888,0.177455012182863
484.0,484.0,2.6548815176293137,-0.0009188924799973,0.0085216416274034,0.01104282065085,0.4355673826453947,1267,2023.0,-0.2315609049593404,0.1352768670487511
484.0,484.0,-0.5071672386126329,-0.000661277318827,0.0076163935599561,0.0119477840492235,0.3893030267923172,1267,2024.0,-0.1666418843444072,0.1209064994810275
485.0,485.0,-0.1846719763040986,0.0004059662586762,0.0094540034107308,0.015084752431285,0.3852682455295249,1267,2025.0,0.1023034971864158,0.1500776515125011
299.0,299.0,7.975580922036149,0.0002154094953021,0.0094182048372306,0.0170239453457802,0.3561815046070601,1267,2026.0,0.0542831928161417,0.1495093667758678
385.0,385.0,0.0602432202929287,2.284119005297034e-05,0.0008868619741978,0.0007091954666793,0.5556579302750225,1407,2016.0,0.0057559798933485,0.0140784973858041
488.0,488.0,0.0696291539961129,-1.5689485756288083e-05,0.0006327717539653,0.0003369457120555,0.6525320788145147,1407,2017.0,-0.0039537504105845,0.0100879085207546
487.0,487.0,0.2004604916237803,3.0460121893475524e-05,0.0005868183297135,0.0002009005634081,0.6802316719200463,1407,2018.0,0.0076759507171558,0.0100879085207546
487.0,487.0,0.137458536149141,0.0001225990343794,0.0010017125873053,0.0004591859519429,0.6802316719200463,1407,2019.0,0.0308949566636225,0.0159016943470385
