fund_code,year,report_period,turnover_rate,source
001170,2023,2023,259,mx-ds-mcp
001170,2022,2022,850.2,mx-ds-mcp
001184,2023,2023,26.83,mx-ds-mcp
001184,2022,2022,59.41,mx-ds-mcp
001194,2023,2023,520.6,mx-ds-mcp
001194,2022,2022,50.6,mx-ds-mcp
001198,2023,2023,198.2,mx-ds-mcp
001198,2022,2022,241.7,mx-ds-mcp
001267,2023,2023,282,mx-ds-mcp
001267,2022,2022,625.3,mx-ds-mcp
001407,2023,2023,520.6,mx-ds-mcp
001407,2022,2022,50.6,mx-ds-mcp
001411,2023,2023,124.1,mx-ds-mcp
001411,2022,2022,310.6,mx-ds-mcp
001411,2021,2021,357.1,mx-ds-mcp
003858,2021,2021,177.6,mx-ds-mcp
001759,2021,2021,99.78,mx-ds-mcp
003857,2021,2021,177.6,mx-ds-mcp
008528,2021,2021,392.6,mx-ds-mcp
002376,2021,2021,139.4,mx-ds-mcp
002451,2021,2021,198.4,mx-ds-mcp
007639,2021,2021,158.6,mx-ds-mcp
002125,2021,2021,374.9,mx-ds-mcp
001480,2021,2021,226.6,mx-ds-mcp
001407,2021,2021,67.14,mx-ds-mcp
001412,2021,2021,170.9,mx-ds-mcp
001198,2021,2021,92.49,mx-ds-mcp
000845,2021,2021,79.66,mx-ds-mcp
000823,2021,2021,225.2,mx-ds-mcp
001856,2021,2021,121.2,mx-ds-mcp
002051,2021,2021,357.1,mx-ds-mcp
002112,2021,2021,170.9,mx-ds-mcp
008185,2021,2021,330.6,mx-ds-mcp
001437,2021,2021,90.78,mx-ds-mcp
001438,2021,2021,90.78,mx-ds-mcp
001170,2021,2021,166.2,mx-ds-mcp
005551,2021,2021,100.6,mx-ds-mcp
005550,2021,2021,100.6,mx-ds-mcp
005903,2021,2021,84.72,mx-ds-mcp
001037,2021,2021,156,mx-ds-mcp
004320,2021,2021,100.2,mx-ds-mcp
001753,2021,2021,1223,mx-ds-mcp
002450,2021,2021,198.4,mx-ds-mcp
001194,2021,2021,67.14,mx-ds-mcp
001184,2021,2021,41.57,mx-ds-mcp
001060,2021,2021,107,mx-ds-mcp
002152,2021,2021,116.3,mx-ds-mcp
002163,2021,2021,92.49,mx-ds-mcp
005775,2021,2021,173.9,mx-ds-mcp
005776,2021,2021,173.9,mx-ds-mcp
001998,2021,2021,65.12,mx-ds-mcp
001715,2021,2021,65.12,mx-ds-mcp
001267,2021,2021,312.2,mx-ds-mcp
001075,2021,2021,166.6,mx-ds-mcp
002910,2021,2021,154.4,mx-ds-mcp
003962,2021,2021,121.1,mx-ds-mcp
002420,2021,2021,67.9,mx-ds-mcp
000404,2021,2021,139.6,mx-ds-mcp
007305,2021,2021,67.84,mx-ds-mcp
000742,2021,2021,216.2,mx-ds-mcp
002244,2021,2021,123.2,mx-ds-mcp
000390,2021,2021,93.28,mx-ds-mcp
003961,2021,2021,121.1,mx-ds-mcp
005119,2021,2021,295.9,mx-ds-mcp
011120,2024,2024,169.3,mx-ds-mcp
010912,2024,2024,103.5,mx-ds-mcp
011892,2024,2024,102.7,mx-ds-mcp
009808,2024,2024,150.8,mx-ds-mcp
013369,2024,2024,196.4,mx-ds-mcp
012456,2024,2024,360.5,mx-ds-mcp
011488,2024,2024,94.21,mx-ds-mcp
011370,2024,2024,295.9,mx-ds-mcp
008988,2024,2024,113.8,mx-ds-mcp
008989,2024,2024,113.8,mx-ds-mcp
010415,2024,2024,211.3,mx-ds-mcp
013238,2024,2024,198.7,mx-ds-mcp
011891,2024,2024,102.7,mx-ds-mcp
009049,2024,2024,163.4,mx-ds-mcp
012457,2024,2024,360.5,mx-ds-mcp
013312,2024,2024,128.4,mx-ds-mcp
011412,2024,2024,104.5,mx-ds-mcp
013108,2024,2024,160.3,mx-ds-mcp
009242,2024,2024,228.1,mx-ds-mcp
009243,2024,2024,228.1,mx-ds-mcp
011301,2024,2024,173,mx-ds-mcp
012301,2024,2024,168.9,mx-ds-mcp
013107,2024,2024,160.3,mx-ds-mcp
008734,2024,2024,212.7,mx-ds-mcp
011400,2024,2024,41.61,mx-ds-mcp
010416,2024,2024,211.3,mx-ds-mcp
010913,2024,2024,103.5,mx-ds-mcp
011300,2024,2024,173,mx-ds-mcp
009855,2024,2024,154.6,mx-ds-mcp
008555,2024,2024,150.4,mx-ds-mcp
009856,2024,2024,154.6,mx-ds-mcp
011822,2024,2024,171.9,mx-ds-mcp
013370,2024,2024,196.4,mx-ds-mcp
010115,2024,2024,104.5,mx-ds-mcp
011823,2024,2024,171.9,mx-ds-mcp
011369,2024,2024,295.9,mx-ds-mcp
009913,2024,2024,671.5,mx-ds-mcp
009063,2024,2024,172.3,mx-ds-mcp
009062,2024,2024,172.3,mx-ds-mcp
009708,2024,2024,152.9,mx-ds-mcp
010389,2024,2024,87.05,mx-ds-mcp
011399,2024,2024,41.61,mx-ds-mcp
009993,2024,2024,70.66,mx-ds-mcp
010237,2024,2024,267.6,mx-ds-mcp
013239,2024,2024,198.7,mx-ds-mcp
010335,2024,2024,245.5,mx-ds-mcp
010238,2024,2024,267.6,mx-ds-mcp
010390,2024,2024,87.05,mx-ds-mcp
009707,2024,2024,152.9,mx-ds-mcp
011452,2024,2024,543.8,mx-ds-mcp
016500,2024,2024,145.1,mx-ds-mcp
016501,2024,2024,145.1,mx-ds-mcp
016461,2024,2024,248.7,mx-ds-mcp
017811,2024,2024,65.63,mx-ds-mcp
016371,2024,2024,224.3,mx-ds-mcp
014497,2024,2024,349.8,mx-ds-mcp
015389,2024,2024,167.2,mx-ds-mcp
019018,2024,2024,297.4,mx-ds-mcp
016262,2024,2024,81.51,mx-ds-mcp
017103,2024,2024,263.6,mx-ds-mcp
015576,2024,2024,237,mx-ds-mcp
014282,2024,2024,671.5,mx-ds-mcp
016370,2024,2024,224.3,mx-ds-mcp
018291,2024,2024,495.5,mx-ds-mcp
017102,2024,2024,263.6,mx-ds-mcp
013840,2024,2024,24.98,mx-ds-mcp
016773,2024,2024,82.82,mx-ds-mcp
017927,2024,2024,405.6,mx-ds-mcp
016772,2024,2024,82.82,mx-ds-mcp
013841,2024,2024,24.98,mx-ds-mcp
018957,2024,2024,277.8,mx-ds-mcp
017732,2024,2024,262.4,mx-ds-mcp
014549,2024,2024,159.9,mx-ds-mcp
014975,2024,2024,173.5,mx-ds-mcp
015967,2024,2024,355.8,mx-ds-mcp
017876,2024,2024,260.3,mx-ds-mcp
014319,2024,2024,140.2,mx-ds-mcp
014612,2024,2024,121.1,mx-ds-mcp
014611,2024,2024,121.1,mx-ds-mcp
016579,2024,2024,1136,mx-ds-mcp
018358,2024,2024,434.2,mx-ds-mcp
018359,2024,2024,434.2,mx-ds-mcp
014320,2024,2024,140.2,mx-ds-mcp
018956,2024,2024,277.8,mx-ds-mcp
015491,2024,2024,794.5,mx-ds-mcp
016780,2024,2024,53.27,mx-ds-mcp
014989,2024,2024,110.6,mx-ds-mcp
014833,2024,2024,116.8,mx-ds-mcp
013949,2024,2024,212.7,mx-ds-mcp
019032,2024,2024,139.3,mx-ds-mcp
019034,2024,2024,163.4,mx-ds-mcp
016263,2024,2024,163.3,mx-ds-mcp
017612,2024,2024,213.4,mx-ds-mcp
018326,2024,2024,192,mx-ds-mcp
018325,2024,2024,192,mx-ds-mcp
015585,2024,2024,109.3,mx-ds-mcp
011120,2023,2023,233.8,mx-ds-mcp
010912,2023,2023,242.5,mx-ds-mcp
011892,2023,2023,99.17,mx-ds-mcp
009808,2023,2023,151.6,mx-ds-mcp
013369,2023,2023,285.5,mx-ds-mcp
012456,2023,2023,266.5,mx-ds-mcp
011488,2023,2023,112.4,mx-ds-mcp
011370,2023,2023,336.5,mx-ds-mcp
008988,2023,2023,665,mx-ds-mcp
008989,2023,2023,665,mx-ds-mcp
010415,2023,2023,488.5,mx-ds-mcp
013238,2023,2023,197.8,mx-ds-mcp
011891,2023,2023,99.17,mx-ds-mcp
009049,2023,2023,146.3,mx-ds-mcp
012457,2023,2023,266.5,mx-ds-mcp
013312,2023,2023,137.6,mx-ds-mcp
011412,2023,2023,128.1,mx-ds-mcp
013108,2023,2023,320.7,mx-ds-mcp
009242,2023,2023,108,mx-ds-mcp
009243,2023,2023,108,mx-ds-mcp
011301,2023,2023,166.3,mx-ds-mcp
012301,2023,2023,161.9,mx-ds-mcp
013107,2023,2023,320.7,mx-ds-mcp
008734,2023,2023,218.2,mx-ds-mcp
011400,2023,2023,49.28,mx-ds-mcp
010416,2023,2023,488.5,mx-ds-mcp
010913,2023,2023,242.5,mx-ds-mcp
011300,2023,2023,166.3,mx-ds-mcp
009855,2023,2023,355.8,mx-ds-mcp
008555,2023,2023,281.8,mx-ds-mcp
009856,2023,2023,355.8,mx-ds-mcp
011822,2023,2023,155.6,mx-ds-mcp
013370,2023,2023,285.5,mx-ds-mcp
010115,2023,2023,128.1,mx-ds-mcp
011823,2023,2023,155.6,mx-ds-mcp
011369,2023,2023,336.5,mx-ds-mcp
009913,2023,2023,321.2,mx-ds-mcp
009063,2023,2023,306,mx-ds-mcp
009062,2023,2023,306,mx-ds-mcp
009708,2023,2023,358,mx-ds-mcp
010389,2023,2023,123.5,mx-ds-mcp
011399,2023,2023,49.28,mx-ds-mcp
009993,2023,2023,56.42,mx-ds-mcp
010237,2023,2023,407.7,mx-ds-mcp
013239,2023,2023,197.8,mx-ds-mcp
010335,2023,2023,182.9,mx-ds-mcp
010238,2023,2023,407.7,mx-ds-mcp
010390,2023,2023,123.5,mx-ds-mcp
009707,2023,2023,358,mx-ds-mcp
011452,2023,2023,490.9,mx-ds-mcp
016500,2023,2023,374.3,mx-ds-mcp
016501,2023,2023,374.3,mx-ds-mcp
016461,2023,2023,320.5,mx-ds-mcp
017811,2023,2023,228.1,mx-ds-mcp
016371,2023,2023,300,mx-ds-mcp
014497,2023,2023,433.3,mx-ds-mcp
015389,2023,2023,318.3,mx-ds-mcp
016262,2023,2023,194.9,mx-ds-mcp
017103,2023,2023,647.2,mx-ds-mcp
015576,2023,2023,504.3,mx-ds-mcp
014282,2023,2023,321.2,mx-ds-mcp
016370,2023,2023,300,mx-ds-mcp
018291,2023,2023,499.5,mx-ds-mcp
017102,2023,2023,647.2,mx-ds-mcp
013840,2023,2023,97.27,mx-ds-mcp
016773,2023,2023,183.5,mx-ds-mcp
017927,2023,2023,662,mx-ds-mcp
016772,2023,2023,183.5,mx-ds-mcp
013841,2023,2023,97.27,mx-ds-mcp
017732,2023,2023,258.2,mx-ds-mcp
014549,2023,2023,313.3,mx-ds-mcp
014975,2023,2023,178.1,mx-ds-mcp
015967,2023,2023,346.7,mx-ds-mcp
017876,2023,2023,213.8,mx-ds-mcp
014319,2023,2023,421.8,mx-ds-mcp
014612,2023,2023,303.4,mx-ds-mcp
014611,2023,2023,303.4,mx-ds-mcp
016579,2023,2023,614.6,mx-ds-mcp
014320,2023,2023,421.8,mx-ds-mcp
015491,2023,2023,621.2,mx-ds-mcp
016780,2023,2023,123,mx-ds-mcp
014989,2023,2023,238.4,mx-ds-mcp
014833,2023,2023,161.1,mx-ds-mcp
013949,2023,2023,218.2,mx-ds-mcp
016263,2023,2023,361,mx-ds-mcp
017612,2023,2023,259,mx-ds-mcp
015585,2023,2023,235.8,mx-ds-mcp
021528,2024,2024,161.3,mx-ds-mcp
019830,2024,2024,218.2,mx-ds-mcp
019829,2024,2024,218.2,mx-ds-mcp
021523,2024,2024,160.9,mx-ds-mcp
501082,2024,2024,794.5,mx-ds-mcp
519771,2024,2024,184.3,mx-ds-mcp
501026,2024,2024,194.1,mx-ds-mcp
519173,2024,2024,368.8,mx-ds-mcp
519172,2024,2024,368.8,mx-ds-mcp
112002,2024,2024,132.3,mx-ds-mcp
519770,2024,2024,184.3,mx-ds-mcp
019925,2024,2024,245.5,mx-ds-mcp
019571,2024,2024,92.71,mx-ds-mcp
519773,2024,2024,159.9,mx-ds-mcp
160226,2024,2024,430.8,mx-ds-mcp
959991,2024,2024,330.9,mx-ds-mcp
740001,2024,2024,1136,mx-ds-mcp
720001,2024,2024,165.4,mx-ds-mcp
160220,2024,2024,430.8,mx-ds-mcp
168401,2024,2024,703,mx-ds-mcp
020470,2024,2024,402.8,mx-ds-mcp
020469,2024,2024,402.8,mx-ds-mcp
011120,2022,2022,121.6,mx-ds-mcp
010912,2022,2022,115.5,mx-ds-mcp
011892,2022,2022,178,mx-ds-mcp
009808,2022,2022,79.44,mx-ds-mcp
013369,2022,2022,115,mx-ds-mcp
012456,2022,2022,163.4,mx-ds-mcp
011488,2022,2022,107,mx-ds-mcp
011370,2022,2022,663.4,mx-ds-mcp
008988,2022,2022,573.4,mx-ds-mcp
008989,2022,2022,573.4,mx-ds-mcp
010415,2022,2022,358.3,mx-ds-mcp
013238,2022,2022,129.5,mx-ds-mcp
011891,2022,2022,178,mx-ds-mcp
009049,2022,2022,87.16,mx-ds-mcp
012457,2022,2022,163.4,mx-ds-mcp
013312,2022,2022,163.6,mx-ds-mcp
011412,2022,2022,134.4,mx-ds-mcp
013108,2022,2022,206.7,mx-ds-mcp
009242,2022,2022,75.56,mx-ds-mcp
009243,2022,2022,75.56,mx-ds-mcp
011301,2022,2022,83.32,mx-ds-mcp
012301,2022,2022,113.5,mx-ds-mcp
013107,2022,2022,206.7,mx-ds-mcp
008734,2022,2022,248,mx-ds-mcp
011400,2022,2022,66.04,mx-ds-mcp
010416,2022,2022,358.3,mx-ds-mcp
010913,2022,2022,115.5,mx-ds-mcp
011300,2022,2022,83.32,mx-ds-mcp
009855,2022,2022,189.6,mx-ds-mcp
008555,2022,2022,101.6,mx-ds-mcp
009856,2022,2022,189.6,mx-ds-mcp
011822,2022,2022,97.63,mx-ds-mcp
013370,2022,2022,115,mx-ds-mcp
010115,2022,2022,134.4,mx-ds-mcp
011823,2022,2022,97.63,mx-ds-mcp
011369,2022,2022,663.4,mx-ds-mcp
009913,2022,2022,441.1,mx-ds-mcp
009063,2022,2022,58.28,mx-ds-mcp
009062,2022,2022,58.28,mx-ds-mcp
009708,2022,2022,285.2,mx-ds-mcp
010389,2022,2022,120.6,mx-ds-mcp
011399,2022,2022,66.04,mx-ds-mcp
009993,2022,2022,29.32,mx-ds-mcp
010237,2022,2022,238.2,mx-ds-mcp
013239,2022,2022,129.5,mx-ds-mcp
010335,2022,2022,85.56,mx-ds-mcp
010238,2022,2022,238.2,mx-ds-mcp
010390,2022,2022,120.6,mx-ds-mcp
009707,2022,2022,285.2,mx-ds-mcp
011452,2022,2022,365.3,mx-ds-mcp
023397,2025,2025,107.5,mx-ds-mcp
023398,2025,2025,107.5,mx-ds-mcp
023452,2025,2025,297.4,mx-ds-mcp
023451,2025,2025,297.4,mx-ds-mcp
021528,2025,2025,476.7,mx-ds-mcp
019830,2025,2025,223.3,mx-ds-mcp
019829,2025,2025,223.3,mx-ds-mcp
021523,2025,2025,384.2,mx-ds-mcp
021382,2025,2025,754.6,mx-ds-mcp
021510,2025,2025,138.4,mx-ds-mcp
021179,2025,2025,316.3,mx-ds-mcp
501082,2025,2025,781.4,mx-ds-mcp
501082,2023,2023,621.2,mx-ds-mcp
022368,2025,2025,586.7,mx-ds-mcp
519771,2025,2025,1017,mx-ds-mcp
519771,2023,2023,196.5,mx-ds-mcp
501026,2025,2025,300.5,mx-ds-mcp
501026,2023,2023,191.6,mx-ds-mcp
021594,2025,2025,58.72,mx-ds-mcp
021593,2025,2025,58.72,mx-ds-mcp
519173,2025,2025,289.1,mx-ds-mcp
519173,2023,2023,314,mx-ds-mcp
519172,2025,2025,289.1,mx-ds-mcp
519172,2023,2023,314,mx-ds-mcp
112002,2025,2025,348.8,mx-ds-mcp
112002,2023,2023,170.8,mx-ds-mcp
021383,2025,2025,754.6,mx-ds-mcp
022709,2025,2025,55.46,mx-ds-mcp
022740,2025,2025,173.4,mx-ds-mcp
519770,2025,2025,1017,mx-ds-mcp
519770,2023,2023,196.5,mx-ds-mcp
019925,2025,2025,234.3,mx-ds-mcp
022365,2025,2025,267.3,mx-ds-mcp
019571,2025,2025,62.29,mx-ds-mcp
519773,2025,2025,99.56,mx-ds-mcp
519773,2023,2023,313.3,mx-ds-mcp
022735,2025,2025,160,mx-ds-mcp
160226,2025,2025,442.3,mx-ds-mcp
160226,2023,2023,313,mx-ds-mcp
959991,2025,2025,199.6,mx-ds-mcp
959991,2023,2023,219.8,mx-ds-mcp
740001,2025,2025,454.9,mx-ds-mcp
740001,2023,2023,614.6,mx-ds-mcp
720001,2025,2025,384.2,mx-ds-mcp
720001,2023,2023,368.8,mx-ds-mcp
021627,2025,2025,211.7,mx-ds-mcp
160220,2025,2025,442.3,mx-ds-mcp
160220,2023,2023,313,mx-ds-mcp
168401,2025,2025,676.2,mx-ds-mcp
168401,2023,2023,475,mx-ds-mcp
020470,2025,2025,140.6,mx-ds-mcp
020469,2025,2025,140.6,mx-ds-mcp
021180,2025,2025,316.3,mx-ds-mcp
021511,2025,2025,138.4,mx-ds-mcp
021792,2025,2025,558.6,mx-ds-mcp
021793,2025,2025,558.6,mx-ds-mcp
021626,2025,2025,211.7,mx-ds-mcp
022364,2025,2025,267.3,mx-ds-mcp
014497,2022,2022,379.9,mx-ds-mcp
015389,2022,2022,185.7,mx-ds-mcp
015576,2022,2022,312.2,mx-ds-mcp
014282,2022,2022,441.1,mx-ds-mcp
013840,2022,2022,118.7,mx-ds-mcp
013841,2022,2022,118.7,mx-ds-mcp
014549,2022,2022,147.1,mx-ds-mcp
014975,2022,2022,177.1,mx-ds-mcp
014319,2022,2022,602.5,mx-ds-mcp
014612,2022,2022,188.3,mx-ds-mcp
014611,2022,2022,188.3,mx-ds-mcp
014320,2022,2022,602.5,mx-ds-mcp
015491,2022,2022,336.9,mx-ds-mcp
014989,2022,2022,116.6,mx-ds-mcp
014833,2022,2022,182.6,mx-ds-mcp
013949,2022,2022,248,mx-ds-mcp
015585,2022,2022,105.3,mx-ds-mcp
001411,2020,2020,1777,mx-ds-mcp
003858,2020,2020,295.4,mx-ds-mcp
001759,2020,2020,325.2,mx-ds-mcp
003857,2020,2020,295.4,mx-ds-mcp
008528,2020,2020,601.9,mx-ds-mcp
002376,2020,2020,223.4,mx-ds-mcp
002451,2020,2020,348.4,mx-ds-mcp
007639,2020,2020,312.1,mx-ds-mcp
002125,2020,2020,617.6,mx-ds-mcp
001480,2020,2020,377.8,mx-ds-mcp
001407,2020,2020,250.6,mx-ds-mcp
001412,2020,2020,249.3,mx-ds-mcp
001198,2020,2020,466.7,mx-ds-mcp
000845,2020,2020,222.8,mx-ds-mcp
000823,2020,2020,605.1,mx-ds-mcp
001856,2020,2020,316.2,mx-ds-mcp
002051,2020,2020,1777,mx-ds-mcp
002112,2020,2020,249.3,mx-ds-mcp
008185,2020,2020,280.7,mx-ds-mcp
001437,2020,2020,172.7,mx-ds-mcp
001438,2020,2020,172.7,mx-ds-mcp
001170,2020,2020,286.1,mx-ds-mcp
005551,2020,2020,181,mx-ds-mcp
005550,2020,2020,181,mx-ds-mcp
005903,2020,2020,433.7,mx-ds-mcp
001037,2020,2020,566.2,mx-ds-mcp
004320,2020,2020,647.3,mx-ds-mcp
001753,2020,2020,1399,mx-ds-mcp
002450,2020,2020,348.4,mx-ds-mcp
001194,2020,2020,250.6,mx-ds-mcp
001184,2020,2020,125.7,mx-ds-mcp
001060,2020,2020,1280,mx-ds-mcp
002152,2020,2020,226.6,mx-ds-mcp
002163,2020,2020,466.7,mx-ds-mcp
005775,2020,2020,358.7,mx-ds-mcp
005776,2020,2020,358.7,mx-ds-mcp
001998,2020,2020,220.3,mx-ds-mcp
001715,2020,2020,220.3,mx-ds-mcp
001267,2020,2020,610.7,mx-ds-mcp
001075,2020,2020,390.7,mx-ds-mcp
002910,2020,2020,356.1,mx-ds-mcp
003962,2020,2020,212.4,mx-ds-mcp
002420,2020,2020,199.3,mx-ds-mcp
000404,2020,2020,227.5,mx-ds-mcp
007305,2020,2020,83.39,mx-ds-mcp
000742,2020,2020,739.1,mx-ds-mcp
002244,2020,2020,246.5,mx-ds-mcp
000390,2020,2020,287.2,mx-ds-mcp
003961,2020,2020,212.4,mx-ds-mcp
005119,2020,2020,331.1,mx-ds-mcp
011120,2021,2021,225.3,mx-ds-mcp
010912,2021,2021,176.5,mx-ds-mcp
009808,2021,2021,96.32,mx-ds-mcp
011488,2021,2021,99.56,mx-ds-mcp
011370,2021,2021,287.4,mx-ds-mcp
008988,2021,2021,203,mx-ds-mcp
008989,2021,2021,203,mx-ds-mcp
010415,2021,2021,262.2,mx-ds-mcp
009049,2021,2021,102.3,mx-ds-mcp
011412,2021,2021,113.6,mx-ds-mcp
009242,2021,2021,192.1,mx-ds-mcp
009243,2021,2021,192.1,mx-ds-mcp
011301,2021,2021,142.4,mx-ds-mcp
008734,2021,2021,176.7,mx-ds-mcp
011400,2021,2021,98.99,mx-ds-mcp
010416,2021,2021,262.2,mx-ds-mcp
010913,2021,2021,176.5,mx-ds-mcp
011300,2021,2021,142.4,mx-ds-mcp
009855,2021,2021,503.9,mx-ds-mcp
008555,2021,2021,248.7,mx-ds-mcp
009856,2021,2021,503.9,mx-ds-mcp
010115,2021,2021,113.6,mx-ds-mcp
011369,2021,2021,287.4,mx-ds-mcp
009913,2021,2021,183.5,mx-ds-mcp
009063,2021,2021,260.4,mx-ds-mcp
009062,2021,2021,260.4,mx-ds-mcp
009708,2021,2021,267.4,mx-ds-mcp
010389,2021,2021,150.7,mx-ds-mcp
011399,2021,2021,98.99,mx-ds-mcp
009993,2021,2021,83.62,mx-ds-mcp
010237,2021,2021,624.7,mx-ds-mcp
010335,2021,2021,138.7,mx-ds-mcp
010238,2021,2021,624.7,mx-ds-mcp
010390,2021,2021,150.7,mx-ds-mcp
009707,2021,2021,267.4,mx-ds-mcp
011452,2021,2021,392.6,mx-ds-mcp
001411,2019,2019,1400,mx-ds-mcp
003858,2019,2019,282.6,mx-ds-mcp
001759,2019,2019,306.7,mx-ds-mcp
003857,2019,2019,282.6,mx-ds-mcp
002376,2019,2019,371.6,mx-ds-mcp
002451,2019,2019,297.6,mx-ds-mcp
007639,2019,2019,140.1,mx-ds-mcp
002125,2019,2019,457,mx-ds-mcp
001480,2019,2019,346,mx-ds-mcp
001407,2019,2019,303.2,mx-ds-mcp
001412,2019,2019,263.3,mx-ds-mcp
001198,2019,2019,246.3,mx-ds-mcp
000845,2019,2019,169.6,mx-ds-mcp
000823,2019,2019,645.3,mx-ds-mcp
001856,2019,2019,277,mx-ds-mcp
002051,2019,2019,1400,mx-ds-mcp
002112,2019,2019,263.3,mx-ds-mcp
001437,2019,2019,280.3,mx-ds-mcp
001438,2019,2019,280.3,mx-ds-mcp
001170,2019,2019,158.4,mx-ds-mcp
005551,2019,2019,523.5,mx-ds-mcp
005550,2019,2019,523.5,mx-ds-mcp
005903,2019,2019,287.1,mx-ds-mcp
001037,2019,2019,926.6,mx-ds-mcp
004320,2019,2019,907.5,mx-ds-mcp
001753,2019,2019,480.2,mx-ds-mcp
002450,2019,2019,297.6,mx-ds-mcp
001194,2019,2019,303.2,mx-ds-mcp
001184,2019,2019,164.6,mx-ds-mcp
001060,2019,2019,235.8,mx-ds-mcp
002152,2019,2019,353.3,mx-ds-mcp
002163,2019,2019,246.3,mx-ds-mcp
005775,2019,2019,335.7,mx-ds-mcp
005776,2019,2019,335.7,mx-ds-mcp
001998,2019,2019,264.1,mx-ds-mcp
001715,2019,2019,264.1,mx-ds-mcp
001267,2019,2019,286.4,mx-ds-mcp
001075,2019,2019,287.3,mx-ds-mcp
002910,2019,2019,424.6,mx-ds-mcp
003962,2019,2019,132.5,mx-ds-mcp
002420,2019,2019,120,mx-ds-mcp
000404,2019,2019,316.3,mx-ds-mcp
007305,2019,2019,95.18,mx-ds-mcp
000742,2019,2019,412.3,mx-ds-mcp
002244,2019,2019,314.5,mx-ds-mcp
000390,2019,2019,425.6,mx-ds-mcp
003961,2019,2019,132.5,mx-ds-mcp
005119,2019,2019,380,mx-ds-mcp
