fund_code,基本面优势,认知能力,配置选择能力,风险应对能力,风险转化能力,交易执行能力,综合能力,ff5_alpha,quarter_return
10416,0.7577970932187993,0.07849137720518062,-1.015279851552139,0.10674211430185349,-1.6644618940580926,0.6266984424328229,-0.18500211974192923,-0.0089446704456374,0.07713883134727807
10912,0.5006029062727387,0.344051324330702,1.2713524292737133,0.8875046902050174,-0.9174624971520412,0.7342186798731936,0.470044588800554,0.014624476419515801,0.06781371585864625
10913,0.7354875076341506,0.3559501186550509,1.2712931943749064,0.8867541498782099,-0.965026019796699,0.7256456622759124,0.5016841021702552,0.013362716914863702,0.06652630045644113
11120,0.6405917860663378,-0.018886176237900162,0.8741440786034647,0.5920106360616211,-1.369753097123963,0.5071247947444562,0.20420533701900279,0.0075562812412971,0.06650812803495082
11300,-0.3122809417988603,-0.29036260511381073,-0.1568791864235956,0.285476595196991,-0.32190085407801844,1.621074449217493,0.1375212428333665,0.0342600355394938,0.06258517870197462
11301,-0.02634858017701691,-0.2703310960793112,-0.2509724827534687,0.2841879646668152,-0.3633729981729103,1.663487115055596,0.17277498708995068,0.0332321331250756,0.06152964123955404
11369,0.7191380907219441,0.21550649650905684,-0.3264761432207789,-0.026740503138393268,-0.6592276360242696,0.9007343414634577,0.1371557743851695,0.004021816087455,0.10644983765456315
11370,0.7403278544457798,0.2169135224749481,-0.30885478889831647,-0.032525712948792196,-0.7114461583410899,0.8662548100938479,0.1284449211377295,0.0025295039210241,0.10480933042606005
11399,-0.1548608689099671,-0.1377368665628766,0.324416900512827,0.4616209947452975,-1.0118676736112027,0.5824086486101889,0.010663522464044525,0.0074716375470087,0.056621433998345114
11400,0.3389622293483596,-0.13992198388800248,0.32982120776014945,0.44903199610860756,-1.0652222006036822,0.629479125380494,0.09035839568432098,0.0062278225836241005,0.05530079597943835
11412,0.32812227689101225,-0.1665885654742633,-0.11849439695878332,0.3949845497098874,-0.15199049707828313,0.9411241679836637,0.20452625584553896,0.012556927245114001,0.0910184574177061
11452,0.7003420304829473,0.0974467470819156,-1.1482032837750955,0.09621810566774977,-1.6928911794929267,0.542627257790181,-0.23407672037420477,-0.0167955363808253,0.062304651180750674
11488,0.1461183804425399,-0.9270780562371496,-0.24120258919424242,-0.1352564012930401,-0.5137523169138464,0.5010802766868003,-0.19501511775148972,0.0081549304012393,0.06902121593327927
11822,-0.28627888066713575,-0.4222575731201548,-0.12563409833339884,0.5656554919442449,-0.6317024609709754,1.7692108520111967,0.14483222181062946,0.0432748501721663,0.06261068176968532
11823,0.1584710942821482,-0.42219002228355496,-0.12805158498653596,0.5593608162548052,-0.6742091311909709,1.7690881875286746,0.21041155993409436,0.042213429124301,0.06155819140530946
11891,0.2687211757656329,-0.2794241145133904,-0.3469298164314574,0.7985198076979751,0.09925553360731347,0.9768614983366983,0.25283401407712863,0.0409794292398733,0.10634123311651962
11892,0.4943056468997151,-0.28048804814517364,-0.345016959891639,0.7989795824536757,0.062030552081086855,0.9875412430746906,0.28622533607872597,0.0399750342420911,0.10526805245697797
12301,0.18641463805966374,-0.4502803958478332,-0.37430815274879814,0.5999451627222776,-0.5330145635332327,1.7692108520111967,0.19966125677721233,0.0449895143768716,0.06753687457639038
12456,0.6375326236201325,-0.006603385799733963,0.33173074272628733,0.19255307708158043,-1.359979854292839,0.6019347671985951,0.06619466175567042,0.011175845839296,0.06396032431569079
12457,0.9690779908912086,-0.008122935981940749,0.3311357592709503,0.19040359808349894,-1.4372406584277744,0.6333928190788545,0.11310776215246617,0.0091530316035533,0.061906132437926954
13107,0.7053038124201482,-0.6891263474440994,1.7983309679796977,0.26210056212061134,-0.2714673458580324,1.1585244424560808,0.49394434861240094,0.0492602217459781,0.1019018193658849
13108,0.669914372133401,-0.6890771420399582,1.7983309679796977,0.260969517154952,-0.32794858704877705,1.1585244424560808,0.478452261772566,0.0476892116285283,0.10028432559063111
13238,0.878187904198679,-0.9405819638015551,-1.1184256981811427,-0.7134108075497712,-0.7470960156346339,0.5105806929647992,-0.35512431466727074,0.014153824523841799,0.08019429608871716
13239,0.9540767671959256,-1.062529424491471,-1.120162487146426,-0.713376879233647,-0.8179326863738767,0.7377459558243791,-0.3370297923708527,0.0121435755780717,0.07811312650946993
13312,0.8235181453331508,-0.0845748391032146,0.9064696852933841,0.33300507921798034,-1.9211673379580878,0.7456146109523298,0.13381089062259044,-0.0085691263078614,0.06592244708774102
13369,0.7958776096265168,0.2555281155895365,0.8472733797180014,1.226915120736421,-0.5844179751384083,0.9972902599180072,0.5897444184083457,0.045971767788349,0.1022091169463618
13370,0.9756111676156921,0.2554229520623558,0.8472733797180014,1.2283776404674551,-0.618706049686425,0.9972902599180072,0.6142115583491811,0.0449609987681617,0.10114772761804254
13840,0.044511979891298036,-0.6044749868475552,2.27782411338833,1.2409254522237694,-0.47750801407077725,0.21590804099635896,0.449531097596904,0.0330038358324086,0.10902674273881559
13841,0.13480352904102874,-0.5980031147410221,2.246998919994619,1.2537376724572247,-0.49529789535520613,0.2567540650722482,0.4664988627448154,0.0324965638259257,0.1084879547667013
13949,0.6609193029004438,-0.33987704271063346,0.46842046312039626,0.060727135449199,-1.0676952093964653,0.8545183671381495,0.10616883608351495,0.013987886752066503,0.07153739331838473
14282,1.0124070680018231,-0.5670475924069837,0.6123883723020984,0.9010606860770173,-1.1620385337021764,0.3505491905120006,0.1912198651306299,0.0382923098518813,0.06509598363663564
14319,0.6189525282035659,0.3841337433417797,2.4401843801754644,1.0601805257469814,-0.17123042577488293,0.6619699275912057,0.832365113214019,0.0724710293173273,0.09913679521218455
14320,0.2176468551917925,0.39212830144527683,2.4967463219685184,1.079865934209458,-0.23040909701941056,0.6622820122492217,0.7697100546741429,0.0714133033259355,0.09809953718422189
14497,0.8979844791076551,-0.5046633718874606,-0.1997193541611152,1.0975065685217698,-1.8717432272374523,0.8002574576360362,0.036603758663238804,0.0068940361256138,0.057222610111633765
14549,0.8084668588408611,0.06489238091797109,0.4624237657685939,0.2523515326233763,-1.1307114275967012,1.0219073765201474,0.24655508117904146,0.0196562333993891,0.06963011351871988
14611,0.4738554998857964,0.6766938350937814,0.4062587144918641,1.4604468859171091,-0.28998962666434586,0.7811502840367606,0.5847359321268276,0.0644539309409654,0.08877575303575196
14612,0.7962244421172807,0.6763774064693753,0.4062587144918641,1.4597446205590245,-0.34798146030809535,0.7811502840367606,0.6286290012277016,0.0628694616125782,0.08715628493635802
14833,0.48005931333088975,-0.24346351450859485,0.4830689708873013,0.5670157759951087,-0.6622566753558826,0.8733820771654022,0.2496343245857041,0.0431729316478792,0.052269292694165866
14975,0.8889963042104861,0.1642415699960837,0.9473814885622758,0.33058106594417885,0.18304428248342966,0.5940800685067299,0.5180541299505307,0.0479077632249828,0.09617199458744462
14989,0.7963959038890094,-0.10610926807374202,1.6596820478236616,1.4755186910352491,-0.724680647642618,0.8957450103736162,0.666091956234196,0.030500533349322696,0.0899606500540582
15389,0.7481165996755941,0.03188794554933219,0.5041640918705309,0.9042356432073698,1.0638259578227385,0.5941598193464588,0.6410650095786706,0.0602256995246679,0.12647062196978834
15491,0.9798613814583598,0.42275885820630554,0.4677496242743145,0.977455977984215,-0.9055007916881045,0.5813341385241702,0.42060986479321,0.014906590746613501,0.08939881538854336
15576,0.734910225235445,0.7450416131474229,0.15902950681758346,0.9294000396498037,-0.6770149915873981,1.4019950705543245,0.5488935773028636,0.0211127498701492,0.10033117409159142
15585,0.844192862520175,-0.012593488395309362,1.775501256528822,1.247746633376609,-0.5502892974115795,0.765878739869047,0.6784061177479607,0.0249578528084393,0.10066481437818142
15967,0.8758163837910334,0.063782201116966,1.3125301039693502,1.2619755919007236,-0.0672853506270082,0.41407279587311246,0.6434819543373629,0.0565348921788293,0.10004920606031137
16262,0.8582597108956197,-0.8381586407265724,0.9264517958258143,0.3775168203246758,-1.4746552977841316,0.41622728714444335,0.04427361261330818,-0.0107972839898921,0.0889552178484397
16263,0.8741587737842647,0.9723958555480308,0.5340733021637711,0.8916592106314893,-1.1430650388395376,0.44823857954081847,0.4295767804714728,0.0294196069798011,0.07650619350075533
16370,0.7932596353906393,0.2893338502566537,-0.02012872258193149,1.858871899115482,-1.841604383625757,0.3937004560540198,0.24557212243485108,0.0681315774726532,0.11787164357346834
16371,0.669571632291439,0.29173070569357873,-0.009876736076926906,1.865245424163783,-1.8632096416892712,0.42931874917775303,0.23046335559339262,0.0667092488602562,0.11625592034543275
16461,0.8424164032585107,0.1217038590505064,-0.2007737801992527,1.4308397304258478,0.49102682427187244,0.8880389131797537,0.5955419916645397,0.0877495305333372,0.09506412343020429
16500,0.7001167545730871,-0.27459791337328365,2.7530952351942837,1.3035649303212489,0.32662436189433225,1.1330892102491683,0.9903154298098061,0.0801711827599117,0.12695359867492118
16501,0.7161115486526354,-0.30630406608510086,2.753418940849204,1.3119666785245363,0.2889167958532579,1.0061196726793744,0.9617049284123179,0.0791686359875081,0.12578574164437586
16579,1.035465556067743,0.8701337536412818,-0.03768662443679317,1.4868107791412222,0.22948171958218908,0.9414476929343085,0.7542754794883252,0.1050024973879302,0.12320261783430467
16721,1.341870269257787,1.9095329359505666,2.6328408264872474,2.438508153002381,1.8085510900719755,0.47027891584633313,1.7669303651027153,,0.25059717256605557
16772,1.1318405159415506,-1.1948168831460988,-0.7327234805229441,1.2982241462229724,-1.5334933083105764,0.2224126586646929,-0.13475939185840058,-0.0082806088335663,0.08524493487298282
16773,1.1229289372047677,-1.196146277840041,-0.7327234805229441,1.2886979613264236,-1.6096541191942029,0.2224126586646929,-0.15074738672688395,-0.009706816014472501,0.0837060476234285
16780,0.8923810614771671,0.633428680937437,0.6315643420719762,1.0441641949589353,-0.521709143584685,0.7027217577225011,0.5637584822638887,0.0502213518879331,0.10919154575118979
17102,0.3592931780426983,0.4340985002726523,1.022809010245555,-1.0313895980506382,1.024891449540338,1.505945789391788,0.5526080549070655,0.0514558376894871,0.14942094471988013
17103,0.4308599601809165,0.41843168144154863,1.04315476209541,-1.0255006025167632,0.9713968003238411,1.4109596191663534,0.5415503701152177,0.0500000717303992,0.14779009198789397
17234,1.1034591044654094,1.6832788962183878,-0.4740486290161832,1.8500679887684277,3.482691148265471,2.4915294264714465,1.6894963225288262,,0.23603902594634027
17612,0.6349571605659514,0.7796802736877853,0.8512985086522139,-1.1312533016033783,-0.01603657372886136,1.2355961842083274,0.39237370863033966,0.0271905523581855,0.15378904420762352
17732,0.8915755506750805,0.04760760953423601,-0.43885207277543975,0.014978458206918621,-1.0208977479091201,1.6107398974366924,0.18419194919472795,-0.0046144111952952,0.093954541322505
17811,0.03380921482034586,-0.3549186321315556,2.153129016103924,0.7776033814001271,0.04005907504554737,0.31501958415485903,0.4941169398988747,0.0178963362904939,0.15914660733625305
17876,0.85252107207697,-0.5908998286284822,0.5388234180997351,0.6101428857173017,-0.9981003147387671,0.6822189050880393,0.18245102293579943,-0.0309239218694993,0.05333109923274323
17927,0.9594511555603035,0.12461043434642846,0.9743907270367586,-0.2105723802354308,-0.2118825153225901,0.4261025394190914,0.3436833268007602,0.0144793789489508,0.10948569052175473
18291,0.4918308619565282,0.2348514096053958,-0.4495927045567423,-0.7637108635083578,-1.435713047205794,0.7077969359619705,-0.20242290129116658,-0.029112702035322298,0.10419395735844707
18325,0.9612463974744695,-0.3556858581395839,1.4588314846145454,0.6021401235441362,-0.9083553563395436,-0.01356976342880345,0.2907678379542033,0.0255998446267078,0.10974856375915909
18326,0.9023289329277498,-0.3529722399117438,1.4564198418824756,0.601905208724035,-0.9363032121176559,-0.11171953720836048,0.2599431657160834,0.0246578002272414,0.10869820268698577
18358,1.051738426061794,-1.0977485497289838,0.4789218035158198,-1.4362913463350213,-0.7363792351380735,0.8367903826851166,-0.15049475315655805,-0.0070716751824976,0.14001255324926212
18359,1.093356591510082,-1.098930087840083,0.4789218035158198,-1.4350358791111875,-0.7704432959069353,0.8367903826851166,-0.1492234141911979,-0.007997881726106,0.13895051862381413
18956,0.7625364245329908,1.089508514382403,1.4231474060582892,2.434280781511431,2.5572565096479507,1.0981617093495357,1.5608152242471,0.0541269883987781,0.192183427545509
18957,0.3415319155491139,1.1083083334632782,1.4227427680159959,2.483917518249854,2.5027877710233963,0.9246554724893068,1.4639906297984908,0.0526382054293659,0.1904431623900338
19018,0.5055599737646469,1.0160350395090259,0.9605842495285122,1.2820843411594136,3.3992286674325976,0.6422749763928446,1.3009612079645068,0.0331326593873025,0.19681703696376165
19032,0.7326613141068795,0.030182094782605584,-0.3257016957514968,1.5293565346546016,0.9802829396158383,0.7989434929658412,0.6242874467290448,-0.0132565206267568,0.12134845383818135
19034,0.8616193896877368,0.03233112429421628,0.033912850830085155,0.8433144890661459,1.6779343014154027,1.7692108520111967,0.8697205012174639,0.009812749504277,0.13752982804447855
19426,1.2366340057442928,1.287028245220435,1.4015158217262258,1.804761878564496,2.344426234763692,2.0648768848244248,1.6898738451405944,,0.1861244388519673
19427,1.1671472087717971,1.2855283698922921,1.4015158217262258,1.804761878564496,2.2972181215562446,2.0648768848244248,1.67017471422258,,0.18489101903050964
19571,0.6578461923455123,0.16509622355449463,1.5423568207516631,1.5995212637515492,0.5239959050886571,1.5752785200580286,1.010682487591651,0.0415013747595741,0.1305764433260168
19829,1.128339839116201,1.1826573982103432,0.9845668199032511,1.6312763838077402,2.1280089063760714,0.6753727682716271,1.2883703526142056,,0.22688770041274572
19830,1.1623280133732263,1.1810402886632114,0.9845668199032511,1.6312763838077402,2.0491004049845376,0.6753727682716271,1.2806141131672655,,0.22492794151397333
19925,1.0994497254052729,0.7140105815846354,1.3747957541198017,1.3088231960427148,2.6318700349117097,0.9675629279603593,1.3494187033374156,0.028976127441233,0.17418091209583986
20018,-0.161807519085676,-0.7244015677938719,-0.5269200977266959,-0.38216318918445963,-0.16827803838877267,-1.0878852075121244,-0.5085759366152668,0.0031596235756425,0.06332807239612816
20469,1.1337782277327044,1.14134854377852,2.3568488706506527,1.5449202482584878,2.5872048623069817,1.1025242612966204,1.6444375023373279,,0.20392894768726907
20470,1.0856007564479273,1.1381221631946554,2.3568488706506527,1.5449202482584878,2.5375454991178588,1.1025242612966204,1.627593633161034,,0.2022299753936863
21179,1.2753771621589205,1.0675749367210217,-0.13669451488446516,2.012232821865726,1.2954439475974713,0.37678006741068826,0.9817857368115606,,0.20046998718170733
21180,1.212827315296285,1.066760809587288,-0.13669451488446516,2.012232821865726,1.2234453458055148,0.37678006741068826,0.9592253075135062,,0.19909926598631653
21382,1.3028363789861592,0.5420488994815822,0.7981533406578067,1.219894379914726,1.9240472090676453,-0.7296005408628836,0.8428966112075059,,0.21356671191317028
21383,1.2685474704557567,0.5420488994815822,0.7981533406578067,1.219894379914726,1.8640700597708095,-0.7296005408628836,0.8271856015696328,,0.21187461608979385
21510,1.2157935819487151,0.29170912152283235,2.734978683264999,0.9247646080746238,3.7022660265683083,0.23275362844582462,1.5170442749708837,,0.20627980365932735
21511,1.1278113014462285,0.2916687648683248,2.734978683264999,0.9247646080746238,3.6916449056954934,0.23275362844582462,1.5006036486325822,,0.20542730127812137
21523,1.0049671180180704,0.8086116049600186,0.4499047092987397,2.3842660963343625,0.44614613991866686,0.7853606915907778,0.9798760600201059,,0.2508875946291982
21528,0.8285525346032504,0.8823834646482451,0.36069534199898184,2.21346434170405,0.5947707523189528,2.519343568327373,1.2332016672668087,,0.28507046608592684
21593,1.3155432670886225,1.3146195776539802,1.8169654220564007,1.7573718723095801,1.6720515698256797,-1.5118500045052645,1.060783617404833,,0.2134416905512177
21594,1.1440925072237602,1.3142941293960022,1.8169654220564007,1.7573718723095801,1.6122367754628533,-1.5118500045052645,1.0221851169905551,,0.21233529514863192
21626,1.3882269619072556,2.060262184647497,2.555463419343876,2.4849971033597873,3.145067388223391,-0.8568913365267856,1.7961876201591702,,0.2551810492918722
21627,1.3852189253949678,2.060262184647497,2.555463419343876,2.4849971033597873,3.0782096744767564,-0.8568913365267856,1.78454332844935,,0.2540666195135373
21792,1.444274573139305,2.4423741847488136,0.9265228428451535,1.6895104087238004,0.6953777682633319,-0.5051969793660478,1.1154771330590594,,0.12153345689665296
21793,1.444274573139305,2.4435444411452107,0.9265228428451535,1.6895104087238004,0.680627262385062,-0.5051969793660478,1.113213758145414,,0.12137013289387345
22364,0.6463233310619124,0.10831012924405092,0.743792096844506,2.3967304325394077,3.578584940837593,1.8884785966914621,1.5603699212031552,,0.3386356261138637
22365,0.41509918877092794,0.10095837505239798,0.8256048931705555,2.435180099662694,3.578584940837593,2.138178090528343,1.582267598003752,,0.3366714362931444
22368,0.9831642932683122,1.6882729624974662,-0.4577902222144445,1.8500679887684277,3.473180425843937,1.9309201733219932,1.5779692702476156,,0.2344226102445202
22709,1.1555210357227044,1.3999923021859098,-0.5887145606762691,1.3775708851594233,1.912599008992462,0.5972760021075494,0.9757074455819633,,0.12825317452523405
22735,1.0482597180780595,1.031708755172696,0.17665163953308619,1.5949245025653103,1.3558125595997708,1.7940483281672073,1.1669009171860216,,0.19874789465971535
22740,1.3917674884962281,0.5366469067369828,-0.013156731537708865,1.2593905539201589,1.6655048346073178,0.6213034695321165,0.9102427536258492,,0.20858019717000723
23397,1.4015294063511057,1.4146150288938952,2.6539304505587586,2.4849971033597873,1.1928425712065343,1.8199452866870234,1.827976641176184,,0.1971166343507008
23398,1.4015294063511057,1.4120298149408486,2.6539304505587586,2.4849971033597873,1.1514978327517436,1.8199452866870234,1.8206549824415443,,0.1954871511650349
23451,0.6901011126350157,0.6379845707556544,0.38965434383945535,2.1371274725125207,3.258436486217232,0.9258746598123256,1.3398631076287006,,0.3167406483716509
23452,0.5908578431741341,0.6342781596255512,0.3662682307589432,2.111990795499638,3.2188858910211566,0.6161892260316082,1.2564116910185053,,0.3147667215217222
24052,1.4431915509628448,2.5876360776111156,1.4122344749501583,2.4224380378446417,,1.976918293294438,1.9684836869326396,,0.36931450239672103
24053,1.3913728380570436,2.5876360776111156,1.4122344749501583,2.4224380378446417,,1.976918293294438,1.9581199443514794,,0.3680008580526396
24459,0.5680656668189513,1.629019011133392,0.9686105678652763,2.1770837476536093,,1.2661676107676798,1.3217893208477818,,0.45587427723951823
24460,0.7729520120036302,1.629019011133392,1.0044349896205267,2.013406936035755,,1.4698549007316535,1.3779335699049915,,0.45387204359564504
24592,1.4334748827432773,2.6815081974714223,1.3349548515310494,2.1342574409190638,,0.6633088480684887,1.6495008441466603,,0.39116523376999257
24593,1.3329162173008873,2.6815081974714223,1.3349548515310494,2.1342574409190638,,0.6633088480684887,1.6293891110581822,,0.39066519043743425
40001,-0.6205182955713261,-1.0260536765347916,-0.3276463219211667,-1.2330421081109535,-0.4234994755079237,-0.42895142740283243,-0.676618550841499,-0.0172805000692208,0.054179528886508115
40008,-2.087908437169552,0.19870952011785636,-1.1893142365242428,-0.8716929166736451,-0.5913720343540664,-0.9426486616399155,-0.9140377943739275,-0.0035578487745378,0.016608332631565026
40011,-0.7380165010257477,-0.35603469431931045,-1.0211655364445587,-0.48566442946218125,0.012074903217842478,-0.966410549042826,-0.592536134512797,0.0139115577055662,0.04108431181021625
40016,-0.41981297932406286,-0.20293840982588673,-0.7178410776968638,-0.27639859952309687,-0.5558340604458002,-0.36559668951814084,-0.42307030272230856,0.0032326463126066,0.033127967391382504
40025,-0.5447295198476229,0.07083597620313231,0.3362947044206804,-0.42071973973234567,0.4051161829870156,-0.6978161677888772,-0.14183642729300291,0.039184829129205,0.07559854518503771
50004,-0.8086490177197879,-0.2130898418412283,-0.69942219265285,-0.6399128145334501,-1.0918291488792482,-1.1041688804479703,-0.759511982679089,-0.0092075627421238,0.027423411253329557
50009,-2.0051986992698136,-0.22940571286057473,0.2133724355610834,-0.0696416968420544,-0.2688349756117887,0.015832445678887058,-0.39064603389071023,0.0202013952430042,0.07140476308189567
50010,-0.7600597757718397,-0.04089378372626676,0.317765713933606,0.011658362344189988,-0.03256203440385402,0.007635452406786203,-0.08274267753622971,0.027820198895801205,0.07948209728798668
70027,-0.5701905459403319,-0.48775883343431115,-0.5043823190706362,-0.6708916841718092,0.25430559512960066,-1.5025840725535722,-0.5802503100068434,0.0077917537873947,0.03899598756703035
100022,-1.1832434936755054,0.5999456078375303,-0.5596064600359318,-0.16495653530395096,0.4156642160361794,-1.10923538264518,-0.3335720079644764,0.0341793454959827,0.06809172234552012
100039,-0.6210202231391587,-0.10961428615598881,-0.7244527030734609,-0.04135597633731969,0.3429502318306816,-0.5807408388597923,-0.2890389659558398,0.0396155899339657,0.08104237360083197
100060,-1.3504269071852117,-0.2528690210502568,-0.6368677954595405,0.28852585364612227,-0.5283350825417216,-1.1884611849600057,-0.6114056895917691,0.011406094362416,0.05312313483399899
110002,-0.5744508636730933,-0.11034717955262027,-0.5698860593929651,-0.24686232844925923,-0.49115383845103294,-0.8268861815650573,-0.46993107518067134,0.0115220125675258,0.06570753217628106
110005,-1.050475696612585,-0.7217100720960803,-0.09618530935573602,-0.6039924787476243,-0.2587336983863557,-0.27655946519172786,-0.5012761200650182,-0.0011515418666785,0.07128512856002721
110009,-0.9292994958085083,-0.3332711949813726,-0.9047039879604306,-0.9160665121163774,0.2781562158198862,-1.061049142868766,-0.6443723529859282,0.0184293759990863,0.04924524019816891
110013,-1.9588248535630095,-0.21521194358450904,-0.4746958605938527,-0.3488585426930575,0.30106500741962955,-0.5516389051379165,-0.5413608496921193,0.0271434514639283,0.059964260224583496
110015,-1.8361767761779941,-0.19386038150263532,-0.7234415414586515,-0.23584795189423124,-0.5248414805990061,-0.8566420628955133,-0.7284683657546719,0.0053530805462573,0.059373748234305225
110025,-0.45423939735215546,-0.16946415434389145,0.23103678320385115,-1.0975406288661378,0.5271604875579343,-0.7484923173476363,-0.2852565378580059,0.027864797554559,0.048711003988468476
110029,-1.1720157471219912,-0.35741960322698346,-0.16435550730553036,-0.2449046037526074,0.1231118267738328,-0.4436415919800599,-0.37653753776888993,0.029396937715594398,0.08083294520752254
112002,-0.3996499965680891,-1.0743927833181615,-0.8972224439995957,-1.070347969484402,-0.6681633707762269,0.052602543987441464,-0.6761956700265057,-0.0040890008825705,0.024793336672417836
121003,-0.958626069100451,0.00436727434160572,-1.3630882807545999,-0.4554516780127537,-0.040669672652232224,-1.6931129654597994,-0.7510968986063716,0.014103320896554,0.03155713405021168
150968,-0.20147986815447835,0.05406323325606663,0.04387756918961143,-0.08531397696883614,-0.17770566129237056,0.3170402090711648,-0.008253082483140365,0.0063901490719702,0.042309889041688316
151001,-0.846257479171613,-0.025160309408531034,0.10464841452116551,-0.023043012042126276,-0.03188946759193367,0.6671947689957936,-0.025751180782874156,0.020944187663494,0.042172576807799844
160220,-0.08972667969464443,-0.15613808075516236,-0.6846277678333195,-0.47218653579136804,0.6872864751015136,0.382712334819568,-0.05544670902556875,0.0215293812878744,0.042123036950651734
160226,0.12461084477446116,-0.20804773951547403,-0.6145028739846804,-0.3763000529748066,0.4460536098628097,0.715183032243873,0.014499470067697104,0.0187155540751519,0.044269198202814344
160605,-0.755556159741805,-0.2378173028577903,0.09727647845480797,-0.7543981451085591,-0.45030874053126074,-1.0708558616871664,-0.5286099552452956,0.0087479175098927,0.028606858724907622
161606,-1.7935657988657638,-0.30749640938025036,-0.2956000243543435,-0.12573607858616714,-0.8595207797323768,-1.3351897877620647,-0.7861848131134943,-0.002619648951114,0.051832410042313794
161810,-0.8273022253376392,-0.41819717160034797,0.6114337487227404,-0.6141713112709737,-0.06381570315770219,-0.8606158979510912,-0.36211142676583563,0.0168922389943519,0.029068061096969654
161903,-1.4941315918511744,-0.6683067950962048,0.5155630961940165,-0.10656203713817936,-0.19309745914757137,-0.5566974896005296,-0.41720537943994057,0.0275514530938881,0.04819520311731496
162006,-1.0030300800860907,0.17380242755210695,-0.5437031116043367,-0.40394579685178766,0.027893382771915137,-1.257747362769436,-0.5011217568312715,0.0188821961144666,0.047234354752346414
162201,-0.6444026023385668,0.27591410549718687,0.5380879111493303,-0.8221591614838715,-0.05053934898953636,-0.32160338197108906,-0.1707837463560911,0.0502770818404164,0.09683603313175919
162204,-0.5021558538869865,-0.7627777609696911,-0.5686537664778123,-0.3338062454060464,0.4509371067072511,-0.8390774879606651,-0.4259223346656584,0.0316995762058078,0.038916073929052754
162209,-0.5683686631940154,0.029768860841349526,-0.6982124912024796,-0.8934049510748341,0.27092321128228475,-1.4225263527992933,-0.5469700643578314,0.0221937192037071,0.030758849484278754
162214,0.03596252611106432,0.6502886859690534,0.6411853289259688,0.14216926383332118,-0.7902537865607552,-0.4257195699720544,0.042272074717766374,0.0074337578342797,0.0679394531505559
162703,-1.455773239366476,-0.9592172563614685,0.09210134179014623,0.051349047990598584,-0.7139833376481244,0.03297989154054331,-0.4920905920091301,0.0009411182260391,0.042393263113108155
163402,-1.1051448691180232,-0.28549430393534303,-0.19247487528750168,-0.6594033186067805,-0.3976054669344364,-0.6432822851670369,-0.547234186508187,-0.0092441828350206,0.02815311355447673
163406,-2.0766788712119646,-0.6899403108581581,-0.3507428310709012,-0.7291787858098863,0.14759387281314226,-0.9226524624612589,-0.7702665647665045,0.008024389447008,0.04617704543993211
163411,-1.2833834690962345,0.2052224413425774,-0.8165696775402268,-0.884865478317661,-0.33032777745112635,-1.2258279454388976,-0.7226253177502615,0.0086085892709604,0.042053201442691465
163412,-1.1898201331216423,-0.31991994760757025,-0.4636193755030616,-0.7947191164171175,-0.5131288968119933,-0.644334526268012,-0.6542569992882328,-0.0059036053707492,0.033635513096593
166001,-2.3352427985628563,-0.4283459187601241,-0.5761264850535585,-0.3843509995604014,-0.07811494748774211,-0.6009871024640892,-0.7338613753147953,0.0174736257614912,0.03643741685609491
166005,-0.7084258340487969,-0.9334790279318206,-0.6007148490982612,-1.2881322030943478,0.3186062995922228,0.3801711004547379,-0.47199575235437763,-0.0073778552503251,0.027603126448847357
168002,0.30289052218192014,0.379910686881649,-0.4702637341162116,-1.0039691421502146,-0.42236389066314106,-0.780783464683688,-0.33242983709161433,0.0010479820086009,0.051889229723154046
168401,0.35929080650962436,0.09236054425741275,-0.42560167997483744,-0.22367532174721733,0.2134573657198997,0.21240150791351775,0.03803887044639997,0.0428544835933719,0.07482752946956774
180031,-0.9826025118259091,-0.542738561443667,0.3719309400113083,0.30360386956421,-0.25974450415698835,-0.7124198169824669,-0.3036617641389188,0.01935842827713,0.06683545735173523
200012,-0.5373609500478728,0.09877614758612369,-0.4807448532155748,-0.05690976597867431,-0.11836701208980284,-0.6792448063278292,-0.29564187334560504,0.0162667878316607,0.06525102426528102
202001,-2.0172733385445727,0.1762981150017998,-1.061606185708302,-0.3684406559295516,-0.3462301527787015,-0.868175258144632,-0.7475712460173267,0.0176269100355215,0.03727420738726383
202002,-1.8919798167088473,-0.011940714081761172,-1.0695360898477508,-0.38834252941541386,-0.32765509208836696,-0.837353589555799,-0.7544679719496564,0.0177863851832164,0.037602895143650866
202027,-0.5239109245633221,-0.07100015834831296,0.20442808958173214,-0.2514906035585819,0.3981903693102096,0.2581599357548051,0.002396118029421662,0.019875880700393096,0.07492130664773744
206009,-2.272955532623959,-0.3075803354352171,-0.5197675396514325,-0.2049442180284632,-0.5837109429876502,-0.9279747510519072,-0.8028222199631049,-0.0017978594095414,0.030158018098223792
210004,-0.30013209683813546,-0.1830289498462927,-0.9672367642922253,-0.7932506066037586,0.26271704410704744,-1.1435106705840496,-0.5207403406762358,0.0138753199974936,0.05399229947809933
210008,-0.47159637416574113,-0.08321781734042669,0.45542545022662695,-0.2633713505681866,-0.20244989440154568,-0.7397828190826826,-0.21749880088865928,0.0310330238824803,0.05864015242927006
213003,-0.6725376880889241,-0.387174469742841,0.04731179093688989,-0.23193682800123655,0.03502746895365289,0.21070925340927735,-0.1664334120888636,0.0277033758138753,0.07363992175531764
