date,nav,daily_return,fund_code
2025-09-12,2.1248,0.95,004374
2025-09-15,2.1152,-0.45,004374
2025-09-16,2.1369,1.03,004374
2025-09-17,2.1761,1.83,004374
2025-09-18,2.1491,-1.24,004374
2025-09-19,2.1201,-1.35,004374
2025-09-22,2.1637,2.06,004374
2025-09-23,2.1747,0.51,004374
2025-09-24,2.2208,2.12,004374
2025-09-25,2.2319,0.5,004374
2025-09-26,2.2247,-0.32,004374
2025-09-29,2.3189,4.23,004374
2025-09-30,2.3618,1.85,004374
2025-10-09,2.4133,2.18,004374
2025-10-10,2.374,-1.63,004374
2025-10-13,2.33,-1.85,004374
2025-10-14,2.2157,-4.91,004374
2025-10-15,2.2816,2.97,004374
2025-10-16,2.2459,-1.56,004374
2025-10-17,2.1732,-3.24,004374
2025-10-20,2.1809,0.35,004374
2025-10-21,2.2199,1.79,004374
2025-10-22,2.1941,-1.16,004374
2025-10-23,2.1692,-1.13,004374
2025-10-24,2.216,2.16,004374
2025-10-27,2.253,1.67,004374
2025-10-28,2.2259,-1.2,004374
2025-10-29,2.261,1.58,004374
2025-10-30,2.2022,-2.6,004374
2025-10-31,2.2179,0.71,004374
2025-11-03,2.2345,0.75,004374
2025-11-04,2.158,-3.42,004374
2025-11-05,2.1821,1.12,004374
2025-11-06,2.2296,2.18,004374
2025-11-07,2.2089,-0.93,004374
2025-11-10,2.198,-0.49,004374
2025-11-11,2.1793,-0.85,004374
2025-11-12,2.1454,-1.56,004374
2025-11-13,2.1767,1.46,004374
2025-11-14,2.1812,0.21,004374
2025-11-17,2.1684,-0.59,004374
2025-11-18,2.1403,-1.3,004374
2025-11-19,2.1217,-0.87,004374
2025-11-20,2.1114,-0.49,004374
2025-11-21,2.0619,-2.34,004374
2025-11-24,2.0733,0.55,004374
2025-11-25,2.0958,1.09,004374
2025-11-26,2.1109,0.72,004374
2025-11-27,2.1118,0.04,004374
2025-11-28,2.1419,1.43,004374
2025-12-01,2.1643,1.05,004374
2025-12-02,2.145,-0.89,004374
2025-12-03,2.1504,0.25,004374
2025-12-04,2.1554,0.23,004374
2025-12-05,2.1704,0.7,004374
2025-12-08,2.1825,0.56,004374
2025-12-09,2.1898,0.33,004374
2025-12-10,2.2087,0.86,004374
2025-12-11,2.1708,-1.72,004374
2025-12-12,2.1788,0.37,004374
2025-12-15,2.1293,-2.27,004374
2025-12-16,2.1015,-1.31,004374
2025-12-17,2.1692,3.22,004374
2025-12-18,2.1264,-1.97,004374
2025-12-19,2.1345,0.38,004374
2025-12-22,2.1819,2.22,004374
2025-12-23,2.2119,1.37,004374
2025-12-24,2.2496,1.7,004374
2025-12-25,2.2852,1.58,004374
2025-12-26,2.3095,1.06,004374
2025-12-29,2.3188,0.4,004374
2025-12-30,2.3666,2.06,004374
2025-12-31,2.3391,-1.16,004374
2026-01-05,2.3773,1.63,004374
2026-01-06,2.4135,1.52,004374
2026-01-07,2.4655,2.15,004374
2026-01-08,2.4634,-0.09,004374
2026-01-09,2.5229,2.42,004374
2026-01-12,2.5645,1.65,004374
2026-01-13,2.5509,-0.53,004374
2026-01-14,2.5583,0.29,004374
2026-01-15,2.5992,1.6,004374
2026-01-16,2.6672,2.62,004374
2026-01-19,2.7081,1.53,004374
2026-01-20,2.6454,-2.32,004374
2026-01-21,2.6779,1.23,004374
2026-01-22,2.7058,1.04,004374
2026-01-23,2.7974,3.39,004374
2026-01-26,2.7488,-1.74,004374
2026-01-27,2.8049,2.04,004374
2026-01-28,2.7836,-0.76,004374
2026-01-29,2.688,-3.43,004374
2026-01-30,2.6751,-0.48,004374
2026-02-02,2.5841,-3.4,004374
2026-02-03,2.6939,4.25,004374
2026-02-04,2.6981,0.16,004374
2026-02-05,2.6565,-1.54,004374
2026-02-06,2.6487,-0.29,004374
2026-02-09,2.6931,1.68,004374
2026-02-10,2.6961,0.11,004374
2026-02-11,2.7162,0.75,004374
2026-02-12,2.7539,1.39,004374
2026-02-13,2.7228,-1.13,004374
2026-02-24,2.7733,1.85,004374
2026-02-25,2.853,2.87,004374
2026-02-26,2.8973,1.55,004374
2026-02-27,2.9517,1.88,004374
2026-03-02,2.9189,-1.11,004374
2026-03-03,2.8271,-3.15,004374
2026-03-04,2.8272,0.0,004374
2026-03-05,2.8307,0.12,004374
2026-03-06,2.8495,0.66,004374
2026-03-09,2.8173,-1.13,004374
2026-03-10,2.861,1.55,004374
2026-03-11,2.8524,-0.3,004374
2026-03-12,2.8198,-1.14,004374
2026-03-13,2.7893,-1.08,004374
2026-03-16,2.7819,-0.27,004374
2026-03-17,2.7408,-1.48,004374
2026-03-18,2.7723,1.15,004374
2026-03-19,2.733,-1.42,004374
2026-03-20,2.7284,-0.17,004374
2026-03-23,2.6247,-3.8,004374
2026-03-24,2.6733,1.85,004374
2026-03-25,2.7334,2.25,004374
2026-03-26,2.6751,-2.13,004374
2026-03-27,2.7098,1.3,004374
2026-03-30,2.6995,-0.38,004374
2026-03-31,2.6125,-3.22,004374
2026-04-01,2.6951,3.16,004374
2026-04-02,2.6497,-1.68,004374
2026-04-03,2.6315,-0.69,004374
2026-04-07,2.6795,1.82,004374
2026-04-08,2.8337,5.75,004374
2026-04-09,2.8312,-0.09,004374
2026-04-10,2.857,0.91,004374
2026-04-13,2.8792,0.78,004374
2026-04-14,2.913,1.17,004374
2026-04-15,2.9249,0.41,004374
2026-04-16,2.9877,2.15,004374
2026-04-17,2.9866,-0.04,004374
2026-04-20,3.0723,2.87,004374
2026-04-21,3.0794,0.23,004374
2026-04-22,3.1068,0.89,004374
2026-04-23,3.0655,-1.33,004374
2026-04-24,3.0568,-0.28,004374
2026-04-27,3.0957,1.27,004374
2026-04-28,3.0911,-0.15,004374
2026-04-29,3.1601,2.23,004374
2026-04-30,3.2315,2.26,004374
2026-05-06,3.2905,1.83,004374
2026-05-07,3.3397,1.5,004374
2026-05-08,3.3223,-0.52,004374
2026-05-11,3.4602,4.15,004374
2026-05-12,3.4506,-0.28,004374
2026-05-13,3.5223,2.08,004374
2026-05-14,3.4144,-3.06,004374
2026-05-15,3.3916,-0.67,004374
2026-05-18,3.3748,-0.5,004374
2026-05-19,3.4601,2.53,004374
2026-05-20,3.5694,3.16,004374
2026-05-21,3.4548,-3.21,004374
2026-05-22,3.6025,4.28,004374
2026-05-25,3.7442,3.93,004374
2026-05-26,3.6918,-1.4,004374
2026-05-27,3.6393,-1.42,004374
2026-05-28,3.7347,2.62,004374
2026-05-29,3.5603,-4.67,004374
2026-06-01,3.4159,-4.06,004374
2026-06-02,3.4871,2.08,004374
2026-06-03,3.5502,1.81,004374
2026-06-04,3.6286,2.21,004374
2026-06-05,3.5463,-2.27,004374
2026-06-08,3.414,-3.73,004374
2026-06-09,3.5082,2.76,004374
2026-06-10,3.4355,-2.07,004374
2026-06-11,3.4375,0.06,004374
2026-06-12,3.466,0.83,004374
2026-06-15,3.5856,3.45,004374
2026-06-16,3.6183,0.91,004374
2026-06-17,3.6612,1.19,004374
2026-06-18,3.7283,1.83,004374
2026-06-22,3.7532,0.67,004374
2026-06-23,3.6027,-4.01,004374
2026-06-24,3.6937,2.53,004374
2026-06-25,3.7674,2.0,004374
2026-06-26,3.6922,-2.0,004374
2026-06-29,3.7119,0.53,004374
2026-06-30,3.8386,3.41,004374
2026-07-01,3.8009,-0.98,004374
2026-07-02,3.6456,-4.09,004374
2026-07-03,3.6507,0.14,004374
2026-07-06,3.7132,1.71,004374
2026-07-07,3.7142,0.03,004374
2026-07-08,3.7115,-0.07,004374
2026-07-09,3.8669,4.19,004374
2026-07-10,3.7154,-3.92,004374
2026-07-13,3.5931,-3.29,004374
2026-07-14,3.7053,3.12,004374
2026-07-15,3.6437,-1.66,004374
2026-07-16,3.5236,-3.3,004374
2026-07-17,3.2367,-8.14,004374
2026-07-20,3.1549,-2.53,004374
2026-07-21,3.4645,9.81,004374
2026-07-22,3.37,-2.73,004374
2026-07-23,3.3018,-2.02,004374
2026-07-24,3.2896,-0.37,004374
2026-07-27,3.3847,2.89,004374
2026-07-28,3.1265,-7.63,004374
2026-07-29,3.1085,-0.58,004374
2026-07-30,2.8848,-7.2,004374
2026-07-31,3.0036,4.12,004374
2026-08-03,2.8782,-4.17,004374
2020-01-02,1.4463,2.1759,004375
2020-01-03,1.4497,0.2351,004375
2020-01-06,1.4666,1.1658,004375
2020-01-07,1.4789,0.8387,004375
2020-01-08,1.4734,-0.3719,004375
2020-01-09,1.5009,1.8664,004375
2020-01-10,1.4956,-0.3531,004375
2020-01-13,1.5274,2.1262,004375
2020-01-14,1.5208,-0.4321,004375
2020-01-15,1.5233,0.1644,004375
2020-01-16,1.5564,2.1729,004375
2020-01-17,1.5574,0.0643,004375
2020-01-20,1.5838,1.6951,004375
2020-01-21,1.5552,-1.8058,004375
2020-01-22,1.5831,1.794,004375
2020-01-23,1.5213,-3.9037,004375
2020-02-03,1.4091,-7.3753,004375
2020-02-04,1.4704,4.3503,004375
2020-02-05,1.5051,2.3599,004375
2020-02-06,1.5355,2.0198,004375
2020-02-07,1.5449,0.6122,004375
2020-02-10,1.5715,1.7218,004375
2020-02-11,1.5832,0.7445,004375
2020-02-12,1.6416,3.6887,004375
2020-02-13,1.6508,0.5604,004375
2020-02-14,1.6671,0.9874,004375
2020-02-17,1.7129,2.7473,004375
2020-02-18,1.7357,1.3311,004375
2020-02-19,1.7194,-0.9391,004375
2020-02-20,1.7276,0.4769,004375
2020-02-21,1.7787,2.9579,004375
2020-02-24,1.8124,1.8946,004375
2020-02-25,1.8447,1.7822,004375
2020-02-26,1.7543,-4.9005,004375
2020-02-27,1.7377,-0.9462,004375
2020-02-28,1.6489,-5.1102,004375
2020-03-02,1.6913,2.5714,004375
2020-03-03,1.7194,1.6614,004375
2020-03-04,1.6946,-1.4424,004375
2020-03-05,1.6907,-0.2301,004375
2020-03-06,1.6754,-0.905,004375
2020-03-09,1.5754,-5.9687,004375
2020-03-10,1.6521,4.8686,004375
2020-03-11,1.6246,-1.6645,004375
2020-03-12,1.5941,-1.8774,004375
2020-03-13,1.6086,0.9096,004375
2020-03-16,1.4975,-6.9066,004375
2020-03-17,1.4938,-0.2471,004375
2020-03-18,1.485,-0.5891,004375
2020-03-19,1.5085,1.5825,004375
2020-03-20,1.529,1.359,004375
2020-03-23,1.4591,-4.5716,004375
2020-03-24,1.4834,1.6654,004375
2020-03-25,1.5211,2.5415,004375
2020-03-26,1.4996,-1.4135,004375
2020-03-27,1.4891,-0.7002,004375
2020-03-30,1.456,-2.2228,004375
2020-03-31,1.4696,0.9341,004375
2020-04-01,1.4701,0.034,004375
2020-04-02,1.5051,2.3808,004375
2020-04-03,1.4886,-1.0963,004375
2020-04-07,1.5477,3.9702,004375
2020-04-08,1.5402,-0.4846,004375
2020-04-09,1.549,0.5714,004375
2020-04-10,1.512,-2.3886,004375
2020-04-13,1.512,0.0,004375
2020-04-14,1.5511,2.586,004375
2020-04-15,1.5453,-0.3739,004375
2020-04-16,1.5599,0.9448,004375
2020-04-17,1.574,0.9039,004375
2020-04-20,1.6109,2.3443,004375
2020-04-21,1.6194,0.5277,004375
2020-04-22,1.6219,0.1544,004375
2020-04-23,1.6003,-1.3318,004375
2020-04-24,1.5769,-1.4622,004375
2020-04-27,1.5885,0.7356,004375
2020-04-28,1.5936,0.3211,004375
2020-04-29,1.6061,0.7844,004375
2020-04-30,1.6316,1.5877,004375
2020-05-06,1.6571,1.5629,004375
2020-05-07,1.6574,0.0181,004375
2020-05-08,1.6727,0.9231,004375
2020-05-11,1.6748,0.1255,004375
2020-05-12,1.6673,-0.4478,004375
2020-05-13,1.6851,1.0676,004375
2020-05-14,1.6548,-1.7981,004375
2020-05-15,1.6708,0.9669,004375
2020-05-18,1.6575,-0.796,004375
2020-05-19,1.6722,0.8869,004375
2020-05-20,1.6493,-1.3695,004375
2020-05-21,1.6298,-1.1823,004375
2020-05-22,1.5927,-2.2764,004375
2020-05-25,1.5981,0.339,004375
2020-05-26,1.633,2.1838,004375
2020-05-27,1.6048,-1.7269,004375
2020-05-28,1.6065,0.1059,004375
2020-05-29,1.6242,1.1018,004375
2020-06-01,1.6729,2.9984,004375
2020-06-02,1.6458,-1.6199,004375
2020-06-03,1.6584,0.7656,004375
2020-06-04,1.6635,0.3075,004375
2020-06-05,1.6795,0.9618,004375
2020-06-08,1.6811,0.0953,004375
2020-06-09,1.6917,0.6305,004375
2020-06-10,1.743,3.0325,004375
2020-06-11,1.746,0.1721,004375
2020-06-12,1.7527,0.3837,004375
2020-06-15,1.7646,0.679,004375
2020-06-16,1.8,2.0061,004375
2020-06-17,1.8108,0.6,004375
2020-06-18,1.804,-0.3755,004375
2020-06-19,1.8452,2.2838,004375
2020-06-22,1.8441,-0.0596,004375
2020-06-23,1.8803,1.963,004375
2020-06-24,1.8567,-1.2551,004375
2020-06-29,1.8807,1.2926,004375
2020-06-30,1.92,2.0896,004375
2020-07-01,1.8975,-1.1719,004375
2020-07-02,1.8777,-1.0435,004375
2020-07-03,1.8969,1.0225,004375
2020-07-06,1.934,1.9558,004375
2020-07-07,1.9747,2.1044,004375
2020-07-08,1.9983,1.1951,004375
2020-07-09,2.0355,1.8616,004375
2020-07-10,2.0506,0.7418,004375
2020-07-13,2.1332,4.0281,004375
2020-07-14,2.0892,-2.0626,004375
2020-07-15,2.0814,-0.3733,004375
2020-07-16,2.01,-3.4304,004375
2020-07-17,2.0455,1.7662,004375
2020-07-20,2.119,3.5933,004375
2020-07-21,2.1485,1.3922,004375
2020-07-22,2.1845,1.6756,004375
2020-07-23,2.1709,-0.6226,004375
2020-07-24,2.0458,-5.7626,004375
2020-07-27,2.0336,-0.5963,004375
2020-07-28,2.0624,1.4162,004375
2020-07-29,2.137,3.6171,004375
2020-07-30,2.1348,-0.1029,004375
2020-07-31,2.1746,1.8643,004375
2020-08-03,2.2222,2.1889,004375
2020-08-04,2.2079,-0.6435,004375
2020-08-05,2.2438,1.626,004375
2020-08-06,2.2556,0.5259,004375
2020-08-07,2.2314,-1.0729,004375
2020-08-10,2.216,-0.6901,004375
2020-08-11,2.1689,-2.1255,004375
2020-08-12,2.1061,-2.8955,004375
2020-08-13,2.0983,-0.3704,004375
2020-08-14,2.1252,1.282,004375
2020-08-17,2.1528,1.2987,004375
2020-08-18,2.1918,1.8116,004375
2020-08-19,2.15,-1.9071,004375
2020-08-20,2.1321,-0.8326,004375
2020-08-21,2.1412,0.4268,004375
2020-08-24,2.16,0.88,004375
2020-08-25,2.1415,-0.86,004375
2020-08-26,2.1098,-1.48,004375
2020-08-27,2.1236,0.65,004375
2020-08-28,2.1949,3.36,004375
2020-08-31,2.1642,-1.4,004375
2020-09-01,2.1708,0.3,004375
2020-09-02,2.1621,-0.4,004375
2020-09-03,2.1363,-1.19,004375
2020-09-04,2.1215,-0.69,004375
2020-09-07,2.0413,-3.78,004375
2020-09-08,2.0343,-0.34,004375
2020-09-09,1.9459,-4.35,004375
2020-09-10,1.9487,0.14,004375
2020-09-11,1.9858,1.9,004375
2020-09-14,2.0017,0.8,004375
2020-09-15,2.0341,1.62,004375
2020-09-16,2.0004,-1.66,004375
2020-09-17,2.0179,0.87,004375
2020-09-18,2.0496,1.57,004375
2020-09-21,2.0317,-0.87,004375
2020-09-22,2.0154,-0.8,004375
2020-09-23,2.0519,1.81,004375
2020-09-24,2.0062,-2.23,004375
2020-09-25,1.9922,-0.7,004375
2020-09-28,1.9672,-1.25,004375
2020-09-29,2.0036,1.85,004375
2020-09-30,2.0197,0.8,004375
2020-10-09,2.0988,3.92,004375
2020-10-12,2.1541,2.63,004375
2020-10-13,2.176,1.02,004375
2020-10-14,2.1998,1.09,004375
2020-10-15,2.1589,-1.86,004375
2020-10-16,2.1315,-1.27,004375
2020-10-19,2.1094,-1.04,004375
2020-10-20,2.1336,1.15,004375
2020-10-21,2.0969,-1.72,004375
2020-10-22,2.0647,-1.54,004375
2020-10-23,2.021,-2.12,004375
2020-10-26,2.0338,0.63,004375
2020-10-27,2.0685,1.71,004375
2020-10-28,2.0697,0.06,004375
2020-10-29,2.0846,0.72,004375
2020-10-30,2.0477,-1.77,004375
2020-11-02,2.0768,1.42,004375
2020-11-03,2.0964,0.94,004375
2020-11-04,2.1256,1.39,004375
2020-11-05,2.1533,1.3,004375
2020-11-06,2.1319,-0.99,004375
2020-11-09,2.1469,0.7,004375
2020-11-10,2.1341,-0.6,004375
2020-11-11,2.1038,-1.42,004375
2020-11-12,2.1372,1.59,004375
2020-11-13,2.1301,-0.33,004375
2020-11-16,2.1534,1.09,004375
2020-11-17,2.1151,-1.78,004375
2020-11-18,2.1127,-0.11,004375
2020-11-19,2.1199,0.34,004375
2020-11-20,2.1404,0.97,004375
2020-11-23,2.1749,1.61,004375
2020-11-24,2.1729,-0.09,004375
2020-11-25,2.116,-2.62,004375
2020-11-26,2.0932,-1.08,004375
2020-11-27,2.1174,1.16,004375
2020-11-30,2.0945,-1.08,004375
2020-12-01,2.1304,1.71,004375
2020-12-02,2.1261,-0.2,004375
2020-12-03,2.1106,-0.73,004375
2020-12-04,2.1552,2.11,004375
2020-12-07,2.1622,0.32,004375
2020-12-08,2.1704,0.38,004375
2020-12-09,2.1507,-0.91,004375
2020-12-10,2.1557,0.23,004375
2020-12-11,2.1488,-0.32,004375
2020-12-14,2.1687,0.93,004375
2020-12-15,2.178,0.43,004375
2020-12-16,2.1819,0.18,004375
2020-12-17,2.217,1.61,004375
2020-12-18,2.2367,0.89,004375
2020-12-21,2.3031,2.97,004375
2020-12-22,2.2455,-2.5,004375
2020-12-23,2.263,0.78,004375
2020-12-24,2.2813,0.81,004375
2020-12-25,2.3322,2.23,004375
2020-12-28,2.3309,-0.06,004375
2020-12-29,2.2904,-1.74,004375
2020-12-30,2.3405,2.19,004375
2020-12-31,2.38,1.69,004375
2021-01-04,2.4623,3.46,004375
2021-01-05,2.5425,3.26,004375
2021-01-06,2.5593,0.66,004375
2021-01-07,2.6223,2.46,004375
2021-01-08,2.5926,-1.13,004375
2021-01-11,2.5746,-0.69,004375
2021-01-12,2.622,1.84,004375
2021-01-13,2.6114,-0.4,004375
2021-01-14,2.5617,-1.9,004375
2021-01-15,2.5519,-0.38,004375
2021-01-18,2.6229,2.78,004375
2021-01-19,2.5607,-2.37,004375
2021-01-20,2.6338,2.85,004375
2021-01-21,2.6916,2.19,004375
2021-01-22,2.7376,1.71,004375
2021-01-25,2.759,0.78,004375
2021-01-26,2.6932,-2.38,004375
2021-01-27,2.7096,0.61,004375
2021-01-28,2.6109,-3.64,004375
2021-01-29,2.5853,-0.98,004375
2021-02-01,2.6376,2.02,004375
2021-02-02,2.6932,2.11,004375
2021-02-03,2.6882,-0.19,004375
2021-02-04,2.6771,-0.41,004375
2021-02-05,2.6218,-2.07,004375
2021-02-08,2.7129,3.47,004375
2021-02-09,2.7777,2.39,004375
2021-02-10,2.856,2.82,004375
2021-02-18,2.8474,-0.3,004375
2021-02-19,2.8197,-0.97,004375
2021-02-22,2.7338,-3.05,004375
2021-02-23,2.7069,-0.98,004375
2021-02-24,2.6037,-3.81,004375
2021-02-25,2.5983,-0.21,004375
2021-02-26,2.5522,-1.77,004375
2021-03-01,2.6282,2.98,004375
2021-03-02,2.5699,-2.22,004375
2021-03-03,2.6013,1.22,004375
2021-03-04,2.4753,-4.84,004375
2021-03-05,2.4614,-0.56,004375
2021-03-08,2.3734,-3.58,004375
2021-03-09,2.2768,-4.07,004375
2021-03-10,2.3165,1.74,004375
2021-03-11,2.3629,2.0,004375
2021-03-12,2.3859,0.97,004375
2021-03-15,2.3205,-2.74,004375
2021-03-16,2.3249,0.19,004375
2021-03-17,2.3549,1.29,004375
2021-03-18,2.388,1.41,004375
2021-03-19,2.3285,-2.49,004375
2021-03-22,2.3756,2.02,004375
2021-03-23,2.3314,-1.86,004375
2021-03-24,2.2697,-2.65,004375
2021-03-25,2.2824,0.56,004375
2021-03-26,2.3505,2.98,004375
2021-03-29,2.3626,0.51,004375
2021-03-30,2.3921,1.25,004375
2021-03-31,2.3548,-1.56,004375
2021-04-01,2.4135,2.49,004375
2021-04-02,2.4447,1.29,004375
2021-04-06,2.4355,-0.38,004375
2021-04-07,2.4247,-0.44,004375
2021-04-08,2.4329,0.34,004375
2021-04-09,2.3992,-1.39,004375
2021-04-12,2.3256,-3.07,004375
2021-04-13,2.3122,-0.58,004375
2021-04-14,2.3373,1.09,004375
2021-04-15,2.3207,-0.71,004375
2021-04-16,2.3252,0.19,004375
2021-04-19,2.3894,2.76,004375
2021-04-20,2.3635,-1.08,004375
2021-04-21,2.3556,-0.33,004375
2021-04-22,2.366,0.44,004375
2021-04-23,2.3792,0.56,004375
2021-04-26,2.3663,-0.54,004375
2021-04-27,2.3617,-0.19,004375
2021-04-28,2.3816,0.84,004375
2021-04-29,2.4014,0.83,004375
2021-04-30,2.3803,-0.88,004375
2021-05-06,2.3786,-0.07,004375
2021-05-07,2.3688,-0.41,004375
2021-05-10,2.3867,0.76,004375
2021-05-11,2.3405,-1.94,004375
2021-05-12,2.3487,0.35,004375
2021-05-13,2.2706,-3.33,004375
2021-05-14,2.2973,1.18,004375
2021-05-17,2.337,1.73,004375
2021-05-18,2.3443,0.31,004375
2021-05-19,2.324,-0.87,004375
2021-05-20,2.2871,-1.59,004375
2021-05-21,2.2878,0.03,004375
2021-05-24,2.2755,-0.54,004375
2021-05-25,2.3232,2.1,004375
2021-05-26,2.3306,0.32,004375
2021-05-27,2.3658,1.51,004375
2021-05-28,2.3433,-0.95,004375
2021-05-31,2.3688,1.09,004375
2021-06-01,2.406,1.57,004375
2021-06-02,2.4003,-0.24,004375
2021-06-03,2.3891,-0.47,004375
2021-06-04,2.405,0.67,004375
2021-06-07,2.4368,1.32,004375
2021-06-08,2.4095,-1.12,004375
2021-06-09,2.4448,1.47,004375
2021-06-10,2.4544,0.39,004375
2021-06-11,2.4381,-0.66,004375
2021-06-15,2.4011,-1.52,004375
2021-06-16,2.3298,-2.97,004375
2021-06-17,2.3657,1.54,004375
2021-06-18,2.3766,0.46,004375
2021-06-21,2.3973,0.87,004375
2021-06-22,2.4133,0.67,004375
2021-06-23,2.4603,1.95,004375
2021-06-24,2.4415,-0.76,004375
2021-06-25,2.5026,2.5,004375
2021-06-28,2.4831,-0.78,004375
2021-06-29,2.4541,-1.17,004375
2021-06-30,2.4838,1.21,004375
2021-07-01,2.4442,-1.59,004375
2021-07-02,2.4236,-0.84,004375
2021-07-05,2.5269,4.26,004375
2021-07-06,2.511,-0.63,004375
2021-07-07,2.5637,2.1,004375
2021-07-08,2.5728,0.35,004375
2021-07-09,2.6063,1.3,004375
2021-07-12,2.6659,2.29,004375
2021-07-13,2.6427,-0.87,004375
2021-07-14,2.586,-2.15,004375
2021-07-15,2.6269,1.58,004375
2021-07-16,2.6213,-0.21,004375
2021-07-19,2.6203,-0.04,004375
2021-07-20,2.6241,0.15,004375
2021-07-21,2.7632,5.3,004375
2021-07-22,2.8219,2.12,004375
2021-07-23,2.7667,-1.96,004375
2021-07-26,2.7725,0.21,004375
2021-07-27,2.6916,-2.92,004375
2021-07-28,2.6595,-1.19,004375
2021-07-29,2.8502,7.17,004375
2021-07-30,2.9269,2.69,004375
2021-08-02,2.9688,1.43,004375
2021-08-03,2.8629,-3.57,004375
2021-08-04,2.9903,4.45,004375
2021-08-05,2.9837,-0.22,004375
2021-08-06,2.9772,-0.22,004375
2021-08-09,2.9616,-0.52,004375
2021-08-10,2.934,-0.93,004375
2021-08-11,2.9572,0.79,004375
2021-08-12,2.977,0.67,004375
2021-08-13,2.9325,-1.49,004375
2021-08-16,2.8397,-3.16,004375
2021-08-17,2.7585,-2.86,004375
2021-08-18,2.7912,1.19,004375
2021-08-19,2.8885,3.49,004375
2021-08-20,2.9262,1.31,004375
2021-08-23,2.9907,2.2,004375
2021-08-24,3.0545,2.13,004375
2021-08-25,3.0791,0.81,004375
2021-08-26,3.0135,-2.13,004375
2021-08-27,3.0941,2.67,004375
2021-08-30,3.1075,0.43,004375
2021-08-31,3.1047,-0.09,004375
2021-09-01,2.9468,-5.09,004375
2021-09-02,3.0381,3.1,004375
2021-09-03,2.9248,-3.73,004375
2021-09-06,2.9142,-0.36,004375
2021-09-07,2.9887,2.56,004375
2021-09-08,2.9794,-0.31,004375
2021-09-09,2.9964,0.57,004375
2021-09-10,3.0869,3.02,004375
2021-09-13,3.0756,-0.37,004375
2021-09-14,3.0365,-1.27,004375
2021-09-15,3.0574,0.69,004375
2021-09-16,2.9397,-3.85,004375
2021-09-17,2.9293,-0.35,004375
2021-09-22,2.9454,0.55,004375
2021-09-23,2.95,0.16,004375
2021-09-24,2.9048,-1.53,004375
2021-09-27,2.7763,-4.42,004375
2021-09-28,2.7545,-0.79,004375
2021-09-29,2.6376,-4.24,004375
2021-09-30,2.7658,4.86,004375
2021-10-08,2.7402,-0.93,004375
2021-10-11,2.7029,-1.36,004375
2021-10-12,2.6312,-2.65,004375
2021-10-13,2.7149,3.18,004375
2021-10-14,2.7472,1.19,004375
2021-10-15,2.7827,1.29,004375
2021-10-18,2.852,2.49,004375
2021-10-19,2.8945,1.49,004375
2021-10-20,2.9338,1.36,004375
2021-10-21,2.9264,-0.25,004375
2021-10-22,2.8775,-1.67,004375
2021-10-25,2.9085,1.08,004375
2021-10-26,2.9158,0.25,004375
2021-10-27,2.9001,-0.54,004375
2021-10-28,2.8165,-2.88,004375
2021-10-29,2.8562,1.41,004375
2021-11-01,2.8458,-0.36,004375
2021-11-02,2.864,0.64,004375
2021-11-03,2.8439,-0.7,004375
2021-11-04,2.8579,0.49,004375
2021-11-05,2.8474,-0.37,004375
2021-11-08,2.9153,2.38,004375
2021-11-09,2.9806,2.24,004375
2021-11-10,2.9562,-0.82,004375
2021-11-11,3.0437,2.96,004375
2021-11-12,3.0855,1.37,004375
2021-11-15,3.035,-1.64,004375
2021-11-16,2.966,-2.27,004375
2021-11-17,3.0412,2.54,004375
2021-11-18,3.0287,-0.41,004375
2021-11-19,3.0589,1.0,004375
2021-11-22,3.1479,2.91,004375
2021-11-23,3.0964,-1.64,004375
2021-11-24,3.0842,-0.39,004375
2021-11-25,3.0509,-1.08,004375
2021-11-26,3.0461,-0.16,004375
2021-11-29,3.1224,2.5,004375
2021-11-30,3.1249,0.08,004375
2021-12-01,3.1011,-0.76,004375
2021-12-02,3.0762,-0.8,004375
2021-12-03,3.105,0.94,004375
2021-12-06,3.0318,-2.36,004375
2021-12-07,2.9342,-3.22,004375
2021-12-08,3.0231,3.03,004375
2021-12-09,3.0008,-0.74,004375
2021-12-10,3.0207,0.66,004375
2021-12-13,3.0115,-0.3,004375
2021-12-14,3.0118,0.01,004375
2021-12-15,2.9964,-0.51,004375
2021-12-16,2.9986,0.07,004375
2021-12-17,2.9257,-2.43,004375
2021-12-20,2.9151,-0.36,004375
2021-12-21,2.9353,0.69,004375
2021-12-22,2.9685,1.13,004375
2021-12-23,2.9789,0.35,004375
2021-12-24,2.9033,-2.54,004375
2021-12-27,2.9002,-0.11,004375
2021-12-28,2.9163,0.56,004375
2021-12-29,2.8787,-1.29,004375
2021-12-30,2.9069,0.98,004375
2021-12-31,2.9477,1.4,004375
2022-01-04,2.874,-2.5,004375
2022-01-05,2.7718,-3.56,004375
2022-01-06,2.8035,1.14,004375
2022-01-07,2.7352,-2.44,004375
2022-01-10,2.7445,0.34,004375
2022-01-11,2.6929,-1.88,004375
2022-01-12,2.7761,3.09,004375
2022-01-13,2.7175,-2.11,004375
2022-01-14,2.756,1.42,004375
2022-01-17,2.79,1.23,004375
2022-01-18,2.8037,0.49,004375
2022-01-19,2.7483,-1.98,004375
2022-01-20,2.6995,-1.78,004375
2022-01-21,2.6643,-1.3,004375
2022-01-24,2.6883,0.9,004375
2022-01-25,2.6281,-2.24,004375
