fund_code,year,quarter,report_date,TO_two_sided,OCI_two_sided,de,pgr,plr,ICI,industry_hhi,SDI,school,ARG
000011,2020,1,2020-04-01,,,,,,,,,厦门大学,0.0221211577609467
000011,2020,2,2020-07-01,,,0.036363636363636376,0.6363636363636364,0.6,0.06229,0.051926,,厦门大学,0.0617734233400986
000011,2020,3,2020-10-01,,,,,,,,,厦门大学,0.0530450957782156
000011,2020,4,2021-01-01,1.0,0.9285548371365654,-0.44212962962962965,0.37037037037037035,0.8125,0.052573,0.048511,,厦门大学,0.0646960165858256
000011,2021,1,2021-04-01,,,,,,,,,厦门大学,0.0377373771169246
000011,2021,2,2021-07-01,0.9925402164710188,0.8947851215123797,-0.15413533834586468,0.631578947368421,0.7857142857142857,0.051891,0.057143,,厦门大学,0.0150933108135032
000011,2021,3,2021-10-01,,,,,,,,,厦门大学,0.021240852498195
000011,2021,4,2022-01-01,0.473316900014061,-1.4556884108734396,0.06785714285714295,0.8,0.7321428571428571,0.068609,0.047453,,厦门大学,0.0534716857002832
000011,2022,1,2022-04-01,,,,,,,,,厦门大学,0.0154476979334159
000011,2022,2,2022-07-01,0.5744612165966706,-0.9978179117191827,-0.28260869565217395,0.5,0.782608695652174,0.070187,0.052308,0.7185709036824193,厦门大学,0.0632728413947119
000011,2022,3,2022-10-01,,,,,,,,0.8286292156807347,厦门大学,0.0087644701980329
000011,2022,4,2023-01-01,0.6076909457475912,-0.8473901547560319,0.011702127659574457,0.65,0.6382978723404256,0.095734,0.046603,0.29371584477933244,厦门大学,0.03774016592345
000011,2023,1,2023-04-01,,,,,,,,0.10661142849646398,厦门大学,0.019602581386736
000011,2023,2,2023-07-01,0.6110214472304953,-0.8323132979643225,0.23989218328840978,0.8113207547169812,0.5714285714285714,0.066151,0.041026,0.4093481810078512,厦门大学,0.0214500323590955
000011,2023,3,2023-10-01,,,,,,,,0.5821641042210486,厦门大学,0.0112868106909669
000011,2023,4,2024-01-01,0.992390593405466,0.8941077924243563,0.35462184873949576,0.9428571428571428,0.5882352941176471,0.057316,0.033532,0.5230910255299961,厦门大学,0.007879065082038
000011,2024,1,2024-04-01,,,,,,,,0.4573072272807353,,0.0198347502374395
000011,2024,2,2024-07-01,0.9669047885741606,0.7787360288519866,-0.32869565217391306,0.48,0.808695652173913,0.08877,0.020515,0.24380938520669926,,0.0551887176756318
000011,2024,3,2024-10-01,,,,,,,,0.5606849955548611,,0.0545023466372373
000011,2024,4,2025-01-01,0.935600818315932,0.6370259953876886,-0.21995820271682343,0.6436781609195402,0.8636363636363636,0.064463,0.024632,0.034341510499342684,,0.01873043781553
000011,2025,1,2025-04-01,,,,,,,,0.09166154282169547,,0.0086454771657816
000011,2025,2,2025-07-01,,,0.13461538461538458,0.75,0.6153846153846154,0.087455,0.022315,0.12217034694221102,,0.0082066906807434
000011,2025,3,2025-10-01,,,,,,,,0.5327983225468491,,0.0415171336959702
000011,2025,4,2026-01-01,,,-0.20102851799906507,0.6376811594202898,0.8387096774193549,0.143976,0.025738,1.137325268664044,,0.063158689659919
000011,2026,1,2026-04-01,,,,,,,,1.1881486917985562,,0.0056566274205684
000011,2026,2,2026-07-01,,,-0.16000000000000003,0.84,1.0,0.364387,0.102677,1.6361148513590336,,0.1350721737636586
000017,2020,1,2020-04-01,,,,,,,,,上海交通大学,0.0609779718787897
000017,2020,2,2020-07-01,,,0.06131078224101483,0.6976744186046512,0.6363636363636364,0.170795,0.039387,,上海交通大学,0.0436643730708971
000017,2020,3,2020-10-01,,,,,,,,,上海交通大学,0.0765646954914743
000017,2020,4,2021-01-01,0.9972709739752852,1.2840573007114653,-0.3846153846153846,0.5,0.8846153846153846,0.122856,0.040818,,上海交通大学,0.1109214992427324
000017,2021,1,2021-04-01,,,,,,,,,上海交通大学,0.0101516704394503
000017,2021,2,2021-07-01,0.9942742614006626,1.2604613439659322,-0.06325474410580789,0.7027027027027027,0.7659574468085106,0.16156,0.047381,,上海交通大学,0.0457498230348507
000017,2021,3,2021-10-01,,,,,,,,,上海交通大学,0.0294368398400206
000017,2021,4,2022-01-01,0.9581198980756582,0.9757837941723854,-0.13169041201386222,0.7551020408163265,0.8867924528301887,0.156565,0.037751,,上海交通大学,0.047886701335455
000017,2022,1,2022-04-01,,,,,,,,,上海交通大学,0.0519983729195066
000017,2022,2,2022-07-01,0.6981526078965714,-1.0711849362510146,-0.24820788530465954,0.6129032258064516,0.8611111111111112,0.161453,0.035167,0.05235038986820675,上海交通大学,0.0387570307612203
000017,2022,3,2022-10-01,,,,,,,,0.056605096036656505,上海交通大学,0.0344708603724277
000017,2022,4,2023-01-01,0.815755267509837,-0.14518779762196804,-0.21802935010482183,0.5555555555555556,0.7735849056603774,0.158536,0.042903,0.2664496048004389,上海交通大学,0.1237524378802997
000017,2023,1,2023-04-01,,,,,,,,0.09597051703465909,上海交通大学,0.0296603916545997
000017,2023,2,2023-07-01,0.6594035966889936,-1.3762926066125314,0.024926686217008776,0.8636363636363636,0.8387096774193549,0.084788,0.039365,0.21809023568229122,上海交通大学,0.0814416775925691
000017,2023,3,2023-10-01,,,,,,,,0.2287958734620485,上海交通大学,0.0306650236201037
000017,2023,4,2024-01-01,0.8419354662798496,0.060953706570993436,0.21666666666666667,0.9166666666666666,0.7,0.113073,0.044992,0.3120799413082498,上海交通大学,0.0867157216266701
000017,2024,1,2024-04-01,,,,,,,,0.3937147807921085,上海交通大学,0.0910260193199389
000017,2024,2,2024-07-01,0.8167854201513506,-0.13707643005996123,-0.6388888888888888,0.08333333333333333,0.7222222222222222,0.133115,0.059449,0.26104991223960705,上海交通大学,0.0809689337402978
000017,2024,3,2024-10-01,,,,,,,,0.11815232233758177,上海交通大学,0.0272638024001233
000017,2024,4,2025-01-01,0.7260510118751953,-0.8515143748753018,-0.1487179487179487,0.38461538461538464,0.5333333333333333,0.147585,0.062548,0.3792022345771888,上海交通大学,0.0727583896627977
000017,2025,1,2025-04-01,,,,,,,,0.0,上海交通大学,0.0796706121281843
000017,2025,2,2025-07-01,,,-0.1906354515050167,0.46153846153846156,0.6521739130434783,0.259143,0.057108,0.08588730057177628,上海交通大学,0.0440750074567714
000017,2025,3,2025-10-01,,,,,,,,1.8904600381943457,上海交通大学,0.1067538628238706
000017,2025,4,2026-01-01,,,-0.1575757575757576,0.43333333333333335,0.5909090909090909,0.240509,0.063892,1.976347338766122,上海交通大学,0.0277406021478808
000017,2026,1,2026-04-01,,,,,,,,0.0,上海交通大学,0.0673886927433417
000017,2026,2,2026-07-01,,,-0.25,0.75,1.0,0.411458,0.10198,1.2147388412225157,上海交通大学,0.1138260542547105
000020,2020,1,2020-04-01,,,,,,,,,,0.0678846588530181
000020,2020,2,2020-07-01,,,-0.2238095238095238,0.6428571428571429,0.8666666666666667,0.068695,0.027033,,,0.0579746410921819
000020,2020,3,2020-10-01,,,,,,,,,,0.0374359969933159
000020,2020,4,2021-01-01,0.9021358775545498,0.20041883518193893,-0.2692307692307693,0.5641025641025641,0.8333333333333334,0.103507,0.028612,,,0.0813079240590295
000020,2021,1,2021-04-01,,,,,,,,,,0.0287501619932897
000020,2021,2,2021-07-01,0.926122599364436,0.5349816561161088,-0.09885290148448034,0.6730769230769231,0.7719298245614035,0.124205,0.034439,,,0.0452770714445171
000020,2021,3,2021-10-01,,,,,,,,,,0.1299577057559856
000020,2021,4,2022-01-01,0.9985315168807392,1.5449292386598614,-0.1185038066865276,0.8113207547169812,0.9298245614035088,0.107249,0.030735,,,0.0476022254831645
000020,2022,1,2022-04-01,,,,,,,,,,0.0477720375630874
000020,2022,2,2022-07-01,0.8793585334224707,-0.11727578630968859,-0.0736842105263158,0.8,0.8736842105263158,0.107562,0.030627,0.44419293965854567,,0.1293992586752654
000020,2022,3,2022-10-01,,,,,,,,0.15735966491633538,,0.0534765754413106
000020,2022,4,2023-01-01,0.9452497460148078,0.8017639280117422,-0.29759584145549056,0.5789473684210527,0.8765432098765432,0.068497,0.030142,0.6144690937289451,,0.0321772808244952
000020,2023,1,2023-04-01,,,,,,,,0.045901139361062465,,0.0322203194755863
000020,2023,2,2023-07-01,0.898704341563624,0.15255633982469086,-0.06082289803220031,0.8461538461538461,0.9069767441860465,0.073051,0.027643,0.062347352198732164,,0.0721588935796022
000020,2023,3,2023-10-01,,,,,,,,0.7135729621398035,,0.0341776058492805
000020,2023,4,2024-01-01,0.8513818660737711,-0.5074897064402886,-0.02473118279569897,0.7419354838709677,0.7666666666666667,0.100054,0.027568,0.4658555894521438,,0.0595384953844568
000020,2024,1,2024-04-01,,,,,,,,0.45728930030438053,,0.0475070490571141
000020,2024,2,2024-07-01,0.8434559967702564,-0.6180384180798473,-0.13266443701226316,0.7391304347826086,0.8717948717948718,0.133624,0.030017,0.15743133453318786,,0.0129275381412326
000020,2024,3,2024-10-01,,,,,,,,0.1873962194531529,,0.06926539409329
000020,2024,4,2025-01-01,0.7449598689524293,-1.9918460869645194,-0.35185185185185186,0.6481481481481481,1.0,0.08966,0.03589,0.06067098800431134,,0.0601494291865377
000020,2025,1,2025-04-01,,,,,,,,0.2229389857741904,,0.0165851627744868
000020,2025,2,2025-07-01,,,-0.07000000000000006,0.85,0.92,0.085688,0.04089,0.4219640534878717,,0.0374558222613517
000020,2025,3,2025-10-01,,,,,,,,0.03926057905180369,,0.0305565592620319
000020,2025,4,2026-01-01,,,-0.10454545454545461,0.85,0.9545454545454546,0.108175,0.030937,0.6213180357053747,,0.0640576524442118
000020,2026,1,2026-04-01,,,,,,,,0.5339761074684228,,0.0453517179781143
000020,2026,2,2026-07-01,,,-0.07692307692307687,0.9230769230769231,1.0,0.239545,0.105078,0.21169601780780783,,0.0819038396587419
000021,2020,1,2020-04-01,,,,,,,,,,0.0399404146573356
000021,2020,2,2020-07-01,,,-0.28508771929824556,0.3815789473684211,0.6666666666666666,0.104488,0.026523,,,0.1438509756965487
000021,2020,3,2020-10-01,,,,,,,,,,0.0347632595951035
000021,2020,4,2021-01-01,0.930296827881269,0.3719167491744012,-0.37100213219616207,0.34328358208955223,0.7142857142857143,0.074046,0.027092,,,0.1273316870871827
000021,2021,1,2021-04-01,,,,,,,,,,0.0159832689488862
000021,2021,2,2021-07-01,0.9857873822008918,0.9878387593884267,-0.09999999999999998,0.4,0.5,0.106302,0.027075,,,0.063041265379269
000021,2021,3,2021-10-01,,,,,,,,,,0.0453278187660709
000021,2021,4,2022-01-01,0.9976024789729968,1.118981405987918,-0.13429710867397804,0.6186440677966102,0.7529411764705882,0.092372,0.018656,,,0.0899183378666593
000021,2022,1,2022-04-01,,,,,,,,,,0.031042750435844
000021,2022,2,2022-07-01,0.9080883157996816,0.12541152728807675,-0.1477272727272727,0.4772727272727273,0.625,0.108128,0.017331,0.00995754053363651,,0.1120924027381266
000021,2022,3,2022-10-01,,,,,,,,0.1032589364032909,,0.0296483951127815
000021,2022,4,2023-01-01,0.999678506822674,1.142024449297026,-0.0854339622641509,0.49056603773584906,0.576,0.08666,0.015409,0.18692942677233332,,0.0421958543594685
000021,2023,1,2023-04-01,,,,,,,,0.6182462004918349,,0.0239470690162806
000021,2023,2,2023-07-01,0.797866400354185,-1.0980057653163289,0.016433941997851753,0.5368421052631579,0.5204081632653061,0.090939,0.01506,0.3850690325198973,,0.0926039240672359
000021,2023,3,2023-10-01,,,,,,,,0.6857136073741164,,0.0115466276178999
000021,2023,4,2024-01-01,0.873980395685435,-0.25317216102727563,0.2140350877192982,0.6666666666666666,0.45263157894736844,0.136664,0.015179,0.5563353351443836,,0.0089337103736522
000021,2024,1,2024-04-01,,,,,,,,0.1437885604983249,,0.0365835237725442
000021,2024,2,2024-07-01,0.8156343550822088,-0.9007888780882571,-0.17812293456708528,0.4117647058823529,0.5898876404494382,0.131246,0.017185,0.18227185927747444,,0.0443353725705189
000021,2024,3,2024-10-01,,,,,,,,0.19887249545766744,,0.0393602054868746
000021,2024,4,2025-01-01,0.7621713365460665,-1.4942060867039941,-0.023342670401493903,0.40522875816993464,0.42857142857142855,0.089103,0.016698,0.04913684910528693,,0.0286259485311574
000021,2025,1,2025-04-01,,,,,,,,0.017786820694008054,,0.0117346986025179
000021,2025,2,2025-07-01,,,0.05743589743589739,0.5641025641025641,0.5066666666666667,0.125502,0.021083,0.12025612958347298,,0.0117748643639516
000021,2025,3,2025-10-01,,,,,,,,0.6850385804704491,,0.0444388354342877
000021,2025,4,2026-01-01,,,-0.32499999999999996,0.275,0.6,0.147512,0.019507,0.4846155922710821,,0.0642007792907942
000021,2026,1,2026-04-01,,,,,,,,1.371966390703201,,0.0132990591249098
000021,2026,2,2026-07-01,,,-0.21276595744680848,0.7872340425531915,1.0,0.614294,0.111168,0.7268288698555017,,0.2058660118028513
000031,2020,1,2020-04-01,,,,,,,,,,0.0630491787635984
000031,2020,2,2020-07-01,,,-0.14534883720930236,0.6046511627906976,0.75,0.123899,0.048694,,,0.099160282682466
000031,2020,3,2020-10-01,,,,,,,,,,0.0415138024995604
000031,2020,4,2021-01-01,1.0,0.6284619994812901,-0.44927536231884063,0.3333333333333333,0.782608695652174,0.089911,0.047663,,,0.0258329189557125
000031,2021,1,2021-04-01,,,,,,,,,,0.0406652713997752
000031,2021,2,2021-07-01,0.986793520104332,0.5156688844331804,-0.18030690537084393,0.5588235294117647,0.7391304347826086,0.09646,0.063655,,,0.0693283207087542
000031,2021,3,2021-10-01,,,,,,,,,,0.0792761882219321
000031,2021,4,2022-01-01,0.998403354635944,0.6148254660778604,-0.22944130571249222,0.6779661016949152,0.9074074074074074,0.10182,0.058059,,,0.0205296564780628
000031,2022,1,2022-04-01,,,,,,,,,,0.0273301499567176
000031,2022,2,2022-07-01,0.8368253335583831,-0.7651704499137523,-0.191358024691358,0.6111111111111112,0.8024691358024691,0.155277,0.062357,0.11662849714166186,,0.0694494674779075
000031,2022,3,2022-10-01,,,,,,,,0.5869052565991816,,0.0273828974880043
000031,2022,4,2023-01-01,0.9986856178240532,0.6172362026633672,-0.1846938775510204,0.55,0.7346938775510204,0.102962,0.05027,0.24543396896289124,,0.0269423299976925
000031,2023,1,2023-04-01,,,,,,,,0.2874884144773002,,0.0089219920015846
000031,2023,2,2023-07-01,0.9998909921350824,0.6275309916165194,0.34433608402100524,0.8604651162790697,0.5161290322580645,0.089636,0.058794,0.1373987188953978,,0.011550746779266
000031,2023,3,2023-10-01,,,,,,,,0.11115647631951296,,0.0068852918979015
000031,2023,4,2024-01-01,0.6653271959222997,-2.2298915051639425,0.17515348501263994,0.7948717948717948,0.6197183098591549,0.093529,0.064994,0.6617875013578285,,0.0206014771011978
000031,2024,1,2024-04-01,,,,,,,,0.2442614880774065,,0.0349021627548639
000031,2024,2,2024-07-01,0.8602783525326914,-0.564864305635111,-0.03431372549019607,0.75,0.7843137254901961,0.107318,0.071198,0.8641560430597551,,0.0313545095946011
000031,2024,3,2024-10-01,,,,,,,,0.2903501605453898,,0.0363399622237269
000031,2024,4,2025-01-01,0.9915394590499133,0.556202716440591,-0.3107416879795396,0.6304347826086957,0.9411764705882353,0.122491,0.063372,0.1308775465944455,中国科技大学,0.0503929571746991
000031,2025,1,2025-04-01,,,,,,,,0.47644431336806164,中国科技大学,0.0136916103708775
000031,2025,2,2025-07-01,,,0.2789473684210526,0.7,0.42105263157894735,0.141056,0.068901,0.6286773459992415,西南财经大学,0.0719613558878044
000031,2025,3,2025-10-01,,,,,,,,0.25851750329254,西南财经大学,0.1518927482924164
000031,2025,4,2026-01-01,,,-0.19713261648745517,0.5806451612903226,0.7777777777777778,0.125916,0.071087,0.017337662750177674,西南财经大学,0.0504651556877444
000031,2026,1,2026-04-01,,,,,,,,0.2364060375879529,西南财经大学,0.0691676655338834
000031,2026,2,2026-07-01,,,-0.13398692810457513,0.7777777777777778,0.9117647058823529,0.128316,0.110284,1.6414457481014781,西南财经大学,0.0516572771093805
000061,2020,1,2020-04-01,,,,,,,,,,0.0607387224604788
000061,2020,2,2020-07-01,,,-0.03853955375253548,0.8235294117647058,0.8620689655172413,0.076902,0.035193,,中南财经大学,0.045809875370985
000061,2020,3,2020-10-01,,,,,,,,,中南财经大学,0.0438543806623816
000061,2020,4,2021-01-01,1.0000000000000002,1.5418399448386007,-0.045966228893058125,0.8076923076923077,0.8536585365853658,0.101421,0.034268,,中南财经大学,0.169040630810851
000061,2021,1,2021-04-01,,,,,,,,,中南财经大学,0.0635118939795319
000061,2021,2,2021-07-01,0.7918708638549473,-0.9893115343425251,0.1548837209302325,0.5348837209302325,0.38,0.101007,0.034933,,中南财经大学,0.0841197952015298
000061,2021,3,2021-10-01,,,,,,,,,中国科技大学,0.0626365273848746
000061,2021,4,2022-01-01,0.7829687487499766,-1.097574136269069,-0.12391304347826082,0.8,0.9239130434782609,0.078044,0.024784,,中国科技大学,0.0849826026165664
000061,2022,1,2022-04-01,,,,,,,,,中国科技大学,0.0632638448553611
000061,2022,2,2022-07-01,0.9033270632821356,0.36615713894990415,-0.20195667365478687,0.7037037037037037,0.9056603773584906,0.079546,0.022302,1.2237279354609392,中国科技大学,0.061589051511695
000061,2022,3,2022-10-01,,,,,,,,0.2587459965551082,中国科技大学,0.0407386694665523
000061,2022,4,2023-01-01,0.9337436953713864,0.7360674010612046,0.18375059045819553,0.8275862068965517,0.6438356164383562,0.10224,0.019116,0.023061144954301116,中国科技大学,0.0877743559492495
000061,2023,1,2023-04-01,,,,,,,,0.020089543322931613,,0.0559936674886016
000061,2023,2,2023-07-01,0.9527771397027788,0.9675416274267987,0.12127814088598399,0.8271604938271605,0.7058823529411765,0.108131,0.020058,0.0035852344933586244,,0.0676283396764533
000061,2023,3,2023-10-01,,,,,,,,0.514607971817576,,0.0335425666076476
000061,2023,4,2024-01-01,0.8105437160148452,-0.7622226305952087,0.05949656750572074,0.717391304347826,0.6578947368421053,0.120085,0.020475,1.3287162928859098,,0.076750542415593
000061,2024,1,2024-04-01,,,,,,,,0.4466029358159792,,0.0365536792172288
000061,2024,2,2024-07-01,0.8987089906031341,0.3099946923606191,-0.30916030534351147,0.5,0.8091603053435115,0.125646,0.020835,0.10505433101772166,,0.0663075305426702
000061,2024,3,2024-10-01,,,,,,,,0.11607889388154044,,0.034667467881847
000061,2024,4,2025-01-01,0.7850311375950425,-1.0724925034303245,-0.23660130718954253,0.5411764705882353,0.7777777777777778,0.138338,0.023464,0.07525290452665101,,0.0663659874141107
000061,2025,1,2025-04-01,,,,,,,,0.029119630710584207,中国科技大学,0.0237142494890469
000061,2025,2,2025-07-01,,,0.13702359346642468,0.6896551724137931,0.5526315789473685,0.103638,0.021657,0.3041709119695099,,0.0296127921700315
000061,2025,3,2025-10-01,,,,,,,,2.0,,0.0250274830641009
000061,2025,4,2026-01-01,,,-0.3648007590132828,0.6029411764705882,0.967741935483871,0.140447,0.036658,0.1384108603057767,,0.005895732829134
000061,2026,1,2026-04-01,,,,,,,,0.19117207010122778,,0.0319014208788724
000061,2026,2,2026-07-01,,,,,,,,1.1138809413721273,,0.1747738228039
000073,2020,1,2020-04-01,,,,,,,,,,0.0285678797596873
000073,2020,2,2020-07-01,,,-0.4054054054054054,0.5945945945945946,1.0,0.095091,0.043201,,,0.138014509212592
000073,2020,3,2020-10-01,,,,,,,,,,0.0304588213227569
000073,2020,4,2021-01-01,0.9618739652268904,1.0737397211657298,-0.5138888888888888,0.375,0.8888888888888888,0.105348,0.046871,,,0.0981911074385643
000073,2021,1,2021-04-01,,,,,,,,,,0.0416014080694798
000073,2021,2,2021-07-01,0.9682278387008936,1.1298606234896929,-0.04682274247491641,0.2608695652173913,0.3076923076923077,0.139512,0.055621,,,0.0550725926209834
000073,2021,3,2021-10-01,,,,,,,,,,0.0556318725393751
000073,2021,4,2022-01-01,0.9519612864484908,0.9861854946348556,-0.2235294117647059,0.17647058823529413,0.4,0.101016,0.045443,,,0.0766671464587874
000073,2022,1,2022-04-01,,,,,,,,,,0.0260075995085865
000073,2022,2,2022-07-01,0.790306056279208,-0.4416423366254094,-0.37373737373737376,0.18181818181818182,0.5555555555555556,0.094858,0.045798,0.07089334506836903,,0.066991907499601
000073,2022,3,2022-10-01,,,,,,,,0.04790287798097604,,0.0725482410634114
000073,2022,4,2023-01-01,0.8891208248705503,0.4311440037021728,0.12962962962962965,0.8333333333333334,0.7037037037037037,0.220928,0.046958,0.23010260550494732,,0.2485261922085274
000073,2023,1,2023-04-01,,,,,,,,0.0,,0.0125981209523273
000073,2023,2,2023-07-01,0.8299708654756516,-0.09130094381675447,-0.25568181818181823,0.5625,0.8181818181818182,0.203075,0.05867,0.3960655773603625,,0.0555445060616422
000073,2023,3,2023-10-01,,,,,,,,0.3079051178825334,,0.0189906771646129
000073,2023,4,2024-01-01,0.7984322370280004,-0.3698674424705662,-0.07499999999999996,0.625,0.7,0.196946,0.05633,0.10686475521120431,,0.0234848502559511
000073,2024,1,2024-04-01,,,,,,,,0.7868508391534299,,0.0644087206475859
000073,2024,2,2024-07-01,0.6372322817685464,-1.7936740355287186,-0.1339285714285714,0.4375,0.5714285714285714,0.133726,0.053563,0.8646451648304229,,0.0855414379939067
000073,2024,3,2024-10-01,,,,,,,,1.6047538997544448,,0.0693639863384543
000073,2024,4,2025-01-01,0.7356442913005932,-0.9244450845510026,0.025000000000000022,0.725,0.7,0.093262,0.050497,0.079679639174527,,0.0919447411264156
000073,2025,1,2025-04-01,,,,,,,,0.2762212093404992,,0.0256791154075007
000073,2025,2,2025-07-01,,,0.2857142857142857,0.4857142857142857,0.2,0.087292,0.045701,0.5734726558363882,,0.1056577572388063
000073,2025,3,2025-10-01,,,,,,,,1.1178821003722512,,0.0394361469185575
000073,2025,4,2026-01-01,,,0.0,0.5555555555555556,0.5555555555555556,0.113647,0.05964,1.2685256412413206,,0.0196550173769545
000073,2026,1,2026-04-01,,,,,,,,0.8205149459954044,,0.0245998050364922
000073,2026,2,2026-07-01,,,-0.2193732193732194,0.7037037037037037,0.9230769230769231,0.269862,0.113357,2.0,,0.0799453351260484
000263,2020,1,2020-04-01,,,,,,,,,,0.0443992007778105
000263,2020,2,2020-07-01,,,-0.20833333333333337,0.6666666666666666,0.875,0.077818,0.032671,,,0.0990955881198863
000263,2020,3,2020-10-01,,,,,,,,,,0.0661068791954158
000263,2020,4,2021-01-01,1.0,0.9004060241367655,-0.42773892773892774,0.4358974358974359,0.8636363636363636,0.049813,0.028646,,,0.1500927863628228
000263,2021,1,2021-04-01,,,,,,,,,,0.0094057222258788
000263,2021,2,2021-07-01,0.92285426727938,0.06801177543955421,-0.12061994609164417,0.41509433962264153,0.5357142857142857,0.072745,0.034023,,,0.0115459336781587
000263,2021,3,2021-10-01,,,,,,,,,,0.0411841894981124
000263,2021,4,2022-01-01,0.979374049888133,0.6778542167774371,-0.09953181897000174,0.5443037974683544,0.6438356164383562,0.094801,0.032051,,,0.1055680321292118
000263,2022,1,2022-04-01,,,,,,,,,,0.0186253087807851
000263,2022,2,2022-07-01,0.995875464375908,0.8559027235527363,0.027685492801771794,0.8571428571428571,0.8294573643410853,0.079148,0.030789,0.3987827663005712,,0.0551203046853436
000263,2022,3,2022-10-01,,,,,,,,0.1556195596460771,,0.0156643187357494
000263,2022,4,2023-01-01,0.7809262606744374,-1.463376316431364,-0.25,0.5357142857142857,0.7857142857142857,0.076774,0.028452,0.3941597252226289,,0.0546485384978698
000263,2023,1,2023-04-01,,,,,,,,0.4647764710061495,,0.0139446235924162
000263,2023,2,2023-07-01,0.9964421397344791,0.8620170903844219,0.09216101694915257,0.7796610169491526,0.6875,0.078567,0.030642,0.3436417217201289,,0.0361948627295445
000263,2023,3,2023-10-01,,,,,,,,0.05771888714456924,,0.0094418456082279
000263,2023,4,2024-01-01,0.9548207953671332,0.4129272126605092,-0.08255933952528371,0.5490196078431373,0.631578947368421,0.084884,0.036197,0.051493580118710344,,0.0593225906697306
000263,2024,1,2024-04-01,,,,,,,,0.22044021272653813,,0.0643801582534325
000263,2024,2,2024-07-01,0.8428023764221008,-0.7957396103726853,-0.32966764418377326,0.48484848484848486,0.8145161290322581,0.088486,0.035055,0.6376055483019873,,0.0281075006664299
000263,2024,3,2024-10-01,,,,,,,,0.0,,0.0618425471978895
000263,2024,4,2025-01-01,0.7758634860374553,-1.5180031161473726,-0.028050490883590462,0.5806451612903226,0.6086956521739131,0.073678,0.031349,0.004673811114093667,,0.0234596215798831
000263,2025,1,2025-04-01,,,,,,,,0.1486674707445304,,0.0161622226369663
000263,2025,2,2025-07-01,,,-0.16000000000000003,0.6,0.76,0.086165,0.027366,0.007414981447172689,,0.0575453777558991
000263,2025,3,2025-10-01,,,,,,,,0.14234231549533344,,0.018300545028189
000263,2025,4,2026-01-01,,,-0.260482180293501,0.4339622641509434,0.6944444444444444,0.110944,0.036524,0.003583984916117962,,0.0791430806366303
000263,2026,1,2026-04-01,,,,,,,,0.08698983968822918,,0.0407434840064427
000263,2026,2,2026-07-01,,,-0.17021276595744683,0.8297872340425532,1.0,0.361208,0.105847,1.0982799606361535,,0.173760178827695
000308,2020,1,2020-04-01,,,,,,,,,,0.0664577232452297
000308,2020,2,2020-07-01,,,-0.15804597701149425,0.7586206896551724,0.9166666666666666,0.08139,0.02992,,,0.1754615594138085
000308,2020,3,2020-10-01,,,,,,,,,,0.0990499685384604
000308,2020,4,2021-01-01,0.780757646938235,-1.6025735572786177,-0.38,0.5,0.88,0.092922,0.025831,,,0.1410681254321549
000308,2021,1,2021-04-01,,,,,,,,,,0.0486291132238695
000308,2021,2,2021-07-01,0.8512296274104408,-0.564001757056179,-0.11040828062104668,0.8085106382978723,0.918918918918919,0.1368,0.037118,,,0.0973769917623131
000308,2021,3,2021-10-01,,,,,,,,,,0.0606544244510391
000308,2021,4,2022-01-01,0.8993652921612459,0.14539144659962644,-0.03076923076923077,0.7692307692307693,0.8,0.058169,0.030692,,,0.1558157356052663
000308,2022,1,2022-04-01,,,,,,,,,,0.0431543318655537
000308,2022,2,2022-07-01,0.7970771788477523,-1.3620665427107554,-0.1558641975308641,0.7083333333333334,0.8641975308641975,0.067704,0.040557,0.26529160663098417,,0.1362168377754846
000308,2022,3,2022-10-01,,,,,,,,0.6212978173456856,,0.0530609285731354
000308,2022,4,2023-01-01,0.8882164885673871,-0.018912620651145136,-0.11274509803921573,0.75,0.8627450980392157,0.053962,0.029159,0.12143109324136325,,0.176961538878827
000308,2023,1,2023-04-01,,,,,,,,0.9222817509120338,,0.0345762449408314
000308,2023,2,2023-07-01,0.9641911145361028,1.100753713895473,-0.0888888888888888,0.8,0.8888888888888888,0.050871,0.035894,0.20145099651294734,,0.1033033845003598
000308,2023,3,2023-10-01,,,,,,,,0.17323226680301718,,0.0405177721363741
000308,2023,4,2024-01-01,0.9169193734202246,0.4040924743304815,-0.17214700193423593,0.6363636363636364,0.8085106382978723,0.072797,0.040803,0.5887186847608008,,0.0381025259218737
000308,2024,1,2024-04-01,,,,,,,,0.0,,0.0377673659302599
000308,2024,2,2024-07-01,0.9419156558446462,0.7724719900252178,0.08144796380090502,0.8461538461538461,0.7647058823529411,0.09436,0.044476,0.5286007705954398,,0.0330940880637307
000308,2024,3,2024-10-01,,,,,,,,0.20419470741636742,,0.0280699414423933
000308,2024,4,2025-01-01,0.9658258116011532,1.1248448528459003,-0.10256410256410264,0.6666666666666666,0.7692307692307693,0.201426,0.036774,0.27304480565412664,,0.0404703004564861
000308,2025,1,2025-04-01,,,,,,,,0.5117778692976714,,0.0383303515411193
000308,2025,2,2025-07-01,,,0.1071428571428571,0.75,0.6428571428571429,0.081397,0.039181,0.9878024149166105,,0.0421371056644235
000308,2025,3,2025-10-01,,,,,,,,0.33545685585889634,,0.130244965251644
000308,2025,4,2026-01-01,,,-0.12895927601809964,0.7941176470588235,0.9230769230769231,0.150073,0.044149,0.8323801488458847,,0.095705703769057
