证券代码,证券简称,日期,月涨跌幅
920221.BJ,易实精密,20260831,-2.1132075471698
920221.BJ,易实精密,20260830,-2.1132075471698
920221.BJ,易实精密,20260829,-2.1132075471698
920221.BJ,易实精密,20260828,-2.1132075471698
920221.BJ,易实精密,20260827,-2.1132075471698
920221.BJ,易实精密,20260826,-2.1132075471698
920221.BJ,易实精密,20260825,-2.1132075471698
920221.BJ,易实精密,20260824,-2.1132075471698
920221.BJ,易实精密,20260823,-2.1132075471698
920221.BJ,易实精密,20260822,-2.1132075471698
920221.BJ,易实精密,20260821,-2.1132075471698
920221.BJ,易实精密,20260820,-2.1132075471698
920221.BJ,易实精密,20260819,-2.1132075471698
920221.BJ,易实精密,20260818,-2.1132075471698
920221.BJ,易实精密,20260817,-2.1132075471698
920221.BJ,易实精密,20260816,-2.1132075471698
920221.BJ,易实精密,20260815,-2.1132075471698
920221.BJ,易实精密,20260814,-2.1132075471698
920221.BJ,易实精密,20260813,-2.1132075471698
920221.BJ,易实精密,20260812,-2.1132075471698
920221.BJ,易实精密,20260811,-2.1132075471698
920221.BJ,易实精密,20260810,-2.1132075471698
920221.BJ,易实精密,20260809,-2.1132075471698
920221.BJ,易实精密,20260808,-2.1132075471698
920221.BJ,易实精密,20260807,-2.1132075471698
920221.BJ,易实精密,20260806,-2.1132075471698
920221.BJ,易实精密,20260805,-2.1132075471698
920221.BJ,易实精密,20260804,-2.1132075471698
920221.BJ,易实精密,20260803,-2.1132075471698
920221.BJ,易实精密,20260802,-2.1132075471698
920221.BJ,易实精密,20260801,-2.1132075471698
920221.BJ,易实精密,20260731,4.0848389630793
920221.BJ,易实精密,20260730,4.0848389630793
920221.BJ,易实精密,20260729,4.0848389630793
920221.BJ,易实精密,20260728,4.0848389630793
920221.BJ,易实精密,20260727,4.0848389630793
920221.BJ,易实精密,20260726,4.0848389630793
920221.BJ,易实精密,20260725,4.0848389630793
920221.BJ,易实精密,20260724,4.0848389630793
920221.BJ,易实精密,20260723,4.0848389630793
920221.BJ,易实精密,20260722,4.0848389630793
920221.BJ,易实精密,20260721,4.0848389630793
920221.BJ,易实精密,20260720,4.0848389630793
920221.BJ,易实精密,20260719,4.0848389630793
920221.BJ,易实精密,20260718,4.0848389630793
920221.BJ,易实精密,20260717,4.0848389630793
920221.BJ,易实精密,20260716,4.0848389630793
920221.BJ,易实精密,20260715,4.0848389630793
920221.BJ,易实精密,20260714,4.0848389630793
920221.BJ,易实精密,20260713,4.0848389630793
920221.BJ,易实精密,20260712,4.0848389630793
920221.BJ,易实精密,20260711,4.0848389630793
920221.BJ,易实精密,20260710,4.0848389630793
920221.BJ,易实精密,20260709,4.0848389630793
920221.BJ,易实精密,20260708,4.0848389630793
920221.BJ,易实精密,20260707,4.0848389630793
920221.BJ,易实精密,20260706,4.0848389630793
920221.BJ,易实精密,20260705,4.0848389630793
920221.BJ,易实精密,20260704,4.0848389630793
920221.BJ,易实精密,20260703,4.0848389630793
920221.BJ,易实精密,20260702,4.0848389630793
920221.BJ,易实精密,20260701,4.0848389630793
920221.BJ,易实精密,20260630,-14.678284182306
920221.BJ,易实精密,20260629,-14.678284182306
920221.BJ,易实精密,20260628,-14.678284182306
920221.BJ,易实精密,20260627,-14.678284182306
920221.BJ,易实精密,20260626,-14.678284182306
920221.BJ,易实精密,20260625,-14.678284182306
920221.BJ,易实精密,20260624,-14.678284182306
920221.BJ,易实精密,20260623,-14.678284182306
920221.BJ,易实精密,20260622,-14.678284182306
920221.BJ,易实精密,20260621,-14.678284182306
920221.BJ,易实精密,20260620,-14.678284182306
920221.BJ,易实精密,20260619,-14.678284182306
920221.BJ,易实精密,20260618,-14.678284182306
920221.BJ,易实精密,20260617,-14.678284182306
920221.BJ,易实精密,20260616,-14.678284182306
920221.BJ,易实精密,20260615,-14.678284182306
920221.BJ,易实精密,20260614,-14.678284182306
920221.BJ,易实精密,20260613,-14.678284182306
920221.BJ,易实精密,20260612,-14.678284182306
920221.BJ,易实精密,20260611,-14.678284182306
920221.BJ,易实精密,20260610,-14.678284182306
920221.BJ,易实精密,20260609,-14.678284182306
920221.BJ,易实精密,20260608,-14.678284182306
920221.BJ,易实精密,20260607,-14.678284182306
920221.BJ,易实精密,20260606,-14.678284182306
920221.BJ,易实精密,20260605,-14.678284182306
920221.BJ,易实精密,20260604,-14.678284182306
920221.BJ,易实精密,20260603,-14.678284182306
920221.BJ,易实精密,20260602,-14.678284182306
920221.BJ,易实精密,20260601,-14.678284182306
920221.BJ,易实精密,20260531,-1.1920529801324
920221.BJ,易实精密,20260530,-1.1920529801324
920221.BJ,易实精密,20260529,-1.1920529801324
920221.BJ,易实精密,20260528,-1.1920529801324
920221.BJ,易实精密,20260527,-1.1920529801324
920221.BJ,易实精密,20260526,-1.1920529801324
920221.BJ,易实精密,20260525,-1.1920529801324
920221.BJ,易实精密,20260524,-1.1920529801324
920221.BJ,易实精密,20260523,-1.1920529801324
920221.BJ,易实精密,20260522,-1.1920529801324
920221.BJ,易实精密,20260521,-1.1920529801324
920221.BJ,易实精密,20260520,-1.1920529801324
920221.BJ,易实精密,20260519,-1.1920529801324
920221.BJ,易实精密,20260518,-1.1920529801324
920221.BJ,易实精密,20260517,-1.1920529801324
920221.BJ,易实精密,20260516,-1.1920529801324
920221.BJ,易实精密,20260515,-1.1920529801324
920221.BJ,易实精密,20260514,-1.1920529801324
920221.BJ,易实精密,20260513,-1.1920529801324
920221.BJ,易实精密,20260512,-1.1920529801324
920221.BJ,易实精密,20260511,-1.1920529801324
920221.BJ,易实精密,20260510,-1.1920529801324
920221.BJ,易实精密,20260509,-1.1920529801324
920221.BJ,易实精密,20260508,-1.1920529801324
920221.BJ,易实精密,20260507,-1.1920529801324
920221.BJ,易实精密,20260506,-1.1920529801324
920221.BJ,易实精密,20260505,-1.1920529801324
920221.BJ,易实精密,20260504,-1.1920529801324
920221.BJ,易实精密,20260503,-1.1920529801324
920221.BJ,易实精密,20260502,-1.1920529801324
920221.BJ,易实精密,20260501,-1.1920529801324
920221.BJ,易实精密,20260430,10.21897810219
920221.BJ,易实精密,20260429,10.21897810219
920221.BJ,易实精密,20260428,10.21897810219
920221.BJ,易实精密,20260427,10.21897810219
920221.BJ,易实精密,20260426,10.21897810219
920221.BJ,易实精密,20260425,10.21897810219
920221.BJ,易实精密,20260424,10.21897810219
920221.BJ,易实精密,20260423,10.21897810219
920221.BJ,易实精密,20260422,10.21897810219
920221.BJ,易实精密,20260421,10.21897810219
920221.BJ,易实精密,20260420,10.21897810219
920221.BJ,易实精密,20260419,10.21897810219
920221.BJ,易实精密,20260418,10.21897810219
920221.BJ,易实精密,20260417,10.21897810219
920221.BJ,易实精密,20260416,10.21897810219
920221.BJ,易实精密,20260415,10.21897810219
920221.BJ,易实精密,20260414,10.21897810219
920221.BJ,易实精密,20260413,10.21897810219
920221.BJ,易实精密,20260412,10.21897810219
920221.BJ,易实精密,20260411,10.21897810219
920221.BJ,易实精密,20260410,10.21897810219
920221.BJ,易实精密,20260409,10.21897810219
920221.BJ,易实精密,20260408,10.21897810219
920221.BJ,易实精密,20260407,10.21897810219
920221.BJ,易实精密,20260406,10.21897810219
920221.BJ,易实精密,20260405,10.21897810219
920221.BJ,易实精密,20260404,10.21897810219
920221.BJ,易实精密,20260403,10.21897810219
920221.BJ,易实精密,20260402,10.21897810219
920221.BJ,易实精密,20260401,10.21897810219
920221.BJ,易实精密,20260331,-15.950920245399
920221.BJ,易实精密,20260330,-15.950920245399
920221.BJ,易实精密,20260329,-15.950920245399
920221.BJ,易实精密,20260328,-15.950920245399
920221.BJ,易实精密,20260327,-15.950920245399
920221.BJ,易实精密,20260326,-15.950920245399
920221.BJ,易实精密,20260325,-15.950920245399
920221.BJ,易实精密,20260324,-15.950920245399
920221.BJ,易实精密,20260323,-15.950920245399
920221.BJ,易实精密,20260322,-15.950920245399
920221.BJ,易实精密,20260321,-15.950920245399
920221.BJ,易实精密,20260320,-15.950920245399
920221.BJ,易实精密,20260319,-15.950920245399
920221.BJ,易实精密,20260318,-15.950920245399
920221.BJ,易实精密,20260317,-15.950920245399
920221.BJ,易实精密,20260316,-15.950920245399
920221.BJ,易实精密,20260315,-15.950920245399
920221.BJ,易实精密,20260314,-15.950920245399
920221.BJ,易实精密,20260313,-15.950920245399
920221.BJ,易实精密,20260312,-15.950920245399
920221.BJ,易实精密,20260311,-15.950920245399
920221.BJ,易实精密,20260310,-15.950920245399
920221.BJ,易实精密,20260309,-15.950920245399
920221.BJ,易实精密,20260308,-15.950920245399
920221.BJ,易实精密,20260307,-15.950920245399
920221.BJ,易实精密,20260306,-15.950920245399
920221.BJ,易实精密,20260305,-15.950920245399
920221.BJ,易实精密,20260304,-15.950920245399
920221.BJ,易实精密,20260303,-15.950920245399
920221.BJ,易实精密,20260302,-15.950920245399
920221.BJ,易实精密,20260301,-15.950920245399
920221.BJ,易实精密,20260228,-0.97205346294046
920221.BJ,易实精密,20260227,-0.97205346294046
