证券代码,证券简称,日期,月涨跌幅
838402.NQ,硅烷科技,20260831,
838402.NQ,硅烷科技,20260830,
838402.NQ,硅烷科技,20260829,
838402.NQ,硅烷科技,20260828,
838402.NQ,硅烷科技,20260827,
838402.NQ,硅烷科技,20260826,
838402.NQ,硅烷科技,20260825,
838402.NQ,硅烷科技,20260824,
838402.NQ,硅烷科技,20260823,
838402.NQ,硅烷科技,20260822,
838402.NQ,硅烷科技,20260821,
838402.NQ,硅烷科技,20260820,
838402.NQ,硅烷科技,20260819,
838402.NQ,硅烷科技,20260818,
838402.NQ,硅烷科技,20260817,
838402.NQ,硅烷科技,20260816,
838402.NQ,硅烷科技,20260815,
838402.NQ,硅烷科技,20260814,
838402.NQ,硅烷科技,20260813,
838402.NQ,硅烷科技,20260812,
838402.NQ,硅烷科技,20260811,
838402.NQ,硅烷科技,20260810,
838402.NQ,硅烷科技,20260809,
838402.NQ,硅烷科技,20260808,
838402.NQ,硅烷科技,20260807,
838402.NQ,硅烷科技,20260806,
838402.NQ,硅烷科技,20260805,
838402.NQ,硅烷科技,20260804,
838402.NQ,硅烷科技,20260803,
838402.NQ,硅烷科技,20260802,
838402.NQ,硅烷科技,20260801,
838402.NQ,硅烷科技,20260731,
838402.NQ,硅烷科技,20260730,
838402.NQ,硅烷科技,20260729,
838402.NQ,硅烷科技,20260728,
838402.NQ,硅烷科技,20260727,
838402.NQ,硅烷科技,20260726,
838402.NQ,硅烷科技,20260725,
838402.NQ,硅烷科技,20260724,
838402.NQ,硅烷科技,20260723,
838402.NQ,硅烷科技,20260722,
838402.NQ,硅烷科技,20260721,
838402.NQ,硅烷科技,20260720,
838402.NQ,硅烷科技,20260719,
838402.NQ,硅烷科技,20260718,
838402.NQ,硅烷科技,20260717,
838402.NQ,硅烷科技,20260716,
838402.NQ,硅烷科技,20260715,
838402.NQ,硅烷科技,20260714,
838402.NQ,硅烷科技,20260713,
838402.NQ,硅烷科技,20260712,
838402.NQ,硅烷科技,20260711,
838402.NQ,硅烷科技,20260710,
838402.NQ,硅烷科技,20260709,
838402.NQ,硅烷科技,20260708,
838402.NQ,硅烷科技,20260707,
838402.NQ,硅烷科技,20260706,
838402.NQ,硅烷科技,20260705,
838402.NQ,硅烷科技,20260704,
838402.NQ,硅烷科技,20260703,
838402.NQ,硅烷科技,20260702,
838402.NQ,硅烷科技,20260701,
838402.NQ,硅烷科技,20260630,
838402.NQ,硅烷科技,20260629,
838402.NQ,硅烷科技,20260628,
838402.NQ,硅烷科技,20260627,
838402.NQ,硅烷科技,20260626,
838402.NQ,硅烷科技,20260625,
838402.NQ,硅烷科技,20260624,
838402.NQ,硅烷科技,20260623,
838402.NQ,硅烷科技,20260622,
838402.NQ,硅烷科技,20260621,
838402.NQ,硅烷科技,20260620,
838402.NQ,硅烷科技,20260619,
838402.NQ,硅烷科技,20260618,
838402.NQ,硅烷科技,20260617,
838402.NQ,硅烷科技,20260616,
838402.NQ,硅烷科技,20260615,
838402.NQ,硅烷科技,20260614,
838402.NQ,硅烷科技,20260613,
838402.NQ,硅烷科技,20260612,
838402.NQ,硅烷科技,20260611,
838402.NQ,硅烷科技,20260610,
838402.NQ,硅烷科技,20260609,
838402.NQ,硅烷科技,20260608,
838402.NQ,硅烷科技,20260607,
838402.NQ,硅烷科技,20260606,
838402.NQ,硅烷科技,20260605,
838402.NQ,硅烷科技,20260604,
838402.NQ,硅烷科技,20260603,
838402.NQ,硅烷科技,20260602,
838402.NQ,硅烷科技,20260601,
838402.NQ,硅烷科技,20260531,
838402.NQ,硅烷科技,20260530,
838402.NQ,硅烷科技,20260529,
838402.NQ,硅烷科技,20260528,
838402.NQ,硅烷科技,20260527,
838402.NQ,硅烷科技,20260526,
838402.NQ,硅烷科技,20260525,
838402.NQ,硅烷科技,20260524,
838402.NQ,硅烷科技,20260523,
838402.NQ,硅烷科技,20260522,
838402.NQ,硅烷科技,20260521,
838402.NQ,硅烷科技,20260520,
838402.NQ,硅烷科技,20260519,
838402.NQ,硅烷科技,20260518,
838402.NQ,硅烷科技,20260517,
838402.NQ,硅烷科技,20260516,
838402.NQ,硅烷科技,20260515,
838402.NQ,硅烷科技,20260514,
838402.NQ,硅烷科技,20260513,
838402.NQ,硅烷科技,20260512,
838402.NQ,硅烷科技,20260511,
838402.NQ,硅烷科技,20260510,
838402.NQ,硅烷科技,20260509,
838402.NQ,硅烷科技,20260508,
838402.NQ,硅烷科技,20260507,
838402.NQ,硅烷科技,20260506,
838402.NQ,硅烷科技,20260505,
838402.NQ,硅烷科技,20260504,
838402.NQ,硅烷科技,20260503,
838402.NQ,硅烷科技,20260502,
838402.NQ,硅烷科技,20260501,
838402.NQ,硅烷科技,20260430,
838402.NQ,硅烷科技,20260429,
838402.NQ,硅烷科技,20260428,
838402.NQ,硅烷科技,20260427,
838402.NQ,硅烷科技,20260426,
838402.NQ,硅烷科技,20260425,
838402.NQ,硅烷科技,20260424,
838402.NQ,硅烷科技,20260423,
838402.NQ,硅烷科技,20260422,
838402.NQ,硅烷科技,20260421,
838402.NQ,硅烷科技,20260420,
838402.NQ,硅烷科技,20260419,
838402.NQ,硅烷科技,20260418,
838402.NQ,硅烷科技,20260417,
838402.NQ,硅烷科技,20260416,
838402.NQ,硅烷科技,20260415,
838402.NQ,硅烷科技,20260414,
838402.NQ,硅烷科技,20260413,
838402.NQ,硅烷科技,20260412,
