证券代码,证券简称,日期,月涨跌幅
920106.BJ,林泰新材,20260831,-2.4521692266235
920106.BJ,林泰新材,20260830,-2.4521692266235
920106.BJ,林泰新材,20260829,-2.4521692266235
920106.BJ,林泰新材,20260828,-2.4521692266235
920106.BJ,林泰新材,20260827,-2.4521692266235
920106.BJ,林泰新材,20260826,-2.4521692266235
920106.BJ,林泰新材,20260825,-2.4521692266235
920106.BJ,林泰新材,20260824,-2.4521692266235
920106.BJ,林泰新材,20260823,-2.4521692266235
920106.BJ,林泰新材,20260822,-2.4521692266235
920106.BJ,林泰新材,20260821,-2.4521692266235
920106.BJ,林泰新材,20260820,-2.4521692266235
920106.BJ,林泰新材,20260819,-2.4521692266235
920106.BJ,林泰新材,20260818,-2.4521692266235
920106.BJ,林泰新材,20260817,-2.4521692266235
920106.BJ,林泰新材,20260816,-2.4521692266235
920106.BJ,林泰新材,20260815,-2.4521692266235
920106.BJ,林泰新材,20260814,-2.4521692266235
920106.BJ,林泰新材,20260813,-2.4521692266235
920106.BJ,林泰新材,20260812,-2.4521692266235
920106.BJ,林泰新材,20260811,-2.4521692266235
920106.BJ,林泰新材,20260810,-2.4521692266235
920106.BJ,林泰新材,20260809,-2.4521692266235
920106.BJ,林泰新材,20260808,-2.4521692266235
920106.BJ,林泰新材,20260807,-2.4521692266235
920106.BJ,林泰新材,20260806,-2.4521692266235
920106.BJ,林泰新材,20260805,-2.4521692266235
920106.BJ,林泰新材,20260804,-2.4521692266235
920106.BJ,林泰新材,20260803,-2.4521692266235
920106.BJ,林泰新材,20260802,-2.4521692266235
920106.BJ,林泰新材,20260801,-2.4521692266235
920106.BJ,林泰新材,20260731,-0.77540106951871
920106.BJ,林泰新材,20260730,-0.77540106951871
920106.BJ,林泰新材,20260729,-0.77540106951871
920106.BJ,林泰新材,20260728,-0.77540106951871
920106.BJ,林泰新材,20260727,-0.77540106951871
920106.BJ,林泰新材,20260726,-0.77540106951871
920106.BJ,林泰新材,20260725,-0.77540106951871
920106.BJ,林泰新材,20260724,-0.77540106951871
920106.BJ,林泰新材,20260723,-0.77540106951871
920106.BJ,林泰新材,20260722,-0.77540106951871
920106.BJ,林泰新材,20260721,-0.77540106951871
920106.BJ,林泰新材,20260720,-0.77540106951871
920106.BJ,林泰新材,20260719,-0.77540106951871
920106.BJ,林泰新材,20260718,-0.77540106951871
920106.BJ,林泰新材,20260717,-0.77540106951871
920106.BJ,林泰新材,20260716,-0.77540106951871
920106.BJ,林泰新材,20260715,-0.77540106951871
920106.BJ,林泰新材,20260714,-0.77540106951871
920106.BJ,林泰新材,20260713,-0.77540106951871
920106.BJ,林泰新材,20260712,-0.77540106951871
920106.BJ,林泰新材,20260711,-0.77540106951871
920106.BJ,林泰新材,20260710,-0.77540106951871
920106.BJ,林泰新材,20260709,-0.77540106951871
920106.BJ,林泰新材,20260708,-0.77540106951871
920106.BJ,林泰新材,20260707,-0.77540106951871
920106.BJ,林泰新材,20260706,-0.77540106951871
920106.BJ,林泰新材,20260705,-0.77540106951871
920106.BJ,林泰新材,20260704,-0.77540106951871
920106.BJ,林泰新材,20260703,-0.77540106951871
920106.BJ,林泰新材,20260702,-0.77540106951871
920106.BJ,林泰新材,20260701,-0.77540106951871
920106.BJ,林泰新材,20260630,-16.555109326194
920106.BJ,林泰新材,20260629,-16.555109326194
920106.BJ,林泰新材,20260628,-16.555109326194
920106.BJ,林泰新材,20260627,-16.555109326194
920106.BJ,林泰新材,20260626,-16.555109326194
920106.BJ,林泰新材,20260625,-16.555109326194
920106.BJ,林泰新材,20260624,-16.555109326194
920106.BJ,林泰新材,20260623,-16.555109326194
920106.BJ,林泰新材,20260622,-16.555109326194
920106.BJ,林泰新材,20260621,-16.555109326194
920106.BJ,林泰新材,20260620,-16.555109326194
920106.BJ,林泰新材,20260619,-16.555109326194
920106.BJ,林泰新材,20260618,-16.555109326194
920106.BJ,林泰新材,20260617,-16.555109326194
920106.BJ,林泰新材,20260616,-16.555109326194
920106.BJ,林泰新材,20260615,-16.555109326194
920106.BJ,林泰新材,20260614,-16.555109326194
920106.BJ,林泰新材,20260613,-16.555109326194
920106.BJ,林泰新材,20260612,-16.555109326194
920106.BJ,林泰新材,20260611,-16.555109326194
920106.BJ,林泰新材,20260610,-16.555109326194
920106.BJ,林泰新材,20260609,-16.555109326194
920106.BJ,林泰新材,20260608,-16.555109326194
920106.BJ,林泰新材,20260607,-16.555109326194
920106.BJ,林泰新材,20260606,-16.555109326194
920106.BJ,林泰新材,20260605,-16.555109326194
920106.BJ,林泰新材,20260604,-16.555109326194
920106.BJ,林泰新材,20260603,-16.555109326194
920106.BJ,林泰新材,20260602,-16.555109326194
920106.BJ,林泰新材,20260601,-16.555109326194
920106.BJ,林泰新材,20260531,-19.792412312097
920106.BJ,林泰新材,20260530,-19.792412312097
920106.BJ,林泰新材,20260529,-19.792412312097
920106.BJ,林泰新材,20260528,-19.792412312097
920106.BJ,林泰新材,20260527,-19.792412312097
920106.BJ,林泰新材,20260526,-19.792412312097
920106.BJ,林泰新材,20260525,-19.792412312097
920106.BJ,林泰新材,20260524,-19.792412312097
920106.BJ,林泰新材,20260523,-19.792412312097
920106.BJ,林泰新材,20260522,-19.792412312097
920106.BJ,林泰新材,20260521,-19.792412312097
920106.BJ,林泰新材,20260520,-19.792412312097
920106.BJ,林泰新材,20260519,-19.792412312097
920106.BJ,林泰新材,20260518,-19.792412312097
920106.BJ,林泰新材,20260517,-19.792412312097
920106.BJ,林泰新材,20260516,-19.792412312097
920106.BJ,林泰新材,20260515,-19.792412312097
920106.BJ,林泰新材,20260514,-19.792412312097
920106.BJ,林泰新材,20260513,-19.792412312097
920106.BJ,林泰新材,20260512,-19.792412312097
920106.BJ,林泰新材,20260511,-19.792412312097
920106.BJ,林泰新材,20260510,-19.792412312097
