证券代码,证券简称,日期,月涨跌幅
873593.NQ,鼎智科技,20260831,
873593.NQ,鼎智科技,20260830,
873593.NQ,鼎智科技,20260829,
873593.NQ,鼎智科技,20260828,
873593.NQ,鼎智科技,20260827,
873593.NQ,鼎智科技,20260826,
873593.NQ,鼎智科技,20260825,
873593.NQ,鼎智科技,20260824,
873593.NQ,鼎智科技,20260823,
873593.NQ,鼎智科技,20260822,
873593.NQ,鼎智科技,20260821,
873593.NQ,鼎智科技,20260820,
873593.NQ,鼎智科技,20260819,
873593.NQ,鼎智科技,20260818,
873593.NQ,鼎智科技,20260817,
873593.NQ,鼎智科技,20260816,
873593.NQ,鼎智科技,20260815,
873593.NQ,鼎智科技,20260814,
873593.NQ,鼎智科技,20260813,
873593.NQ,鼎智科技,20260812,
873593.NQ,鼎智科技,20260811,
873593.NQ,鼎智科技,20260810,
873593.NQ,鼎智科技,20260809,
873593.NQ,鼎智科技,20260808,
873593.NQ,鼎智科技,20260807,
873593.NQ,鼎智科技,20260806,
873593.NQ,鼎智科技,20260805,
873593.NQ,鼎智科技,20260804,
873593.NQ,鼎智科技,20260803,
873593.NQ,鼎智科技,20260802,
873593.NQ,鼎智科技,20260801,
873593.NQ,鼎智科技,20260731,
873593.NQ,鼎智科技,20260730,
873593.NQ,鼎智科技,20260729,
873593.NQ,鼎智科技,20260728,
873593.NQ,鼎智科技,20260727,
873593.NQ,鼎智科技,20260726,
873593.NQ,鼎智科技,20260725,
873593.NQ,鼎智科技,20260724,
873593.NQ,鼎智科技,20260723,
873593.NQ,鼎智科技,20260722,
873593.NQ,鼎智科技,20260721,
873593.NQ,鼎智科技,20260720,
873593.NQ,鼎智科技,20260719,
873593.NQ,鼎智科技,20260718,
873593.NQ,鼎智科技,20260717,
873593.NQ,鼎智科技,20260716,
873593.NQ,鼎智科技,20260715,
873593.NQ,鼎智科技,20260714,
873593.NQ,鼎智科技,20260713,
873593.NQ,鼎智科技,20260712,
873593.NQ,鼎智科技,20260711,
873593.NQ,鼎智科技,20260710,
873593.NQ,鼎智科技,20260709,
873593.NQ,鼎智科技,20260708,
873593.NQ,鼎智科技,20260707,
873593.NQ,鼎智科技,20260706,
873593.NQ,鼎智科技,20260705,
873593.NQ,鼎智科技,20260704,
873593.NQ,鼎智科技,20260703,
873593.NQ,鼎智科技,20260702,
873593.NQ,鼎智科技,20260701,
873593.NQ,鼎智科技,20260630,
873593.NQ,鼎智科技,20260629,
873593.NQ,鼎智科技,20260628,
873593.NQ,鼎智科技,20260627,
873593.NQ,鼎智科技,20260626,
873593.NQ,鼎智科技,20260625,
873593.NQ,鼎智科技,20260624,
873593.NQ,鼎智科技,20260623,
873593.NQ,鼎智科技,20260622,
873593.NQ,鼎智科技,20260621,
873593.NQ,鼎智科技,20260620,
873593.NQ,鼎智科技,20260619,
873593.NQ,鼎智科技,20260618,
873593.NQ,鼎智科技,20260617,
873593.NQ,鼎智科技,20260616,
873593.NQ,鼎智科技,20260615,
873593.NQ,鼎智科技,20260614,
873593.NQ,鼎智科技,20260613,
873593.NQ,鼎智科技,20260612,
873593.NQ,鼎智科技,20260611,
873593.NQ,鼎智科技,20260610,
873593.NQ,鼎智科技,20260609,
873593.NQ,鼎智科技,20260608,
873593.NQ,鼎智科技,20260607,
873593.NQ,鼎智科技,20260606,
873593.NQ,鼎智科技,20260605,
873593.NQ,鼎智科技,20260604,
873593.NQ,鼎智科技,20260603,
873593.NQ,鼎智科技,20260602,
873593.NQ,鼎智科技,20260601,
873593.NQ,鼎智科技,20260531,
873593.NQ,鼎智科技,20260530,
873593.NQ,鼎智科技,20260529,
873593.NQ,鼎智科技,20260528,
873593.NQ,鼎智科技,20260527,
873593.NQ,鼎智科技,20260526,
873593.NQ,鼎智科技,20260525,
873593.NQ,鼎智科技,20260524,
873593.NQ,鼎智科技,20260523,
873593.NQ,鼎智科技,20260522,
873593.NQ,鼎智科技,20260521,
873593.NQ,鼎智科技,20260520,
873593.NQ,鼎智科技,20260519,
873593.NQ,鼎智科技,20260518,
873593.NQ,鼎智科技,20260517,
873593.NQ,鼎智科技,20260516,
873593.NQ,鼎智科技,20260515,
873593.NQ,鼎智科技,20260514,
873593.NQ,鼎智科技,20260513,
873593.NQ,鼎智科技,20260512,
873593.NQ,鼎智科技,20260511,
873593.NQ,鼎智科技,20260510,
873593.NQ,鼎智科技,20260509,
873593.NQ,鼎智科技,20260508,
873593.NQ,鼎智科技,20260507,
873593.NQ,鼎智科技,20260506,
873593.NQ,鼎智科技,20260505,
873593.NQ,鼎智科技,20260504,
873593.NQ,鼎智科技,20260503,
873593.NQ,鼎智科技,20260502,
873593.NQ,鼎智科技,20260501,
873593.NQ,鼎智科技,20260430,
873593.NQ,鼎智科技,20260429,
873593.NQ,鼎智科技,20260428,
873593.NQ,鼎智科技,20260427,
873593.NQ,鼎智科技,20260426,
873593.NQ,鼎智科技,20260425,
873593.NQ,鼎智科技,20260424,
873593.NQ,鼎智科技,20260423,
873593.NQ,鼎智科技,20260422,
873593.NQ,鼎智科技,20260421,
873593.NQ,鼎智科技,20260420,
873593.NQ,鼎智科技,20260419,
873593.NQ,鼎智科技,20260418,
873593.NQ,鼎智科技,20260417,
873593.NQ,鼎智科技,20260416,
873593.NQ,鼎智科技,20260415,
873593.NQ,鼎智科技,20260414,
873593.NQ,鼎智科技,20260413,
873593.NQ,鼎智科技,20260412,
873593.NQ,鼎智科技,20260411,
873593.NQ,鼎智科技,20260410,
873593.NQ,鼎智科技,20260409,
873593.NQ,鼎智科技,20260408,
873593.NQ,鼎智科技,20260407,
873593.NQ,鼎智科技,20260406,
873593.NQ,鼎智科技,20260405,
873593.NQ,鼎智科技,20260404,
873593.NQ,鼎智科技,20260403,
873593.NQ,鼎智科技,20260402,
873593.NQ,鼎智科技,20260401,
873593.NQ,鼎智科技,20260331,
873593.NQ,鼎智科技,20260330,
873593.NQ,鼎智科技,20260329,
873593.NQ,鼎智科技,20260328,
873593.NQ,鼎智科技,20260327,
873593.NQ,鼎智科技,20260326,
873593.NQ,鼎智科技,20260325,
873593.NQ,鼎智科技,20260324,
873593.NQ,鼎智科技,20260323,
873593.NQ,鼎智科技,20260322,
873593.NQ,鼎智科技,20260321,
873593.NQ,鼎智科技,20260320,
873593.NQ,鼎智科技,20260319,
873593.NQ,鼎智科技,20260318,
873593.NQ,鼎智科技,20260317,
873593.NQ,鼎智科技,20260316,
873593.NQ,鼎智科技,20260315,
873593.NQ,鼎智科技,20260314,
873593.NQ,鼎智科技,20260313,
873593.NQ,鼎智科技,20260312,
873593.NQ,鼎智科技,20260311,
873593.NQ,鼎智科技,20260310,
873593.NQ,鼎智科技,20260309,
873593.NQ,鼎智科技,20260308,
873593.NQ,鼎智科技,20260307,
873593.NQ,鼎智科技,20260306,
873593.NQ,鼎智科技,20260305,
873593.NQ,鼎智科技,20260304,
873593.NQ,鼎智科技,20260303,
873593.NQ,鼎智科技,20260302,
873593.NQ,鼎智科技,20260301,
873593.NQ,鼎智科技,20260228,
873593.NQ,鼎智科技,20260227,
873593.NQ,鼎智科技,20260226,
873593.NQ,鼎智科技,20260225,
873593.NQ,鼎智科技,20260224,
873593.NQ,鼎智科技,20260223,
873593.NQ,鼎智科技,20260222,
873593.NQ,鼎智科技,20260221,
873593.NQ,鼎智科技,20260220,
873593.NQ,鼎智科技,20260219,
873593.NQ,鼎智科技,20260218,
873593.NQ,鼎智科技,20260217,
873593.NQ,鼎智科技,20260216,
873593.NQ,鼎智科技,20260215,
873593.NQ,鼎智科技,20260214,
873593.NQ,鼎智科技,20260213,
873593.NQ,鼎智科技,20260212,
873593.NQ,鼎智科技,20260211,
873593.NQ,鼎智科技,20260210,
873593.NQ,鼎智科技,20260209,
873593.NQ,鼎智科技,20260208,
873593.NQ,鼎智科技,20260207,
873593.NQ,鼎智科技,20260206,
873593.NQ,鼎智科技,20260205,
873593.NQ,鼎智科技,20260204,
873593.NQ,鼎智科技,20260203,
873593.NQ,鼎智科技,20260202,
873593.NQ,鼎智科技,20260201,
873593.NQ,鼎智科技,20260131,
873593.NQ,鼎智科技,20260130,
873593.NQ,鼎智科技,20260129,
873593.NQ,鼎智科技,20260128,
873593.NQ,鼎智科技,20260127,
873593.NQ,鼎智科技,20260126,
873593.NQ,鼎智科技,20260125,
873593.NQ,鼎智科技,20260124,
873593.NQ,鼎智科技,20260123,
873593.NQ,鼎智科技,20260122,
873593.NQ,鼎智科技,20260121,
873593.NQ,鼎智科技,20260120,
873593.NQ,鼎智科技,20260119,
873593.NQ,鼎智科技,20260118,
873593.NQ,鼎智科技,20260117,
873593.NQ,鼎智科技,20260116,
873593.NQ,鼎智科技,20260115,
873593.NQ,鼎智科技,20260114,
873593.NQ,鼎智科技,20260113,
873593.NQ,鼎智科技,20260112,
873593.NQ,鼎智科技,20260111,
873593.NQ,鼎智科技,20260110,
873593.NQ,鼎智科技,20260109,
873593.NQ,鼎智科技,20260108,
873593.NQ,鼎智科技,20260107,
873593.NQ,鼎智科技,20260106,
873593.NQ,鼎智科技,20260105,
873593.NQ,鼎智科技,20260104,
873593.NQ,鼎智科技,20260103,
873593.NQ,鼎智科技,20260102,
873593.NQ,鼎智科技,20260101,
873593.NQ,鼎智科技,20251231,
873593.NQ,鼎智科技,20251230,
873593.NQ,鼎智科技,20251229,
873593.NQ,鼎智科技,20251228,
873593.NQ,鼎智科技,20251227,
873593.NQ,鼎智科技,20251226,
873593.NQ,鼎智科技,20251225,
873593.NQ,鼎智科技,20251224,
873593.NQ,鼎智科技,20251223,
873593.NQ,鼎智科技,20251222,
873593.NQ,鼎智科技,20251221,
873593.NQ,鼎智科技,20251220,
873593.NQ,鼎智科技,20251219,
873593.NQ,鼎智科技,20251218,
873593.NQ,鼎智科技,20251217,
873593.NQ,鼎智科技,20251216,
873593.NQ,鼎智科技,20251215,
873593.NQ,鼎智科技,20251214,
873593.NQ,鼎智科技,20251213,
873593.NQ,鼎智科技,20251212,
873593.NQ,鼎智科技,20251211,
873593.NQ,鼎智科技,20251210,
873593.NQ,鼎智科技,20251209,
873593.NQ,鼎智科技,20251208,
873593.NQ,鼎智科技,20251207,
873593.NQ,鼎智科技,20251206,
873593.NQ,鼎智科技,20251205,
873593.NQ,鼎智科技,20251204,
873593.NQ,鼎智科技,20251203,
873593.NQ,鼎智科技,20251202,
873593.NQ,鼎智科技,20251201,
873593.NQ,鼎智科技,20251130,
873593.NQ,鼎智科技,20251129,
