证券代码,证券简称,日期,月涨跌幅
688086.SH,退市紫晶,20260831,
688086.SH,退市紫晶,20260830,
688086.SH,退市紫晶,20260829,
688086.SH,退市紫晶,20260828,
688086.SH,退市紫晶,20260827,
688086.SH,退市紫晶,20260826,
688086.SH,退市紫晶,20260825,
688086.SH,退市紫晶,20260824,
688086.SH,退市紫晶,20260823,
688086.SH,退市紫晶,20260822,
688086.SH,退市紫晶,20260821,
688086.SH,退市紫晶,20260820,
688086.SH,退市紫晶,20260819,
688086.SH,退市紫晶,20260818,
688086.SH,退市紫晶,20260817,
688086.SH,退市紫晶,20260816,
688086.SH,退市紫晶,20260815,
688086.SH,退市紫晶,20260814,
688086.SH,退市紫晶,20260813,
688086.SH,退市紫晶,20260812,
688086.SH,退市紫晶,20260811,
688086.SH,退市紫晶,20260810,
688086.SH,退市紫晶,20260809,
688086.SH,退市紫晶,20260808,
688086.SH,退市紫晶,20260807,
688086.SH,退市紫晶,20260806,
688086.SH,退市紫晶,20260805,
688086.SH,退市紫晶,20260804,
688086.SH,退市紫晶,20260803,
688086.SH,退市紫晶,20260802,
688086.SH,退市紫晶,20260801,
688086.SH,退市紫晶,20260731,
688086.SH,退市紫晶,20260730,
688086.SH,退市紫晶,20260729,
688086.SH,退市紫晶,20260728,
688086.SH,退市紫晶,20260727,
688086.SH,退市紫晶,20260726,
688086.SH,退市紫晶,20260725,
688086.SH,退市紫晶,20260724,
688086.SH,退市紫晶,20260723,
688086.SH,退市紫晶,20260722,
688086.SH,退市紫晶,20260721,
688086.SH,退市紫晶,20260720,
688086.SH,退市紫晶,20260719,
688086.SH,退市紫晶,20260718,
688086.SH,退市紫晶,20260717,
688086.SH,退市紫晶,20260716,
688086.SH,退市紫晶,20260715,
688086.SH,退市紫晶,20260714,
688086.SH,退市紫晶,20260713,
688086.SH,退市紫晶,20260712,
688086.SH,退市紫晶,20260711,
688086.SH,退市紫晶,20260710,
688086.SH,退市紫晶,20260709,
688086.SH,退市紫晶,20260708,
688086.SH,退市紫晶,20260707,
688086.SH,退市紫晶,20260706,
688086.SH,退市紫晶,20260705,
688086.SH,退市紫晶,20260704,
688086.SH,退市紫晶,20260703,
688086.SH,退市紫晶,20260702,
688086.SH,退市紫晶,20260701,
688086.SH,退市紫晶,20260630,
688086.SH,退市紫晶,20260629,
688086.SH,退市紫晶,20260628,
688086.SH,退市紫晶,20260627,
688086.SH,退市紫晶,20260626,
688086.SH,退市紫晶,20260625,
688086.SH,退市紫晶,20260624,
688086.SH,退市紫晶,20260623,
688086.SH,退市紫晶,20260622,
688086.SH,退市紫晶,20260621,
688086.SH,退市紫晶,20260620,
688086.SH,退市紫晶,20260619,
688086.SH,退市紫晶,20260618,
688086.SH,退市紫晶,20260617,
688086.SH,退市紫晶,20260616,
688086.SH,退市紫晶,20260615,
688086.SH,退市紫晶,20260614,
688086.SH,退市紫晶,20260613,
688086.SH,退市紫晶,20260612,
688086.SH,退市紫晶,20260611,
688086.SH,退市紫晶,20260610,
688086.SH,退市紫晶,20260609,
688086.SH,退市紫晶,20260608,
688086.SH,退市紫晶,20260607,
688086.SH,退市紫晶,20260606,
688086.SH,退市紫晶,20260605,
688086.SH,退市紫晶,20260604,
688086.SH,退市紫晶,20260603,
688086.SH,退市紫晶,20260602,
688086.SH,退市紫晶,20260601,
688086.SH,退市紫晶,20260531,
688086.SH,退市紫晶,20260530,
688086.SH,退市紫晶,20260529,
688086.SH,退市紫晶,20260528,
688086.SH,退市紫晶,20260527,
688086.SH,退市紫晶,20260526,
688086.SH,退市紫晶,20260525,
688086.SH,退市紫晶,20260524,
688086.SH,退市紫晶,20260523,
688086.SH,退市紫晶,20260522,
688086.SH,退市紫晶,20260521,
688086.SH,退市紫晶,20260520,
688086.SH,退市紫晶,20260519,
688086.SH,退市紫晶,20260518,
688086.SH,退市紫晶,20260517,
688086.SH,退市紫晶,20260516,
688086.SH,退市紫晶,20260515,
688086.SH,退市紫晶,20260514,
688086.SH,退市紫晶,20260513,
688086.SH,退市紫晶,20260512,
688086.SH,退市紫晶,20260511,
688086.SH,退市紫晶,20260510,
688086.SH,退市紫晶,20260509,
688086.SH,退市紫晶,20260508,
688086.SH,退市紫晶,20260507,
688086.SH,退市紫晶,20260506,
688086.SH,退市紫晶,20260505,
688086.SH,退市紫晶,20260504,
688086.SH,退市紫晶,20260503,
688086.SH,退市紫晶,20260502,
688086.SH,退市紫晶,20260501,
688086.SH,退市紫晶,20260430,
688086.SH,退市紫晶,20260429,
688086.SH,退市紫晶,20260428,
688086.SH,退市紫晶,20260427,
688086.SH,退市紫晶,20260426,
688086.SH,退市紫晶,20260425,
688086.SH,退市紫晶,20260424,
688086.SH,退市紫晶,20260423,
688086.SH,退市紫晶,20260422,
688086.SH,退市紫晶,20260421,
688086.SH,退市紫晶,20260420,
688086.SH,退市紫晶,20260419,
688086.SH,退市紫晶,20260418,
688086.SH,退市紫晶,20260417,
688086.SH,退市紫晶,20260416,
688086.SH,退市紫晶,20260415,
688086.SH,退市紫晶,20260414,
688086.SH,退市紫晶,20260413,
688086.SH,退市紫晶,20260412,
688086.SH,退市紫晶,20260411,
688086.SH,退市紫晶,20260410,
688086.SH,退市紫晶,20260409,
688086.SH,退市紫晶,20260408,
688086.SH,退市紫晶,20260407,
688086.SH,退市紫晶,20260406,
688086.SH,退市紫晶,20260405,
688086.SH,退市紫晶,20260404,
688086.SH,退市紫晶,20260403,
688086.SH,退市紫晶,20260402,
688086.SH,退市紫晶,20260401,
688086.SH,退市紫晶,20260331,
688086.SH,退市紫晶,20260330,
688086.SH,退市紫晶,20260329,
688086.SH,退市紫晶,20260328,
688086.SH,退市紫晶,20260327,
688086.SH,退市紫晶,20260326,
688086.SH,退市紫晶,20260325,
688086.SH,退市紫晶,20260324,
688086.SH,退市紫晶,20260323,
688086.SH,退市紫晶,20260322,
688086.SH,退市紫晶,20260321,
688086.SH,退市紫晶,20260320,
688086.SH,退市紫晶,20260319,
688086.SH,退市紫晶,20260318,
688086.SH,退市紫晶,20260317,
688086.SH,退市紫晶,20260316,
688086.SH,退市紫晶,20260315,
688086.SH,退市紫晶,20260314,
688086.SH,退市紫晶,20260313,
688086.SH,退市紫晶,20260312,
688086.SH,退市紫晶,20260311,
688086.SH,退市紫晶,20260310,
688086.SH,退市紫晶,20260309,
688086.SH,退市紫晶,20260308,
688086.SH,退市紫晶,20260307,
688086.SH,退市紫晶,20260306,
688086.SH,退市紫晶,20260305,
688086.SH,退市紫晶,20260304,
688086.SH,退市紫晶,20260303,
688086.SH,退市紫晶,20260302,
688086.SH,退市紫晶,20260301,
688086.SH,退市紫晶,20260228,
688086.SH,退市紫晶,20260227,
688086.SH,退市紫晶,20260226,
688086.SH,退市紫晶,20260225,
688086.SH,退市紫晶,20260224,
688086.SH,退市紫晶,20260223,
688086.SH,退市紫晶,20260222,
688086.SH,退市紫晶,20260221,
688086.SH,退市紫晶,20260220,
688086.SH,退市紫晶,20260219,
688086.SH,退市紫晶,20260218,
688086.SH,退市紫晶,20260217,
688086.SH,退市紫晶,20260216,
688086.SH,退市紫晶,20260215,
688086.SH,退市紫晶,20260214,
688086.SH,退市紫晶,20260213,
688086.SH,退市紫晶,20260212,
688086.SH,退市紫晶,20260211,
688086.SH,退市紫晶,20260210,
688086.SH,退市紫晶,20260209,
688086.SH,退市紫晶,20260208,
688086.SH,退市紫晶,20260207,
688086.SH,退市紫晶,20260206,
688086.SH,退市紫晶,20260205,
688086.SH,退市紫晶,20260204,
688086.SH,退市紫晶,20260203,
688086.SH,退市紫晶,20260202,
688086.SH,退市紫晶,20260201,
688086.SH,退市紫晶,20260131,
688086.SH,退市紫晶,20260130,
688086.SH,退市紫晶,20260129,
688086.SH,退市紫晶,20260128,
688086.SH,退市紫晶,20260127,
688086.SH,退市紫晶,20260126,
688086.SH,退市紫晶,20260125,
688086.SH,退市紫晶,20260124,
688086.SH,退市紫晶,20260123,
688086.SH,退市紫晶,20260122,
688086.SH,退市紫晶,20260121,
688086.SH,退市紫晶,20260120,
688086.SH,退市紫晶,20260119,
688086.SH,退市紫晶,20260118,
688086.SH,退市紫晶,20260117,
688086.SH,退市紫晶,20260116,
688086.SH,退市紫晶,20260115,
688086.SH,退市紫晶,20260114,
688086.SH,退市紫晶,20260113,
688086.SH,退市紫晶,20260112,
688086.SH,退市紫晶,20260111,
688086.SH,退市紫晶,20260110,
688086.SH,退市紫晶,20260109,
688086.SH,退市紫晶,20260108,
688086.SH,退市紫晶,20260107,
688086.SH,退市紫晶,20260106,
688086.SH,退市紫晶,20260105,
688086.SH,退市紫晶,20260104,
688086.SH,退市紫晶,20260103,
688086.SH,退市紫晶,20260102,
688086.SH,退市紫晶,20260101,
688086.SH,退市紫晶,20251231,
688086.SH,退市紫晶,20251230,
688086.SH,退市紫晶,20251229,
688086.SH,退市紫晶,20251228,
688086.SH,退市紫晶,20251227,
688086.SH,退市紫晶,20251226,
688086.SH,退市紫晶,20251225,
688086.SH,退市紫晶,20251224,
688086.SH,退市紫晶,20251223,
688086.SH,退市紫晶,20251222,
688086.SH,退市紫晶,20251221,
688086.SH,退市紫晶,20251220,
688086.SH,退市紫晶,20251219,
688086.SH,退市紫晶,20251218,
688086.SH,退市紫晶,20251217,
688086.SH,退市紫晶,20251216,
688086.SH,退市紫晶,20251215,
688086.SH,退市紫晶,20251214,
688086.SH,退市紫晶,20251213,
688086.SH,退市紫晶,20251212,
688086.SH,退市紫晶,20251211,
688086.SH,退市紫晶,20251210,
688086.SH,退市紫晶,20251209,
688086.SH,退市紫晶,20251208,
688086.SH,退市紫晶,20251207,
688086.SH,退市紫晶,20251206,
688086.SH,退市紫晶,20251205,
688086.SH,退市紫晶,20251204,
688086.SH,退市紫晶,20251203,
688086.SH,退市紫晶,20251202,
688086.SH,退市紫晶,20251201,
688086.SH,退市紫晶,20251130,
688086.SH,退市紫晶,20251129,
688086.SH,退市紫晶,20251128,
688086.SH,退市紫晶,20251127,
688086.SH,退市紫晶,20251126,
688086.SH,退市紫晶,20251125,
688086.SH,退市紫晶,20251124,
688086.SH,退市紫晶,20251123,
688086.SH,退市紫晶,20251122,
688086.SH,退市紫晶,20251121,
688086.SH,退市紫晶,20251120,
688086.SH,退市紫晶,20251119,
688086.SH,退市紫晶,20251118,
688086.SH,退市紫晶,20251117,
688086.SH,退市紫晶,20251116,
688086.SH,退市紫晶,20251115,
688086.SH,退市紫晶,20251114,
688086.SH,退市紫晶,20251113,
688086.SH,退市紫晶,20251112,
688086.SH,退市紫晶,20251111,
688086.SH,退市紫晶,20251110,
688086.SH,退市紫晶,20251109,
688086.SH,退市紫晶,20251108,
688086.SH,退市紫晶,20251107,
688086.SH,退市紫晶,20251106,
688086.SH,退市紫晶,20251105,
688086.SH,退市紫晶,20251104,
688086.SH,退市紫晶,20251103,
688086.SH,退市紫晶,20251102,
688086.SH,退市紫晶,20251101,
688086.SH,退市紫晶,20251031,
688086.SH,退市紫晶,20251030,
688086.SH,退市紫晶,20251029,
688086.SH,退市紫晶,20251028,
688086.SH,退市紫晶,20251027,
688086.SH,退市紫晶,20251026,
688086.SH,退市紫晶,20251025,
688086.SH,退市紫晶,20251024,
688086.SH,退市紫晶,20251023,
688086.SH,退市紫晶,20251022,
688086.SH,退市紫晶,20251021,
688086.SH,退市紫晶,20251020,
688086.SH,退市紫晶,20251019,
688086.SH,退市紫晶,20251018,
688086.SH,退市紫晶,20251017,
688086.SH,退市紫晶,20251016,
688086.SH,退市紫晶,20251015,
688086.SH,退市紫晶,20251014,
688086.SH,退市紫晶,20251013,
688086.SH,退市紫晶,20251012,
688086.SH,退市紫晶,20251011,
688086.SH,退市紫晶,20251010,
688086.SH,退市紫晶,20251009,
688086.SH,退市紫晶,20251008,
688086.SH,退市紫晶,20251007,
688086.SH,退市紫晶,20251006,
688086.SH,退市紫晶,20251005,
688086.SH,退市紫晶,20251004,
688086.SH,退市紫晶,20251003,
688086.SH,退市紫晶,20251002,
688086.SH,退市紫晶,20251001,
688086.SH,退市紫晶,20250930,
688086.SH,退市紫晶,20250929,
688086.SH,退市紫晶,20250928,
688086.SH,退市紫晶,20250927,
688086.SH,退市紫晶,20250926,
688086.SH,退市紫晶,20250925,
688086.SH,退市紫晶,20250924,
688086.SH,退市紫晶,20250923,
688086.SH,退市紫晶,20250922,
688086.SH,退市紫晶,20250921,
688086.SH,退市紫晶,20250920,
688086.SH,退市紫晶,20250919,
688086.SH,退市紫晶,20250918,
688086.SH,退市紫晶,20250917,
688086.SH,退市紫晶,20250916,
688086.SH,退市紫晶,20250915,
688086.SH,退市紫晶,20250914,
688086.SH,退市紫晶,20250913,
688086.SH,退市紫晶,20250912,
688086.SH,退市紫晶,20250911,
688086.SH,退市紫晶,20250910,
688086.SH,退市紫晶,20250909,
688086.SH,退市紫晶,20250908,
688086.SH,退市紫晶,20250907,
688086.SH,退市紫晶,20250906,
688086.SH,退市紫晶,20250905,
688086.SH,退市紫晶,20250904,
688086.SH,退市紫晶,20250903,
688086.SH,退市紫晶,20250902,
688086.SH,退市紫晶,20250901,
688086.SH,退市紫晶,20250831,
688086.SH,退市紫晶,20250830,
688086.SH,退市紫晶,20250829,
688086.SH,退市紫晶,20250828,
688086.SH,退市紫晶,20250827,
688086.SH,退市紫晶,20250826,
688086.SH,退市紫晶,20250825,
688086.SH,退市紫晶,20250824,
688086.SH,退市紫晶,20250823,
688086.SH,退市紫晶,20250822,
688086.SH,退市紫晶,20250821,
688086.SH,退市紫晶,20250820,
688086.SH,退市紫晶,20250819,
688086.SH,退市紫晶,20250818,
688086.SH,退市紫晶,20250817,
688086.SH,退市紫晶,20250816,
688086.SH,退市紫晶,20250815,
688086.SH,退市紫晶,20250814,
688086.SH,退市紫晶,20250813,
688086.SH,退市紫晶,20250812,
688086.SH,退市紫晶,20250811,
688086.SH,退市紫晶,20250810,
688086.SH,退市紫晶,20250809,
688086.SH,退市紫晶,20250808,
688086.SH,退市紫晶,20250807,
688086.SH,退市紫晶,20250806,
688086.SH,退市紫晶,20250805,
688086.SH,退市紫晶,20250804,
688086.SH,退市紫晶,20250803,
688086.SH,退市紫晶,20250802,
688086.SH,退市紫晶,20250801,
688086.SH,退市紫晶,20250731,
688086.SH,退市紫晶,20250730,
688086.SH,退市紫晶,20250729,
688086.SH,退市紫晶,20250728,
688086.SH,退市紫晶,20250727,
688086.SH,退市紫晶,20250726,
688086.SH,退市紫晶,20250725,
688086.SH,退市紫晶,20250724,
688086.SH,退市紫晶,20250723,
688086.SH,退市紫晶,20250722,
688086.SH,退市紫晶,20250721,
688086.SH,退市紫晶,20250720,
688086.SH,退市紫晶,20250719,
688086.SH,退市紫晶,20250718,
688086.SH,退市紫晶,20250717,
688086.SH,退市紫晶,20250716,
688086.SH,退市紫晶,20250715,
688086.SH,退市紫晶,20250714,
688086.SH,退市紫晶,20250713,
688086.SH,退市紫晶,20250712,
688086.SH,退市紫晶,20250711,
688086.SH,退市紫晶,20250710,
688086.SH,退市紫晶,20250709,
688086.SH,退市紫晶,20250708,
688086.SH,退市紫晶,20250707,
688086.SH,退市紫晶,20250706,
688086.SH,退市紫晶,20250705,
688086.SH,退市紫晶,20250704,
688086.SH,退市紫晶,20250703,
688086.SH,退市紫晶,20250702,
688086.SH,退市紫晶,20250701,
688086.SH,退市紫晶,20250630,
688086.SH,退市紫晶,20250629,
688086.SH,退市紫晶,20250628,
688086.SH,退市紫晶,20250627,
688086.SH,退市紫晶,20250626,
688086.SH,退市紫晶,20250625,
688086.SH,退市紫晶,20250624,
688086.SH,退市紫晶,20250623,
688086.SH,退市紫晶,20250622,
688086.SH,退市紫晶,20250621,
688086.SH,退市紫晶,20250620,
688086.SH,退市紫晶,20250619,
688086.SH,退市紫晶,20250618,
688086.SH,退市紫晶,20250617,
688086.SH,退市紫晶,20250616,
688086.SH,退市紫晶,20250615,
688086.SH,退市紫晶,20250614,
688086.SH,退市紫晶,20250613,
688086.SH,退市紫晶,20250612,
688086.SH,退市紫晶,20250611,
688086.SH,退市紫晶,20250610,
688086.SH,退市紫晶,20250609,
688086.SH,退市紫晶,20250608,
688086.SH,退市紫晶,20250607,
688086.SH,退市紫晶,20250606,
688086.SH,退市紫晶,20250605,
688086.SH,退市紫晶,20250604,
688086.SH,退市紫晶,20250603,
688086.SH,退市紫晶,20250602,
688086.SH,退市紫晶,20250601,
688086.SH,退市紫晶,20250531,
688086.SH,退市紫晶,20250530,
688086.SH,退市紫晶,20250529,
688086.SH,退市紫晶,20250528,
688086.SH,退市紫晶,20250527,
688086.SH,退市紫晶,20250526,
688086.SH,退市紫晶,20250525,
688086.SH,退市紫晶,20250524,
688086.SH,退市紫晶,20250523,
688086.SH,退市紫晶,20250522,
688086.SH,退市紫晶,20250521,
688086.SH,退市紫晶,20250520,
688086.SH,退市紫晶,20250519,
688086.SH,退市紫晶,20250518,
688086.SH,退市紫晶,20250517,
688086.SH,退市紫晶,20250516,
688086.SH,退市紫晶,20250515,
688086.SH,退市紫晶,20250514,
688086.SH,退市紫晶,20250513,
688086.SH,退市紫晶,20250512,
688086.SH,退市紫晶,20250511,
688086.SH,退市紫晶,20250510,
688086.SH,退市紫晶,20250509,
688086.SH,退市紫晶,20250508,
688086.SH,退市紫晶,20250507,
688086.SH,退市紫晶,20250506,
688086.SH,退市紫晶,20250505,
688086.SH,退市紫晶,20250504,
688086.SH,退市紫晶,20250503,
688086.SH,退市紫晶,20250502,
688086.SH,退市紫晶,20250501,
688086.SH,退市紫晶,20250430,
688086.SH,退市紫晶,20250429,
688086.SH,退市紫晶,20250428,
688086.SH,退市紫晶,20250427,
688086.SH,退市紫晶,20250426,
688086.SH,退市紫晶,20250425,
688086.SH,退市紫晶,20250424,
688086.SH,退市紫晶,20250423,
