证券代码,证券简称,日期,月涨跌幅
600075.SH,新疆天业,20260815,-3.0701754385965
600075.SH,新疆天业,20260814,-3.0701754385965
600075.SH,新疆天业,20260813,-3.0701754385965
600075.SH,新疆天业,20260812,-3.0701754385965
600075.SH,新疆天业,20260811,-3.0701754385965
600075.SH,新疆天业,20260810,-3.0701754385965
600075.SH,新疆天业,20260809,-3.0701754385965
600075.SH,新疆天业,20260808,-3.0701754385965
600075.SH,新疆天业,20260807,-3.0701754385965
600075.SH,新疆天业,20260806,-3.0701754385965
600075.SH,新疆天业,20260805,-3.0701754385965
600075.SH,新疆天业,20260804,-3.0701754385965
600075.SH,新疆天业,20260803,-3.0701754385965
600075.SH,新疆天业,20260802,-3.0701754385965
600075.SH,新疆天业,20260801,-3.0701754385965
600075.SH,新疆天业,20260731,12.871287128713
600075.SH,新疆天业,20260730,12.871287128713
600075.SH,新疆天业,20260729,12.871287128713
600075.SH,新疆天业,20260728,12.871287128713
600075.SH,新疆天业,20260727,12.871287128713
600075.SH,新疆天业,20260726,12.871287128713
600075.SH,新疆天业,20260725,12.871287128713
600075.SH,新疆天业,20260724,12.871287128713
600075.SH,新疆天业,20260723,12.871287128713
600075.SH,新疆天业,20260722,12.871287128713
600075.SH,新疆天业,20260721,12.871287128713
600075.SH,新疆天业,20260720,12.871287128713
600075.SH,新疆天业,20260719,12.871287128713
600075.SH,新疆天业,20260718,12.871287128713
600075.SH,新疆天业,20260717,12.871287128713
600075.SH,新疆天业,20260716,12.871287128713
600075.SH,新疆天业,20260715,12.871287128713
600075.SH,新疆天业,20260714,12.871287128713
600075.SH,新疆天业,20260713,12.871287128713
600075.SH,新疆天业,20260712,12.871287128713
600075.SH,新疆天业,20260711,12.871287128713
600075.SH,新疆天业,20260710,12.871287128713
600075.SH,新疆天业,20260709,12.871287128713
600075.SH,新疆天业,20260708,12.871287128713
600075.SH,新疆天业,20260707,12.871287128713
600075.SH,新疆天业,20260706,12.871287128713
600075.SH,新疆天业,20260705,12.871287128713
600075.SH,新疆天业,20260704,12.871287128713
600075.SH,新疆天业,20260703,12.871287128713
600075.SH,新疆天业,20260702,12.871287128713
600075.SH,新疆天业,20260701,12.871287128713
600075.SH,新疆天业,20260630,-19.84126984127
600075.SH,新疆天业,20260629,-19.84126984127
600075.SH,新疆天业,20260628,-19.84126984127
600075.SH,新疆天业,20260627,-19.84126984127
600075.SH,新疆天业,20260626,-19.84126984127
600075.SH,新疆天业,20260625,-19.84126984127
600075.SH,新疆天业,20260624,-19.84126984127
600075.SH,新疆天业,20260623,-19.84126984127
600075.SH,新疆天业,20260622,-19.84126984127
600075.SH,新疆天业,20260621,-19.84126984127
600075.SH,新疆天业,20260620,-19.84126984127
600075.SH,新疆天业,20260619,-19.84126984127
600075.SH,新疆天业,20260618,-19.84126984127
600075.SH,新疆天业,20260617,-19.84126984127
600075.SH,新疆天业,20260616,-19.84126984127
600075.SH,新疆天业,20260615,-19.84126984127
600075.SH,新疆天业,20260614,-19.84126984127
600075.SH,新疆天业,20260613,-19.84126984127
600075.SH,新疆天业,20260612,-19.84126984127
600075.SH,新疆天业,20260611,-19.84126984127
600075.SH,新疆天业,20260610,-19.84126984127
600075.SH,新疆天业,20260609,-19.84126984127
600075.SH,新疆天业,20260608,-19.84126984127
600075.SH,新疆天业,20260607,-19.84126984127
600075.SH,新疆天业,20260606,-19.84126984127
600075.SH,新疆天业,20260605,-19.84126984127
600075.SH,新疆天业,20260604,-19.84126984127
600075.SH,新疆天业,20260603,-19.84126984127
600075.SH,新疆天业,20260602,-19.84126984127
600075.SH,新疆天业,20260601,-19.84126984127
600075.SH,新疆天业,20260531,-26.530612244898
600075.SH,新疆天业,20260530,-26.530612244898
600075.SH,新疆天业,20260529,-26.530612244898
600075.SH,新疆天业,20260528,-26.530612244898
600075.SH,新疆天业,20260527,-26.530612244898
600075.SH,新疆天业,20260526,-26.530612244898
600075.SH,新疆天业,20260525,-26.530612244898
