证券代码,证券简称,日期,月涨跌幅
600200.SH,退市苏吴,20260831,
600200.SH,退市苏吴,20260830,
600200.SH,退市苏吴,20260829,
600200.SH,退市苏吴,20260828,
600200.SH,退市苏吴,20260827,
600200.SH,退市苏吴,20260826,
600200.SH,退市苏吴,20260825,
600200.SH,退市苏吴,20260824,
600200.SH,退市苏吴,20260823,
600200.SH,退市苏吴,20260822,
600200.SH,退市苏吴,20260821,
600200.SH,退市苏吴,20260820,
600200.SH,退市苏吴,20260819,
600200.SH,退市苏吴,20260818,
600200.SH,退市苏吴,20260817,
600200.SH,退市苏吴,20260816,
600200.SH,退市苏吴,20260815,
600200.SH,退市苏吴,20260814,
600200.SH,退市苏吴,20260813,
600200.SH,退市苏吴,20260812,
600200.SH,退市苏吴,20260811,
600200.SH,退市苏吴,20260810,
600200.SH,退市苏吴,20260809,
600200.SH,退市苏吴,20260808,
600200.SH,退市苏吴,20260807,
600200.SH,退市苏吴,20260806,
600200.SH,退市苏吴,20260805,
600200.SH,退市苏吴,20260804,
600200.SH,退市苏吴,20260803,
600200.SH,退市苏吴,20260802,
600200.SH,退市苏吴,20260801,
600200.SH,退市苏吴,20260731,
600200.SH,退市苏吴,20260730,
600200.SH,退市苏吴,20260729,
600200.SH,退市苏吴,20260728,
600200.SH,退市苏吴,20260727,
600200.SH,退市苏吴,20260726,
600200.SH,退市苏吴,20260725,
600200.SH,退市苏吴,20260724,
600200.SH,退市苏吴,20260723,
600200.SH,退市苏吴,20260722,
600200.SH,退市苏吴,20260721,
600200.SH,退市苏吴,20260720,
600200.SH,退市苏吴,20260719,
600200.SH,退市苏吴,20260718,
600200.SH,退市苏吴,20260717,
600200.SH,退市苏吴,20260716,
600200.SH,退市苏吴,20260715,
600200.SH,退市苏吴,20260714,
600200.SH,退市苏吴,20260713,
600200.SH,退市苏吴,20260712,
600200.SH,退市苏吴,20260711,
600200.SH,退市苏吴,20260710,
600200.SH,退市苏吴,20260709,
600200.SH,退市苏吴,20260708,
600200.SH,退市苏吴,20260707,
600200.SH,退市苏吴,20260706,
600200.SH,退市苏吴,20260705,
600200.SH,退市苏吴,20260704,
600200.SH,退市苏吴,20260703,
600200.SH,退市苏吴,20260702,
600200.SH,退市苏吴,20260701,
600200.SH,退市苏吴,20260630,
600200.SH,退市苏吴,20260629,
600200.SH,退市苏吴,20260628,
600200.SH,退市苏吴,20260627,
600200.SH,退市苏吴,20260626,
600200.SH,退市苏吴,20260625,
600200.SH,退市苏吴,20260624,
600200.SH,退市苏吴,20260623,
600200.SH,退市苏吴,20260622,
600200.SH,退市苏吴,20260621,
600200.SH,退市苏吴,20260620,
600200.SH,退市苏吴,20260619,
600200.SH,退市苏吴,20260618,
600200.SH,退市苏吴,20260617,
600200.SH,退市苏吴,20260616,
600200.SH,退市苏吴,20260615,
600200.SH,退市苏吴,20260614,
600200.SH,退市苏吴,20260613,
600200.SH,退市苏吴,20260612,
600200.SH,退市苏吴,20260611,
600200.SH,退市苏吴,20260610,
600200.SH,退市苏吴,20260609,
600200.SH,退市苏吴,20260608,
600200.SH,退市苏吴,20260607,
600200.SH,退市苏吴,20260606,
600200.SH,退市苏吴,20260605,
600200.SH,退市苏吴,20260604,
600200.SH,退市苏吴,20260603,
600200.SH,退市苏吴,20260602,
600200.SH,退市苏吴,20260601,
600200.SH,退市苏吴,20260531,
600200.SH,退市苏吴,20260530,
600200.SH,退市苏吴,20260529,
600200.SH,退市苏吴,20260528,
600200.SH,退市苏吴,20260527,
600200.SH,退市苏吴,20260526,
600200.SH,退市苏吴,20260525,
600200.SH,退市苏吴,20260524,
600200.SH,退市苏吴,20260523,
600200.SH,退市苏吴,20260522,
600200.SH,退市苏吴,20260521,
600200.SH,退市苏吴,20260520,
600200.SH,退市苏吴,20260519,
600200.SH,退市苏吴,20260518,
600200.SH,退市苏吴,20260517,
600200.SH,退市苏吴,20260516,
600200.SH,退市苏吴,20260515,
600200.SH,退市苏吴,20260514,
600200.SH,退市苏吴,20260513,
600200.SH,退市苏吴,20260512,
600200.SH,退市苏吴,20260511,
600200.SH,退市苏吴,20260510,
600200.SH,退市苏吴,20260509,
600200.SH,退市苏吴,20260508,
600200.SH,退市苏吴,20260507,
600200.SH,退市苏吴,20260506,
600200.SH,退市苏吴,20260505,
600200.SH,退市苏吴,20260504,
600200.SH,退市苏吴,20260503,
600200.SH,退市苏吴,20260502,
600200.SH,退市苏吴,20260501,
600200.SH,退市苏吴,20260430,
600200.SH,退市苏吴,20260429,
600200.SH,退市苏吴,20260428,
600200.SH,退市苏吴,20260427,
600200.SH,退市苏吴,20260426,
600200.SH,退市苏吴,20260425,
600200.SH,退市苏吴,20260424,
600200.SH,退市苏吴,20260423,
600200.SH,退市苏吴,20260422,
600200.SH,退市苏吴,20260421,
