fund_code,基金经理,基金简称,典型定位,fund_code,report_date,year,quarter,quarter_return,excess_return,ff5_adj_return,ARG,total_buy,total_sell,pgr,plr,TO_wind_clean,TO_two_sided,ICI,industry_hhi,ISDI,SDI,de,oc_conf,risk_asym,anchor_high,timing,mppm8_lag,sortino8_lag,sharpe8_lag,return_volatility,lsv,avg_aum,log_aum,mgr_total_tenure_v2,log_fund_age
18956,韩浩、王森,中航机遇领航混合发起A,全能型：综合能力最高,18956,2023-10-01,2023,3,0.0381,0.0356,0.0541269883987781,,,,,,,,0.421895,0.103012,,,,,,0.7945515337240513,,,,,,,0.11,0.0,52.0,-1.949420464200058
18956,韩浩、王森,中航机遇领航混合发起A,全能型：综合能力最高,18956,2024-01-01,2023,4,-0.1004720161834119,-0.1029720161834119,0.0541269883987781,0.4088631782272371,,,,,277.820205301799,,0.608866,0.07945,0.0,,,,,0.7431234342466811,,,,,,0.0658879072505168,0.14,0.0,144.0,-0.9308508832054848
18956,韩浩、王森,中航机遇领航混合发起A,全能型：综合能力最高,18956,2024-04-01,2024,1,0.1805525808524308,0.1780525808524308,0.0541269883987781,0.7227676183621548,,,,,277.820205301799,,0.759839,0.095668,0.0,,,0.0,,0.8323815041902383,,,,,0.1405167638870963,0.1739633845137879,1.21,0.1906203596086497,235.0,-0.4410786686373265
18956,韩浩、王森,中航机遇领航混合发起A,全能型：综合能力最高,18956,2024-07-01,2024,2,-0.0221335268505077,-0.0246335268505077,0.0541269883987781,0.2200900954373848,,,0.0,0.75,201.144652607045,,0.387163,0.082506,0.0,,-0.75,-76.67555269475397,0.0320570457597633,0.8533812633831378,,,,,0.118784265415427,0.1312843694268438,0.88,0.0,326.0,-0.1137668014147777
18956,韩浩、王森,中航机遇领航混合发起A,全能型：综合能力最高,18956,2024-10-01,2024,3,0.1082560296846009,0.1057560296846009,0.0541269883987781,0.3847985145020211,,,,,201.144652607045,,0.346354,0.098612,0.0,,,0.0,0.0189889663745308,0.9276303711549896,,0.0267981240329462,,0.1810994021758202,0.109552250985674,0.1504681872044012,0.96,0.0,418.0,0.1348172497432708
18956,韩浩、王森,中航机遇领航混合发起A,全能型：综合能力最高,18956,2025-01-01,2024,4,0.1230434418682506,0.1205434418682506,0.0541269883987781,0.3263118751090955,,,0.2941176470588235,0.2,271.25184561343,,0.342468,0.084612,0.000446877443861,,0.0941176470588235,70.10719300638502,0.0115645917654619,0.8851735304651137,,0.0962740289924925,,0.3501581497000804,0.1035713575427089,0.0479067143281441,1.16,0.1484200051182732,510.0,0.333746542936886
18956,韩浩、王森,中航机遇领航混合发起A,全能型：综合能力最高,18956,2025-04-01,2025,1,-0.0725199373928597,-0.0750199373928597,0.0541269883987781,0.1380494858535998,,,,,271.25184561343,,0.350492,0.098923,0.000446877443861,,,0.0,0.0183180858244337,0.824333336898721,,0.1516522176708096,,0.5026269115032803,0.1060478719161747,0.0855079278909694,0.98,0.0,600.0,0.4962654724346609
18956,韩浩、王森,中航机遇领航混合发起A,全能型：综合能力最高,18956,2025-07-01,2025,2,0.2983767277402773,0.2958767277402773,0.0541269883987781,0.5771293055086764,,,0.6666666666666666,1.0,228.507242212797,,0.449075,0.089798,0.0,,-0.3333333333333333,-0.0,0.05469266462377,0.9267339795719814,,0.0786170075408855,0.853977865487886,0.3197027473000889,0.1349751282237508,0.046764922024221,1.25,0.2231435513142097,691.0,0.6374756409861844
18956,韩浩、王森,中航机遇领航混合发起A,全能型：综合能力最高,18956,2025-10-01,2025,3,0.8864269356935086,0.8839269356935087,0.0541269883987781,0.9779413936501432,,,,,228.507242212797,,0.366445,0.080299,0.0,,,0.0,0.2589183462634483,0.9622457504236698,,0.1759297044494268,1.6788083840456485,0.4937977340118537,0.3172532697685207,0.0864834487013068,18.81,2.934388643312939,783.0,0.7624685132093176
18956,韩浩、王森,中航机遇领航混合发起A,全能型：综合能力最高,18956,2026-01-01,2025,4,0.1837986810590899,0.1812986810590899,0.0541269883987781,0.2525320868551472,,,0.6176470588235294,0.7272727272727273,,,0.400159,0.079205,0.0,0.0,-0.1096256684491978,,0.2455112215599185,0.984709447160902,,0.3617938492069651,4.349794052748655,0.5443325440035269,0.2972565189491125,0.1047981202787006,24.75,3.2088254890146994,875.0,0.8735597035761289
18956,韩浩、王森,中航机遇领航混合发起A,全能型：综合能力最高,18956,2026-04-01,2026,1,-0.0049610598375878,-0.0074610598375878,0.0541269883987781,0.1009961462767979,,,,,,,0.328124,0.084265,0.0,0.0,,,0.262357248321989,0.8922916973060008,,0.5255642971016353,,0.7004896555943825,0.3070221716819357,0.2105257252010389,26.99,3.295466427029913,965.0,0.9714639185575006
18956,韩浩、王森,中航机遇领航混合发起A,全能型：综合能力最高,18956,2026-07-01,2026,2,0.6877332739123168,,0.0541269883987781,0.6866068767324246,,,0.7941176470588235,1.0,,,0.531481,0.102324,0.0,0.0,-0.2058823529411765,,0.2651595370464427,0.990180471740315,,0.4322044473992875,5.269602225206029,0.6026793129692513,0.3387130192717219,0.1346187691622728,58.28,4.065258981327004,72.0,1.0615792814847214
