fund_code,year,quarter,report_date,AS_improved,ICI,industry_hhi,ICI_raw,industry_hhi_raw,ISDI
1881,2023,3,2023-10-01,0.6365861131018851,0.113718,0.118334,0.013115,0.013647,0.381700505080753
1881,2023,4,2024-01-01,0.8806919073651227,0.054522,0.033765,0.046208,0.028616,0.455846253800269
1881,2024,1,2024-04-01,0.7009426432107202,0.111395,0.121975,0.026171,0.028656,0.2752111639859921
1881,2024,2,2024-07-01,0.8776624527075452,0.065274,0.049017,0.047795,0.035891,0.1215078323182307
1881,2024,3,2024-10-01,0.721999292488208,0.083545,0.115803,0.02337,0.032394,0.0999647509622228
1881,2024,4,2025-01-01,0.8632654952582541,0.04226,0.0401,0.029655,0.02814,0.1432769090871377
1881,2025,1,2025-04-01,0.6618361939365655,0.087761,0.111213,0.012699,0.016093,0.2400601918502253
1881,2025,2,2025-07-01,0.8574118718645308,0.048077,0.034061,0.036658,0.025971,0.3497564826763351
1881,2025,3,2025-10-01,0.7215258287638127,0.11222,0.1054,0.033161,0.031146,0.5400824553366926
1881,2025,4,2026-01-01,0.9067624685411422,0.121765,0.048076,0.102458,0.040453,0.2365638286274937
1881,2026,1,2026-04-01,0.7418328597143284,0.202827,0.111983,0.059254,0.032715,0.1434624178084477
1881,2026,2,2026-07-01,0.7678226370439506,0.145201,0.11395,0.055671,0.04369,0.2651490270038985
1985,2020,1,2020-04-01,0.6825494641577359,0.121863,0.098232,0.02247,0.018112,0.1548568366971602
1985,2020,2,2020-07-01,0.8905721112018533,0.111583,0.030216,0.096903,0.026241,0.1382041577291522
1985,2020,3,2020-10-01,0.7303696461607694,0.16066,0.080344,0.040681,0.020344,0.281093841990934
1985,2020,4,2021-01-01,0.8618884214736912,0.083985,0.031818,0.070591,0.026744,0.0454164897882174
1985,2021,1,2021-04-01,,,,,,
1985,2021,2,2021-07-01,0.9217891881531357,0.087676,0.045008,0.076944,0.039499,0.2069460031029101
1985,2021,3,2021-10-01,,,,,,
1985,2021,4,2022-01-01,0.8791785554759245,0.065538,0.03353,0.057774,0.029558,0.0997736235664334
1985,2022,1,2022-04-01,0.725529493824897,0.166853,0.106773,0.043705,0.027968,0.2906571594781102
1985,2022,2,2022-07-01,0.8880821038683976,0.080319,0.037332,0.068767,0.031963,0.2764479245179588
1985,2022,3,2022-10-01,0.7411697528292138,0.148454,0.109125,0.038916,0.028606,0.3357827782205771
1985,2022,4,2023-01-01,0.9014623568726144,0.0743,0.040519,0.065386,0.035658,0.3720444748694169
1985,2023,1,2023-04-01,0.731829677161286,0.106766,0.115064,0.026948,0.029043,0.0441004805756586
1985,2023,2,2023-07-01,0.9210692011533523,0.082944,0.045674,0.073914,0.040701,0.3358550145741121
1985,2023,3,2023-10-01,0.7607263596059934,0.125464,0.112248,0.039107,0.034987,0.2810075304268103
1985,2023,4,2024-01-01,0.9277360556009265,0.070683,0.050623,0.060805,0.043549,0.0827387337281591
1985,2024,1,2024-04-01,0.7740966016100268,0.140818,0.131205,0.0384,0.035779,0.2014839973118083
1985,2024,2,2024-07-01,0.9097658235970599,0.071422,0.043052,0.058458,0.035237,0.0942275703328422
1985,2024,3,2024-10-01,0.7653796538275637,0.149598,0.104722,0.048997,0.034299,0.1020186174743845
1985,2024,4,2025-01-01,0.9195092743212385,0.211763,0.050687,0.158373,0.037908,0.6262318026988491
1985,2025,1,2025-04-01,0.7691332172202869,0.449955,0.141108,0.104796,0.032865,0.2816836262719704
1985,2025,2,2025-07-01,0.9396094734912247,0.177017,0.052085,0.126664,0.037269,0.2383260432675257
1985,2025,3,2025-10-01,0.7408564142735712,0.19625,0.123464,0.038705,0.02435,0.1922213027544627
1985,2025,4,2026-01-01,0.9075890756512607,0.128762,0.049427,0.09426,0.036183,0.3380084151472651
1985,2026,1,2026-04-01,0.7726230303838396,0.126316,0.109881,0.034604,0.030102,0.2522369203555062
1985,2026,2,2026-07-01,0.8208862281038016,0.169164,0.10938,0.081569,0.052742,0.2157253662247376
1998,2016,4,2017-01-01,0.5000033250554177,0.967742,1.0,1e-06,1e-06,
1998,2017,1,2017-04-01,0.5075599176652944,0.153875,0.117639,0.000165,0.000126,1.7981651376146788
1998,2017,2,2017-07-01,0.527322885381423,0.051676,0.047559,0.00063,0.00058,0.58439702167265
1998,2017,3,2017-10-01,0.5122265687761463,0.072193,0.104451,0.000161,0.000233,0.2622205846229427
1998,2017,4,2018-01-01,0.7961191469857831,0.081437,0.038873,0.039291,0.018755,0.1836869897075259
1998,2018,1,2018-04-01,0.4991935,0.146884,0.089283,1e-06,1e-06,0.4401939996636593
1998,2018,2,2018-07-01,0.6737756815446924,0.09233,0.04122,0.01679,0.007496,0.5016150014018557
1998,2018,3,2018-10-01,0.5,,,,,
1998,2018,4,2019-01-01,0.5,,,,,
1998,2019,1,2019-04-01,0.4987005,0.07967,0.072996,1e-06,1e-06,0.400730008928967
1998,2019,2,2019-07-01,0.7120623214303572,0.053104,0.033045,0.014826,0.009226,0.4367222328944951
1998,2019,3,2019-10-01,0.49852,0.117505,0.139923,2e-06,3e-06,0.6881257363711849
1998,2019,4,2020-01-01,0.8464949305988432,0.074717,0.054525,0.045841,0.033453,0.3769284630986316
1998,2020,1,2020-04-01,0.49629899516658615,0.090994,0.068455,7e-06,5e-06,0.2249959074021892
1998,2020,2,2020-07-01,0.7585437316038601,0.109124,0.051333,0.036563,0.017199,0.3368475552483706
1998,2020,3,2020-10-01,0.4975703307221787,0.146093,0.117131,4e-06,3e-06,0.6663026777595423
1998,2020,4,2021-01-01,0.8662940267671129,0.103661,0.064955,0.068319,0.042809,0.1266304215995284
1998,2021,1,2021-04-01,0.4973793307221787,0.183373,0.096918,8e-06,4e-06,0.3025091672161267
1998,2021,2,2021-07-01,0.5937417400540009,0.226555,0.13036,0.009848,0.005666,0.5162847638094774
1998,2021,3,2021-10-01,0.4977146577776297,0.140328,0.150444,3e-06,3e-06,0.1719914919765418
1998,2021,4,2022-01-01,0.8096754873247888,0.099245,0.084528,0.046314,0.039446,0.0771742096374748
1998,2022,1,2022-04-01,,,,,,
1998,2022,2,2022-07-01,0.7617829405490091,0.145577,0.106401,0.047414,0.034655,0.5439729427197073
1998,2022,3,2022-10-01,,,,,,
1998,2022,4,2023-01-01,0.7530962624377072,0.36155,0.127735,0.111326,0.039331,0.5207254495471997
1998,2023,1,2023-04-01,,,,,,
1998,2023,2,2023-07-01,0.9307329597159951,0.319479,0.038397,0.255282,0.030682,0.9634168318615968
1998,2023,3,2023-10-01,,,,,,
1998,2023,4,2024-01-01,0.8677793121552025,0.23641,0.045862,0.158226,0.030695,0.1312797946461312
1998,2024,1,2024-04-01,,,,,,
1998,2024,2,2024-07-01,0.7867426873781229,0.221605,0.072708,0.093916,0.030814,0.1312797946461312
1998,2024,3,2024-10-01,,,,,,
1998,2024,4,2025-01-01,0.8016594743245719,0.304937,0.060885,0.135419,0.027038,0.0
1998,2025,1,2025-04-01,,,,,,
1998,2025,2,2025-07-01,0.7641360972682877,0.65697,0.064405,0.233836,0.022924,0.0
1998,2025,3,2025-10-01,,,,,,
1998,2025,4,2026-01-01,0.739838870647844,0.349093,0.055028,0.132122,0.020827,0.0
1998,2026,1,2026-04-01,,,,,,
1998,2026,2,2026-07-01,,,,,,
2051,2015,4,2016-01-01,0.5034,0.068872,0.067519,5e-06,5e-06,
2051,2016,1,2016-04-01,0.5106799729995499,0.095259,0.127517,2.1e-05,2.8e-05,0.3480111311180224
2051,2016,2,2016-07-01,0.5260433198886648,0.065937,0.055423,0.00012,0.000101,0.526987427923244
2051,2016,3,2016-10-01,0.5195799846664111,0.10625,0.138508,9e-05,0.000117,0.4505106238807415
2051,2016,4,2017-01-01,0.5436031675527926,0.033762,0.027342,0.000357,0.00029,0.2754150260988048
2051,2017,1,2017-04-01,0.5098899289988166,0.085616,0.117874,8.6e-05,0.000118,0.2346524910099235
2051,2017,2,2017-07-01,0.5310162411040183,0.04131,0.021422,0.000611,0.000317,0.1801220322098622
2051,2017,3,2017-10-01,0.5131931665527758,0.171496,0.113988,0.00031,0.000206,0.7054450464396285
2051,2017,4,2018-01-01,0.5253064351072518,0.025601,0.021088,0.000288,0.000237,0.5114095449500555
2051,2018,1,2018-04-01,0.49981049999999994,0.081226,0.060365,0.0,0.0,0.8340301692777847
2051,2018,2,2018-07-01,0.5271120935515592,0.028413,0.023742,0.000458,0.000383,0.5205736934465164
2051,2018,3,2018-10-01,0.4999145,0.133888,0.11746,0.0,0.0,0.2734987961231701
2051,2018,4,2019-01-01,0.5231376504941749,0.03935,0.026023,0.000549,0.000363,0.5404587410319683
2051,2019,1,2019-04-01,,,,,,
2051,2019,2,2019-07-01,0.5227227678794646,0.03924,0.024158,0.000922,0.000568,0.1307751932999898
2051,2019,3,2019-10-01,,,,,,
2051,2019,4,2020-01-01,0.5855160869347824,0.031696,0.022788,0.002294,0.001649,0.2291330505823555
2051,2020,1,2020-04-01,,,,,,
2051,2020,2,2020-07-01,0.506273301221687,0.594593,0.625882,0.000172,0.000181,0.9776951672862452
2051,2020,3,2020-10-01,,,,,,
2051,2020,4,2021-01-01,0.6887374914581907,0.062954,0.020746,0.02954,0.009734,0.88
2051,2021,1,2021-04-01,,,,,,
2051,2021,2,2021-07-01,0.8896863514391906,0.68203,0.09252,0.45614,0.061877,1.427651470118334
2051,2021,3,2021-10-01,,,,,,
2051,2021,4,2022-01-01,0.952119757829297,0.23889,0.051971,0.20871,0.045405,0.0632836840447681
2051,2022,1,2022-04-01,,,,,,
2051,2022,2,2022-07-01,0.9488032408873481,0.599954,0.067855,0.468731,0.053014,0.2027748315251811
2051,2022,3,2022-10-01,,,,,,
2051,2022,4,2023-01-01,0.9298496999949999,0.667194,0.030858,0.520322,0.024065,0.1304382533072633
2051,2023,1,2023-04-01,,,,,,
2051,2023,2,2023-07-01,0.9252132277204621,0.670932,0.056118,0.505846,0.04231,0.1264011472781674
2051,2023,3,2023-10-01,,,,,,
2051,2023,4,2024-01-01,0.9303928057134285,0.397317,0.085955,0.340469,0.073657,0.2564915499637583
2051,2024,1,2024-04-01,,,,,,
2051,2024,2,2024-07-01,0.8278528017133617,0.506965,0.081791,0.262883,0.042412,0.0005554784057769
2051,2024,3,2024-10-01,,,,,,
2051,2024,4,2025-01-01,0.9335930898848315,0.442455,0.069174,0.360782,0.056405,0.0477280210405131
2051,2025,1,2025-04-01,,,,,,
2051,2025,2,2025-07-01,0.9054262571042851,0.399716,0.055486,0.298801,0.041477,0.1368223586579702
2051,2025,3,2025-10-01,,,,,,
2051,2025,4,2026-01-01,0.8883329230487175,0.365992,0.062478,0.250979,0.042845,0.1079618589055717
2051,2026,1,2026-04-01,,,,,,
2051,2026,2,2026-07-01,,,,,,
2112,2015,4,2016-01-01,0.5015666202770046,0.089364,0.052132,3.1e-05,1.8e-05,
2112,2016,1,2016-04-01,0.4965565842764046,0.204017,0.114645,5e-05,2.8e-05,0.5272178801590566
2112,2016,2,2016-07-01,0.5020763929398824,0.095695,0.043144,0.000491,0.000221,0.2378599054576707
2112,2016,3,2016-10-01,0.5024631427190452,0.129881,0.107172,0.000359,0.000297,0.1946385708520083
2112,2016,4,2017-01-01,0.5008029900498341,0.038425,0.03178,0.000306,0.000253,0.2575065218503298
2112,2017,1,2017-04-01,0.5021529717161952,0.130046,0.114103,0.000406,0.000357,0.0994930088161916
2112,2017,2,2017-07-01,0.5232157352622544,0.052916,0.02837,0.001602,0.000859,0.1522032364855139
2112,2017,3,2017-10-01,0.5120461582693043,0.085476,0.117734,0.000619,0.000853,0.0827964396180286
2112,2017,4,2018-01-01,0.5274024108735145,0.055134,0.028564,0.001828,0.000947,0.16363473279167
2112,2018,1,2018-04-01,0.4996575,0.090712,0.060381,0.0,0.0,0.3589511974455251
2112,2018,2,2018-07-01,0.5219030133835563,0.106157,0.041066,0.001156,0.000447,0.3494187760339633
2112,2018,3,2018-10-01,0.4996775,0.095097,0.105962,0.0,0.0,0.0578965903062882
2112,2018,4,2019-01-01,0.5086501424357073,0.04608,0.033206,0.000819,0.00059,0.1168177018596705
2112,2019,1,2019-04-01,,,,,,
2112,2019,2,2019-07-01,0.5538926473774561,0.093284,0.059725,0.003428,0.002195,0.087901396537778
2112,2019,3,2019-10-01,,,,,,
2112,2019,4,2020-01-01,0.61028211220187,0.079163,0.046826,0.010454,0.006184,0.1721046431876076
2112,2020,1,2020-04-01,,,,,,
2112,2020,2,2020-07-01,0.5659188119801996,0.064081,0.032272,0.005554,0.002797,0.3565974133186571
2112,2020,3,2020-10-01,,,,,,
2112,2020,4,2021-01-01,0.5568086759779328,0.054341,0.023451,0.004592,0.001982,0.2550318945274524
2112,2021,1,2021-04-01,,,,,,
2112,2021,2,2021-07-01,0.6677955340922346,0.059529,0.035906,0.013369,0.008064,0.1007742805329133
2112,2021,3,2021-10-01,,,,,,
2112,2021,4,2022-01-01,0.7901395323255387,0.070149,0.055243,0.028536,0.022472,0.5025480274135525
2112,2022,1,2022-04-01,,,,,,
2112,2022,2,2022-07-01,0.7900094051567526,0.100728,0.056158,0.042767,0.023844,0.2780006895249381
2112,2022,3,2022-10-01,,,,,,
2112,2022,4,2023-01-01,0.6629097418290304,0.309123,0.061589,0.039618,0.007893,1.0362051640825678
2112,2023,1,2023-04-01,,,,,,
2112,2023,2,2023-07-01,0.9384732253870898,0.967293,0.046484,0.76602,0.036811,1.9252488353157504
2112,2023,3,2023-10-01,,,,,,
2112,2023,4,2024-01-01,0.9575764721078683,0.967742,0.040321,0.85237,0.035514,0.0004494887065962
2112,2024,1,2024-04-01,,,,,,
2112,2024,2,2024-07-01,0.9265626660444339,0.564596,0.07397,0.491685,0.064417,2.0
2112,2024,3,2024-10-01,,,,,,
2112,2024,4,2025-01-01,0.927142635710595,0.237568,0.047877,0.209023,0.042124,0.0
2112,2025,1,2025-04-01,,,,,,
2112,2025,2,2025-07-01,0.9407828480474674,0.298526,0.063752,0.263666,0.056307,0.0
2112,2025,3,2025-10-01,,,,,,
2112,2025,4,2026-01-01,0.9232958957649293,0.36142,0.060828,0.318739,0.053644,0.0
2112,2026,1,2026-04-01,,,,,,
2112,2026,2,2026-07-01,,,,,,
2125,2017,3,2017-10-01,,,,,,
2125,2017,4,2018-01-01,0.6136498883314723,0.185427,0.154623,0.010743,0.008958,
2125,2018,1,2018-04-01,0.49932548849980835,0.078872,0.07022,3e-06,3e-06,0.7802060430952422
2125,2018,2,2018-07-01,0.7899060842180703,0.097059,0.040049,0.037477,0.015464,0.2318573935689453
2125,2018,3,2018-10-01,0.49907699516658616,0.154065,0.113038,1e-06,1e-06,0.2784324490069159
2125,2018,4,2019-01-01,0.7463252789296488,0.085778,0.035741,0.030862,0.012859,0.0218595083592324
2125,2019,1,2019-04-01,,,,,,
2125,2019,2,2019-07-01,0.8309057984299738,0.180812,0.044216,0.106148,0.025958,0.8187481587623436
2125,2019,3,2019-10-01,,,,,,
2125,2019,4,2020-01-01,0.8210190278171303,0.123749,0.038409,0.076005,0.023591,0.1936680233018438
2125,2020,1,2020-04-01,0.49843282755545926,0.282664,0.06839,9e-06,2e-06,0.3368635957636851
2125,2020,2,2020-07-01,0.7422172016533608,0.102933,0.033635,0.035512,0.011604,0.7053081043165589
2125,2020,3,2020-10-01,0.49843099999999996,0.251958,0.118045,2e-06,1e-06,0.6238076639855965
2125,2020,4,2021-01-01,0.8366022414290237,0.118458,0.032552,0.073102,0.020089,0.3159435409460153
2125,2021,1,2021-04-01,,,,,,
2125,2021,2,2021-07-01,0.7715191853197553,0.143546,0.039405,0.058943,0.016181,0.3588988525248619
2125,2021,3,2021-10-01,,,,,,
2125,2021,4,2022-01-01,0.8950658894314906,0.173231,0.030559,0.132387,0.023354,0.6098624574463801
2125,2022,1,2022-04-01,,,,,,
2125,2022,2,2022-07-01,0.8593224745412424,0.249362,0.044766,0.168367,0.030226,0.2221257484754849
2125,2022,3,2022-10-01,,,,,,
2125,2022,4,2023-01-01,0.8704925015416923,0.229595,0.039528,0.162311,0.027944,0.0681409430936561
2125,2023,1,2023-04-01,,,,,,
2125,2023,2,2023-07-01,0.6930324913748562,0.167369,0.040696,0.039711,0.009656,0.4504846837171625
2125,2023,3,2023-10-01,,,,,,
2125,2023,4,2024-01-01,0.7976124285404755,0.086786,0.027192,0.042988,0.013469,0.6991398834458731
2125,2024,1,2024-04-01,,,,,,
2125,2024,2,2024-07-01,0.7481054375906264,0.066741,0.026754,0.027654,0.011086,0.4176392934372598
2125,2024,3,2024-10-01,,,,,,
2125,2024,4,2025-01-01,0.8268151794196568,0.134499,0.024394,0.093126,0.01689,0.394892733929142
2125,2025,1,2025-04-01,,,,,,
2125,2025,2,2025-07-01,0.9215126410440173,0.122586,0.020873,0.101581,0.017297,0.4674921784383697
2125,2025,3,2025-10-01,,,,,,
2125,2025,4,2026-01-01,0.9178658302638376,0.404155,0.067938,0.354154,0.059533,0.1797209711084258
2125,2026,1,2026-04-01,,,,,,
2125,2026,2,2026-07-01,,,,,,
2152,2016,1,2016-04-01,0.6230899298321639,0.251527,0.115593,0.014057,0.00646,
2152,2016,2,2016-07-01,0.7132964391073184,0.178535,0.052256,0.032628,0.00955,0.0884572683824622
2152,2016,3,2016-10-01,0.6228198561642693,0.312076,0.122391,0.017752,0.006962,0.2615204678362574
2152,2016,4,2017-01-01,0.8737197278287971,0.093661,0.027655,0.054027,0.015953,0.3120473996050033
2152,2017,1,2017-04-01,0.6369432157202619,0.252629,0.105088,0.020954,0.008716,0.5826155731109648
2152,2017,2,2017-07-01,0.8497997383289722,0.077049,0.027309,0.036981,0.013108,0.4552764947395432
2152,2017,3,2017-10-01,0.6800465741095685,0.189127,0.12829,0.015917,0.010797,0.2536787505781634
2152,2017,4,2018-01-01,0.8944830388839815,0.094613,0.038217,0.054361,0.021958,0.3063781118147778
2152,2018,1,2018-04-01,0.4995761629443824,0.144829,0.082892,4e-06,2e-06,0.2141241453384794
2152,2018,2,2018-07-01,0.7618443689394823,0.09265,0.05879,0.028303,0.017959,0.2004896624891831
2152,2018,3,2018-10-01,0.49902081472191206,0.153138,0.124896,2e-06,2e-06,0.3831797915954655
2152,2018,4,2019-01-01,0.8103606178269636,0.081603,0.046832,0.032996,0.018936,0.3056574776303985
2152,2019,1,2019-04-01,0.499331,0.117197,0.080865,3e-06,2e-06,0.2016507296230835
2152,2019,2,2019-07-01,0.7180302913298554,0.06493,0.064049,0.012949,0.012774,0.0227103157908871
2152,2019,3,2019-10-01,0.49924865461091017,0.174785,0.118488,5e-06,3e-06,0.0921748222821718
2152,2019,4,2020-01-01,0.7889398565476091,0.102565,0.073662,0.041369,0.029711,0.3267477989526616
2152,2020,1,2020-04-01,,,,,,
2152,2020,2,2020-07-01,0.8547259679327988,0.098696,0.062406,0.062112,0.039274,0.2204125229785258
2152,2020,3,2020-10-01,,,,,,
2152,2020,4,2021-01-01,0.9122027583793062,0.08598,0.061454,0.068719,0.049116,0.0527187003232609
2152,2021,1,2021-04-01,,,,,,
2152,2021,2,2021-07-01,0.8711126377106284,0.078262,0.050458,0.049128,0.031675,0.0752474106903103
2152,2021,3,2021-10-01,,,,,,
2152,2021,4,2022-01-01,0.8568493533225552,0.087538,0.054016,0.051404,0.031719,0.1552619481233217
2152,2022,1,2022-04-01,,,,,,
2152,2022,2,2022-07-01,0.9143457757629293,0.092513,0.031419,0.080981,0.027503,0.2893913089761259
2152,2022,3,2022-10-01,,,,,,
2152,2022,4,2023-01-01,0.9319361597693294,0.304889,0.045142,0.260701,0.038599,0.8057821278759141
2152,2023,1,2023-04-01,,,,,,
2152,2023,2,2023-07-01,0.8998726003766729,0.212112,0.035474,0.167146,0.027954,0.1535231159065755
2152,2023,3,2023-10-01,,,,,,
2152,2023,4,2024-01-01,0.9033293271554527,0.122136,0.050377,0.096179,0.039671,0.3530626624875476
2152,2024,1,2024-04-01,,,,,,
2152,2024,2,2024-07-01,0.9093090859847663,0.129679,0.06307,0.109284,0.053151,0.3018781458943732
2152,2024,3,2024-10-01,,,,,,
2152,2024,4,2025-01-01,0.8616955957599293,0.166453,0.069403,0.120801,0.050368,0.1238938412943922
2152,2025,1,2025-04-01,,,,,,
2152,2025,2,2025-07-01,0.9088056875947932,0.217171,0.061935,0.190873,0.054435,0.2975523449544157
2152,2025,3,2025-10-01,,,,,,
2152,2025,4,2026-01-01,0.90849585659761,0.164323,0.071809,0.137335,0.060015,0.1872879515787938
2152,2026,1,2026-04-01,,,,,,
2152,2026,2,2026-07-01,,,,,,
2163,2015,4,2016-01-01,0.51625,0.182915,0.165653,0.000208,0.000188,
2163,2016,1,2016-04-01,0.52765,0.38821,0.283134,0.001187,0.000866,0.574240318521579
2163,2016,2,2016-07-01,0.5334366289438157,0.236728,0.182765,0.001303,0.001006,0.4329728069876146
2163,2016,3,2016-10-01,0.5347698086634777,0.304977,0.187704,0.001976,0.001216,0.8789171452009843
2163,2016,4,2017-01-01,0.5632097984966415,0.16308,0.110025,0.003215,0.002169,0.5117605421953246
2163,2017,1,2017-04-01,0.5753063792729879,0.178192,0.113492,0.006105,0.003888,0.4427290399737725
2163,2017,2,2017-07-01,0.6371795663261054,0.102229,0.058864,0.009888,0.005693,0.4893949737779699
2163,2017,3,2017-10-01,0.5829198653310889,0.239978,0.110263,0.007949,0.003652,0.5907847779230415
2163,2017,4,2018-01-01,0.6203962357705962,0.100947,0.056479,0.008648,0.004839,0.2201057227705672
2163,2018,1,2018-04-01,0.4990665,0.10199,0.08687,1e-06,1e-06,1.1185139877040733
2163,2018,2,2018-07-01,0.600445060884348,0.079788,0.077436,0.004556,0.004421,0.1023632589503041
2163,2018,3,2018-10-01,0.499757,0.967742,1.0,0.0,0.0,0.5670402517723669
2163,2018,4,2019-01-01,,,,,,
2163,2019,1,2019-04-01,,,,,,
2163,2019,2,2019-07-01,,,,,,
2163,2019,3,2019-10-01,0.49962,0.127998,0.101987,0.0,0.0,0.6299212598425203
2163,2019,4,2020-01-01,0.5000505,0.948136,0.980394,0.0,0.0,1.9775733478859696
2163,2020,1,2020-04-01,,,,,,
2163,2020,2,2020-07-01,0.8814229245487424,0.130236,0.058257,0.078789,0.035244,0.918999768323451
2163,2020,3,2020-10-01,,,,,,
2163,2020,4,2021-01-01,0.5005999999999999,0.216631,0.106667,2e-06,1e-06,0.672135081854804
2163,2021,1,2021-04-01,,,,,,
2163,2021,2,2021-07-01,0.5007124913331888,0.185348,0.121455,9e-06,6e-06,0.0566250306147439
2163,2021,3,2021-10-01,0.5010006612776879,0.782452,0.105209,1.6e-05,2e-06,0.3232916972814107
2163,2021,4,2022-01-01,0.9185863256637611,0.373904,0.055569,0.276351,0.041071,0.1093395773211106
2163,2022,1,2022-04-01,,,,,,
2163,2022,2,2022-07-01,0.9509596409940165,0.133254,0.050235,0.118999,0.044861,0.8974329094513761
2163,2022,3,2022-10-01,,,,,,
2163,2022,4,2023-01-01,0.9637031858864316,0.309167,0.051398,0.276152,0.045909,0.694001351442892
2163,2023,1,2023-04-01,,,,,,
2163,2023,2,2023-07-01,0.9444861631027185,0.266124,0.050163,0.239874,0.045215,0.0460669076518253
2163,2023,3,2023-10-01,,,,,,
2163,2023,4,2024-01-01,0.9571164036067268,0.886541,0.058049,0.793044,0.051927,0.3168316831683169
2163,2024,1,2024-04-01,,,,,,
2163,2024,2,2024-07-01,0.9472395648260803,0.967742,0.052218,0.86733,0.0468,0.0
2163,2024,3,2024-10-01,,,,,,
2163,2024,4,2025-01-01,0.8559096151602528,0.526137,0.102577,0.304537,0.059373,0.0
2163,2025,1,2025-04-01,,,,,,
2163,2025,2,2025-07-01,0.9345293738228969,0.695601,0.070741,0.620138,0.063067,0.0
2163,2025,3,2025-10-01,,,,,,
2163,2025,4,2026-01-01,0.9307526475441257,0.812383,0.082359,0.727322,0.073736,0.0019023462270133
2163,2026,1,2026-04-01,,,,,,
2163,2026,2,2026-07-01,,,,,,
2244,2016,1,2016-04-01,0.5,,,,,
2244,2016,2,2016-07-01,0.9408432573876231,0.105482,0.058822,0.091408,0.050974,
2244,2016,3,2016-10-01,0.7598632860547675,0.160546,0.101273,0.044318,0.027956,0.0029425079221366
2244,2016,4,2017-01-01,0.9430198294971583,0.104797,0.047122,0.08623,0.038773,0.1686693859552419
2244,2017,1,2017-04-01,0.7555166269437824,0.164464,0.092809,0.043756,0.024692,0.1686693859552419
2244,2017,2,2017-07-01,0.9076031433857231,0.183895,0.054779,0.129262,0.038505,0.5498568702290076
2244,2017,3,2017-10-01,0.8064331547192451,0.329832,0.103824,0.132703,0.041772,0.1602112098689063
2244,2017,4,2018-01-01,0.9317730537175619,0.201773,0.055928,0.161481,0.04476,0.3108031763020183
2244,2018,1,2018-04-01,0.49924032655544254,0.103975,0.065739,9e-06,6e-06,0.2905857217412601
2244,2018,2,2018-07-01,0.7612126248854149,0.121711,0.069567,0.044453,0.025408,0.2980410413418964
2244,2018,3,2018-10-01,0.49914882705545094,0.737245,0.125463,1.1e-05,2e-06,0.820909347478417
2244,2018,4,2019-01-01,0.9003840122752046,0.260493,0.047985,0.175752,0.032375,0.2293569075647654
2244,2019,1,2019-04-01,0.5011689869997833,0.133477,0.059618,9e-06,4e-06,0.3925449639577434
2244,2019,2,2019-07-01,0.7226185081084684,0.140361,0.07095,0.038175,0.019297,0.4109490238621754
2244,2019,3,2019-10-01,0.5001211612776879,0.244895,0.106618,8e-06,4e-06,0.6332919074898492
2244,2019,4,2020-01-01,0.9057865913848563,0.184592,0.051393,0.131245,0.03654,0.1394675328833845
2244,2020,1,2020-04-01,,,,,,
2244,2020,2,2020-07-01,0.966043242387373,0.139049,0.071175,0.124279,0.063615,0.3342500528876666
2244,2020,3,2020-10-01,,,,,,
2244,2020,4,2021-01-01,0.9526231578859647,0.211589,0.050915,0.181707,0.043724,0.3340342333128311
2244,2021,1,2021-04-01,,,,,,
2244,2021,2,2021-07-01,0.9644765496091602,0.19968,0.05364,0.177565,0.047699,0.2167513066181655
2244,2021,3,2021-10-01,,,,,,
2244,2021,4,2022-01-01,0.9582098968316138,0.175752,0.05176,0.151616,0.044652,0.1083074159019312
2244,2022,1,2022-04-01,,,,,,
2244,2022,2,2022-07-01,0.7898225620427006,0.106261,0.046752,0.046358,0.020396,0.5326188105609967
2244,2022,3,2022-10-01,,,,,,
2244,2022,4,2023-01-01,0.8138157877631294,0.089312,0.037654,0.04675,0.01971,0.0820063123630973
2244,2023,1,2023-04-01,,,,,,
2244,2023,2,2023-07-01,0.8060859097651628,0.081432,0.042132,0.039334,0.020351,0.1592975792137543
2244,2023,3,2023-10-01,,,,,,
2244,2023,4,2024-01-01,0.8580659494324907,0.266951,0.042873,0.171789,0.02759,0.9794579295426784
2244,2024,1,2024-04-01,,,,,,
2244,2024,2,2024-07-01,0.8744622118701977,0.354209,0.040108,0.276486,0.031307,0.1487885394960124
2244,2024,3,2024-10-01,,,,,,
2244,2024,4,2025-01-01,0.9037755754262572,0.358898,0.045128,0.316111,0.039748,0.0576125552853035
2244,2025,1,2025-04-01,,,,,,
2244,2025,2,2025-07-01,0.9071990383173052,0.245375,0.031304,0.212134,0.027063,0.0172349092780992
2244,2025,3,2025-10-01,,,,,,
2244,2025,4,2026-01-01,0.8845387631460523,0.221976,0.042766,0.18686,0.036001,0.0725885558583106
2244,2026,1,2026-04-01,,,,,,
2244,2026,2,2026-07-01,,,,,,
2376,2016,1,2016-04-01,,,,,,
2376,2016,2,2016-07-01,0.645396359105985,0.080363,0.066936,0.007908,0.006587,
2376,2016,3,2016-10-01,0.6231065734428907,0.085681,0.102073,0.005677,0.006763,0.3519159620530356
2376,2016,4,2017-01-01,0.8612826638777312,0.044302,0.02595,0.028616,0.016762,0.4368197436506506
2376,2017,1,2017-04-01,0.6095898889981499,0.150918,0.11611,0.008158,0.006276,0.6496688300481241
