fund_code,report_date,alloc_ret,select_ret,interaction,alloc_share,select_share,fund_ret_6m,mkt_ret_6m,excess_ret,identity_residual,n_stocks_fund,match_rate,panel_date
3857,2021-06-30,0.009910922157104148,-0.10928417782149591,-0.003519868428639274,0.32720572782790447,0.465115976224043,0.04185043137516312,0.14474355546819417,-0.10289312409303106,-2.6020852139652106e-17,24,0.999820515121601,2021-07-01
3858,2021-06-30,0.009910922157104148,-0.10928417782149591,-0.003519868428639274,0.32720572782790447,0.465115976224043,0.04185043137516312,0.14474355546819417,-0.10289312409303106,-2.6020852139652106e-17,24,0.999820515121601,2021-07-01
3961,2021-06-30,0.009910922157104148,-0.10928417782149591,-0.003519868428639274,0.32720572782790447,0.465115976224043,0.04185043137516312,0.14474355546819417,-0.10289312409303106,-2.6020852139652106e-17,99,0.999820515121601,2021-07-01
3962,2021-06-30,0.009910922157104148,-0.10928417782149591,-0.003519868428639274,0.32720572782790447,0.465115976224043,0.04185043137516312,0.14474355546819417,-0.10289312409303106,-2.6020852139652106e-17,99,0.999820515121601,2021-07-01
4148,2021-06-30,0.009910922157104148,-0.10928417782149591,-0.003519868428639274,0.32720572782790447,0.465115976224043,0.04185043137516312,0.14474355546819417,-0.10289312409303106,-2.6020852139652106e-17,90,0.999820515121601,2021-07-01
4232,2021-06-30,0.009910922157104148,-0.10928417782149591,-0.003519868428639274,0.32720572782790447,0.465115976224043,0.04185043137516312,0.14474355546819417,-0.10289312409303106,-2.6020852139652106e-17,148,0.999820515121601,2021-07-01
4320,2021-06-30,0.009910922157104148,-0.10928417782149591,-0.003519868428639274,0.32720572782790447,0.465115976224043,0.04185043137516312,0.14474355546819417,-0.10289312409303106,-2.6020852139652106e-17,26,0.999820515121601,2021-07-01
4374,2021-06-30,0.009910922157104148,-0.10928417782149591,-0.003519868428639274,0.32720572782790447,0.465115976224043,0.04185043137516312,0.14474355546819417,-0.10289312409303106,-2.6020852139652106e-17,77,0.999820515121601,2021-07-01
4375,2021-06-30,0.009910922157104148,-0.10928417782149591,-0.003519868428639274,0.32720572782790447,0.465115976224043,0.04185043137516312,0.14474355546819417,-0.10289312409303106,-2.6020852139652106e-17,77,0.999820515121601,2021-07-01
5094,2021-06-30,0.009910922157104148,-0.10928417782149591,-0.003519868428639274,0.32720572782790447,0.465115976224043,0.04185043137516312,0.14474355546819417,-0.10289312409303106,-2.6020852139652106e-17,143,0.999820515121601,2021-07-01
5119,2021-06-30,0.009910922157104148,-0.10928417782149591,-0.003519868428639274,0.32720572782790447,0.465115976224043,0.04185043137516312,0.14474355546819417,-0.10289312409303106,-2.6020852139652106e-17,92,0.999820515121601,2021-07-01
5136,2021-06-30,0.009910922157104148,-0.10928417782149591,-0.003519868428639274,0.32720572782790447,0.465115976224043,0.04185043137516312,0.14474355546819417,-0.10289312409303106,-2.6020852139652106e-17,162,0.999820515121601,2021-07-01
5207,2021-06-30,0.009910922157104148,-0.10928417782149591,-0.003519868428639274,0.32720572782790447,0.465115976224043,0.04185043137516312,0.14474355546819417,-0.10289312409303106,-2.6020852139652106e-17,108,0.999820515121601,2021-07-01
5449,2021-06-30,0.009910922157104148,-0.10928417782149591,-0.003519868428639274,0.32720572782790447,0.465115976224043,0.04185043137516312,0.14474355546819417,-0.10289312409303106,-2.6020852139652106e-17,160,0.999820515121601,2021-07-01
5550,2021-06-30,0.009910922157104148,-0.10928417782149591,-0.003519868428639274,0.32720572782790447,0.465115976224043,0.04185043137516312,0.14474355546819417,-0.10289312409303106,-2.6020852139652106e-17,99,0.999820515121601,2021-07-01
5729,2021-06-30,0.009910922157104148,-0.10928417782149591,-0.003519868428639274,0.32720572782790447,0.465115976224043,0.04185043137516312,0.14474355546819417,-0.10289312409303106,-2.6020852139652106e-17,88,0.999820515121601,2021-07-01
5765,2021-06-30,0.009910922157104148,-0.10928417782149591,-0.003519868428639274,0.32720572782790447,0.465115976224043,0.04185043137516312,0.14474355546819417,-0.10289312409303106,-2.6020852139652106e-17,134,0.999820515121601,2021-07-01
5774,2021-06-30,0.009910922157104148,-0.10928417782149591,-0.003519868428639274,0.32720572782790447,0.465115976224043,0.04185043137516312,0.14474355546819417,-0.10289312409303106,-2.6020852139652106e-17,83,0.999820515121601,2021-07-01
5787,2021-06-30,0.009910922157104148,-0.10928417782149591,-0.003519868428639274,0.32720572782790447,0.465115976224043,0.04185043137516312,0.14474355546819417,-0.10289312409303106,-2.6020852139652106e-17,165,0.999820515121601,2021-07-01
5819,2021-06-30,0.009910922157104148,-0.10928417782149591,-0.003519868428639274,0.32720572782790447,0.465115976224043,0.04185043137516312,0.14474355546819417,-0.10289312409303106,-2.6020852139652106e-17,136,0.999820515121601,2021-07-01
5844,2021-06-30,0.009910922157104148,-0.10928417782149591,-0.003519868428639274,0.32720572782790447,0.465115976224043,0.04185043137516312,0.14474355546819417,-0.10289312409303106,-2.6020852139652106e-17,30,0.999820515121601,2021-07-01
5875,2021-06-30,0.009910922157104148,-0.10928417782149591,-0.003519868428639274,0.32720572782790447,0.465115976224043,0.04185043137516312,0.14474355546819417,-0.10289312409303106,-2.6020852139652106e-17,89,0.999820515121601,2021-07-01
5903,2021-06-30,0.009910922157104148,-0.10928417782149591,-0.003519868428639274,0.32720572782790447,0.465115976224043,0.04185043137516312,0.14474355546819417,-0.10289312409303106,-2.6020852139652106e-17,18,0.999820515121601,2021-07-01
5914,2021-06-30,0.009910922157104148,-0.10928417782149591,-0.003519868428639274,0.32720572782790447,0.465115976224043,0.04185043137516312,0.14474355546819417,-0.10289312409303106,-2.6020852139652106e-17,98,0.999820515121601,2021-07-01
5939,2021-06-30,0.009910922157104148,-0.10928417782149591,-0.003519868428639274,0.32720572782790447,0.465115976224043,0.04185043137516312,0.14474355546819417,-0.10289312409303106,-2.6020852139652106e-17,128,0.999820515121601,2021-07-01
5940,2021-06-30,0.009910922157104148,-0.10928417782149591,-0.003519868428639274,0.32720572782790447,0.465115976224043,0.04185043137516312,0.14474355546819417,-0.10289312409303106,-2.6020852139652106e-17,128,0.999820515121601,2021-07-01
6154,2021-06-30,0.009910922157104148,-0.10928417782149591,-0.003519868428639274,0.32720572782790447,0.465115976224043,0.04185043137516312,0.14474355546819417,-0.10289312409303106,-2.6020852139652106e-17,46,0.999820515121601,2021-07-01
6250,2021-06-30,0.009910922157104148,-0.10928417782149591,-0.003519868428639274,0.32720572782790447,0.465115976224043,0.04185043137516312,0.14474355546819417,-0.10289312409303106,-2.6020852139652106e-17,99,0.999820515121601,2021-07-01
6271,2021-06-30,0.009910922157104148,-0.10928417782149591,-0.003519868428639274,0.32720572782790447,0.465115976224043,0.04185043137516312,0.14474355546819417,-0.10289312409303106,-2.6020852139652106e-17,33,0.999820515121601,2021-07-01
6281,2021-06-30,0.009910922157104148,-0.10928417782149591,-0.003519868428639274,0.32720572782790447,0.465115976224043,0.04185043137516312,0.14474355546819417,-0.10289312409303106,-2.6020852139652106e-17,110,0.999820515121601,2021-07-01
6314,2021-06-30,0.009910922157104148,-0.10928417782149591,-0.003519868428639274,0.32720572782790447,0.465115976224043,0.04185043137516312,0.14474355546819417,-0.10289312409303106,-2.6020852139652106e-17,109,0.999820515121601,2021-07-01
6315,2021-06-30,0.009910922157104148,-0.10928417782149591,-0.003519868428639274,0.32720572782790447,0.465115976224043,0.04185043137516312,0.14474355546819417,-0.10289312409303106,-2.6020852139652106e-17,109,0.999820515121601,2021-07-01
6522,2021-06-30,0.009910922157104148,-0.10928417782149591,-0.003519868428639274,0.32720572782790447,0.465115976224043,0.04185043137516312,0.14474355546819417,-0.10289312409303106,-2.6020852139652106e-17,35,0.999820515121601,2021-07-01
6523,2021-06-30,0.009910922157104148,-0.10928417782149591,-0.003519868428639274,0.32720572782790447,0.465115976224043,0.04185043137516312,0.14474355546819417,-0.10289312409303106,-2.6020852139652106e-17,35,0.999820515121601,2021-07-01
6533,2021-06-30,0.009910922157104148,-0.10928417782149591,-0.003519868428639274,0.32720572782790447,0.465115976224043,0.04185043137516312,0.14474355546819417,-0.10289312409303106,-2.6020852139652106e-17,92,0.999820515121601,2021-07-01
6615,2021-06-30,0.009910922157104148,-0.10928417782149591,-0.003519868428639274,0.32720572782790447,0.465115976224043,0.04185043137516312,0.14474355546819417,-0.10289312409303106,-2.6020852139652106e-17,129,0.999820515121601,2021-07-01
6616,2021-06-30,0.009910922157104148,-0.10928417782149591,-0.003519868428639274,0.32720572782790447,0.465115976224043,0.04185043137516312,0.14474355546819417,-0.10289312409303106,-2.6020852139652106e-17,129,0.999820515121601,2021-07-01
6769,2021-06-30,0.009910922157104148,-0.10928417782149591,-0.003519868428639274,0.32720572782790447,0.465115976224043,0.04185043137516312,0.14474355546819417,-0.10289312409303106,-2.6020852139652106e-17,94,0.999820515121601,2021-07-01
6887,2021-06-30,0.009910922157104148,-0.10928417782149591,-0.003519868428639274,0.32720572782790447,0.465115976224043,0.04185043137516312,0.14474355546819417,-0.10289312409303106,-2.6020852139652106e-17,33,0.999820515121601,2021-07-01
6888,2021-06-30,0.009910922157104148,-0.10928417782149591,-0.003519868428639274,0.32720572782790447,0.465115976224043,0.04185043137516312,0.14474355546819417,-0.10289312409303106,-2.6020852139652106e-17,33,0.999820515121601,2021-07-01
6904,2021-06-30,0.009910922157104148,-0.10928417782149591,-0.003519868428639274,0.32720572782790447,0.465115976224043,0.04185043137516312,0.14474355546819417,-0.10289312409303106,-2.6020852139652106e-17,98,0.999820515121601,2021-07-01
6905,2021-06-30,0.009910922157104148,-0.10928417782149591,-0.003519868428639274,0.32720572782790447,0.465115976224043,0.04185043137516312,0.14474355546819417,-0.10289312409303106,-2.6020852139652106e-17,98,0.999820515121601,2021-07-01
6969,2021-06-30,0.009910922157104148,-0.10928417782149591,-0.003519868428639274,0.32720572782790447,0.465115976224043,0.04185043137516312,0.14474355546819417,-0.10289312409303106,-2.6020852139652106e-17,90,0.999820515121601,2021-07-01
6976,2021-06-30,0.009910922157104148,-0.10928417782149591,-0.003519868428639274,0.32720572782790447,0.465115976224043,0.04185043137516312,0.14474355546819417,-0.10289312409303106,-2.6020852139652106e-17,134,0.999820515121601,2021-07-01
7113,2021-06-30,0.009910922157104148,-0.10928417782149591,-0.003519868428639274,0.32720572782790447,0.465115976224043,0.04185043137516312,0.14474355546819417,-0.10289312409303106,-2.6020852139652106e-17,80,0.999820515121601,2021-07-01
7114,2021-06-30,0.009910922157104148,-0.10928417782149591,-0.003519868428639274,0.32720572782790447,0.465115976224043,0.04185043137516312,0.14474355546819417,-0.10289312409303106,-2.6020852139652106e-17,80,0.999820515121601,2021-07-01
7305,2021-06-30,0.009910922157104148,-0.10928417782149591,-0.003519868428639274,0.32720572782790447,0.465115976224043,0.04185043137516312,0.14474355546819417,-0.10289312409303106,-2.6020852139652106e-17,99,0.999820515121601,2021-07-01
7340,2021-06-30,0.009910922157104148,-0.10928417782149591,-0.003519868428639274,0.32720572782790447,0.465115976224043,0.04185043137516312,0.14474355546819417,-0.10289312409303106,-2.6020852139652106e-17,114,0.999820515121601,2021-07-01
7341,2021-06-30,0.009910922157104148,-0.10928417782149591,-0.003519868428639274,0.32720572782790447,0.465115976224043,0.04185043137516312,0.14474355546819417,-0.10289312409303106,-2.6020852139652106e-17,114,0.999820515121601,2021-07-01
7343,2021-06-30,0.009910922157104148,-0.10928417782149591,-0.003519868428639274,0.32720572782790447,0.465115976224043,0.04185043137516312,0.14474355546819417,-0.10289312409303106,-2.6020852139652106e-17,122,0.999820515121601,2021-07-01
7346,2021-06-30,0.009910922157104148,-0.10928417782149591,-0.003519868428639274,0.32720572782790447,0.465115976224043,0.04185043137516312,0.14474355546819417,-0.10289312409303106,-2.6020852139652106e-17,88,0.999820515121601,2021-07-01
7349,2021-06-30,0.009910922157104148,-0.10928417782149591,-0.003519868428639274,0.32720572782790447,0.465115976224043,0.04185043137516312,0.14474355546819417,-0.10289312409303106,-2.6020852139652106e-17,110,0.999820515121601,2021-07-01
7350,2021-06-30,0.009910922157104148,-0.10928417782149591,-0.003519868428639274,0.32720572782790447,0.465115976224043,0.04185043137516312,0.14474355546819417,-0.10289312409303106,-2.6020852139652106e-17,110,0.999820515121601,2021-07-01
7353,2021-06-30,0.009910922157104148,-0.10928417782149591,-0.003519868428639274,0.32720572782790447,0.465115976224043,0.04185043137516312,0.14474355546819417,-0.10289312409303106,-2.6020852139652106e-17,104,0.999820515121601,2021-07-01
7449,2021-06-30,0.009910922157104148,-0.10928417782149591,-0.003519868428639274,0.32720572782790447,0.465115976224043,0.04185043137516312,0.14474355546819417,-0.10289312409303106,-2.6020852139652106e-17,44,0.999820515121601,2021-07-01
7450,2021-06-30,0.009910922157104148,-0.10928417782149591,-0.003519868428639274,0.32720572782790447,0.465115976224043,0.04185043137516312,0.14474355546819417,-0.10289312409303106,-2.6020852139652106e-17,44,0.999820515121601,2021-07-01
7490,2021-06-30,0.009910922157104148,-0.10928417782149591,-0.003519868428639274,0.32720572782790447,0.465115976224043,0.04185043137516312,0.14474355546819417,-0.10289312409303106,-2.6020852139652106e-17,84,0.999820515121601,2021-07-01
7491,2021-06-30,0.009910922157104148,-0.10928417782149591,-0.003519868428639274,0.32720572782790447,0.465115976224043,0.04185043137516312,0.14474355546819417,-0.10289312409303106,-2.6020852139652106e-17,84,0.999820515121601,2021-07-01
7731,2021-06-30,0.009910922157104148,-0.10928417782149591,-0.003519868428639274,0.32720572782790447,0.465115976224043,0.04185043137516312,0.14474355546819417,-0.10289312409303106,-2.6020852139652106e-17,103,0.999820515121601,2021-07-01
7895,2021-06-30,0.009910922157104148,-0.10928417782149591,-0.003519868428639274,0.32720572782790447,0.465115976224043,0.04185043137516312,0.14474355546819417,-0.10289312409303106,-2.6020852139652106e-17,138,0.999820515121601,2021-07-01
8734,2021-06-30,0.009910922157104148,-0.10928417782149591,-0.003519868428639274,0.32720572782790447,0.465115976224043,0.04185043137516312,0.14474355546819417,-0.10289312409303106,-2.6020852139652106e-17,108,0.999820515121601,2021-07-01
9707,2021-06-30,0.009910922157104148,-0.10928417782149591,-0.003519868428639274,0.32720572782790447,0.465115976224043,0.04185043137516312,0.14474355546819417,-0.10289312409303106,-2.6020852139652106e-17,100,0.999820515121601,2021-07-01
10238,2021-06-30,0.009910922157104148,-0.10928417782149591,-0.003519868428639274,0.32720572782790447,0.465115976224043,0.04185043137516312,0.14474355546819417,-0.10289312409303106,-2.6020852139652106e-17,78,0.999820515121601,2021-07-01
20018,2021-06-30,0.009910922157104148,-0.10928417782149591,-0.003519868428639274,0.32720572782790447,0.465115976224043,0.04185043137516312,0.14474355546819417,-0.10289312409303106,-2.6020852139652106e-17,100,0.999820515121601,2021-07-01
40008,2021-06-30,0.009910922157104148,-0.10928417782149591,-0.003519868428639274,0.32720572782790447,0.465115976224043,0.04185043137516312,0.14474355546819417,-0.10289312409303106,-2.6020852139652106e-17,135,0.999820515121601,2021-07-01
40011,2021-06-30,0.009910922157104148,-0.10928417782149591,-0.003519868428639274,0.32720572782790447,0.465115976224043,0.04185043137516312,0.14474355546819417,-0.10289312409303106,-2.6020852139652106e-17,92,0.999820515121601,2021-07-01
40025,2021-06-30,0.009910922157104148,-0.10928417782149591,-0.003519868428639274,0.32720572782790447,0.465115976224043,0.04185043137516312,0.14474355546819417,-0.10289312409303106,-2.6020852139652106e-17,206,0.999820515121601,2021-07-01
50009,2021-06-30,0.009910922157104148,-0.10928417782149591,-0.003519868428639274,0.32720572782790447,0.465115976224043,0.04185043137516312,0.14474355546819417,-0.10289312409303106,-2.6020852139652106e-17,94,0.999820515121601,2021-07-01
50010,2021-06-30,0.009910922157104148,-0.10928417782149591,-0.003519868428639274,0.32720572782790447,0.465115976224043,0.04185043137516312,0.14474355546819417,-0.10289312409303106,-2.6020852139652106e-17,92,0.999820515121601,2021-07-01
70027,2021-06-30,0.009910922157104148,-0.10928417782149591,-0.003519868428639274,0.32720572782790447,0.465115976224043,0.04185043137516312,0.14474355546819417,-0.10289312409303106,-2.6020852139652106e-17,123,0.999820515121601,2021-07-01
100039,2021-06-30,0.009910922157104148,-0.10928417782149591,-0.003519868428639274,0.32720572782790447,0.465115976224043,0.04185043137516312,0.14474355546819417,-0.10289312409303106,-2.6020852139652106e-17,94,0.999820515121601,2021-07-01
100060,2021-06-30,0.009910922157104148,-0.10928417782149591,-0.003519868428639274,0.32720572782790447,0.465115976224043,0.04185043137516312,0.14474355546819417,-0.10289312409303106,-2.6020852139652106e-17,72,0.999820515121601,2021-07-01
110002,2021-06-30,0.009910922157104148,-0.10928417782149591,-0.003519868428639274,0.32720572782790447,0.465115976224043,0.04185043137516312,0.14474355546819417,-0.10289312409303106,-2.6020852139652106e-17,198,0.999820515121601,2021-07-01
110005,2021-06-30,0.009910922157104148,-0.10928417782149591,-0.003519868428639274,0.32720572782790447,0.465115976224043,0.04185043137516312,0.14474355546819417,-0.10289312409303106,-2.6020852139652106e-17,85,0.999820515121601,2021-07-01
110009,2021-06-30,0.009910922157104148,-0.10928417782149591,-0.003519868428639274,0.32720572782790447,0.465115976224043,0.04185043137516312,0.14474355546819417,-0.10289312409303106,-2.6020852139652106e-17,84,0.999820515121601,2021-07-01
110013,2021-06-30,0.009910922157104148,-0.10928417782149591,-0.003519868428639274,0.32720572782790447,0.465115976224043,0.04185043137516312,0.14474355546819417,-0.10289312409303106,-2.6020852139652106e-17,106,0.999820515121601,2021-07-01
110015,2021-06-30,0.009910922157104148,-0.10928417782149591,-0.003519868428639274,0.32720572782790447,0.465115976224043,0.04185043137516312,0.14474355546819417,-0.10289312409303106,-2.6020852139652106e-17,85,0.999820515121601,2021-07-01
110025,2021-06-30,0.009910922157104148,-0.10928417782149591,-0.003519868428639274,0.32720572782790447,0.465115976224043,0.04185043137516312,0.14474355546819417,-0.10289312409303106,-2.6020852139652106e-17,120,0.999820515121601,2021-07-01
110029,2021-06-30,0.009910922157104148,-0.10928417782149591,-0.003519868428639274,0.32720572782790447,0.465115976224043,0.04185043137516312,0.14474355546819417,-0.10289312409303106,-2.6020852139652106e-17,117,0.999820515121601,2021-07-01
112002,2021-06-30,0.009910922157104148,-0.10928417782149591,-0.003519868428639274,0.32720572782790447,0.465115976224043,0.04185043137516312,0.14474355546819417,-0.10289312409303106,-2.6020852139652106e-17,100,0.999820515121601,2021-07-01
121003,2021-06-30,0.009910922157104148,-0.10928417782149591,-0.003519868428639274,0.32720572782790447,0.465115976224043,0.04185043137516312,0.14474355546819417,-0.10289312409303106,-2.6020852139652106e-17,121,0.999820515121601,2021-07-01
150968,2021-06-30,0.009910922157104148,-0.10928417782149591,-0.003519868428639274,0.32720572782790447,0.465115976224043,0.04185043137516312,0.14474355546819417,-0.10289312409303106,-2.6020852139652106e-17,123,0.999820515121601,2021-07-01
160605,2021-06-30,0.009910922157104148,-0.10928417782149591,-0.003519868428639274,0.32720572782790447,0.465115976224043,0.04185043137516312,0.14474355546819417,-0.10289312409303106,-2.6020852139652106e-17,122,0.999820515121601,2021-07-01
161606,2021-06-30,0.009910922157104148,-0.10928417782149591,-0.003519868428639274,0.32720572782790447,0.465115976224043,0.04185043137516312,0.14474355546819417,-0.10289312409303106,-2.6020852139652106e-17,104,0.999820515121601,2021-07-01
161810,2021-06-30,0.009910922157104148,-0.10928417782149591,-0.003519868428639274,0.32720572782790447,0.465115976224043,0.04185043137516312,0.14474355546819417,-0.10289312409303106,-2.6020852139652106e-17,33,0.999820515121601,2021-07-01
161903,2021-06-30,0.009910922157104148,-0.10928417782149591,-0.003519868428639274,0.32720572782790447,0.465115976224043,0.04185043137516312,0.14474355546819417,-0.10289312409303106,-2.6020852139652106e-17,91,0.999820515121601,2021-07-01
162006,2021-06-30,0.009910922157104148,-0.10928417782149591,-0.003519868428639274,0.32720572782790447,0.465115976224043,0.04185043137516312,0.14474355546819417,-0.10289312409303106,-2.6020852139652106e-17,79,0.999820515121601,2021-07-01
162201,2021-06-30,0.009910922157104148,-0.10928417782149591,-0.003519868428639274,0.32720572782790447,0.465115976224043,0.04185043137516312,0.14474355546819417,-0.10289312409303106,-2.6020852139652106e-17,161,0.999820515121601,2021-07-01
162204,2021-06-30,0.009910922157104148,-0.10928417782149591,-0.003519868428639274,0.32720572782790447,0.465115976224043,0.04185043137516312,0.14474355546819417,-0.10289312409303106,-2.6020852139652106e-17,129,0.999820515121601,2021-07-01
162214,2021-06-30,0.009910922157104148,-0.10928417782149591,-0.003519868428639274,0.32720572782790447,0.465115976224043,0.04185043137516312,0.14474355546819417,-0.10289312409303106,-2.6020852139652106e-17,46,0.999820515121601,2021-07-01
162703,2021-06-30,0.009910922157104148,-0.10928417782149591,-0.003519868428639274,0.32720572782790447,0.465115976224043,0.04185043137516312,0.14474355546819417,-0.10289312409303106,-2.6020852139652106e-17,104,0.999820515121601,2021-07-01
163406,2021-06-30,0.009910922157104148,-0.10928417782149591,-0.003519868428639274,0.32720572782790447,0.465115976224043,0.04185043137516312,0.14474355546819417,-0.10289312409303106,-2.6020852139652106e-17,121,0.999820515121601,2021-07-01
163411,2021-06-30,0.009910922157104148,-0.10928417782149591,-0.003519868428639274,0.32720572782790447,0.465115976224043,0.04185043137516312,0.14474355546819417,-0.10289312409303106,-2.6020852139652106e-17,92,0.999820515121601,2021-07-01
163412,2021-06-30,0.009910922157104148,-0.10928417782149591,-0.003519868428639274,0.32720572782790447,0.465115976224043,0.04185043137516312,0.14474355546819417,-0.10289312409303106,-2.6020852139652106e-17,47,0.999820515121601,2021-07-01
166001,2021-06-30,0.009910922157104148,-0.10928417782149591,-0.003519868428639274,0.32720572782790447,0.465115976224043,0.04185043137516312,0.14474355546819417,-0.10289312409303106,-2.6020852139652106e-17,165,0.999820515121601,2021-07-01
166005,2021-06-30,0.009910922157104148,-0.10928417782149591,-0.003519868428639274,0.32720572782790447,0.465115976224043,0.04185043137516312,0.14474355546819417,-0.10289312409303106,-2.6020852139652106e-17,148,0.999820515121601,2021-07-01
168002,2021-06-30,0.009910922157104148,-0.10928417782149591,-0.003519868428639274,0.32720572782790447,0.465115976224043,0.04185043137516312,0.14474355546819417,-0.10289312409303106,-2.6020852139652106e-17,96,0.999820515121601,2021-07-01
180031,2021-06-30,0.009910922157104148,-0.10928417782149591,-0.003519868428639274,0.32720572782790447,0.465115976224043,0.04185043137516312,0.14474355546819417,-0.10289312409303106,-2.6020852139652106e-17,115,0.999820515121601,2021-07-01
200012,2021-06-30,0.009910922157104148,-0.10928417782149591,-0.003519868428639274,0.32720572782790447,0.465115976224043,0.04185043137516312,0.14474355546819417,-0.10289312409303106,-2.6020852139652106e-17,93,0.999820515121601,2021-07-01
202027,2021-06-30,0.009910922157104148,-0.10928417782149591,-0.003519868428639274,0.32720572782790447,0.465115976224043,0.04185043137516312,0.14474355546819417,-0.10289312409303106,-2.6020852139652106e-17,108,0.999820515121601,2021-07-01
206009,2021-06-30,0.009910922157104148,-0.10928417782149591,-0.003519868428639274,0.32720572782790447,0.465115976224043,0.04185043137516312,0.14474355546819417,-0.10289312409303106,-2.6020852139652106e-17,110,0.999820515121601,2021-07-01
210004,2021-06-30,0.009910922157104148,-0.10928417782149591,-0.003519868428639274,0.32720572782790447,0.465115976224043,0.04185043137516312,0.14474355546819417,-0.10289312409303106,-2.6020852139652106e-17,119,0.999820515121601,2021-07-01
210008,2021-06-30,0.009910922157104148,-0.10928417782149591,-0.003519868428639274,0.32720572782790447,0.465115976224043,0.04185043137516312,0.14474355546819417,-0.10289312409303106,-2.6020852139652106e-17,90,0.999820515121601,2021-07-01
213003,2021-06-30,0.009910922157104148,-0.10928417782149591,-0.003519868428639274,0.32720572782790447,0.465115976224043,0.04185043137516312,0.14474355546819417,-0.10289312409303106,-2.6020852139652106e-17,75,0.999820515121601,2021-07-01
213008,2021-06-30,0.009910922157104148,-0.10928417782149591,-0.003519868428639274,0.32720572782790447,0.465115976224043,0.04185043137516312,0.14474355546819417,-0.10289312409303106,-2.6020852139652106e-17,94,0.999820515121601,2021-07-01
240005,2021-06-30,0.009910922157104148,-0.10928417782149591,-0.003519868428639274,0.32720572782790447,0.465115976224043,0.04185043137516312,0.14474355546819417,-0.10289312409303106,-2.6020852139652106e-17,116,0.999820515121601,2021-07-01
240011,2021-06-30,0.009910922157104148,-0.10928417782149591,-0.003519868428639274,0.32720572782790447,0.465115976224043,0.04185043137516312,0.14474355546819417,-0.10289312409303106,-2.6020852139652106e-17,100,0.999820515121601,2021-07-01
240017,2021-06-30,0.009910922157104148,-0.10928417782149591,-0.003519868428639274,0.32720572782790447,0.465115976224043,0.04185043137516312,0.14474355546819417,-0.10289312409303106,-2.6020852139652106e-17,148,0.999820515121601,2021-07-01
240022,2021-06-30,0.009910922157104148,-0.10928417782149591,-0.003519868428639274,0.32720572782790447,0.465115976224043,0.04185043137516312,0.14474355546819417,-0.10289312409303106,-2.6020852139652106e-17,110,0.999820515121601,2021-07-01
257020,2021-06-30,0.009910922157104148,-0.10928417782149591,-0.003519868428639274,0.32720572782790447,0.465115976224043,0.04185043137516312,0.14474355546819417,-0.10289312409303106,-2.6020852139652106e-17,108,0.999820515121601,2021-07-01
257030,2021-06-30,0.009910922157104148,-0.10928417782149591,-0.003519868428639274,0.32720572782790447,0.465115976224043,0.04185043137516312,0.14474355546819417,-0.10289312409303106,-2.6020852139652106e-17,81,0.999820515121601,2021-07-01
257070,2021-06-30,0.009910922157104148,-0.10928417782149591,-0.003519868428639274,0.32720572782790447,0.465115976224043,0.04185043137516312,0.14474355546819417,-0.10289312409303106,-2.6020852139652106e-17,25,0.999820515121601,2021-07-01
270028,2021-06-30,0.009910922157104148,-0.10928417782149591,-0.003519868428639274,0.32720572782790447,0.465115976224043,0.04185043137516312,0.14474355546819417,-0.10289312409303106,-2.6020852139652106e-17,106,0.999820515121601,2021-07-01
290008,2021-06-30,0.009910922157104148,-0.10928417782149591,-0.003519868428639274,0.32720572782790447,0.465115976224043,0.04185043137516312,0.14474355546819417,-0.10289312409303106,-2.6020852139652106e-17,34,0.999820515121601,2021-07-01
290014,2021-06-30,0.009910922157104148,-0.10928417782149591,-0.003519868428639274,0.32720572782790447,0.465115976224043,0.04185043137516312,0.14474355546819417,-0.10289312409303106,-2.6020852139652106e-17,31,0.999820515121601,2021-07-01
310358,2021-06-30,0.009910922157104148,-0.10928417782149591,-0.003519868428639274,0.32720572782790447,0.465115976224043,0.04185043137516312,0.14474355546819417,-0.10289312409303106,-2.6020852139652106e-17,128,0.999820515121601,2021-07-01
320005,2021-06-30,0.009910922157104148,-0.10928417782149591,-0.003519868428639274,0.32720572782790447,0.465115976224043,0.04185043137516312,0.14474355546819417,-0.10289312409303106,-2.6020852139652106e-17,131,0.999820515121601,2021-07-01
320007,2021-06-30,0.009910922157104148,-0.10928417782149591,-0.003519868428639274,0.32720572782790447,0.465115976224043,0.04185043137516312,0.14474355546819417,-0.10289312409303106,-2.6020852139652106e-17,332,0.999820515121601,2021-07-01
340007,2021-06-30,0.009910922157104148,-0.10928417782149591,-0.003519868428639274,0.32720572782790447,0.465115976224043,0.04185043137516312,0.14474355546819417,-0.10289312409303106,-2.6020852139652106e-17,95,0.999820515121601,2021-07-01
360016,2021-06-30,0.009910922157104148,-0.10928417782149591,-0.003519868428639274,0.32720572782790447,0.465115976224043,0.04185043137516312,0.14474355546819417,-0.10289312409303106,-2.6020852139652106e-17,134,0.999820515121601,2021-07-01
370024,2021-06-30,0.009910922157104148,-0.10928417782149591,-0.003519868428639274,0.32720572782790447,0.465115976224043,0.04185043137516312,0.14474355546819417,-0.10289312409303106,-2.6020852139652106e-17,126,0.999820515121601,2021-07-01
370027,2021-06-30,0.009910922157104148,-0.10928417782149591,-0.003519868428639274,0.32720572782790447,0.465115976224043,0.04185043137516312,0.14474355546819417,-0.10289312409303106,-2.6020852139652106e-17,124,0.999820515121601,2021-07-01
