fc,egarch_omega,egarch_alpha,egarch_gamma,egarch_beta,egarch_persistence,egarch_gamma_t,n_obs,fit_ok
16501,-0.3648892381152957,0.24651149556952393,0.06218725466930319,0.9510867743441968,1.1975982699137206,2.2568775338989453,934.0,1
16579,-0.2372042580006156,0.31248860582104887,0.03968421233267424,0.9674126136630152,1.279901219484064,1.2080143000982169,943.0,1
16721,-0.01588565399072112,0.10094336787850232,0.04411122396199553,0.9971730604477829,1.0981164283262852,2.030261124083196,401.0,1
16772,-0.10492190183256675,0.2797355939018906,-0.014202740832786826,0.9846150733526259,1.2643506672545164,-0.43004510725029527,865.0,1
16773,-0.10577387978258405,0.2800558421691512,-0.014555989227132598,0.9844979973398162,1.2645538395089675,-0.4402136974585115,865.0,1
16780,-0.13408393777994396,0.2377724323752494,0.0075785144188311015,0.981679791450856,1.2194522238261054,0.2598407116557469,928.0,1
17102,-0.2305258566143936,0.1797527452493416,-0.020941912180443424,0.9671299009281272,1.1468826461774688,-0.790281498372259,804.0,1
17103,-0.23047536697756169,0.17941947658124272,-0.02099926595367923,0.9671349373537624,1.1465544139350052,-0.793001174283088,804.0,1
17234,-0.1222960538922465,0.1416557633405066,-0.019099848587084748,0.9822372108834009,1.1238929742239074,-0.3369556547131633,376.0,1
17612,-0.5816832780246118,0.2154045356037121,0.010387282322909744,0.9183435550211111,1.1337480906248232,0.3147936226413794,842.0,1
17732,-0.952062150856306,0.5064988818827146,-0.07565002122111972,0.8807325888147693,1.387231470697484,-1.0412299460981849,864.0,1
17811,-0.3018114242463379,0.24050973565325567,0.04641893912309273,0.9571122770710647,1.1976220127243205,1.5342959861425842,841.0,1
17876,-0.5628255750838748,0.3009078042537869,-0.0013828301662211324,0.9322549795945302,1.233162783848317,-0.024140289170978328,793.0,1
17927,-0.3181824715302189,0.2173133292833623,0.046207675645230484,0.9586913926005524,1.1760047218839147,1.676100776634684,843.0,1
18291,-0.0810177319430601,0.23081399544698647,0.04111181186568562,0.9880995418993722,1.2189135373463587,1.5840882471202404,803.0,1
18325,-0.6381184323438799,0.34398245708403985,0.004159251200778031,0.9169759143329691,1.260958371417009,0.11208461191692339,768.0,1
18326,-0.6365780928830993,0.34305710729171507,0.0040644612533687315,0.9171723546878086,1.2602294619795236,0.10924662266555439,768.0,1
18358,-0.16094201800020194,0.2560159303768771,0.011585101016724239,0.9771650709165449,1.233181001293422,0.4177858913539694,746.0,1
18359,-0.16119254075278103,0.25567643830476533,0.011604468187262148,0.9771283512213416,1.232804789526107,0.4179808599864074,746.0,1
18956,-0.6517696856573497,0.1970621357365408,0.008667931546820629,0.9052859274435943,1.102348063180135,0.1940490426974649,710.0,1
18957,-0.6505207226756892,0.1967971758483511,0.008659557048612087,0.9054662246227609,1.102263400471112,0.1941325037148421,710.0,1
19018,-0.3649868423389756,0.225070911208226,0.017407127187433487,0.9508823618614857,1.1759532730697118,0.47407764324155366,682.0,1
19032,-0.425809287433618,0.4877641658826065,-0.011720434418992514,0.9485954036991999,1.4363595695818066,-0.19068172599959454,662.0,1
19034,-0.5571247207560971,0.504376706995171,-0.03831787974201092,0.931208914707239,1.43558562170241,-0.5990821947470999,662.0,1
19426,-0.07244609187671423,0.47549963859807715,0.019262196804527967,0.986423774194887,1.4619234127929641,0.2380819464309084,542.0,1
19427,-0.06721733364656074,0.471172655848225,0.02232591928413662,0.9871915310364917,1.4583641868847166,0.27493230049812784,542.0,1
19571,-0.6060204538789755,0.273457882477765,0.06909506966270097,0.9179910842633097,1.1914489667410746,1.884920502277102,692.0,1
19829,-0.09882558087183732,0.12244168472804759,0.057300191585508996,0.9854808608599218,1.1079225455879693,2.11371076732164,561.0,1
19830,-0.09727750842003746,0.12099127949336644,0.056639284494923156,0.9857162998397311,1.1067075793330976,2.0711807179115835,561.0,1
19925,-0.6102590513355225,0.34475565671300573,-0.008848514902716171,0.9172090289945292,1.2619646857075348,-0.16526788256350014,671.0,1
20018,-0.3374336984260523,0.29197327062722433,-0.022597164967227256,0.9584265448708142,1.2503998154980387,-0.6806332254263836,1598.0,1
20469,-0.2799980926973979,0.23438791130052383,0.07611007856173954,0.9609123755671939,1.1953002868677176,2.156128706991467,580.0,1
20470,-0.27929707320855374,0.23421928815240292,0.07609110919794947,0.960998911453698,1.1952181996061009,2.1226841046272655,580.0,1
21179,-0.10265160210646283,0.20158435984751463,-0.04203208907362368,0.985551750495181,1.1871361103426956,-0.7810917003299707,458.0,1
21180,-0.10144786708256259,0.2019476281496933,-0.042334765989267255,0.9856946398074264,1.1876422679571197,-0.7814990709140408,458.0,1
21382,-0.18391033637547138,0.5960167744626261,0.023140360207691297,0.9710837791649047,1.5671005536275309,0.31176581357760236,513.0,1
21383,-0.18369024807319587,0.5993959375358657,0.02011892214298914,0.9710570849932059,1.5704530225290716,0.27779472814891426,513.0,1
21510,-0.25312237989148106,0.279041297111372,0.03277651176583792,0.9649312181353172,1.2439725152466892,0.7419794245032787,488.0,1
21511,-0.25260002019369204,0.278800707325683,0.032708475663066956,0.9650050313774813,1.2438057387031642,0.7400885109713996,488.0,1
21523,-0.5158447456783536,0.21084545347019978,0.03425896168777031,0.9266198034756697,1.1374652569458696,0.9342497419668951,535.0,1
21528,-0.41080713641812994,0.19311525478978558,0.027357999955111963,0.9399475875317465,1.133062842321532,0.6458128471567584,535.0,1
21593,-0.012744080092750397,-0.04564238602618865,0.06023893847966346,0.9979596123521218,0.9523172263259332,677.0889089094629,441.0,1
21594,-0.01358197569667094,-0.03407511468895164,0.05907746994798445,0.9978636814651433,0.9637885667761916,6.30726566612277,441.0,1
21626,-0.15471195332568285,0.20678275921585873,0.0077160112620394865,0.9771092106725711,1.1838919698884298,0.23938325379980877,407.0,1
21627,-0.15469212223354842,0.20646182632080873,0.007592651218539726,0.9771131643393901,1.183574990660199,0.2312411071467184,407.0,1
21792,-0.056547659886494746,0.05734966924506426,0.060546621549302425,0.9914198803421662,1.0487695495872305,2.245365347055806,450.0,1
21793,-0.05723431673174787,0.05776006978944848,0.05990447818748898,0.9913276614073941,1.0490877311968427,2.2192067351024045,450.0,1
22364,-0.5691308518270466,0.11081915523758606,-0.050458786766045885,0.9193866575571458,1.0302058127947318,-1.1811382415884524,429.0,1
22365,-0.5706314573626522,0.11106209750005164,-0.050646451584091104,0.9191714543441056,1.0302335518441572,-1.1930559665113074,429.0,1
22368,-0.12246829261410735,0.1423127652640004,-0.019181869243810656,0.9822071346246234,1.1245198998886239,-0.31678358331126844,376.0,1
22709,-0.25894800420322345,0.18108981827697554,0.010703281834238906,0.9668990526854784,1.147988870962454,0.22464773022873707,411.0,1
22735,-0.13687747406790446,0.1900644300055571,-0.03581112472001099,0.9806134764362543,1.1706779064418114,-0.5786554632211861,403.0,1
22740,-0.12570198852726946,0.1778553800189447,-0.034903422055328856,0.981967514101913,1.1598228941208577,-0.5758700235887697,403.0,1
23397,-0.3308050847269198,0.22495617643175228,0.018066649316410437,0.9569767914738712,1.1819329679056234,0.34648800939288865,357.0,1
23398,-0.33348026550085635,0.2274000176518465,0.016706914419768067,0.9566228689329247,1.1840228865847713,0.28190841046093945,357.0,1
23451,-0.07176444059893722,0.09150127155283955,0.025085941686340936,0.9891039747153769,1.0806052462682165,0.5734285495741752,344.0,1
23452,-0.07214370432655816,0.09209246679254712,0.025146514529256096,0.9890494119450909,1.081141878737638,0.5741455718617963,344.0,1
24052,,,,,,,,0
24053,,,,,,,,0
24459,,,,,,,,0
24460,,,,,,,,0
24592,-0.39823746992890857,0.3729449557342502,-0.06777687195444741,0.93952392420694,1.31246887994119,-1.1973793369237549,266.0,1
24593,-0.39931794920911123,0.37309858851512545,-0.06790114130646145,0.9393550735176774,1.312453662032803,-1.2000211748916143,266.0,1
40001,-0.4130542062030823,0.27313993190666613,-0.030140105603422635,0.9507833028752258,1.223923234781892,-1.045784506502673,1598.0,1
40008,-0.9509779274178682,0.32775205108912847,-0.038371939793478485,0.8934218484164215,1.2211738995055499,-0.9205878058841402,1598.0,1
40011,-0.8521844650903391,0.30076825566578314,-0.05765807644842348,0.8987764780848155,1.1995447337505987,-0.9034548409829154,1598.0,1
40016,-0.43737547487743783,0.2671591530069676,-0.017296268801794513,0.9501305381649131,1.2172896911718807,-0.681561115356984,1598.0,1
40025,-0.5009516985597986,0.21341406477782252,0.008673515650398141,0.9362918814327641,1.1497059462105865,0.2811681816070163,1598.0,1
50004,-0.3365612074716022,0.28311044081861214,-0.015618178719104987,0.9602752802349531,1.2433857210535653,-0.4607124054271008,1598.0,1
50009,-0.43991071941598564,0.24387092052139067,-0.023475567302470468,0.9432131690153168,1.1870840895367074,-0.6553139508187229,1598.0,1
50010,-0.4898365597645229,0.24296814061455757,-0.02539414961491908,0.9361811838023117,1.1791493244168694,-0.5857712048405243,1598.0,1
70027,-0.5044617909386091,0.26282681999062485,-0.03642095070110139,0.9417934775022514,1.2046202974928764,-0.8952691318000571,1598.0,1
100022,-0.21971187672256845,0.21074203098577124,0.012475277434056471,0.9726219162706666,1.183363947256438,0.6075382518481892,1598.0,1
100039,-0.24000472500400744,0.16858554542110352,0.03698088335607614,0.9701590600345842,1.1387446054556878,2.3578930253881025,1598.0,1
100060,-0.14112483461633113,0.20670803328548815,0.0012286685693066216,0.9819347257705542,1.1886427590560422,0.06104536125695044,1598.0,1
110002,-0.2650008602704647,0.22459752377772702,-0.0010898367516950502,0.9672184518799124,1.1918159756576394,-0.05413607208478207,1598.0,1
110005,-0.3630272192799932,0.23947511007420413,-0.010398967973886005,0.9544825318880964,1.1939576419623006,-0.5489667785305397,1598.0,1
110009,-0.6293255141138978,0.2439441564722099,-0.05223031797651183,0.9267953281822303,1.1707394846544403,-1.3786064367861957,1598.0,1
110013,-0.3965780916265792,0.26614795444250616,-0.03001683253711061,0.9526141555296659,1.2187621099721722,-0.8862909327321165,1598.0,1
110015,-0.31457323389375136,0.23152430850914352,0.0031819719624693976,0.9620826394415632,1.1936069479507068,0.13069631411196866,1598.0,1
110025,-0.17814314021764924,0.17634848615017198,0.021438785439662624,0.9775286328757079,1.1538771190258799,1.085678743161394,1598.0,1
110029,-0.5145834572871877,0.27149774056100345,-0.025923423830091573,0.9366249081289363,1.2081226486899397,-0.7134058467436193,1598.0,1
112002,0.006837583221881661,0.08939699602708336,0.027383882317779273,0.9999999999999986,1.089396996027082,2.335080820863136,4866.0,1
121003,-0.3706849654943819,0.2368264826891468,0.029998807165898703,0.9569244711220058,1.1937509538111526,1.039385641692921,1598.0,1
150968,-0.3474277555712399,0.25305634096459984,-0.009102661012657581,0.9576744155161072,1.210730756480707,-0.39255778760438126,1598.0,1
151001,-0.3180999213203012,0.22683576944840853,0.00496883818708326,0.9622678086127067,1.1891035780611152,0.23185501932805525,1598.0,1
160220,-0.18718165633266182,0.33508466850198576,-0.009698176724366524,0.9823296172487472,1.317414285750733,-0.22469768839652227,3071.0,1
160226,-0.11358762751721041,0.3237853762104885,-0.03539485918888546,0.9870166762798407,1.3108020524903292,-0.9616103280961158,2614.0,1
160605,-0.46641779067586814,0.25198388055507165,-0.01377683234461426,0.9444816724016882,1.1964655529567598,-0.5425291714250888,1598.0,1
161606,-0.28833934202450995,0.2528040786488074,-0.02969960087938787,0.9635428484845296,1.216346927133337,-0.8207273305300878,1598.0,1
161810,-0.24970547360454964,0.21319849417541273,0.015691978062357517,0.9688947819548083,1.182093276130221,0.7715550231123751,1598.0,1
161903,-0.4276232990733106,0.17825026876187774,0.022404470919751847,0.9453886762953333,1.123638945057211,1.2191418446777393,1598.0,1
162006,-0.37742838931079736,0.2578228523545544,-0.010489409608621724,0.9540758982766081,1.2118987506311625,-0.3654732001925264,1598.0,1
162201,-0.21074207369932432,0.17449046919509809,0.004454821858426552,0.970800574765841,1.1452910439609392,0.24060880699637924,1598.0,1
162204,-0.6623515939625197,0.3305061005911285,-0.06071309246043018,0.9235460308515899,1.2540521314427184,-1.5981959742111957,1598.0,1
162209,-0.36632014812862135,0.2273952660132055,-0.007281357618276012,0.9573233914232522,1.1847186574364577,-0.257000171440924,1598.0,1
162214,-0.321451809837477,0.27761884096756767,0.008521120221664217,0.9578889367259031,1.2355077776934709,0.38050630510093403,1598.0,1
162703,-0.3037251661577874,0.22637994429777017,-0.009039621870899142,0.9614068678158334,1.1877868121136035,-0.553947217856119,1598.0,1
163402,-0.47625106898755887,0.22458845477244394,-0.015519931355355199,0.9450744503005588,1.1696629050730027,-0.30472801607804006,1598.0,1
163406,-0.6091007885826377,0.3052219038499167,-0.04362919168731764,0.9277052503523375,1.2329271542022542,-0.8575307528575987,1598.0,1
163411,-0.31241313179084124,0.22792637998219326,-0.016666937644057096,0.9619932019631283,1.1899195819453217,-0.8269314950078777,1598.0,1
163412,-0.6073804213610883,0.2680502522869167,-0.04576003142141989,0.9283499034677438,1.1964001557546604,-0.6548687822364749,1598.0,1
166001,-0.5233395602863979,0.2700862647645155,-0.02892308222091851,0.9397671161980053,1.209853380962521,-0.7031666721764122,1598.0,1
166005,-0.9011221224494165,0.30477487172651735,-0.08746274397085309,0.897241067457189,1.2020159391837064,-2.096482051753454,1598.0,1
168002,-0.1667649848214427,0.09985350543733741,0.01661203427628501,0.97830904608129,1.0781625515186275,1.022454074165727,1598.0,1
168401,-0.043391047974525435,0.27262053529641583,-0.02258822691058437,0.9933122654013802,1.265932800697796,-1.1998889251424716,2245.0,1
180031,-0.4265913989015558,0.2563674070314477,-0.01905540672373238,0.9453335608146387,1.2017009678460864,-0.7191421406617959,1598.0,1
200012,-0.43263783920627685,0.3770999110443901,-0.04053509894184758,0.9476128555994511,1.3247127666438412,-1.1797086512944805,1598.0,1
202001,-0.33574282072622036,0.3279889846739556,-0.020675469190965058,0.9616867977642715,1.289675782438227,-0.441444982410954,1598.0,1
202002,-0.33865056725241505,0.3296377589129459,-0.0213478914655215,0.9613297252761819,1.2909674841891277,-0.4432692115408913,1598.0,1
202027,-0.4235794154441427,0.2981366703476391,-0.004278713657135358,0.9453016730954367,1.2434383434430758,-0.12932999695015177,1598.0,1
206009,-0.6078254606926806,0.31394117537167854,-0.05195928202067277,0.9291853279326907,1.2431265033043692,-1.3759771146528423,1598.0,1
210004,-0.35864168137145314,0.26796444371782696,-0.030925897933963102,0.9563732104317233,1.2243376541495503,-0.7276018625459229,1598.0,1
210008,-0.12555658888309093,0.11037927221531217,0.00698825208903437,0.9830468136573298,1.093426085872642,0.47228027224407826,1598.0,1
213003,-0.3288056046466907,0.20451789661694947,-0.013197092510507182,0.9572958778564792,1.1618137744734287,-0.5471893219893439,1598.0,1
213008,-0.5422182596006507,0.21145622932762514,0.010985837390809858,0.9313152567887938,1.1427714861164189,0.3419639244061682,1598.0,1
240005,-0.6170172422177543,0.2808388643957746,-0.0280269433607602,0.9277524030775909,1.2085912674733654,-0.7929090607547452,1598.0,1
240011,-0.4461286594211683,0.29315944165801905,-0.016078791130930893,0.9444327039947473,1.2375921456527663,-0.38958616559411824,1598.0,1
240017,-0.3250063566760486,0.20994639012130262,0.02369612522600277,0.95972068646625,1.1696670765875525,0.9481530136144921,1598.0,1
240022,-0.24372833938349298,0.17891436222165524,0.027964670139584594,0.9698927481578196,1.1488071103794748,1.059276906279204,1598.0,1
257020,-0.4090377586577155,0.20063921887720026,-0.0012333718223014546,0.9503374688393513,1.1509766877165517,-0.06130208040163699,1598.0,1
257030,-0.8889076809666288,0.3171141918299538,-0.06921622632143451,0.8952840467395717,1.2123982385695256,-1.4973739426790353,1598.0,1
257070,-0.2881422493901781,0.1838748968100903,0.019490369849877,0.9603726991824352,1.1442475959925256,0.42336531747171136,1598.0,1
260112,-0.8369858394531857,0.3753264092002387,-0.018903003888500733,0.9127401399288383,1.288066549129077,-0.45443968993726,1598.0,1
260117,-0.7866628253941607,0.28384546346665607,-0.022660660163252546,0.908144252073092,1.191989715539748,-0.5485161846872884,1598.0,1
270028,-0.492397590266097,0.24914679247326882,-0.02827563904754483,0.9379387085538845,1.1870855010271533,-0.7561692817748901,1598.0,1
290008,-0.2797840391599971,0.16053488888417394,4.4223846961688446e-05,0.9626652595372648,1.1232001484214387,0.001868383670442626,1598.0,1
290014,-0.23606196521509712,0.17708121989756473,-0.003948985881928563,0.9686516632257631,1.1457328831233278,-0.16229415939013822,1598.0,1
310358,-0.2431162762536071,0.21734370505876105,-0.018039306191723906,0.9690388655464818,1.1863825706052429,-0.7291717361178965,1598.0,1
320005,-0.4980758223340764,0.2457975506588583,-0.017157347938563765,0.9422110515035125,1.1880086021623708,-0.3886811381202991,1598.0,1
320007,-0.278110028056171,0.20485267829471332,0.04234309677062629,0.9630012244734836,1.167853902768197,1.9966745211230466,1598.0,1
340007,-0.3893101561732885,0.26953323596411094,-0.028317895593102996,0.9528919071955663,1.2224251431596773,-0.8805992134420361,1598.0,1
360016,-0.162085556550391,0.2581243720940379,-0.0093828172077625,0.9808519095214985,1.2389762816155363,-0.35731707401967133,1598.0,1
370024,-0.3439608606641066,0.2591277177188588,-0.007848852845227799,0.9585136141867899,1.2176413319056487,-0.25987326510827974,1598.0,1
370027,-0.31583895074653023,0.27675354825722837,0.02575350346083988,0.9626601359525021,1.2394136842097305,0.8721199231385195,1598.0,1
375010,-0.7157071234581812,0.2797345936097641,-0.03989714061720053,0.9103914711465819,1.190126064756346,-0.982084013142494,1598.0,1
377010,-1.211051166410476,0.3143300842874772,-0.0676757047432215,0.8596051670087229,1.1739352512962,-1.2977692834547743,1598.0,1
377240,-0.5748108285092691,0.2550809774960729,-0.02840917379174089,0.9271019724460894,1.1821829499421623,-0.7527338214139543,1598.0,1
378010,-0.6021310163275843,0.28642083102259547,-0.029258487033400244,0.9293027851369161,1.2157236161595115,-0.7549806541673685,1598.0,1
379010,-0.5074696632563735,0.23961801464227792,-0.014857320528660825,0.935662390624404,1.1752804052666819,-0.6064852074502208,1598.0,1
400001,-0.6118722914408555,0.35991168629545994,-0.04248919685102049,0.9290475140791234,1.2889592003745833,-0.8997115617385977,1598.0,1
460007,-0.26371887589381554,0.27710101409064763,-0.0012564546956261074,0.9664021570162434,1.2435031711068911,-0.03317327512058288,1598.0,1
470009,-0.633656265585597,0.2766929702375757,-0.03468437657474718,0.9228625456491197,1.1995555158866955,-0.7585231913159299,1598.0,1
470028,-0.4788873216914591,0.312214976571867,-0.025485629279278516,0.9437290228840811,1.255943999455948,-0.6919971269648787,1598.0,1
470098,-1.3024349387087797,0.3511758990163114,-0.1002741944667984,0.848560155279338,1.1997360542956494,-1.8847446073115235,1598.0,1
481001,-0.2703112265171381,0.2674601932375516,-0.0206589330171921,0.9675416146598005,1.2350018078973521,-0.506019909919242,1598.0,1
481008,-0.8688554791025924,0.34328270263729715,-0.06329927486540794,0.9038687378648798,1.2471514405021769,-1.4349127093483807,1598.0,1
481010,-0.21773048977701595,0.2138867737282821,-0.02141405893863545,0.9717737963668728,1.1856605700951548,-0.98705756249688,1598.0,1
481015,-0.1712139660140197,0.19335959460607183,0.013200893564677628,0.9769784442771774,1.1703380388832492,0.8725266098707983,1598.0,1
501026,-0.1346306313094588,0.22095984340982838,-0.021516777512160787,0.9829789952403467,1.203938838650175,-1.2028382006656464,2362.0,1
501054,-0.369202434134856,0.28013844736784693,-0.043673445123506384,0.9550284785715505,1.2351669259393974,-1.3132902599540979,1598.0,1
501079,-0.23401636225083144,0.20477990832296603,0.005790492682686425,0.97093903918179,1.175718947504756,0.264067814550774,1590.0,1
501082,-0.23266449092158725,0.2170406932422719,0.053749804437125986,0.9697462572328641,1.186786950475136,2.7483043579595376,1635.0,1
519005,-0.39740680185268196,0.20265068170224068,-0.007913363178247288,0.9446474106086794,1.1472980923109202,-0.3480011167218511,1598.0,1
519013,-0.2573348413939696,0.21595385129467445,-0.013156893378307175,0.9698632985038029,1.1858171497984773,-0.5469517470278116,1598.0,1
519018,-0.364639318514263,0.2961756913343821,-0.02562469874493684,0.9571834866034787,1.2533591779378608,-0.5957176701692736,1598.0,1
519026,-0.5901964317866788,0.27076495512128274,-0.053779579503873784,0.9234078137257815,1.1941727688470642,-1.4172098786256062,1598.0,1
519089,-0.4165622718781008,0.23164753271669636,0.013224888395378335,0.9485686224153025,1.180216155131999,0.44733252886368347,1598.0,1
519110,-0.18274375940122617,0.2012072212702823,0.011764790422608196,0.9774664530826485,1.1786736743529307,0.4862774600615705,1598.0,1
519158,-0.14693896486166289,0.21136336929599672,-0.013909237081052652,0.9800957673563803,1.191459136652377,-0.8327984199139633,1598.0,1
519172,-0.23734028996227374,0.2320303870098547,0.01260057753025033,0.970519451882463,1.2025498388923177,0.5957749490000598,2529.0,1
519173,-0.23776171926873754,0.2339148850564341,0.011337980217995208,0.9704598353907942,1.2043747204472282,0.5299294719165065,2529.0,1
519181,-0.4295084499930426,0.24419144169277485,0.007974955618040328,0.9467902104611027,1.1909816521538774,0.2988282923356602,1598.0,1
519185,-0.4926566828247618,0.20521969495243317,0.016216092543070857,0.9390555301463042,1.1442752250987374,0.5567468475455151,1598.0,1
519670,-0.24323405799508088,0.21102299854150688,0.005774577467932973,0.9694122940787393,1.1804352926202462,0.30345350463913423,1598.0,1
519672,-0.29231676794000727,0.22260732803753672,0.00563634348851543,0.963154221493201,1.1857615495307376,0.2601948083354019,1598.0,1
519674,-0.2781800310732749,0.18657241042426292,0.045192867212238426,0.9622934255691085,1.1488658359933714,2.358752390349391,1598.0,1
519679,-0.23005492676054654,0.19938493135376759,0.022224825968547173,0.9719790979172638,1.1713640292710314,1.2757590150059295,1598.0,1
519688,-0.255267250082861,0.22648859492605883,-0.01079240542267042,0.9697128786894632,1.196201473615522,-0.49803775086612023,1598.0,1
519698,-0.1495941302004277,0.19850087747334627,0.010745412256338216,0.9814076130373274,1.1799084905106736,0.5679306311663088,1598.0,1
519704,-1.105922423125039,0.33459215312921126,-0.07423374833293368,0.8713623960844344,1.2059545492136456,-1.675035032050672,1598.0,1
519770,0.02308747455850457,0.18064205136379485,-0.06211147392841728,0.9990063289151243,1.1796483802789193,-0.20767869435962233,2462.0,1
519771,0.039741072018636595,0.18685492000330073,-0.08604203867722285,1.0,1.1868549200033007,-0.3284394497591442,2462.0,1
519773,-0.31547516278706034,0.21196091676202794,-0.021813967841065745,0.9605218241349197,1.1724827408969476,-1.0047261985450928,2413.0,1
530019,-0.05737780852949303,0.2054016841001633,-0.0015735871772754012,0.9920450907860786,1.1974467748862418,-0.08840262836940678,1598.0,1
570001,-0.4013989083634105,0.24643444765547529,-0.050510900584534085,0.9512316554885046,1.19766610314398,-1.1640568154026307,1598.0,1
570008,-0.1751696964289027,0.23806169317105783,-0.029155481068406208,0.977479478772899,1.2155411719439568,-0.9010064778750951,1598.0,1
580001,-0.1854004169200404,0.18602596671353638,3.50382640252075e-05,0.9757088891293253,1.1617348558428617,0.0015039335146557957,1598.0,1
580002,-0.0592527004209436,0.20606674722223908,-0.0008882927519504458,0.9916998171735874,1.1977665643958264,-0.05283895994382273,1598.0,1
580006,-0.2964858306427634,0.18344699873516482,-0.011286605179360707,0.9600158842423723,1.143462882977537,-0.4042222875402374,1598.0,1
610006,-0.20230200778819835,0.19993581440189254,-0.008455954055895538,0.9726116348663714,1.172547449268264,-0.44041735585491026,1598.0,1
630001,-0.15920830879330097,0.17442030991650462,0.02070663821353446,0.9802617187631207,1.1546820286796253,1.0926661985109343,1598.0,1
630002,-0.7070774187650742,0.2926756496431817,-0.054073797814665474,0.9157530704057824,1.208428720048964,-1.2547267125281178,1598.0,1
630010,-0.19684362531095248,0.17346382278327846,0.03187384739814632,0.9753363670069642,1.1488001897902427,1.8655805385337014,1598.0,1
630011,-0.5807962034686793,0.2852846663360216,0.008455511956968073,0.9300708407710259,1.2153555071070474,0.2114006206471229,1598.0,1
660005,-0.2763562674059621,0.2588631318307016,0.003458638113430046,0.9671038347456221,1.2259669665763238,0.15448647690084372,1598.0,1
660015,-0.3805570269930719,0.22769825226062546,-0.01470277844461737,0.9522388016733021,1.1799370539339276,-0.5634454775776512,1598.0,1
720001,-0.10119300751518136,0.20693557945622726,0.015212884876260834,0.986180111120198,1.1931156905764253,0.872525755793354,3556.0,1
740001,-0.05412125904329828,0.06812295518500376,0.06508122744308417,0.992536099989842,1.0606590551748458,3.1133024790806068,3499.0,1
952004,-0.23042906513870534,0.2449232492826317,-0.017624835818776365,0.9724428061433263,1.217366055425958,-0.7328632762126924,1598.0,1
959991,-0.19022208832280388,0.1888516464109328,0.024173879888691498,0.9771651608454446,1.1660168072563775,1.3849866122375907,1596.0,1
