fund_code,year,quarter,report_date,mgr_total_tenure_v2,log_fund_age,school,education,gender,CFA
11,2020,1,2020-04-01,1065.0,2.749660321237935,厦门大学,硕士,男,否
11,2020,2,2020-07-01,1156.0,2.7654661214091227,厦门大学,硕士,男,否
11,2020,3,2020-10-01,1248.0,2.781195630189986,厦门大学,硕士,男,否
11,2020,4,2021-01-01,1340.0,2.7966815481438667,厦门大学,硕士,男,否
11,2021,1,2021-04-01,1430.0,2.8116022493538697,厦门大学,硕士,男,否
11,2021,2,2021-07-01,1521.0,2.82646573246168,厦门大学,硕士,男,否
11,2021,3,2021-10-01,1613.0,2.841271281312659,厦门大学,硕士,男,否
11,2021,4,2022-01-01,1705.0,2.855860820145486,厦门大学,硕士,男,否
11,2022,1,2022-04-01,1795.0,2.8699301471096588,厦门大学,硕士,男,否
11,2022,2,2022-07-01,1886.0,2.883957352059265,厦门大学,硕士,男,否
11,2022,3,2022-10-01,1978.0,2.8979414680729376,厦门大学,硕士,男,否
11,2022,4,2023-01-01,2070.0,2.911732722485379,厦门大学,硕士,男,否
11,2023,1,2023-04-01,2160.0,2.925042590666466,厦门大学,硕士,男,否
11,2023,2,2023-07-01,2251.0,2.938322610715301,厦门大学,硕士,男,否
11,2023,3,2023-10-01,2343.0,2.95157165244637,厦门大学,硕士,男,否
11,2023,4,2024-01-01,2435.0,2.9646474498903634,厦门大学,硕士,男,否
11,2024,1,2024-04-01,6.0,2.977415073344949,,硕士,男,否
11,2024,2,2024-07-01,97.0,2.9900217374996436,,硕士,男,否
11,2024,3,2024-10-01,189.0,3.0026074029427265,,硕士,男,否
11,2024,4,2025-01-01,281.0,3.0150366361754175,,硕士,男,否
11,2025,1,2025-04-01,371.0,3.0270479910455954,,硕士,男,否
11,2025,2,2025-07-01,462.0,3.039047871308744,,硕士,男,否
11,2025,3,2025-10-01,554.0,3.0510349855273304,,硕士,男,否
11,2025,4,2026-01-01,646.0,3.062880109215259,,硕士,男,否
11,2026,1,2026-04-01,736.0,3.07433353042349,,硕士,男,否
11,2026,2,2026-07-01,827.0,3.0857823564897835,,硕士,男,否
17,2020,1,2020-04-01,1421.0,1.9478792996751941,上海交通大学,硕士,男,否
17,2020,2,2020-07-01,1512.0,1.9827821713562541,上海交通大学,硕士,男,否
17,2020,3,2020-10-01,1604.0,2.0168721711621456,上海交通大学,硕士,男,否
17,2020,4,2021-01-01,1696.0,2.049838252027366,上海交通大学,硕士,男,否
17,2021,1,2021-04-01,1786.0,2.0810691039104006,上海交通大学,硕士,男,否
17,2021,2,2021-07-01,1877.0,2.111685456546309,上海交通大学,硕士,男,否
17,2021,3,2021-10-01,1969.0,2.1417138223917944,上海交通大学,硕士,男,否
17,2021,4,2022-01-01,2061.0,2.1708667107751745,上海交通大学,硕士,男,否
17,2022,1,2022-04-01,2151.0,2.198586379015475,上海交通大学,硕士,男,否
17,2022,2,2022-07-01,2242.0,2.225853985999223,上海交通大学,硕士,男,否
17,2022,3,2022-10-01,2334.0,2.252685575217407,上海交通大学,硕士,男,否
17,2022,4,2023-01-01,2426.0,2.2788160025774062,上海交通大学,硕士,男,否
17,2023,1,2023-04-01,2516.0,2.303734235367896,上海交通大学,硕士,男,否
17,2023,2,2023-07-01,2607.0,2.3283134605768274,上海交通大学,硕士,男,否
17,2023,3,2023-10-01,2699.0,2.352563462800287,上海交通大学,硕士,男,否
17,2023,4,2024-01-01,2791.0,2.376239298485572,上海交通大学,硕士,男,否
17,2024,1,2024-04-01,2882.0,2.3991189891683025,上海交通大学,硕士,男,否
17,2024,2,2024-07-01,2973.0,2.421486887431417,上海交通大学,硕士,男,否
17,2024,3,2024-10-01,3065.0,2.4436031734811596,上海交通大学,硕士,男,否
17,2024,4,2025-01-01,3157.0,2.4652408944209703,上海交通大学,硕士,男,否
17,2025,1,2025-04-01,3247.0,2.4859646386136354,上海交通大学,硕士,男,否
17,2025,2,2025-07-01,3338.0,2.5064909034258145,上海交通大学,硕士,男,否
17,2025,3,2025-10-01,3430.0,2.526823095550259,上海交通大学,硕士,男,否
17,2025,4,2026-01-01,3522.0,2.5467501140268354,上海交通大学,硕士,男,否
17,2026,1,2026-04-01,3612.0,2.565867093832524,上海交通大学,硕士,男,否
17,2026,2,2026-07-01,3703.0,2.5848319218914972,上海交通大学,硕士,男,否
20,2020,1,2020-04-01,1555.0,1.9509969951077801,,博士,男,否
20,2020,2,2020-07-01,1646.0,1.9857930881962038,,博士,男,否
20,2020,3,2020-10-01,1738.0,2.019782322361122,,博士,男,否
20,2020,4,2021-01-01,1830.0,2.052654163778946,,博士,男,否
20,2021,1,2021-04-01,1920.0,2.0837985494807114,,博士,男,否
20,2021,2,2021-07-01,2011.0,2.114332711566816,,博士,男,否
20,2021,3,2021-10-01,2103.0,2.1442828668362366,,博士,男,否
20,2021,4,2022-01-01,2195.0,2.1733620333425763,,博士,男,否
20,2022,1,2022-04-01,2285.0,2.201013564673086,,博士,男,否
20,2022,2,2022-07-01,2376.0,2.228215959344153,,博士,男,否
20,2022,3,2022-10-01,2468.0,2.2549850875845157,,博士,男,否
20,2022,4,2023-01-01,2560.0,2.2810562723466226,,博士,男,否
20,2023,1,2023-04-01,2650.0,2.3059194315392664,,博士,男,否
20,2023,2,2023-07-01,2741.0,2.330445657546668,,博士,男,否
20,2023,3,2023-10-01,2833.0,2.354644629004112,,博士,男,否
20,2023,4,2024-01-01,2925.0,2.378271819510494,,博士,男,否
20,2024,1,2024-04-01,3016.0,2.4011055803356802,,博士,男,否
20,2024,2,2024-07-01,3107.0,2.423429578668919,,博士,男,否
20,2024,3,2024-10-01,3199.0,2.445503411582649,,博士,男,否
20,2024,4,2025-01-01,3291.0,2.4671004951428226,,博士,男,否
20,2025,1,2025-04-01,3381.0,2.4877861327420265,,博士,男,否
20,2025,2,2025-07-01,3472.0,2.508275423194498,,博士,男,否
20,2025,3,2025-10-01,3564.0,2.52857172987561,,博士,男,否
20,2025,4,2026-01-01,3656.0,2.5484642777206226,,博士,男,否
20,2026,1,2026-04-01,3746.0,2.5675488264130335,,博士,男,否
20,2026,2,2026-07-01,3837.0,2.586482087282455,,博士,男,否
21,2020,1,2020-04-01,1584.0,2.591621372928567,,硕士,女,否
21,2020,2,2020-07-01,1675.0,2.6101084408318296,,硕士,女,否
21,2020,3,2020-10-01,2701.0,2.628457579500026,,博士,男,否
21,2020,4,2021-01-01,2793.0,2.6464760850027043,,博士,男,否
21,2021,1,2021-04-01,2883.0,2.663794201101866,,博士,男,否
21,2021,2,2021-07-01,2974.0,2.6810050278191166,,博士,男,否
21,2021,3,2021-10-01,3066.0,2.698108995627175,,博士,男,否
21,2021,4,2022-01-01,3158.0,2.7149253304909453,,博士,男,否
21,2022,1,2022-04-01,3248.0,2.7311069133421872,,博士,男,否
21,2022,2,2022-07-01,3339.0,2.747206332276368,,博士,男,否
21,2022,3,2022-10-01,3431.0,2.7632233877855557,,博士,男,否
21,2022,4,2023-01-01,3523.0,2.778987936332455,,博士,男,否
21,2023,1,2023-04-01,3613.0,2.7941729758775957,,博士,男,否
21,2023,2,2023-07-01,3704.0,2.8092958232902454,,博士,男,否
21,2023,3,2023-10-01,3796.0,2.8243558558370685,,博士,男,否
21,2023,4,2024-01-01,3888.0,2.839192444712084,,博士,男,否
21,2024,1,2024-04-01,3979.0,2.8536543574693805,,博士,男,否
21,2024,2,2024-07-01,4070.0,2.8679101013602013,,博士,男,否
21,2024,3,2024-10-01,4162.0,2.882118834611717,,博士,男,否
21,2024,4,2025-01-01,4254.0,2.896128504893177,,博士,男,否
21,2025,1,2025-04-01,4344.0,2.909646283576472,,博士,男,否
21,2025,2,2025-07-01,4435.0,2.923130965939044,,博士,男,否
21,2025,3,2025-10-01,4527.0,2.9365814611169836,,博士,男,否
21,2025,4,2026-01-01,4619.0,2.949853438965234,,博士,男,否
21,2026,1,2026-04-01,4709.0,2.9626686506581015,,博士,男,否
21,2026,2,2026-07-01,4800.0,2.9754614026146995,,博士,男,否
31,2020,1,2020-04-01,433.0,2.5303173118156863,,硕士,男,否
31,2020,2,2020-07-01,524.0,2.5499617643626387,,硕士,男,否
31,2020,3,2020-10-01,616.0,2.5694374011009016,,硕士,男,否
31,2020,4,2021-01-01,708.0,2.5885409720945836,,硕士,男,否
31,2021,1,2021-04-01,798.0,2.6068826315829465,,硕士,男,否
31,2021,2,2021-07-01,889.0,2.6250922392952396,,硕士,男,否
31,2021,3,2021-10-01,981.0,2.6431709395811733,,硕士,男,否
31,2021,4,2022-01-01,1073.0,2.6609285959314364,,硕士,男,否
31,2022,1,2022-04-01,1163.0,2.678000330722853,,硕士,男,否
31,2022,2,2022-07-01,1254.0,2.6949704349413146,,硕士,男,否
31,2022,3,2022-10-01,1346.0,2.7118391884390767,,硕士,男,否
31,2022,4,2023-01-01,1438.0,2.728428101132161,,硕士,男,否
31,2023,1,2023-04-01,1528.0,2.7443943796326478,,硕士,男,否
31,2023,2,2023-07-01,1619.0,2.760282972279448,,硕士,男,否
31,2023,3,2023-10-01,1711.0,2.7760935783060905,,硕士,男,否
31,2023,4,2024-01-01,1803.0,2.791658094847202,,硕士,男,否
31,2024,1,2024-04-01,1894.0,2.8068187350778837,,硕士,男,否
31,2024,2,2024-07-01,1985.0,2.821752958646011,,硕士,男,否
31,2024,3,2024-10-01,2077.0,2.8366279297627366,,硕士,男,否
31,2024,4,2025-01-01,13.0,2.851284875277128,中国科技大学,硕士,女,否
31,2025,1,2025-04-01,103.0,2.8654182763673774,中国科技大学,硕士,女,否
31,2025,2,2025-07-01,0.0,2.879508468446161,西南财经大学,硕士,男,否
31,2025,3,2025-10-01,92.0,2.893554500898004,西南财经大学,硕士,男,否
31,2025,4,2026-01-01,184.0,2.907405971983052,西南财经大学,硕士,男,否
31,2026,1,2026-04-01,274.0,2.920773169385511,西南财经大学,硕士,男,否
31,2026,2,2026-07-01,365.0,2.9341096314323964,西南财经大学,硕士,男,否
61,2020,1,2020-04-01,1728.0,2.332573317923785,,硕士,男,否
61,2020,2,2020-07-01,44.0,2.3564621032159443,中南财经大学,硕士,男,否
61,2020,3,2020-10-01,136.0,2.3800468928813614,中南财经大学,硕士,男,否
61,2020,4,2021-01-01,228.0,2.4030882327819274,中南财经大学,硕士,男,否
61,2021,1,2021-04-01,318.0,2.425126343104605,中南财经大学,硕士,男,否
61,2021,2,2021-07-01,409.0,2.446926224248572,中南财经大学,硕士,男,否
61,2021,3,2021-10-01,15.0,2.468492929807348,中国科技大学,硕士,女,否
61,2021,4,2022-01-01,107.0,2.489604315061085,中国科技大学,硕士,女,否
61,2022,1,2022-04-01,197.0,2.509834269963789,中国科技大学,硕士,女,否
61,2022,2,2022-07-01,288.0,2.5298812019090797,中国科技大学,硕士,女,否
61,2022,3,2022-10-01,380.0,2.5497479749444008,中国科技大学,硕士,女,否
61,2022,4,2023-01-01,472.0,2.5692277355167388,中国科技大学,硕士,女,否
61,2023,1,2023-04-01,16.0,2.587923751624418,,硕士,男,否
61,2023,2,2023-07-01,107.0,2.606478672781251,,硕士,男,否
61,2023,3,2023-10-01,199.0,2.6248939249663796,,硕士,男,否
61,2023,4,2024-01-01,291.0,2.6429761786496004,,硕士,男,否
61,2024,1,2024-04-01,382.0,2.660545894051526,,硕士,男,否
61,2024,2,2024-07-01,473.0,2.6778122370516506,,硕士,男,否
61,2024,3,2024-10-01,565.0,2.6949704349413146,,硕士,男,否
61,2024,4,2025-01-01,657.0,2.7118391884390767,,硕士,男,否
61,2025,1,2025-04-01,1293.0,2.7280703833676596,中国科技大学,硕士,女,否
61,2025,2,2025-07-01,6.0,2.7442183697756417,,硕士,男,否
61,2025,3,2025-10-01,98.0,2.760282972279448,,硕士,男,否
61,2025,4,2026-01-01,190.0,2.7760935783060905,,硕士,男,否
61,2026,1,2026-04-01,280.0,2.791322299007915,,硕士,男,否
61,2026,2,2026-07-01,371.0,2.806487992557918,,硕士,男,否
73,2020,1,2020-04-01,1433.0,1.9285683547621066,,硕士,男,否
73,2020,2,2020-07-01,1524.0,1.9641398205469744,,硕士,男,否
73,2020,3,2020-10-01,1616.0,1.9988602892507121,,硕士,男,否
73,2020,4,2021-01-01,1708.0,2.032415589098929,,硕士,男,否
73,2021,1,2021-04-01,1798.0,2.0641867046658278,,硕士,男,否
73,2021,2,2021-07-01,1889.0,2.0953162919822743,,硕士,男,否
73,2021,3,2021-10-01,1981.0,2.125832756163927,,硕士,男,否
73,2021,4,2022-01-01,2073.0,2.1554454767635756,,硕士,男,否
73,2022,1,2022-04-01,2163.0,2.1835899235258327,,硕士,男,否
73,2022,2,2022-07-01,2.0,2.2112638805292537,,硕士,男,否
73,2022,3,2022-10-01,66.0,2.2384844961025796,,大学(推测),女,否
73,2022,4,2023-01-01,158.0,2.264983742516018,,大学(推测),女,否
73,2023,1,2023-04-01,248.0,2.290244698401029,,大学(推测),女,否
73,2023,2,2023-07-01,339.0,2.3151536090509683,,大学(推测),女,否
73,2023,3,2023-10-01,431.0,2.3397209327348496,,大学(推测),女,否
73,2023,4,2024-01-01,523.0,2.363699146950182,,大学(推测),女,否
73,2024,1,2024-04-01,614.0,2.3868642403302767,,大学(推测),女,否
73,2024,2,2024-07-01,705.0,2.4095048392004257,,大学(推测),女,否
73,2024,3,2024-10-01,797.0,2.431884756471152,,大学(推测),女,否
73,2024,4,2025-01-01,889.0,2.4537747573333264,,大学(推测),女,否
73,2025,1,2025-04-01,979.0,2.4747350030168653,,大学(推测),女,否
73,2025,2,2025-07-01,1070.0,2.4954906802576957,,大学(推测),女,否
73,2025,3,2025-10-01,1162.0,2.51604547005643,,大学(推测),女,否
73,2025,4,2026-01-01,1254.0,2.5361862559522135,,大学(推测),女,否
73,2026,1,2026-04-01,1344.0,2.5555043067969776,,大学(推测),女,否
73,2026,2,2026-07-01,1435.0,2.574664804536053,,大学(推测),女,否
263,2020,1,2020-04-01,981.0,1.8542460892399446,,硕士,男,否
263,2020,2,2020-07-01,1072.0,1.8925101644077196,,硕士,男,否
263,2020,3,2020-10-01,1164.0,1.9297614350388457,,硕士,男,否
263,2020,4,2021-01-01,1256.0,1.9656747402650583,,硕士,男,否
263,2021,1,2021-04-01,1346.0,1.9996018539862157,,硕士,男,否
263,2021,2,2021-07-01,1437.0,2.0327742048460036,,硕士,男,否
263,2021,3,2021-10-01,1529.0,2.065228552303043,,硕士,男,否
263,2021,4,2022-01-01,1621.0,2.096662640216612,,硕士,男,否
263,2022,1,2022-04-01,1711.0,2.12648592405129,,硕士,男,否
263,2022,2,2022-07-01,1802.0,2.155762584741498,,硕士,男,否
263,2022,3,2022-10-01,1894.0,2.184514565293051,,硕士,男,否
263,2022,4,2023-01-01,1986.0,2.212462921440295,,硕士,男,否
263,2023,1,2023-04-01,2076.0,2.239068096936185,,硕士,男,否
263,2023,2,2023-07-01,2167.0,2.2652679545401,,硕士,男,否
263,2023,3,2023-10-01,2259.0,2.2910758384959724,,硕士,男,否
263,2023,4,2024-01-01,2351.0,2.3162343981321274,,硕士,男,否
263,2024,1,2024-04-01,2442.0,2.340511967713474,,硕士,男,否
263,2024,2,2024-07-01,2533.0,2.3642140800202625,,硕士,男,否
263,2024,3,2024-10-01,2625.0,2.3876188624262054,,硕士,男,否
263,2024,4,2025-01-01,2717.0,2.4104883652202047,,硕士,男,否
263,2025,1,2025-04-01,2807.0,2.4323657569614263,,硕士,男,否
263,2025,2,2025-07-01,2898.0,2.454010079136977,,硕士,男,否
263,2025,3,2025-10-01,2990.0,2.4754261676567517,,硕士,男,否
263,2025,4,2026-01-01,3082.0,2.4963932073947714,,硕士,男,否
263,2026,1,2026-04-01,3172.0,2.516487654454526,,硕士,男,否
263,2026,2,2026-07-01,3263.0,2.5364029641554673,,硕士,男,否
308,2020,1,2020-04-01,1776.0,1.8746116637053774,,硕士,男,否
308,2020,2,2020-07-01,1867.0,1.912118635796096,,硕士,男,否
308,2020,3,2020-10-01,1959.0,1.9486596352590753,,硕士,男,否
308,2020,4,2021-01-01,2051.0,1.9839123278148392,,硕士,男,否
308,2021,1,2021-04-01,2141.0,2.017236403546431,,硕士,男,否
308,2021,2,2021-07-01,2232.0,2.049838252027366,,硕士,男,否
308,2021,3,2021-10-01,2324.0,2.081752164046248,,硕士,男,否
308,2021,4,2022-01-01,2416.0,2.1126789986051864,,硕士,男,否
308,2022,1,2022-04-01,2506.0,2.1420353141161517,,硕士,男,否
308,2022,2,2022-07-01,2597.0,2.1708667107751745,,硕士,男,否
308,2022,3,2022-10-01,2689.0,2.1991937279561005,,硕士,男,否
308,2022,4,2023-01-01,2781.0,2.226740379911595,,硕士,男,否
308,2023,1,2023-04-01,2871.0,2.252973303603797,,硕士,男,否
308,2023,2,2023-07-01,2962.0,2.2788160025774062,,硕士,男,否
308,2023,3,2023-10-01,3054.0,2.3042809822377213,,硕士,男,否
308,2023,4,2024-01-01,3146.0,2.3291135673004018,,硕士,男,否
308,2024,1,2024-04-01,3237.0,2.3530841605470165,,硕士,男,否
308,2024,2,2024-07-01,3328.0,2.376493589650324,,硕士,男,否
308,2024,3,2024-10-01,3420.0,2.3996160070711783,,硕士,男,否
308,2024,4,2025-01-01,3512.0,2.422215838988419,,硕士,男,否
308,2025,1,2025-04-01,3602.0,2.4438409008090356,,硕士,男,否
308,2025,2,2025-07-01,3693.0,2.4652408944209703,,硕士,男,否
308,2025,3,2025-10-01,3785.0,2.4864203232877315,,硕士,男,否
308,2025,4,2026-01-01,3877.0,2.507160471579387,,硕士,男,否
308,2026,1,2026-04-01,3967.0,2.5270418421332157,,硕士,男,否
308,2026,2,2026-07-01,4058.0,2.5467501140268354,,硕士,男,否
327,2020,1,2020-04-01,432.0,1.5775055113782996,清华大学,硕士,男,否
327,2020,2,2020-07-01,523.0,1.6276675839257615,清华大学,硕士,男,否
327,2020,3,2020-10-01,615.0,1.6759455841915525,清华大学,硕士,男,否
327,2020,4,2021-01-01,707.0,1.7219997685421096,清华大学,硕士,男,否
327,2021,1,2021-04-01,797.0,1.7650892490802133,清华大学,硕士,男,否
327,2021,2,2021-07-01,888.0,1.8068480118188552,清华大学,硕士,男,否
327,2021,3,2021-10-01,980.0,1.8473643416508907,清华大学,硕士,男,否
327,2021,4,2022-01-01,1072.0,1.886302819833386,清华大学,硕士,男,否
327,2022,1,2022-04-01,86.0,1.9229817480534668,北京大学,硕士,男,否
327,2022,2,2022-07-01,177.0,1.9587489719120978,北京大学,硕士,男,否
327,2022,3,2022-10-01,269.0,1.9936538810601385,北京大学,硕士,男,否
327,2022,4,2023-01-01,361.0,2.0273814180932916,北京大学,硕士,男,否
327,2023,1,2023-04-01,451.0,2.0593103452990507,北京大学,硕士,男,否
327,2023,2,2023-07-01,542.0,2.090589747058713,北京大学,硕士,男,否
327,2023,3,2023-10-01,634.0,2.121248596204224,北京大学,硕士,男,否
327,2023,4,2024-01-01,726.0,2.1509953740604684,北京大学,硕士,男,否
327,2024,1,2024-04-01,817.0,2.179573233435217,北京大学,硕士,男,否
327,2024,2,2024-07-01,908.0,2.2073570385952612,北京大学,硕士,男,否
327,2024,3,2024-10-01,1000.0,2.2346827661252218,北京大学,硕士,男,否
327,2024,4,2025-01-01,1092.0,2.2612816166872047,北京大学,硕士,男,否
327,2025,1,2025-04-01,1182.0,2.2866350873736616,北京大学,硕士,男,否
327,2025,2,2025-07-01,1273.0,2.311632955448283,北京大学,硕士,男,否
327,2025,3,2025-10-01,1365.0,2.3362858652799696,北京大学,硕士,男,否
327,2025,4,2026-01-01,1457.0,2.360345603242342,北京大学,硕士,男,否
327,2026,1,2026-04-01,1547.0,2.3833351214670406,北京大学,硕士,男,否
327,2026,2,2026-07-01,1638.0,2.406054860421205,北京大学,硕士,男,否
354,2020,1,2020-04-01,666.0,1.8538173646888976,,硕士,男,否
354,2020,2,2020-07-01,757.0,1.8920975380350402,,硕士,男,否
354,2020,3,2020-10-01,849.0,1.9293638997523541,,硕士,男,否
354,2020,4,2021-01-01,941.0,1.9652912311520163,,硕士,男,否
354,2021,1,2021-04-01,1031.0,1.9992311403582446,,硕士,男,否
354,2021,2,2021-07-01,1122.0,2.032415589098929,,硕士,男,否
354,2021,3,2021-10-01,1214.0,2.064881390348506,,硕士,男,否
354,2021,4,2022-01-01,1306.0,2.096326223056164,,硕士,男,否
354,2022,1,2022-04-01,1396.0,2.1261593934361436,,硕士,男,否
354,2022,2,2022-07-01,1487.0,2.1554454767635756,,硕士,男,否
354,2022,3,2022-10-01,1579.0,2.184206446356705,,硕士,男,否
354,2022,4,2023-01-01,1671.0,2.2121632959698885,,硕士,男,否
354,2023,1,2023-04-01,1761.0,2.2387763390931235,,硕士,男,否
354,2023,2,2023-07-01,1852.0,2.264983742516018,,硕士,男,否
354,2023,3,2023-10-01,1944.0,2.290798868545441,,硕士,男,否
354,2023,4,2024-01-01,2036.0,2.315964310351957,,硕士,男,否
354,2024,1,2024-04-01,2127.0,2.3402483589074135,,硕士,男,否
354,2024,2,2024-07-01,2218.0,2.36395664662973,,硕士,男,否
354,2024,3,2024-10-01,2310.0,2.3873673849949792,,硕士,男,否
354,2024,4,2025-01-01,2402.0,2.410242574386965,,硕士,男,否
354,2025,1,2025-04-01,2492.0,2.432125285636473,,硕士,男,否
354,2025,2,2025-07-01,2583.0,2.4537747573333264,,硕士,男,否
354,2025,3,2025-10-01,2675.0,2.475195832518108,,硕士,男,否
354,2025,4,2026-01-01,2767.0,2.4961676519635683,,硕士,男,否
354,2026,1,2026-04-01,2857.0,2.5162665866963576,,硕士,男,否
354,2026,2,2026-07-01,2948.0,2.5361862559522135,,硕士,男,否
390,2013,4,2014-01-01,21.0,-2.8561417450580624,,博士,男,否
390,2014,1,2014-04-01,111.0,-1.1911339814691513,,博士,男,否
390,2014,2,2014-07-01,202.0,-0.5923964853802808,,博士,男,否
390,2014,3,2014-10-01,294.0,-0.21708441544280382,,博士,男,否
390,2014,4,2015-01-01,386.0,0.05517318668334536,,博士,男,否
390,2015,1,2015-04-01,476.0,0.2647536714499345,,博士,男,否
390,2015,2,2015-07-01,567.0,0.4396951209462666,,博士,男,否
390,2015,3,2015-10-01,659.0,0.5900593517210219,,博士,男,否
390,2015,4,2016-01-01,751.0,0.7207414689826493,,博士,男,否
390,2016,1,2016-04-01,842.0,0.8351158314608412,,博士,男,否
390,2016,2,2016-07-01,933.0,0.9377410180658583,,博士,男,否
390,2016,3,2016-10-01,57.0,1.031783708791023,,硕士,男,否
390,2016,4,2017-01-01,149.0,1.1177376162877155,,硕士,男,否
390,2017,1,2017-04-01,239.0,1.195229038316046,,硕士,男,否
390,2017,2,2017-07-01,330.0,1.26791571448255,,硕士,男,否
390,2017,3,2017-10-01,422.0,1.336394843343252,,硕士,男,否
390,2017,4,2018-01-01,514.0,1.4004836230745468,,硕士,男,否
390,2018,1,2018-04-01,604.0,1.4594397902076663,,硕士,男,否
390,2018,2,2018-07-01,695.0,1.5157142964114423,,硕士,男,否
390,2018,3,2018-10-01,787.0,1.5695599531184807,,硕士,男,否
390,2018,4,2019-01-01,879.0,1.6206537974177544,,硕士,男,否
390,2019,1,2019-04-01,969.0,1.6682314806255105,,硕士,男,否
390,2019,2,2019-07-01,1060.0,1.7141411819295884,,硕士,男,否
390,2019,3,2019-10-01,1152.0,1.7585071848845726,,硕士,男,否
390,2019,4,2020-01-01,1244.0,1.80098817986074,,硕士,男,否
390,2020,1,2020-04-01,1335.0,1.8413037170392,,硕士,男,否
390,2020,2,2020-07-01,1426.0,1.880056703336433,,硕士,男,否
390,2020,3,2020-10-01,1518.0,1.917766089289171,,硕士,男,否
390,2020,4,2021-01-01,1610.0,1.9541050007176473,,硕士,男,否
390,2021,1,2021-04-01,1700.0,1.9884202242540288,,硕士,男,否
390,2021,2,2021-07-01,1791.0,2.0219593914358005,,硕士,男,否
390,2021,3,2021-10-01,1883.0,2.0547609061311864,,硕士,男,否
390,2021,4,2022-01-01,1975.0,2.0865205654519876,,硕士,男,否
390,2022,1,2022-04-01,2065.0,2.1166433249070957,,硕士,男,否
390,2022,2,2022-07-01,2156.0,2.146205328178091,,硕士,男,否
390,2022,3,2022-10-01,2248.0,2.1752294475173715,,硕士,男,否
390,2022,4,2023-01-01,2340.0,2.2034348733620965,,硕士,男,否
390,2023,1,2023-04-01,2430.0,2.230278119450392,,硕士,男,否
390,2023,2,2023-07-01,2521.0,2.2567062584052886,,硕士,男,否
390,2023,3,2023-10-01,2613.0,2.282733187216947,,硕士,男,否
390,2023,4,2024-01-01,2705.0,2.308099863038182,,硕士,男,否
390,2024,1,2024-04-01,2796.0,2.332573317923785,,硕士,男,否
390,2024,2,2024-07-01,2887.0,2.3564621032159443,,硕士,男,否
390,2024,3,2024-10-01,2979.0,2.3800468928813614,,硕士,男,否
390,2024,4,2025-01-01,3071.0,2.4030882327819274,,硕士,男,否
390,2025,1,2025-04-01,20.0,2.425126343104605,北京航空航天大学,硕士,男,是
390,2025,2,2025-07-01,111.0,2.446926224248572,北京航空航天大学,硕士,男,是
390,2025,3,2025-10-01,203.0,2.468492929807348,北京航空航天大学,硕士,男,是
390,2025,4,2026-01-01,295.0,2.489604315061085,北京航空航天大学,硕士,男,是
390,2026,1,2026-04-01,385.0,2.509834269963789,北京航空航天大学,硕士,男,是
390,2026,2,2026-07-01,476.0,2.5298812019090797,北京航空航天大学,硕士,男,是
404,2013,4,2014-01-01,34.0,-2.374303658165324,,硕士,男,否
404,2014,1,2014-04-01,124.0,-1.0803826171764483,,硕士,男,否
404,2014,2,2014-07-01,215.0,-0.5300261546538226,,硕士,男,否
404,2014,3,2014-10-01,307.0,-0.17381643519428838,,硕士,男,否
404,2014,4,2015-01-01,399.0,0.08829723410837809,,硕士,男,否
404,2015,1,2015-04-01,489.0,0.2916983066933865,,硕士,男,否
404,2015,2,2015-07-01,580.0,0.4623639207589797,,硕士,男,否
404,2015,3,2015-10-01,672.0,0.6095941577416641,,硕士,男,否
404,2015,4,2016-01-01,764.0,0.737903606385035,,硕士,男,否
404,2016,1,2016-04-01,855.0,0.8504372861552747,,硕士,男,否
404,2016,2,2016-07-01,946.0,0.9515783862703929,,硕士,男,否
404,2016,3,2016-10-01,1038.0,1.0443868809443486,,硕士,男,否
404,2016,4,2017-01-01,1130.0,1.1293087289249009,,硕士,男,否
404,2017,1,2017-04-01,1220.0,1.2059419549458168,,硕士,男,否
404,2017,2,2017-07-01,1311.0,1.2778813009822143,,硕士,男,否
404,2017,3,2017-10-01,1403.0,1.3457038973209754,,硕士,男,否
404,2017,4,2018-01-01,1495.0,1.4092173030433015,,硕士,男,否
404,2018,1,2018-04-01,1585.0,1.4676755035298954,,硕士,男,否
404,2018,2,2018-07-01,1676.0,1.523501098260543,,硕士,男,否
404,2018,3,2018-10-01,1768.0,1.5769400604161032,,硕士,男,否
404,2018,4,2019-01-01,20.0,1.6276675839257615,,硕士,男,否
404,2019,1,2019-04-01,110.0,1.674920468776307,,硕士,男,否
404,2019,2,2019-07-01,201.0,1.7205309800283592,,硕士,男,否
404,2019,3,2019-10-01,293.0,1.7646205356898652,,硕士,男,否
404,2019,4,2020-01-01,385.0,1.8068480118188552,,硕士,男,否
404,2020,1,2020-04-01,476.0,1.8469326559114003,,硕士,男,否
404,2020,2,2020-07-01,567.0,1.8854722550015866,,硕士,男,否
404,2020,3,2020-10-01,659.0,1.9229817480534668,,硕士,男,否
404,2020,4,2021-01-01,751.0,1.9591349977806245,,硕士,男,否
404,2021,1,2021-04-01,841.0,1.993280955454474,,硕士,男,否
404,2021,2,2021-07-01,932.0,2.0266601775283086,,硕士,男,否
404,2021,3,2021-10-01,1024.0,2.0593103452990507,,硕士,男,否
404,2021,4,2022-01-01,1116.0,2.090928099286607,,硕士,男,否
404,2022,1,2022-04-01,1206.0,2.1209203506736216,,硕士,男,否
