000078,2026-08,1.69
000078,2026-07,1.6
000078,2026-06,1.29
000078,2026-05,1.68
000078,2026-04,3.18
000078,2026-03,3.14
000078,2026-02,3.52
000078,2026-01,3.69
000078,2025-12,3.46
000078,2025-11,3.4
000078,2025-10,2.52
000078,2025-09,2.49
000078,2025-08,2.58
000078,2025-07,2.75
000078,2025-06,2.42
000078,2025-05,2.61
000078,2025-04,2.27
000078,2025-03,2.37
000078,2025-02,2.35
000078,2025-01,2.37
000078,2024-12,2.55
000078,2024-11,2.89
000078,2024-10,2.78
000078,2024-09,2.62
000078,2024-08,2.25
000078,2024-07,2.46
000078,2024-06,2.12
000078,2024-05,2.35
000078,2024-04,2.33
000078,2024-03,2.43
000078,2024-02,2.56
000078,2024-01,2.53
000078,2023-12,3.14
000078,2023-11,3.16
000078,2023-10,3.08
000078,2023-09,3.05
000078,2023-08,3.03
000078,2023-07,3.21
000078,2023-06,3.22
000078,2023-05,3.35
000078,2023-04,3.39
000078,2023-03,3.39
000078,2023-02,3.49
000078,2023-01,3.37
000078,2022-12,3.32
000078,2022-11,3.52
000078,2022-10,3.29
000078,2022-09,3.23
000078,2022-08,3.48
000078,2022-07,3.53
000078,2022-06,3.64
000078,2022-05,3.76
000078,2022-04,3.23
000078,2022-03,3.85
000078,2022-02,3.28
000078,2022-01,3.17
000078,2021-12,3.53
000078,2021-11,3.27
000078,2021-10,3.1
000078,2021-09,3.18
000078,2021-08,3.18
000078,2021-07,3.18
000078,2021-06,3.26
000078,2021-05,3.45
000078,2021-04,3.4
000078,2021-03,3.13
000078,2021-02,3.24
000078,2021-01,3.5
000088,2026-08,4.46
000088,2026-07,4.48
000088,2026-06,4.09
000088,2026-05,4.47
000088,2026-04,4.53
000088,2026-03,4.59
000088,2026-02,4.7
000088,2026-01,4.58
000088,2025-12,4.45
000088,2025-11,4.41
000088,2025-10,4.56
000088,2025-09,4.43
000088,2025-08,4.51
000088,2025-07,4.54
000088,2025-06,4.53
000088,2025-05,4.66
000088,2025-04,4.53
000088,2025-03,4.75
000088,2025-02,4.67
000088,2025-01,4.74
000088,2024-12,4.87
000088,2024-11,5.13
000088,2024-10,4.95
000088,2024-09,5.11
000088,2024-08,4.3
000088,2024-07,4.63
000088,2024-06,4.53
000088,2024-05,4.76
