stock_code,date,monthly_return
000034,2026-01-31,-0.02235036049026673
000034,2026-02-28,0.06821526297141367
000034,2026-03-31,-0.17915078284952657
000034,2026-04-30,0.12952060010426414
000034,2026-05-31,-0.03797471936058383
000034,2026-06-30,0.07391640866873073
000403,2026-01-31,0.0
000403,2026-02-28,0.030679327976625315
000403,2026-03-31,-0.08291991495393336
000403,2026-04-30,-0.07650695517774342
000403,2026-05-31,0.07949790794979084
000403,2026-06-30,-0.3186046511627908
000596,2026-01-31,-0.0037441186523584635
000596,2026-02-28,-0.07759162952089238
000596,2026-03-31,-0.15584416697808612
000596,2026-04-30,0.04404228388262288
000596,2026-05-31,-0.13676206035323002
000596,2026-06-30,-0.14760677722660198
000695,2026-01-31,-0.029110936270653087
000695,2026-02-28,0.0794165316045381
000695,2026-03-31,-0.0037537537537537524
000695,2026-04-30,0.16804822908816885
000695,2026-05-31,-0.023225806451612874
000695,2026-06-30,-0.17437252311756934
000807,2026-01-31,0.024645687758647172
000807,2026-02-28,-0.07336133934824662
000807,2026-03-31,-0.006489260220636006
000807,2026-04-30,0.02612668105399485
000807,2026-05-31,-0.10534688096753664
000807,2026-06-30,-0.21237999955958742
000923,2026-01-31,0.14584346135148274
000923,2026-02-28,0.014000848536274813
000923,2026-03-31,-0.2769874058577406
000923,2026-04-30,-0.062499996383102
000923,2026-05-31,-0.07901240253009867
000923,2026-06-30,-0.1682305630026809
000998,2026-01-31,0.12339055793991416
000998,2026-02-28,-0.04871060171919772
000998,2026-03-31,-0.010040160642570406
000998,2026-04-30,-0.07707910750507097
000998,2026-05-31,-0.07142857142857151
000998,2026-06-30,-0.10769230769230764
001285,2026-01-31,-0.012813887445887406
001285,2026-02-28,0.02227681186727981
001285,2026-03-31,-0.14481810474979584
001285,2026-04-30,0.033306581059389995
001285,2026-05-31,-0.09708737864077666
001285,2026-06-30,-0.11548384946236556
001376,2026-01-31,0.41158894862604556
001376,2026-02-28,-0.11976301818717816
001376,2026-03-31,-0.24711534841900706
001376,2026-04-30,-0.037675606641123904
001376,2026-05-31,-0.040477770404777624
001376,2026-06-30,-0.28769017980636236
002025,2026-01-31,0.0030000400000000926
002025,2026-02-28,0.05184442465226624
002025,2026-03-31,0.1893839241706161
002025,2026-04-30,0.16448829568095968
002025,2026-05-31,-0.11004655379267858
002025,2026-06-30,0.17025529853531052
002080,2026-01-31,0.1821219994430523
002080,2026-02-28,0.18256772243656716
002080,2026-03-31,-0.2262948361295849
002080,2026-04-30,0.4093718331616887
002080,2026-05-31,0.2997807709250724
002080,2026-06-30,0.26493320407777365
002154,2026-01-31,0.048913043478260754
002154,2026-02-28,-0.007772020725388518
002154,2026-03-31,-0.09921671018276756
002154,2026-04-30,0.15652173913043477
002154,2026-05-31,0.027568922305764243
002154,2026-06-30,-0.13170731707317063
002221,2026-01-31,0.06666666666666687
002221,2026-02-28,-0.006944444444444531
002221,2026-03-31,0.010489510489510412
002221,2026-04-30,-0.07151095732410606
002221,2026-05-31,-0.2124223602484473
002221,2026-06-30,-0.17034700315457418
002271,2026-01-31,0.27152325239146413
002271,2026-02-28,0.04166660638503439
002271,2026-03-31,-0.14944444444444438
002271,2026-04-30,-0.02286087524493796
002271,2026-05-31,-0.08890374331550799
002271,2026-06-30,-0.12912692589875285
002335,2026-01-31,0.12674563565887653
002335,2026-02-28,0.0023387045060196954
002335,2026-03-31,-0.11782547555236866
002335,2026-04-30,0.10156045750964138
002335,2026-05-31,-0.0621848949731143
002335,2026-06-30,0.08678955230953522
002410,2026-01-31,0.0955465587044535
002410,2026-02-28,0.015521064301552201
002410,2026-03-31,-0.2110625909752547
002410,2026-04-30,-0.008302583025830201
002410,2026-05-31,-0.07906976744186045
002410,2026-06-30,-0.17575757575757578
002466,2026-01-31,-0.014987395901274958
002466,2026-02-28,0.037580184006969386
002466,2026-03-31,-0.01978795122925625
002466,2026-04-30,0.44250178442682064
002466,2026-05-31,-0.21429461719723375
002466,2026-06-30,-0.024809175814103468
002539,2026-01-31,0.23924268502581758
002539,2026-02-28,0.09444444444444433
002539,2026-03-31,-0.1116751269035533
002539,2026-04-30,0.08499999999999996
002539,2026-05-31,-0.1823568136932192
002539,2026-06-30,-0.08856682769726243
002595,2026-01-31,-0.013717676679979252
002595,2026-02-28,0.15950708027301186
002595,2026-03-31,-0.18129369600222145
002595,2026-04-30,0.10571218863917609
002595,2026-05-31,-0.12260983097299283
002595,2026-06-30,-0.10915700422181218
002683,2026-01-31,0.029778248353885983
002683,2026-02-28,-0.03547988250532752
002683,2026-03-31,-0.1769083601298821
002683,2026-04-30,-0.061741127918913175
002683,2026-05-31,-0.1175661068281938
002683,2026-06-30,-0.08611538490219606
002779,2026-01-31,-0.12893555100922083
002779,2026-02-28,-0.03482833962220344
002779,2026-03-31,-0.07552716719758368
002779,2026-04-30,-0.0936117131605031
002779,2026-05-31,-0.1210565643862005
002779,2026-06-30,0.11892891495412217
002847,2026-01-31,-0.004456930751951527
002847,2026-02-28,-0.0404417089854735
002847,2026-03-31,-0.09222400813884879
002847,2026-04-30,-0.01113582338762753
002847,2026-05-31,0.005370720627672743
002847,2026-06-30,-0.2314320391423753
002916,2026-01-31,0.005698368809858634
002916,2026-02-28,0.22430796571333866
002916,2026-03-31,-0.23298946324446734
002916,2026-04-30,0.42830825190775057
002916,2026-05-31,0.32670105140210803
002916,2026-06-30,0.11300160314040397
002988,2026-01-31,0.04836964805352317
002988,2026-02-28,-0.0743909500056531
002988,2026-03-31,-0.1582189907090169
002988,2026-04-30,0.15269471565850679
002988,2026-05-31,-0.1341991841732073
002988,2026-06-30,-0.2646666999999999
300014,2026-01-31,-0.030062536701702114
300014,2026-02-28,-0.02297046848693407
300014,2026-03-31,-0.0016102738038735742
300014,2026-04-30,0.16709679032258062
300014,2026-05-31,-0.11995578883422064
300014,2026-06-30,0.021199733040201174
300092,2026-01-31,0.0
300092,2026-02-28,0.033142065009560184
300092,2026-03-31,-0.06292406310450727
300092,2026-04-30,0.09545747202106658
300092,2026-05-31,-0.16406244976336837
300092,2026-06-30,-0.17038102084831064
300212,2026-01-31,-0.11174790190556438
300212,2026-02-28,-0.1832258064516129
300212,2026-03-31,-0.09715639810426546
300212,2026-04-30,-0.4269466316710411
300212,2026-05-31,0.6793893129770994
300212,2026-06-30,-0.14636363636363636
300347,2026-01-31,0.11154323846561787
300347,2026-02-28,-0.053594194440295895
300347,2026-03-31,-0.09763060318032613
300347,2026-04-30,0.025512085185994682
300347,2026-05-31,-0.28599963682585805
300347,2026-06-30,0.21744656663275697
300421,2026-01-31,-0.2252252736766237
300421,2026-02-28,-0.033474243603743625
300421,2026-03-31,-0.16660586948596423
300421,2026-04-30,0.03368320062628172
300421,2026-05-31,-0.058823489582035204
300421,2026-06-30,-0.1677158273381294
300490,2026-01-31,0.3069224353628024
300490,2026-02-28,0.0950861518825783
300490,2026-03-31,-0.0693473193473193
300490,2026-04-30,0.2460864120225421
300490,2026-05-31,-0.21407035175879385
300490,2026-06-30,-0.15409207161125316
300571,2026-01-31,0.05714285714285716
300571,2026-02-28,0.08723917208347576
300571,2026-03-31,0.010069131212425031
300571,2026-04-30,0.38161996147164867
300571,2026-05-31,0.05682076919146639
300571,2026-06-30,-0.025816066264477744
300658,2026-01-31,0.21544722222222212
300658,2026-02-28,0.22129313147752905
300658,2026-03-31,0.04609767229575534
300658,2026-04-30,-0.054537521815008705
300658,2026-05-31,-0.4448546377480388
300658,2026-06-30,-0.04987531172069826
300702,2026-01-31,0.10191091727859525
300702,2026-02-28,-0.03815036461848309
300702,2026-03-31,-0.06530444973174887
300702,2026-04-30,-0.09815683669095576
300702,2026-05-31,-0.08840308515194462
300702,2026-06-30,0.051094890510948954
300760,2026-01-31,-0.006299973562920003
300760,2026-02-28,-0.01779433166426736
300760,2026-03-31,-0.11531782862162165
300760,2026-04-30,0.022930655195684047
300760,2026-05-31,-0.08996640110204757
300760,2026-06-30,-0.10538101685594392
300814,2026-01-31,0.004195398622214075
300814,2026-02-28,0.3429919949996765
300814,2026-03-31,-0.19438035736316395
300814,2026-04-30,0.3459143540846332
300814,2026-05-31,0.47838963965600256
300814,2026-06-30,0.2798922661859189
300861,2026-01-31,0.134915254237288
300861,2026-02-28,0.1254480286738353
300861,2026-03-31,-0.1799363057324841
300861,2026-04-30,0.2692557281553398
300861,2026-05-31,0.0061192755676044985
300861,2026-06-30,0.26761277242777504
300963,2026-01-31,-0.04674693975903621
300963,2026-02-28,0.034883618054417864
300963,2026-03-31,-0.18368344815258664
300963,2026-04-30,0.005984440812952796
300963,2026-05-31,-0.13027954374060358
300963,2026-06-30,-0.0834473324213405
301031,2026-01-31,0.27562911258278144
301031,2026-02-28,0.02170079995225427
301031,2026-03-31,-0.05396347451293748
301031,2026-04-30,0.16091959011363577
301031,2026-05-31,0.08929398537984645
301031,2026-06-30,0.01469585444532906
301150,2026-01-31,-0.02954014670895777
301150,2026-02-28,0.14493248011068838
