stock_code,date,monthly_return
000063,2026-01-31,0.017365802831952992
000063,2026-02-28,0.0042016804515923045
000063,2026-03-31,-0.16239546744793587
000063,2026-04-30,0.1330003788011358
000063,2026-05-31,0.0005511159947337863
000063,2026-06-30,-0.014596584560821246
000625,2026-01-31,-0.06303236797274281
000625,2026-02-28,-0.00545454545454549
000625,2026-03-31,-0.09689213893967086
000625,2026-04-30,-0.04757085020242924
000625,2026-05-31,-0.17109458023379387
000625,2026-06-30,-0.09615384615384615
000725,2026-01-31,0.03855421686746974
000725,2026-02-28,0.025522041763341052
000725,2026-03-31,-0.12895927601809953
000725,2026-04-30,0.04415584415584406
000725,2026-05-31,0.2562189054726369
000725,2026-06-30,0.7188118811881188
002351,2026-01-31,0.021922428330522825
002351,2026-02-28,0.010726072607260884
002351,2026-03-31,-0.0987755102040817
002351,2026-04-30,-0.011775362318840465
002351,2026-05-31,0.021998166819431786
002351,2026-06-30,-0.18475336322869962
002430,2026-01-31,0.0436253297260738
002430,2026-02-28,0.04471811261444869
002430,2026-03-31,-0.14267998494541034
002430,2026-04-30,0.12626628532077744
002430,2026-05-31,-0.2116928432924139
002430,2026-06-30,0.261613599771247
002484,2026-01-31,0.03328800838016277
002484,2026-02-28,0.08974365548980923
002484,2026-03-31,-0.13544499936983412
002484,2026-04-30,0.32903000697836715
002484,2026-05-31,1.0438434759779467
002484,2026-06-30,0.348747626172065
002545,2026-01-31,0.5168044628099173
002545,2026-02-28,-0.02143116522226063
002545,2026-03-31,-0.19933187827275878
002545,2026-04-30,0.09828470097357433
002545,2026-05-31,-0.09244410753718413
002545,2026-06-30,-0.25953488372093025
002605,2026-01-31,0.11798250517467124
002605,2026-02-28,-0.037269478226755526
002605,2026-03-31,-0.19070903868341327
002605,2026-04-30,0.006545770063153489
002605,2026-05-31,-0.08404207103551764
002605,2026-06-30,-0.002184544084355311
002709,2026-01-31,-0.12113962592431493
002709,2026-02-28,0.03885176936401891
002709,2026-03-31,0.08861364935683658
002709,2026-04-30,0.3240699491450778
002709,2026-05-31,-0.1401421133743882
002709,2026-06-30,-0.01153178957393397
002810,2026-01-31,0.2050580314422421
002810,2026-02-28,0.10096432790495324
002810,2026-03-31,0.1973209685729005
002810,2026-04-30,0.1419966006884683
002810,2026-05-31,-0.15109268458580694
002810,2026-06-30,0.08743892199560932
002865,2026-01-31,0.8461819841387661
002865,2026-02-28,-0.07815907558024193
002865,2026-03-31,-0.225521826435941
002865,2026-04-30,0.12045010612183504
002865,2026-05-31,-0.04463730825449941
002865,2026-06-30,-0.225438057413184
002943,2026-01-31,0.9080761952749901
002943,2026-02-28,-0.048864419285347904
002943,2026-03-31,-0.3599854985525597
002943,2026-04-30,0.4960429198405054
002943,2026-05-31,0.20309843189117704
002943,2026-06-30,-0.30543341708542715
003022,2026-01-31,0.07801423505572447
003022,2026-02-28,-0.005639144471844659
003022,2026-03-31,-0.06616257088846877
003022,2026-04-30,0.21912955465587025
003022,2026-05-31,0.029057741801577386
003022,2026-06-30,0.04477607725792332
300033,2026-01-31,0.08388891156587674
300033,2026-02-28,-0.047782026807975275
300033,2026-03-31,-0.10348215484860868
300033,2026-04-30,0.12134366631957971
300033,2026-05-31,-0.030808531914893633
300033,2026-06-30,0.05813138957963182
300124,2026-01-31,-0.009354603518519133
300124,2026-02-28,-0.023067571417816124
300124,2026-03-31,-0.08174534884687523
300124,2026-04-30,0.024060120300751775
300124,2026-05-31,0.07870779966836405
300124,2026-06-30,-0.09705958476803145
000426,2026-01-31,0.7280899847241566
000426,2026-02-28,-0.10289338426527961
000426,2026-03-31,-0.27124475939925274
000426,2026-04-30,0.05370462322962144
000426,2026-05-31,-0.0632373746286603
000426,2026-06-30,-0.16977334584953785
000831,2026-01-31,0.16763626373626384
000831,2026-02-28,0.19856058679757482
000831,2026-03-31,-0.2615858165474587
000831,2026-04-30,0.13448709621532706
000831,2026-05-31,-0.10365741591619171
000831,2026-06-30,0.13717447201148247
000957,2026-01-31,0.012313104661389573
000957,2026-02-28,0.04865334491746309
000957,2026-03-31,-0.049710024855012414
000957,2026-04-30,0.03574542284219695
000957,2026-05-31,-0.14141414141414155
000957,2026-06-30,-0.08725490196078423
001206,2026-01-31,-0.15861602745405856
001206,2026-02-28,-0.04600973314371881
001206,2026-03-31,-0.1233460947503201
001206,2026-04-30,-0.09250252714203866
001206,2026-05-31,-0.09763943656863927
001206,2026-06-30,0.1153388822829966
001309,2026-01-31,0.17240480425925941
001309,2026-02-28,-0.0584008524333276
001309,2026-03-31,0.48581493853474944
001309,2026-04-30,0.38217008536728714
001309,2026-05-31,0.21948896255593064
001309,2026-06-30,0.4732812875000001
001389,2026-01-31,0.2884661908446706
001389,2026-02-28,0.14136477444373297
001389,2026-03-31,-0.02863377373864373
001389,2026-04-30,0.4056017116182573
001389,2026-05-31,0.204366511523991
001389,2026-06-30,0.2081907960150049
002044,2026-01-31,0.32447817836812165
002044,2026-02-28,0.0014326647564468775
002044,2026-03-31,-0.19599427753934195
002044,2026-04-30,-0.03558718861209964
002044,2026-05-31,0.047970479704797064
002044,2026-06-30,-0.11619718309859162
002096,2026-01-31,0.06125574272588041
002096,2026-02-28,0.017316017316017396
002096,2026-03-31,-0.20070921985815604
002096,2026-04-30,-0.05944986690328302
002096,2026-05-31,-0.058490566037735725
002096,2026-06-30,-0.14629258517034072
002167,2026-01-31,0.10202429149797565
002167,2026-02-28,0.14474650991917715
002167,2026-03-31,-0.22143774069319633
002167,2026-04-30,0.06430338004946412
002167,2026-05-31,0.03795507358636718
002167,2026-06-30,0.6470149253731343
002230,2026-01-31,0.18549514216965823
002230,2026-02-28,-0.06352939495798315
002230,2026-03-31,-0.17246948721339772
002230,2026-04-30,0.03426584180729053
002230,2026-05-31,0.0023065632691667837
002230,2026-06-30,-0.14769868509829887
002284,2026-01-31,0.13621038435603516
002284,2026-02-28,-0.011869436201780603
002284,2026-03-31,-0.21441441441441433
002284,2026-04-30,0.00840978593272168
002284,2026-05-31,-0.13040181956027286
002284,2026-06-30,-0.17262423714036623
300236,2026-01-31,0.2232933821632963
300236,2026-02-28,0.03849625172477711
300236,2026-03-31,-0.09217559512595597
300236,2026-04-30,0.29199776821056056
300236,2026-05-31,-0.032983359497472
300236,2026-06-30,0.4422022373327483
300364,2026-01-31,0.26512737798059804
300364,2026-02-28,0.008810572409988282
300364,2026-03-31,-0.16781038154053707
300364,2026-04-30,0.07871068215892052
300364,2026-05-31,-0.11779019743605978
300364,2026-06-30,-0.07089401618330116
300435,2026-01-31,0.39781522065613184
300435,2026-02-28,0.01921198369299848
300435,2026-03-31,-0.18785939897314363
300435,2026-04-30,-0.08536585365853666
300435,2026-05-31,-0.20473118279569902
300435,2026-06-30,0.46403461330448903
300497,2026-01-31,0.0006618133686300265
300497,2026-02-28,0.07936507936507953
300497,2026-03-31,0.1121323529411764
300497,2026-04-30,0.06446280991735542
300497,2026-05-31,-0.2080745341614907
300497,2026-06-30,0.4483660130718954
300587,2026-01-31,0.00978792822185981
300587,2026-02-28,0.09693053311793198
300587,2026-03-31,-0.19734904270986742
300587,2026-04-30,0.13027522935779823
300587,2026-05-31,-0.17694805194805197
300587,2026-06-30,-0.2406311637080868
300672,2026-01-31,0.3203865641966206
300672,2026-02-28,0.1344123166328366
300672,2026-03-31,-0.04348632214924919
300672,2026-04-30,0.15643035013385642
300672,2026-05-31,0.8449330081872359
300672,2026-06-30,-0.10326169832123999
300724,2026-01-31,0.4459745456361326
300724,2026-02-28,-0.10241760439560432
300724,2026-03-31,-0.150016311214895
300724,2026-04-30,-0.1161897264854016
300724,2026-05-31,-0.13613645006370656
300724,2026-06-30,-0.11206142341689285
300765,2026-01-31,0.07762680898253405
300765,2026-02-28,-0.1502444082903116
300765,2026-03-31,-0.03844986492430702
300765,2026-04-30,-0.0437657115869019
300765,2026-05-31,-0.11886733227305446
300765,2026-06-30,0.017563527653213784
300827,2026-01-31,0.08387100198656916
300827,2026-02-28,-0.02435059589693178
300827,2026-03-31,0.07487512271560948
300827,2026-04-30,-0.027089758879760506
300827,2026-05-31,-0.12330941721849431
300827,2026-06-30,-0.06866303482567948
300893,2026-01-31,0.04668934833146632
300893,2026-02-28,-0.014193065693430595
300893,2026-03-31,-0.14356228480305577
300893,2026-04-30,0.08069164265129691
300893,2026-05-31,-0.08044440000000008
300893,2026-06-30,-0.21701303929371485
300976,2026-01-31,0.021928790379627694
300976,2026-02-28,0.024457821873557828
300976,2026-03-31,-0.13693697581364972
300976,2026-04-30,0.17849686847599155
300976,2026-05-31,0.396589902568645
300976,2026-06-30,0.2628825432059616
301061,2026-01-31,-0.057209842056660576
301061,2026-02-28,-0.00453278263682988
