stock_code,date,monthly_return
000301,2026-01-31,0.213958
000301,2026-02-28,-0.015129
000301,2026-03-31,-0.182028
000301,2026-04-30,0.246009
000301,2026-05-31,-0.091937
000301,2026-06-30,-0.049793
000559,2026-01-31,0.001765
000559,2026-02-28,0.166765
000559,2026-03-31,-0.233518
000559,2026-04-30,0.043336
000559,2026-05-31,-0.069855
000559,2026-06-30,-0.125169
000682,2026-01-31,0.110076
000682,2026-02-28,0.070175
000682,2026-03-31,-0.141839
000682,2026-04-30,0.079734
000682,2026-05-31,0.072308
000682,2026-06-30,-0.097561
000786,2026-01-31,0.120626
000786,2026-02-28,0.003306
000786,2026-03-31,-0.069938
000786,2026-04-30,-0.005512
000786,2026-05-31,-0.120348
000786,2026-06-30,-0.185869
000893,2026-01-31,0.168199
000893,2026-02-28,0.008585
000893,2026-03-31,0.081575
000893,2026-04-30,-0.115593
000893,2026-05-31,-0.180756
000893,2026-06-30,-0.074678
000983,2026-01-31,0.1406
000983,2026-02-28,0.004155
000983,2026-03-31,-0.091034
000983,2026-04-30,0.051593
000983,2026-05-31,-0.033189
000983,2026-06-30,-0.147761
001270,2026-01-31,0.717394
001270,2026-02-28,-0.116112
001270,2026-03-31,-0.191214
001270,2026-04-30,0.247996
001270,2026-05-31,0.040314
001270,2026-06-30,0.06989
001339,2026-01-31,0.117078
001339,2026-02-28,0.06972
001339,2026-03-31,-0.022364
001339,2026-04-30,0.505229
001339,2026-05-31,0.157621
001339,2026-06-30,0.27882
002003,2026-01-31,-0.014706
002003,2026-02-28,-0.010945
002003,2026-03-31,-0.049296
002003,2026-04-30,0.015873
002003,2026-05-31,-0.042708
002003,2026-06-30,-0.083787
002068,2026-01-31,0.145125
002068,2026-02-28,-0.068317
002068,2026-03-31,-0.06695
002068,2026-04-30,0.083144
002068,2026-05-31,-0.005258
002068,2026-06-30,0.588795
002142,2026-01-31,0.105186
002142,2026-02-28,0.011314
002142,2026-03-31,-0.027641
002142,2026-04-30,0.093063
002142,2026-05-31,-0.067183
002142,2026-06-30,-0.044474
002202,2026-01-31,0.282673
002202,2026-02-28,0.090313
002202,2026-03-31,-0.076106
002202,2026-04-30,0.047893
002202,2026-05-31,-0.151006
002202,2026-06-30,0.020672
002250,2026-01-31,0.31563
002250,2026-02-28,0.074971
002250,2026-03-31,-0.122317
002250,2026-04-30,-0.000611
002250,2026-05-31,-0.140673
002250,2026-06-30,-0.041281
002318,2026-01-31,0.167442
002318,2026-02-28,0.028501
002318,2026-03-31,-0.127533
002318,2026-04-30,-0.005464
002318,2026-05-31,-0.192308
002318,2026-06-30,0.016156
002384,2026-01-31,-0.086119
002384,2026-02-28,0.105869
002384,2026-03-31,0.207481
002384,2026-04-30,0.807648
002384,2026-05-31,0.140952
002384,2026-06-30,0.231401
002459,2026-01-31,-0.012227
002459,2026-02-28,0.06985
002459,2026-03-31,-0.099174
002459,2026-04-30,-0.002752
002459,2026-05-31,-0.161914
002459,2026-06-30,-0.110867
002531,2026-01-31,0.14723
002531,2026-02-28,0.285896
002531,2026-03-31,0.099802
002531,2026-04-30,0.079964
002531,2026-05-31,-0.082363
002531,2026-06-30,-0.235721
002572,2026-01-31,0.09758
002572,2026-02-28,-0.068279
002572,2026-03-31,-0.093893
002572,2026-04-30,-0.057287
002572,2026-05-31,-0.170688
002572,2026-06-30,-0.213362
002657,2026-01-31,-0.06497
002657,2026-02-28,0.001075
002657,2026-03-31,-0.214669
002657,2026-04-30,-0.05467
002657,2026-05-31,-0.151807
002657,2026-06-30,0.240341
002756,2026-01-31,-0.076137
002756,2026-02-28,0.296482
002756,2026-03-31,0.153798
002756,2026-04-30,0.166891
002756,2026-05-31,-0.280746
002756,2026-06-30,-0.09318
002837,2026-01-31,0.000975
002837,2026-02-28,0.014117
002837,2026-03-31,-0.222969
002837,2026-04-30,0.121853
002837,2026-05-31,-0.038133
002837,2026-06-30,0.138686
002896,2026-01-31,-0.08662
002896,2026-02-28,0.026132
002896,2026-03-31,-0.105332
002896,2026-04-30,-0.062408
002896,2026-05-31,0.078962
002896,2026-06-30,0.007398
002983,2026-01-31,0.085588
002983,2026-02-28,0.007353
002983,2026-03-31,-0.131792
002983,2026-04-30,0.0766
002983,2026-05-31,0.059436
002983,2026-06-30,0.12326
300002,2026-01-31,0.061955
300002,2026-02-28,-0.04848
300002,2026-03-31,-0.200345
300002,2026-04-30,0.044276
300002,2026-05-31,-0.189245
300002,2026-06-30,-0.003827
300068,2026-01-31,-0.039897
300068,2026-02-28,0.052949
300068,2026-03-31,-0.169955
300068,2026-04-30,-0.321319
300068,2026-05-31,-0.499435
300068,2026-06-30,-0.072235
300182,2026-01-31,0.098004
300182,2026-02-28,0.181818
300182,2026-03-31,-0.204196
300182,2026-04-30,-0.017575
300182,2026-05-31,0.019678
300182,2026-06-30,-0.168421
300316,2026-01-31,0.212295
300316,2026-02-28,0.252874
300316,2026-03-31,-0.263177
300316,2026-04-30,0.036865
300316,2026-05-31,0.196609
300316,2026-06-30,0.188509
300413,2026-01-31,0.04346
300413,2026-02-28,-0.043237
300413,2026-03-31,-0.156716
300413,2026-04-30,-0.05703
300413,2026-05-31,-0.103754
300413,2026-06-30,-0.164049
300475,2026-01-31,0.167891
300475,2026-02-28,-0.116216
300475,2026-03-31,-0.156817
300475,2026-04-30,0.39084
300475,2026-05-31,0.030867
300475,2026-06-30,0.66613
300558,2026-01-31,0.008165
300558,2026-02-28,-0.022805
300558,2026-03-31,-0.052345
300558,2026-04-30,0.191945
300558,2026-05-31,0.014288
300558,2026-06-30,0.238721
300620,2026-01-31,0.093429
300620,2026-02-28,0.029208
300620,2026-03-31,0.076062
300620,2026-04-30,0.337007
300620,2026-05-31,0.172527
300620,2026-06-30,0.356625
300685,2026-01-31,0.069965
300685,2026-02-28,-0.043905
300685,2026-03-31,0.074744
300685,2026-04-30,-0.101818
300685,2026-05-31,0.032895
300685,2026-06-30,-0.174914
300751,2026-01-31,0.508686
300751,2026-02-28,-0.060351
300751,2026-03-31,-0.216642
300751,2026-04-30,0.04461
300751,2026-05-31,0.047319
300751,2026-06-30,0.131379
300790,2026-01-31,-0.097699
300790,2026-02-28,-0.002082
300790,2026-03-31,-0.146583
300790,2026-04-30,0.261614
300790,2026-05-31,0.155039
300790,2026-06-30,0.095218
300856,2026-01-31,0.017897
300856,2026-02-28,0.0337
300856,2026-03-31,-0.138909
300856,2026-04-30,0.14321
300856,2026-05-31,-0.089273
300856,2026-06-30,-0.157312
300918,2026-01-31,-0.103504
300918,2026-02-28,0.004209
300918,2026-03-31,-0.191617
300918,2026-04-30,0.051111
300918,2026-05-31,-0.128964
300918,2026-06-30,-0.132686
301018,2026-01-31,0.031644
301018,2026-02-28,0.636422
301018,2026-03-31,-0.145497
301018,2026-04-30,0.27719
301018,2026-05-31,0.22724
301018,2026-06-30,0.131435
301108,2026-01-31,0.015101
301108,2026-02-28,-0.022612
301108,2026-03-31,-0.108371
301108,2026-04-30,-0.074087
301108,2026-05-31,-0.155974
301108,2026-06-30,0.030581
301187,2026-01-31,-0.086859
301187,2026-02-28,0.00451
301187,2026-03-31,-0.194694
301187,2026-04-30,0.022301
301187,2026-05-31,-0.095191
301187,2026-06-30,-0.21589
301236,2026-01-31,0.013086
301236,2026-02-28,0.030208
301236,2026-03-31,-0.254803
301236,2026-04-30,0.068928
301236,2026-05-31,-0.162478
301236,2026-06-30,0.286754
301308,2026-01-31,0.373836
301308,2026-02-28,-0.132235
301308,2026-03-31,0.018506
301308,2026-04-30,0.35138
301308,2026-05-31,0.375303
301308,2026-06-30,0.278939
301393,2026-01-31,0.047402
301393,2026-02-28,-0.028214
301393,2026-03-31,0.008184
301393,2026-04-30,0.13162
301393,2026-05-31,-0.041503
301393,2026-06-30,0.154134
301517,2026-01-31,-0.051382
301517,2026-02-28,-0.013352
301517,2026-03-31,-0.153929
301517,2026-04-30,0.2759
301517,2026-05-31,-0.212536
301517,2026-06-30,-0.102207
301565,2026-01-31,0.031483
301565,2026-02-28,0.011245
301565,2026-03-31,-0.167593
301565,2026-04-30,0.059637
301565,2026-05-31,0.306619
301565,2026-06-30,-0.214679
301606,2026-01-31,0.24785
301606,2026-02-28,-0.069469
301606,2026-03-31,-0.006221
301606,2026-04-30,0.120584
301606,2026-05-31,-0.106544
301606,2026-06-30,-0.091559
301658,2026-01-31,0.051246
301658,2026-02-28,0.082471
301658,2026-03-31,0.462986
301658,2026-04-30,-0.114063
301658,2026-05-31,-0.145169
301658,2026-06-30,-0.249165
600026,2026-01-31,0.364602
600026,2026-02-28,0.309987
600026,2026-03-31,0.070297
600026,2026-04-30,-0.018964
600026,2026-05-31,-0.099481
600026,2026-06-30,-0.080628
600095,2026-01-31,-0.006329
600095,2026-02-28,-0.039126
600095,2026-03-31,-0.122159
600095,2026-04-30,-0.042071
600095,2026-05-31,-0.045045
600095,2026-06-30,-0.112028
600184,2026-01-31,-0.074094
600184,2026-02-28,0.092508
600184,2026-03-31,-0.045195
600184,2026-04-30,0.188248
600184,2026-05-31,0.229396
600184,2026-06-30,0.192179
600312,2026-01-31,0.222545
600312,2026-02-28,0.077471
600312,2026-03-31,-0.111601
600312,2026-04-30,0.083416
600312,2026-05-31,-0.033456
600312,2026-06-30,-0.162636
600383,2026-01-31,0.062092
600383,2026-02-28,0.012308
600383,2026-03-31,-0.170213
600383,2026-04-30,0.062271
