stock_code,date,monthly_return
000157,2026-01-31,0.04131227217496969
000157,2026-02-28,0.14235705950991817
000157,2026-03-31,-0.14198161389172614
000157,2026-04-30,-0.07738095238095244
000157,2026-05-31,-0.09548387096774191
000157,2026-06-30,-0.0342368045649073
000543,2026-01-31,0.021136063408190298
000543,2026-02-28,0.06597671410090555
000543,2026-03-31,-0.024271844660194275
000543,2026-04-30,-0.04228855721393021
000543,2026-05-31,0.22337662337662323
000543,2026-06-30,-0.23673036093418254
000672,2026-01-31,0.1151079136690647
000672,2026-02-28,-0.024372759856630788
000672,2026-03-31,-0.08817046289493014
000672,2026-04-30,0.08944399677679282
000672,2026-05-31,0.260355103550296
000672,2026-06-30,0.3896712799488684
000768,2026-01-31,0.11375346809353948
000768,2026-02-28,0.09181494661921707
000768,2026-03-31,-0.20110821382007815
000768,2026-04-30,-0.04732762137902902
000768,2026-05-31,-0.07494646680942185
000768,2026-06-30,-0.05185185185185193
002893,2026-01-31,0.032432432432432545
002893,2026-02-28,0.030541012216404928
002893,2026-03-31,0.024555461473327655
002893,2026-04-30,-0.09999999999999998
002893,2026-05-31,0.14325068870523405
002893,2026-06-30,-0.2570281124497992
002971,2026-01-31,0.045256453234998384
002971,2026-02-28,0.09204615137908911
002971,2026-03-31,-0.1712188009168517
002971,2026-04-30,0.12296251321624774
002971,2026-05-31,0.09498264137006496
002971,2026-06-30,0.7853025710287442
300058,2026-01-31,1.0260642919200698
300058,2026-02-28,-0.20711835334476847
300058,2026-03-31,-0.20010816657652786
300058,2026-04-30,0.15686281271129143
300058,2026-05-31,-0.024547047074982786
300058,2026-06-30,-0.1755542734838661
300161,2026-01-31,0.09614055823569956
300161,2026-02-28,0.04086771583991555
300161,2026-03-31,-0.16913321748314036
300161,2026-04-30,0.17993453289712846
300161,2026-05-31,0.0024646334708757767
300161,2026-06-30,-0.10571606927731791
300304,2026-01-31,0.09922346850733388
300304,2026-02-28,0.1609105180533752
300304,2026-03-31,-0.13184584178498981
300304,2026-04-30,-0.08255451713395645
300304,2026-05-31,0.1230899830220713
