stock_code,date,monthly_return
000032,2026-01-31,0.07553032
000032,2026-02-28,-0.0076961
000032,2026-03-31,-0.12554523
000032,2026-04-30,-0.03991136
000032,2026-05-31,-0.05023089
000032,2026-06-30,0.51671729
000400,2026-01-31,0.16163205
000400,2026-02-28,0.06990878
000400,2026-03-31,-0.14930552
000400,2026-04-30,-0.07346946
000400,2026-05-31,0.05726876
000400,2026-06-30,-0.17803027
000589,2026-01-31,-0.00589391
000589,2026-02-28,0.00988142
000589,2026-03-31,-0.10176125
000589,2026-04-30,0.07625272
000589,2026-05-31,-0.06680162
000589,2026-06-30,-0.11930586
000690,2026-01-31,0.07017544
000690,2026-02-28,0.04918033
000690,2026-03-31,0.05580357
000690,2026-04-30,0.07399577
000690,2026-05-31,0.21850394
000690,2026-06-30,-0.24071082
000800,2026-01-31,0.02077151
000800,2026-02-28,0.00145349
000800,2026-03-31,-0.04208999
000800,2026-04-30,0.01363636
000800,2026-05-31,-0.09715994
000800,2026-06-30,-0.02152318
000921,2026-01-31,-0.03829093
000921,2026-02-28,-0.00502938
000921,2026-03-31,-0.09267056
000921,2026-04-30,0.11559888
000921,2026-05-31,0.02621719
000921,2026-06-30,0.10786699
000997,2026-01-31,-0.03562522
000997,2026-02-28,-0.07942372
000997,2026-03-31,-0.20345104
000997,2026-04-30,-0.0105794
000997,2026-05-31,0.04022409
000997,2026-06-30,-0.20215374
001283,2026-01-31,-0.01307191
001283,2026-02-28,-0.01721852
001283,2026-03-31,0.01636508
001283,2026-04-30,0.08562228
001283,2026-05-31,-0.04850815
001283,2026-06-30,-0.10104528
001369,2026-01-31,-0.10146705
001369,2026-02-28,0.02312925
001369,2026-03-31,0.01861702
001369,2026-04-30,-0.01697128
001369,2026-05-31,-0.0312085
001369,2026-06-30,-0.0733379
002020,2026-01-31,-0.1078904
002020,2026-02-28,-0.0379062
002020,2026-03-31,-0.03877423
002020,2026-04-30,-0.0611581
002020,2026-05-31,-0.09286209
002020,2026-06-30,-0.04583652
002078,2026-01-31,0.06881035
002078,2026-02-28,0.02647401
002078,2026-03-31,-0.1424384
002078,2026-04-30,-0.00820232
002078,2026-05-31,-0.06202619
002078,2026-06-30,-0.09698751
002153,2026-01-31,0.18207024
002153,2026-02-28,-0.07427678
002153,2026-03-31,-0.16891892
002153,2026-04-30,0.02337398
002153,2026-05-31,-0.18272095
002153,2026-06-30,-0.12150668
002215,2026-01-31,0.0952381
002215,2026-02-28,0.03460515
002215,2026-03-31,-0.13379074
002215,2026-04-30,0.05148515
002215,2026-05-31,-0.17231638
002215,2026-06-30,-0.06370876
002270,2026-01-31,0.19089811
002270,2026-02-28,0.12918495
002270,2026-03-31,-0.195867
002270,2026-04-30,-0.08789572
002270,2026-05-31,-0.09064924
002270,2026-06-30,-0.15356982
002332,2026-01-31,0.01929625
002332,2026-02-28,0.02449889
002332,2026-03-31,-0.03695652
002332,2026-04-30,-0.03273138
002332,2026-05-31,-0.01866978
002332,2026-06-30,-0.04161712
002409,2026-01-31,0.30071828
002409,2026-02-28,-0.00333402
002409,2026-03-31,-0.18011712
002409,2026-04-30,0.07611886
002409,2026-05-31,0.2720379
002409,2026-06-30,1.09109536
002465,2026-01-31,0.11089866
002465,2026-02-28,0.0097533
002465,2026-03-31,-0.15170455
002465,2026-04-30,0.07434702
002465,2026-05-31,-0.01246889
002465,2026-06-30,-0.19381313
002536,2026-01-31,-0.0170068
002536,2026-02-28,0.07958481
002536,2026-03-31,-0.12884618
002536,2026-04-30,0.30905085
002536,2026-05-31,0.07785261
002536,2026-06-30,0.23024778
002594,2026-01-31,-0.07015203
002594,2026-02-28,-0.01734232
002594,2026-03-31,0.17906925
002594,2026-04-30,-0.02164168
002594,2026-05-31,-0.06626391
002594,2026-06-30,-0.17198919
002675,2026-01-31,0.00219619
002675,2026-02-28,-0.03433163
002675,2026-03-31,0.06505295
002675,2026-04-30,-0.07741477
002675,2026-05-31,-0.01539646
002675,2026-06-30,-0.01876466
002772,2026-01-31,0.12871287
002772,2026-02-28,0.13220551
002772,2026-03-31,-0.13447703
002772,2026-04-30,0.08312027
002772,2026-05-31,-0.20661162
002772,2026-06-30,-0.1547619
002843,2026-01-31,-0.09281442
002843,2026-02-28,0.389989
002843,2026-03-31,-0.17649391
002843,2026-04-30,0.2772706
002843,2026-05-31,-0.15575617
002843,2026-06-30,-0.04322647
002911,2026-01-31,0.20517241
002911,2026-02-28,0.06652361
002911,2026-03-31,-0.04694836
002911,2026-04-30,-0.14004222
002911,2026-05-31,-0.07037643
002911,2026-06-30,-0.16461268
002987,2026-01-31,-0.11705121
002987,2026-02-28,0.01848311
002987,2026-03-31,-0.1620776
002987,2026-04-30,-0.08065721
002987,2026-05-31,-0.0698619
002987,2026-06-30,-0.15021834
300012,2026-01-31,0.14776119
300012,2026-02-28,0.05136541
300012,2026-03-31,-0.14594929
300012,2026-04-30,0.19768291
300012,2026-05-31,-0.13119715
300012,2026-06-30,-0.03549061
300087,2026-01-31,-0.10787671
300087,2026-02-28,-0.14491363
300087,2026-03-31,-0.09427609
300087,2026-04-30,0.05080545
300087,2026-05-31,-0.12264151
300087,2026-06-30,-0.27688172
300207,2026-01-31,-0.10437449
300207,2026-02-28,0.11653809
300207,2026-03-31,-0.03607053
300207,2026-04-30,0.08837575
300207,2026-05-31,-0.16971467
300207,2026-06-30,-0.16343616
300343,2026-01-31,0.00995025
300343,2026-02-28,0.12315271
300343,2026-03-31,-0.06578947
300343,2026-04-30,0.02660407
300343,2026-05-31,0.02896341
300343,2026-06-30,-0.16
300418,2026-01-31,0.33812944
300418,2026-02-28,0.09498206
300418,2026-03-31,-0.19803598
300418,2026-04-30,-0.00285712
300418,2026-05-31,-0.10110526
300418,2026-06-30,-0.0810564
300487,2026-01-31,0.08785313
300487,2026-02-28,0.11270344
300487,2026-03-31,-0.12275291
300487,2026-04-30,-0.02768003
300487,2026-05-31,-0.05913812
300487,2026-06-30,-0.01905717
300570,2026-01-31,0.08336966
300570,2026-02-28,0.0867043
300570,2026-03-31,-0.20910572
300570,2026-04-30,0.26495399
300570,2026-05-31,0.21864809
300570,2026-06-30,0.49440463
300634,2026-01-31,0.19768828
300634,2026-02-28,-0.02362726
300634,2026-03-31,-0.19734155
300634,2026-04-30,-0.04670905
300634,2026-05-31,0.12516699
