stock_code,date,monthly_return
000100,2026-01-31,0.0696629213
000100,2026-02-28,0.025210084
000100,2026-03-31,-0.143442623
000100,2026-04-30,0.0
000100,2026-05-31,0.0023923445
000100,2026-06-30,0.3890214797
000534,2026-01-31,0.3345455
000534,2026-02-28,0.4254086027
000534,2026-03-31,-0.1531660527
000534,2026-04-30,0.1154063238
000534,2026-05-31,-0.1694914538
000534,2026-06-30,-0.1666159204
000657,2026-01-31,0.7565502183
000657,2026-02-28,0.3671016781
000657,2026-03-31,-0.2804970232
000657,2026-04-30,0.2207244945
000657,2026-05-31,0.1692546268
000657,2026-06-30,0.4090305774
000739,2026-01-31,0.1303805284
000739,2026-02-28,-0.0160044693
000739,2026-03-31,-0.0134604599
000739,2026-04-30,0.0386583286
000739,2026-05-31,-0.0908592775
000739,2026-06-30,0.0030101744
000880,2026-01-31,0.2920936676
000880,2026-02-28,0.0702549595
000880,2026-03-31,-0.2996294415
000880,2026-04-30,0.1678004976
000880,2026-05-31,-0.0265372168
000880,2026-06-30,-0.2350398936
000963,2026-01-31,-0.0869564468
000963,2026-02-28,-0.0036630316
000963,2026-03-31,-0.0175339079
000963,2026-04-30,-0.0567070203
000963,2026-05-31,-0.132133018
000963,2026-06-30,-0.0112517577
001229,2026-01-31,-0.1262986729
001229,2026-02-28,-0.0200668525
001229,2026-03-31,-0.03147516
001229,2026-04-30,0.0266248228
001229,2026-05-31,-0.0061022123
001229,2026-06-30,0.3937068839
001328,2026-01-31,0.009578022
001328,2026-02-28,-0.0412820769
001328,2026-03-31,-0.1749130563
001328,2026-04-30,0.0032415235
001328,2026-05-31,-0.0271405484
001328,2026-06-30,-0.1394885706
001396,2026-01-31,0.0356145958
001396,2026-02-28,0.2623060795
001396,2026-03-31,-0.211182354
001396,2026-04-30,0.0532731615
001396,2026-05-31,0.0070724818
001396,2026-06-30,-0.2462226752
002049,2026-01-31,0.0675159618
002049,2026-02-28,-0.0526253442
002049,2026-03-31,-0.1720619243
002049,2026-04-30,0.1716111134
002049,2026-05-31,0.025710894
002049,2026-06-30,0.1235599727
002120,2026-01-31,0.0183486239
002120,2026-02-28,0.039039039
002120,2026-03-31,-0.0520231214
002120,2026-04-30,0.1676829268
002120,2026-05-31,-0.1253263708
002120,2026-06-30,-0.0507462687
002179,2026-01-31,-0.0329606487
002179,2026-02-28,0.0373443368
002179,2026-03-31,-0.05
002179,2026-04-30,0.0830074586
002179,2026-05-31,0.0113857268
002179,2026-06-30,0.2685338698
002241,2026-01-31,-0.0956888154
002241,2026-02-28,0.0457364746
002241,2026-03-31,-0.1786508525
002241,2026-04-30,0.096570352
002241,2026-05-31,0.1041152718
002241,2026-06-30,-0.160268319
002304,2026-01-31,-0.0914459254
002304,2026-02-28,-0.0393686165
002304,2026-03-31,-0.0475546105
002304,2026-04-30,-0.0306474528
002304,2026-05-31,-0.0804020101
002304,2026-06-30,-0.1313752277
002364,2026-01-31,0.1883067198
002364,2026-02-28,0.1047924315
002364,2026-03-31,-0.2504338201
002364,2026-04-30,0.5698302083
002364,2026-05-31,0.3750307784
002364,2026-06-30,-0.0384272022
002444,2026-01-31,0.0127900063
002444,2026-02-28,0.0370044651
002444,2026-03-31,-0.1679411451
002444,2026-04-30,0.1501021835
002444,2026-05-31,-0.0529742808
002444,2026-06-30,-0.028125
002508,2026-01-31,0.0870026525
002508,2026-02-28,0.0
002508,2026-03-31,0.0063446071
002508,2026-04-30,-0.1547042117
002508,2026-05-31,-0.0355709122
002508,2026-06-30,-0.1302795437
002563,2026-01-31,0.0227703985
002563,2026-02-28,0.0
002563,2026-03-31,-0.0204081633
002563,2026-04-30,0.1193181818
002563,2026-05-31,-0.0727580372
002563,2026-06-30,-0.0802919708
002625,2026-01-31,-0.0264723989
002625,2026-02-28,0.0092748735
002625,2026-03-31,-0.1990392648
002625,2026-04-30,0.0208604954
002625,2026-05-31,0.0263090677
002625,2026-06-30,-0.2453957193
002736,2026-01-31,-0.045777427
002736,2026-02-28,0.0099255583
002736,2026-03-31,-0.1105651106
002736,2026-04-30,-0.0451197053
002736,2026-05-31,-0.0578592093
002736,2026-06-30,0.022517912
002829,2026-01-31,-0.1139401655
002829,2026-02-28,0.0190373922
002829,2026-03-31,-0.2139584697
002829,2026-04-30,-0.018385651
002829,2026-05-31,0.1352216142
002829,2026-06-30,-0.2933602012
002885,2026-01-31,-0.0058456742
002885,2026-02-28,0.2085456684
002885,2026-03-31,-0.2361336685
002885,2026-04-30,0.326114706
002885,2026-05-31,0.4143451169
002885,2026-06-30,-0.074937676
002966,2026-01-31,-0.0073710074
002966,2026-02-28,-0.0123762376
002966,2026-03-31,0.0288220551
002966,2026-04-30,0.0194884287
002966,2026-05-31,-0.0442054958
002966,2026-06-30,-0.13
300051,2026-01-31,0.5240310078
300051,2026-02-28,0.0254323499
300051,2026-03-31,0.2083333333
300051,2026-04-30,0.3505747126
300051,2026-05-31,-0.3179331307
